报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2012-06-30,3246.01万,-44.60%,3110.39万,-45.29%,7.02亿,-29.12%,0.1500,5.33,2.66,1.50,-0.05,4.62%,12.08%,2.75%,2.76%,154.05,2.20,81.74,72.31,2.50,1.58,1.58,0.30,23.24%
2012-09-30,4334.34万,-48.51%,3922.94万,-52.59%,10.31亿,-26.69%,0.2000,5.39,2.66,1.55,-0.09,4.20%,11.14%,3.65%,3.65%,156.53,3.24,83.22,73.31,2.77,1.67,1.67,0.26,20.62%
2012-12-31,4844.84万,-49.49%,4473.30万,-53.24%,13.66亿,-21.37%,0.2200,5.41,2.66,1.55,0.19,3.55%,11.06%,4.12%,4.06%,153.64,4.20,85.77,67.87,2.84,1.76,1.76,0.24,19.19%
2013-03-31,945.83万,-31.86%,849.18万,-42.00%,3.70亿,10.14%,0.0400,5.44,2.65,1.60,0.05,2.56%,8.42%,0.79%,0.79%,161.88,1.01,89.26,72.62,2.65,1.45,1.45,0.27,21.51%
2013-06-30,1836.31万,-43.43%,1720.55万,-44.68%,8.95亿,27.48%,0.0800,5.38,2.65,1.54,0.09,2.05%,8.28%,1.53%,1.55%,140.74,2.64,68.20,72.54,2.03,1.16,1.16,0.44,30.78%
2013-09-30,3140.32万,-27.55%,2633.38万,-32.87%,13.91亿,34.88%,0.1400,5.45,2.66,1.60,-0.05,2.26%,7.83%,2.62%,2.61%,128.74,4.27,63.25,65.49,1.89,1.22,1.22,0.46,31.67%
2013-12-31,2551.52万,-47.34%,2719.60万,-39.20%,18.54亿,35.76%,0.1200,5.42,2.66,1.56,-0.19,1.38%,7.94%,2.14%,2.13%,127.52,5.60,64.27,63.26,1.86,1.25,1.25,0.50,33.27%
2014-03-31,1013.02万,7.10%,761.85万,-10.28%,4.38亿,18.24%,0.0500,5.45,2.65,1.60,-0.06,2.31%,7.18%,0.84%,0.84%,155.57,1.19,75.34,80.24,2.00,1.22,1.22,0.45,30.82%
2014-06-30,2334.70万,27.14%,2199.10万,27.81%,11.04亿,23.40%,0.0800,5.43,2.66,1.56,-0.39,2.11%,8.88%,1.94%,1.95%,129.11,3.49,51.60,77.51,2.30,1.73,1.73,0.39,28.00%
2014-09-30,3370.99万,7.35%,3289.01万,24.90%,16.30亿,17.21%,0.1500,5.47,2.66,1.61,-0.05,2.07%,8.64%,2.80%,2.80%,129.31,4.79,56.38,72.94,2.45,1.70,1.70,0.36,26.34%
2014-12-31,3339.74万,30.89%,3988.72万,46.67%,21.65亿,16.75%,0.1500,5.47,2.66,1.60,0.63,1.54%,9.07%,2.78%,2.77%,122.23,6.75,53.32,68.91,2.57,1.87,1.87,0.33,24.95%
2015-03-31,1051.79万,3.83%,977.18万,28.26%,4.13亿,-5.73%,0.0500,5.52,2.66,1.64,-0.06,2.55%,9.19%,0.87%,0.86%,164.89,1.20,74.70,90.20,2.75,1.76,1.76,0.31,23.56%
2015-06-30,3178.60万,36.15%,3211.67万,46.04%,10.80亿,-2.24%,0.1400,6.35,4.00,1.21,0.06,2.94%,12.09%,2.60%,1.58%,155.45,3.06,58.81,96.64,2.47,1.81,1.81,0.29,22.43%
2015-09-30,5349.43万,58.69%,5394.13万,64.00%,15.26亿,-6.40%,0.2100,6.42,4.00,1.28,0.16,3.51%,12.34%,3.58%,2.62%,161.47,4.12,65.54,95.93,2.52,1.77,1.77,0.27,21.45%
2015-12-31,1.41亿,320.85%,8683.23万,117.69%,20.29亿,-6.30%,0.1700,6.70,4.00,1.52,-0.45,6.93%,14.36%,8.43%,6.61%,91.19,9.92,36.30,54.89,8.34,7.61,7.61,0.10,9.27%
2016-03-31,2192.28万,108.43%,2140.12万,119.01%,7546.72万,-81.71%,0.0700,6.77,4.00,1.59,-0.20,31.69%,52.71%,1.03%,1.02%,499.94,0.36,246.91,253.02,7.39,5.22,5.22,0.10,8.77%
2016-06-30,4360.74万,37.19%,4265.82万,32.82%,1.68亿,-84.41%,0.0400,2.03,0.61,0.36,-0.06,27.66%,53.80%,2.03%,2.19%,492.03,0.72,251.26,240.77,6.61,4.86,4.86,0.10,9.33%
2016-09-30,6421.62万,20.04%,6211.17万,15.15%,2.96亿,-80.61%,0.0600,3.13,1.73,0.34,-0.17,23.00%,53.14%,2.68%,1.88%,540.93,1.01,268.23,272.70,11.00,7.25,7.25,0.06,5.81%
2016-12-31,1.05亿,-25.07%,9631.21万,10.92%,5.31亿,-73.85%,0.1000,3.16,1.73,0.38,-0.18,20.60%,51.15%,3.89%,3.04%,423.25,1.72,209.77,213.49,9.45,7.10,7.10,0.07,6.34%
2017-03-31,2679.40万,22.22%,2359.71万,10.26%,1.18亿,56.23%,0.0200,3.19,1.73,0.40,-0.08,24.33%,54.94%,0.77%,0.77%,754.51,0.23,390.29,364.23,10.77,7.93,7.93,0.06,5.69%
2017-06-30,5046.43万,15.72%,4405.82万,3.28%,2.95亿,75.43%,0.0500,3.18,1.73,0.39,-0.12,17.26%,50.66%,1.45%,1.45%,627.85,0.61,296.30,331.55,6.59,5.10,5.10,0.10,8.65%
2017-09-30,7607.78万,18.47%,6789.96万,9.32%,4.52亿,52.77%,0.0700,3.23,1.76,0.41,-0.22,17.32%,50.33%,2.11%,2.14%,715.43,0.73,369.76,345.67,5.26,3.93,3.93,0.12,10.37%
2017-12-31,1.23亿,16.38%,1.12亿,16.35%,7.67亿,44.61%,0.1100,3.28,1.77,0.46,-0.14,17.23%,47.25%,3.47%,3.39%,505.78,1.40,257.60,248.17,5.43,4.29,4.29,0.12,10.15%
2018-03-31,2775.86万,3.60%,2725.36万,15.50%,1.28亿,8.49%,0.0300,3.30,1.77,0.48,-0.05,24.50%,57.82%,0.77%,0.76%,1101.71,0.14,655.50,446.21,4.98,2.81,2.81,0.13,11.07%
2018-06-30,6794.43万,34.64%,5763.89万,30.82%,3.93亿,33.16%,0.0600,3.44,1.93,0.46,-0.10,18.15%,49.57%,1.84%,1.71%,683.56,0.51,352.80,330.76,5.73,3.09,3.09,0.12,10.33%
2018-09-30,1.06亿,39.73%,8598.98万,26.64%,6.34亿,40.28%,0.0900,3.44,1.88,0.50,-0.19,17.64%,47.67%,2.81%,2.71%,627.26,0.89,304.26,323.01,5.02,2.86,2.86,0.13,11.13%
2018-12-31,1.36亿,11.19%,1.11亿,-0.51%,9.94亿,29.57%,0.1200,3.43,1.89,0.53,0.02,14.94%,43.80%,3.65%,3.49%,482.83,1.46,246.17,236.66,4.30,2.35,2.35,0.14,12.22%
2019-03-31,1534.12万,-44.73%,677.88万,-75.13%,1.73亿,35.60%,0.0100,3.35,1.80,0.59,-0.14,10.18%,46.11%,0.42%,0.43%,802.52,0.22,413.41,389.11,3.83,2.32,2.32,0.14,12.30%
2019-06-30,6903.52万,1.61%,6191.08万,7.41%,4.69亿,19.22%,0.0600,3.27,1.72,0.62,-0.19,16.17%,48.57%,1.91%,1.95%,662.06,0.52,348.63,313.43,3.17,1.99,1.99,0.19,15.43%
2019-09-30,8887.28万,-16.40%,8059.45万,-6.27%,6.95亿,9.64%,0.0800,3.25,1.72,0.64,-0.20,14.28%,47.34%,2.50%,2.53%,681.06,0.79,343.64,337.42,2.97,1.96,1.96,0.20,16.55%
2019-12-31,1.37亿,0.19%,1.02亿,-8.56%,11.25亿,13.16%,0.1300,3.33,1.71,0.68,0.10,13.49%,44.09%,3.85%,3.79%,497.50,1.43,251.48,246.02,2.47,1.75,1.74,0.25,19.46%
2020-03-31,1759.60万,14.70%,1475.16万,117.61%,1.33亿,-23.25%,0.0200,3.39,1.76,0.68,-0.06,13.90%,52.43%,0.40%,0.47%,1362.70,0.12,753.77,608.93,2.26,1.48,1.47,0.32,23.88%
2020-06-30,5841.49万,-15.38%,4792.95万,-22.58%,4.57亿,-2.61%,0.0500,3.43,1.76,0.72,-0.13,13.72%,47.30%,1.54%,1.50%,797.17,0.43,416.38,380.79,3.12,2.08,2.08,0.35,25.72%
2020-09-30,1.02亿,14.86%,9358.79万,16.12%,7.49亿,7.68%,0.0900,3.47,1.76,0.76,-0.16,14.45%,46.30%,2.67%,2.60%,759.66,0.68,398.94,360.72,2.69,1.63,1.62,0.40,27.84%
2020-12-31,1.72亿,26.23%,6572.15万,-35.54%,12.16亿,8.07%,0.1600,3.51,1.71,0.80,-0.04,14.93%,45.24%,4.46%,4.24%,593.99,1.09,330.64,263.35,1.96,1.28,1.27,0.42,29.59%
2021-03-31,2039.14万,15.89%,1307.22万,-11.38%,2.04亿,52.98%,0.0200,3.73,1.99,0.74,-0.13,8.98%,47.21%,0.47%,0.43%,1093.93,0.13,678.22,415.70,2.89,1.57,1.57,0.30,23.01%
2021-06-30,6528.66万,11.76%,4622.41万,-3.56%,6.17亿,35.03%,0.0500,3.70,1.97,0.76,-0.25,10.15%,43.35%,1.44%,1.36%,736.15,0.43,423.43,312.72,2.80,1.53,1.52,0.32,24.22%
2021-09-30,1.06亿,3.71%,5531.60万,-40.89%,10.26亿,37.00%,0.0800,3.87,2.13,0.76,-0.32,9.92%,41.30%,2.15%,2.04%,686.24,0.71,379.43,306.82,2.67,1.61,1.61,0.26,20.34%
2021-12-31,-2.41亿,-239.69%,-2.93亿,-545.14%,16.22亿,33.45%,-0.1900,3.68,2.17,0.50,-0.09,-14.90%,37.86%,-5.14%,-4.87%,554.04,1.14,316.51,237.53,2.43,1.64,1.63,0.30,22.96%
2022-03-31,2606.81万,27.84%,1890.66万,44.63%,3.30亿,62.25%,0.0200,3.80,2.19,0.52,-0.10,8.46%,37.31%,0.52%,0.51%,782.40,0.20,446.21,336.20,2.56,1.66,1.65,0.30,22.88%
2022-06-30,1079.45万,-83.47%,-90.15万,-101.95%,6.60亿,7.08%,0.0100,3.79,2.19,0.51,-0.07,1.61%,40.73%,0.22%,0.21%,851.77,0.37,492.34,359.42,2.56,1.58,1.58,0.29,22.67%
2022-09-30,-2697.47万,-125.48%,-4564.73万,-182.52%,10.21亿,-0.43%,-0.0200,3.76,2.20,0.48,-0.15,-2.80%,34.67%,-0.54%,-0.53%,802.72,0.62,433.11,369.61,2.32,1.48,1.48,0.33,25.07%
2022-12-31,-9.35亿,-288.53%,-9.24亿,-215.95%,13.64亿,-15.93%,-0.7000,3.11,2.14,-0.20,-0.05,-69.01%,28.92%,-20.64%,-22.40%,709.42,0.91,396.56,312.85,2.19,1.42,1.42,0.41,29.03%
2023-03-31,1658.41万,-36.38%,1331.95万,-29.55%,3.01亿,-8.77%,0.0100,3.14,2.15,-0.19,-0.08,5.57%,37.78%,0.40%,0.39%,897.32,0.17,534.12,363.20,2.35,1.48,1.48,0.38,27.12%
2023-06-30,1.35亿,1149.57%,-1590.92万,-1664.75%,5.94亿,-10.00%,0.1000,3.21,2.14,-0.04,-0.04,22.30%,31.17%,3.18%,3.14%,859.92,0.37,480.90,379.03,2.41,1.54,1.54,0.36,26.05%
2023-09-30,8852.27万,428.17%,-6102.83万,-33.70%,8.26亿,-17.24%,0.0700,3.22,2.14,-0.05,-0.14,10.11%,31.66%,2.10%,2.05%,924.90,0.51,525.91,399.00,2.56,1.52,1.52,0.32,24.24%
2023-12-31,-4.43亿,52.64%,-5.99亿,35.22%,12.70亿,-6.90%,-0.3300,2.85,2.16,-0.41,0.05,-35.35%,25.14%,-11.07%,-11.58%,709.18,0.91,395.78,313.40,2.38,1.55,1.55,0.37,27.02%
2024-03-31,-3132.13万,-288.86%,-3452.01万,-359.17%,2.38亿,-20.92%,-0.0200,2.84,2.16,-0.44,0.02,-12.55%,32.62%,-0.82%,-0.83%,949.62,0.17,545.12,404.49,2.65,1.67,1.67,0.32,24.27%
2024-06-30,-6642.59万,-149.25%,-7282.62万,-357.76%,4.94亿,-16.94%,-0.0500,2.81,2.16,-0.47,0.0100,-12.83%,33.45%,-1.79%,-1.78%,928.16,0.34,534.28,393.87,2.75,1.72,1.71,0.31,23.38%
2024-09-30,-1.34亿,-251.89%,-1.43亿,-135.00%,6.97亿,-15.66%,-0.1000,2.77,2.16,-0.52,-0.02,-18.57%,37.45%,-3.58%,-3.66%,1044.80,0.44,612.11,432.69,2.49,1.54,1.54,0.34,25.43%
2024-12-31,-3.96亿,10.60%,-4.05亿,32.31%,12.42亿,-2.15%,-0.3000,2.61,2.17,-0.72,0.19,-31.79%,33.74%,-10.91%,-11.51%,697.46,0.91,396.30,301.15,2.24,1.56,1.55,0.43,29.71%
2025-03-31,-3681.67万,-17.55%,-3956.30万,-14.61%,2.14亿,-10.31%,-0.0300,2.58,2.17,-0.74,-0.10,-16.44%,32.81%,-1.08%,-1.08%,969.78,0.17,530.97,438.81,2.40,1.58,1.57,0.39,27.94%
2025-06-30,-4167.21万,37.27%,-5461.73万,25.00%,5.42亿,9.77%,-0.0300,2.58,2.17,-0.75,-0.09,-6.75%,36.43%,-1.22%,-1.23%,828.03,0.39,464.76,363.27,2.36,1.52,1.52,0.41,28.69%
2025-09-30,-9061.33万,32.61%,-1.04亿,27.68%,9.33亿,34.00%,-0.0700,2.54,2.17,-0.79,-0.09,-8.93%,35.95%,-2.67%,-2.70%,770.03,0.62,433.25,336.78,2.08,1.30,1.29,0.51,33.37%
2025-12-31,-8677.09万,78.09%,-1.01亿,75.00%,14.57亿,17.25%,-0.0700,2.50,2.12,-0.78,0.19,-5.47%,31.82%,-2.57%,-2.64%,587.33,1.11,323.42,263.91,1.85,1.26,1.23,0.57,36.25%
2026-03-31,-1594.10万,56.70%,-1908.79万,51.75%,2.70亿,26.52%,-0.0100,2.49,2.12,-0.79,-0.11,-5.70%,33.65%,-0.48%,-0.48%,854.42,0.18,496.14,358.28,1.97,1.24,1.22,0.50,33.40%
