报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,944758046.25,,,,,,,,,,,15267735.18,44781347.07,1004807128.5,692865999.43,,,,,,317673697.28,55339666.72,119861114.51,1185740477.94,-180933349.44,,118112904.47,3290835.03,175003.0,44900000.0,291869344.0,,,458348086.5,22640800.37,25000000.0,,,,285895498.23,333536298.6,124811787.9,,4930000.0,0.0,291194223.0,,,296124223.0,447521653.02,9413603.12,,48721649.28,505656905.42,-209532682.42,-141050.66,-265795294.62,554727557.0,,,,,288932262.38,定期报告,未审计,20241024,CNY,合并期末,2023-10-26T19:25:03
20230630,,640412423.18,,,,,,,,,,,15020061.95,36800772.26,692233257.39,412414241.94,,,,,,215281841.44,49916410.26,69294490.27,746906983.91,-54673726.52,,90569375.06,2225521.53,,26400000.0,251787454.51,,,370982351.1,17686612.84,25000000.0,,,,238095498.23,280782111.07,90200240.03,,4930000.0,0.0,192620514.0,,,197550514.0,236271087.54,6712574.18,,48119332.12,291102993.84,-93552479.84,-205174.2,-58231140.53,554727557.0,496496416.47,554727557.0,,,496496416.47,定期报告,未审计,20240816,CNY,合并期末,2023-08-21T19:15:31
20230331,,206516357.07,,,,,,,,,,,11294415.71,33526421.7,251337194.48,168666533.55,,,,,,106993689.26,37263942.43,47042085.9,359966251.14,-108629056.66,,13872093.02,70690.8,,,70000000.0,,,83942783.82,8486040.82,25000000.0,,,,162195344.0,195681384.82,-111738601.0,,1500000.0,0.0,116129950.0,,,117629950.0,175164443.58,4043805.26,,5827155.6,185035404.44,-67405454.44,11155.72,-287761956.38,554727557.0,,,,,266965600.62,定期报告,未审计,20240429,CNY,合并期末,2023-04-25T17:15:03
20221231,,1483374140.67,,,,,,,,,,,8650993.99,62432940.91,1554458075.57,971803551.58,,,,,,462645807.45,51620044.91,132022037.17,1618091441.11,-63633365.54,,25115620.93,7863958.31,113934.73,0.0,538592699.32,,,571686213.29,106411322.04,45400000.0,,0.0,,615589134.5,767400456.54,-195714243.25,,64130000.0,3330000.0,483072444.73,,0.0,547202444.73,308543811.23,15869181.93,,49328155.6,373741148.76,173461295.97,638192.79,-85248120.03,639975677.03,554727557.0,639975677.03,,,554727557.0,定期报告,是,20241024,CNY,合并期末,2023-04-16T15:35:05
20220930,,933971842.27,,,,,,,,,,,9120308.15,44642984.08,987735134.5,688286558.45,,,,,,349248551.26,45361280.7,100274336.19,1183170726.6,-195435592.1,,115620.93,4357076.32,,,248153204.13,,,252625901.38,69946542.93,35400000.0,,,,417578481.01,522925023.94,-270299122.56,,63930000.0,0.0,349560969.13,,,413490969.13,265410032.69,9073291.49,0.0,31414936.53,305898260.71,107592708.42,-238026.75,-358380032.99,639975677.03,,,,,281595644.04,定期报告,未审计,20231027,CNY,合并期末,2022-10-26T16:05:03
20220630,,659856127.3,,,,,,,,,,,9006597.43,25997091.17,694859815.9,467308288.55,,,,,,230153939.19,32198379.84,64906109.97,794566717.55,-99706901.65,,,388687.25,100500.0,0.0,141314047.24,,,141803234.49,33915399.79,35400000.0,,,,266989833.0,336305232.79,-194501998.3,,500000.0,,149762482.83,,,150262482.83,187885091.71,5622403.15,0.0,22011906.79,215519401.65,-65256918.82,192518.34,-359273300.43,639975677.03,280702376.6,639975677.03,,,280702376.6,定期报告,未审计,20230822,CNY,合并期末,2022-08-23T19:20:04
20220331,,260964157.45,,,,,,,,,,,591909.3,28180264.36,289736331.11,208102967.86,,,,,,104508260.58,16272933.81,93877733.08,422761895.33,-133025564.22,,,319661.45,,,69520908.96,,,69840570.41,19678925.3,34900000.0,,,,193194100.0,247773025.3,-177932454.89,,500000.0,,104030603.1,,,104530603.1,79305327.68,2482017.32,0.0,3979624.37,85766969.37,18763633.73,-2092.95,-292196478.33,639975677.03,,,,,347779198.7,定期报告,未审计,20230426,CNY,合并期末,2022-04-27T15:55:03
20211231,,1308969626.8,,,,,,,,,,,21097354.25,103486091.68,1433553072.73,819922900.3,,,,,,411052970.31,122186297.27,195367068.89,1548529236.77,-114976164.04,,73730129.08,4108160.64,3936810.0,70280000.0,1069955779.26,,,1222010878.98,168376075.71,40445560.0,,2901833.23,,1065050000.0,1276773468.94,-54762589.96,,726923746.24,0.0,332086845.11,,0.0,1059010591.35,493241457.44,32029916.99,,71756272.89,597027647.32,461982944.03,-392695.5,291851494.53,348124182.5,639975677.03,348124182.5,,,639975677.03,定期报告,是,20230417,CNY,合并期末,2022-04-14T19:15:03
20210930,,676927461.18,,,,,,,,,,,20934436.71,5929423.08,703791320.97,538243726.65,,,,,,301350446.42,103898463.78,193141473.6,1136634110.45,-432842789.48,,6976744.19,3129798.8,119030.0,3816080.0,795053645.61,,,809095298.6,56446403.76,40445560.0,,3978375.45,,1006550000.0,1107420339.21,-298325040.61,,122256234.95,,332380905.28,,591556796.24,1046193936.47,446377125.05,11313748.67,,365578.1,458056451.82,588137484.65,19059.8,-143011285.64,348124182.5,,,,,205112896.86,定期报告,未审计,20221027,CNY,合并期末,2021-10-27T17:05:04
20210630,,403132101.48,,,,,,,,,,,19344000.28,95185099.08,517661200.84,379946590.05,,,,,,204090283.28,79809702.04,178171526.69,842018102.06,-324356901.22,,,1435195.39,3900.0,3816080.0,584800000.0,,,590055175.39,32461943.77,39445560.0,,,,914550000.0,986457503.77,-396402328.38,,122256234.95,,162509864.87,,591556796.24,876322896.06,320881130.71,7984112.12,,361560.0,329226802.83,547096093.23,20202.06,-173642934.31,348124182.5,174481248.19,348124182.5,,,174481248.19,定期报告,未审计,20220824,CNY,合并期末,2021-08-25T19:40:03
20210331,,190290393.77,,,,,,,,,,,6594837.68,52299351.08,249184582.53,202401162.41,,,,,,84537749.28,19213867.1,110596734.29,416749513.08,-167564930.55,,44100000.0,497803.95,,9400000.0,303300000.0,,,357297803.95,9270341.84,156147706.64,,,,507050000.0,672468048.48,-315170244.53,,2100000.0,,46264100.0,,591556796.24,639920896.24,269849696.15,2665742.23,,,272515438.38,367405457.86,19083.16,-115310634.06,348124182.5,,,,,232813548.44,定期报告,未审计,20220428,CNY,合并期末,2021-04-27T21:05:03
20201231,,1183724383.02,,,,,,,,,,,13621516.82,101124756.03,1298470655.87,729842093.63,,,,,,322422143.09,120063901.07,169268876.32,1341597014.11,-43126358.24,,45363697.17,1891840.24,70287420.0,61720000.0,296828816.36,,,476091773.77,87751421.09,95738340.0,,263628215.72,,268778650.74,715896627.55,-239804853.78,,36820000.0,36820000.0,485008733.71,,382810000.0,904638733.71,261473564.64,23365325.44,,282305715.42,567144605.5,337494128.21,-1337737.07,53225179.12,294899003.38,348124182.5,294899003.38,,,348124182.5,定期报告,是,20220415,CNY,合并期末,2021-04-19T21:05:03
20200930,,658293681.25,,,,,,,,,,,6829249.83,59687522.21,724810453.29,452105835.45,,,,,,237625198.6,74648892.71,137737771.32,902117698.08,-177307244.79,,22000000.0,866160.52,2200.0,,234999101.29,,,257867461.81,62087836.28,307068440.0,,71000000.0,,237600000.0,677756276.28,-419888814.47,,10940000.0,,264664414.31,,382818515.83,658422930.14,212131783.09,19956428.57,,,232088211.66,426334718.48,74777.44,-170786563.34,302399114.0,,,,,131612550.66,定期报告,未审计,20211028,CNY,合并期末,2020-10-27T19:20:03
20200630,,320166689.76,,,,,,,,,,,5089466.53,26540822.32,351796978.61,227818447.75,,,,,,142618595.81,56538886.84,63736921.45,490712851.85,-138915873.24,,5871773.66,2618840.12,47200.0,,207584948.17,,,216122761.95,40246107.57,212500100.0,,,,209574948.17,462321155.74,-246198393.79,,8340000.0,,115675050.0,,386610000.0,510625050.0,141053149.16,6437949.52,,10306564.66,157797663.34,352827386.66,,-32286880.37,302399114.0,270112233.63,302399114.0,,,270112233.63,定期报告,未审计,20210826,CNY,合并期末,2020-08-19T20:40:03
20200331,,138485341.36,,,,,,,,,,,2873038.39,19483653.69,160842033.44,128909720.91,,,,,,62104867.02,20090731.07,21122988.49,232228307.49,-71386274.05,,,410408.88,,,170500000.0,,,170910408.88,17974896.36,110587875.0,,,,161000000.0,289562771.36,-118652362.48,,,,44675050.0,,,44675050.0,42187889.66,3254583.08,,,45442472.74,-767422.74,11438.76,-190794620.51,300270887.66,,,,,109476267.15,定期报告,未审计,20210428,CNY,合并期末,2020-04-30T02:25:03
20191231,,995158437.06,,,,,,,,,,,10853835.68,84513803.78,1090526076.52,528291831.06,,,,,,274287256.48,62352002.25,120899324.39,985830414.18,104695662.34,,10000000.0,7237703.6,9256072.48,,619562000.0,,,646055776.08,155232383.2,61787014.69,,,,162053480.01,379072877.9,266982898.18,,8000000.0,8000000.0,307367908.63,,,315367908.63,213393185.84,10157300.64,,503204091.98,726754578.46,-411386669.83,-273341.82,-39981451.13,334880454.51,294899003.38,334880454.51,,,294899003.38,定期报告,是,20210420,CNY,合并期末,2020-04-30T02:20:05
20190930,,412675232.25,,,,,,,,,,,8319726.13,92367184.57,513362142.95,298682872.42,,,,,,208876573.23,48982669.67,169804294.84,726346410.16,-212984267.21,,512562000.0,6979728.81,1100.0,,,,,519542828.81,101710141.17,10787014.69,,3000000.0,,8000000.0,123497155.86,396045672.95,,,,236310236.12,,,236310236.12,148197016.29,6564614.95,,503204091.98,657965723.22,-421655487.1,2963.51,-238591117.85,334880454.51,,,,,96289336.66,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T14:58:48
20190630,,278273207.08,,,,,,,,,,,5903365.92,78693621.42,362870194.42,231491310.22,,,,,,144455357.58,38582242.79,153312132.45,567841043.04,-204970848.62,,563562000.0,6971078.8,1100.0,,,,,570534178.8,88956967.43,69787014.69,,3000000.0,,,161743982.12,408790196.68,,3000000.0,,173980788.0,,372070.77,177352858.77,91100000.0,4200132.14,,493143999.84,588444131.98,-411091273.21,-191404.27,-207463329.42,334880454.51,127417125.09,334880454.51,,,127417125.09,定期报告,未审计,20200820,CNY,合并期末,2020-03-13T14:58:48
20190331,,103441623.62,,,,,,,,,,,4857950.49,34370253.61,142669827.72,103848856.03,,,,,,60878242.77,23706594.42,101514506.45,289948199.67,-147278371.95,,,6594811.68,,,458562000.0,,,465156811.68,44698741.81,,,40380134.69,,24000000.0,109078876.5,356077935.18,,,,9040000.0,,,9040000.0,39000000.0,2047840.2,,355768722.34,396816562.54,-387776562.54,,-178976999.31,338511044.7,,,,,159534045.39,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:58:48
20181231,,944698047.11,,,,,,,,,,,19721822.15,74170004.39,1038589873.65,515997483.74,,,,,,249387188.88,95466330.36,152640156.14,1013491159.12,25098714.53,,100000000.0,16319661.31,10000000.0,,1325870000.0,,,1452189661.31,137013047.84,176612985.31,,8073.26,,1840932000.0,2154566106.41,-702376445.1,,350065640.0,,172512950.0,,15000.0,522593590.0,109317591.25,42650406.19,,154698453.55,306666450.99,215927139.01,-771097.0,-462121688.56,797002143.07,334880454.51,797002143.07,,,334880454.51,定期报告,是,20200430,CNY,合并期末,2020-03-13T14:58:48
20180930,,466134906.86,,,,,,,,,,,16955500.67,31775261.25,514865668.78,340362461.7,,,,,,189297657.38,77494316.15,119845768.02,727000203.25,-212134534.47,,,7972241.17,,,947067150.73,,,955039391.9,62336570.24,7500000.0,,,,1432370000.0,1502206570.24,-547167178.34,,320065640.0,,129960000.0,,,450025640.0,69417591.25,40461997.68,,101870758.74,211750347.67,238275292.33,,-521026420.48,797756106.83,,,,,276729686.35,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T14:58:48
20180630,,326207021.03,,,,,,,,,,,14409832.75,27369015.57,367985869.35,208452142.44,,,,,,132418556.44,62204995.09,82836974.04,485912668.01,-117926798.66,,,3936652.14,600000.0,,661770913.97,,,666307566.11,27414021.44,1500000.0,,,,1284370000.0,1313284021.44,-646976455.33,,320065640.0,,90000000.0,,,410065640.0,33717591.25,38358987.36,,587116.05,72663694.66,337401945.34,,-427501308.65,797756106.83,370254798.18,797756106.83,,,370254798.18,定期报告,未审计,20190830,CNY,合并期末,2020-03-13T14:58:48
20180331,,156027799.81,,,,,,,,,,,8965599.87,41494760.1,206488159.78,96027513.46,,,,,,57230922.69,36734581.79,76264378.72,266257396.66,-59769236.88,,,243317.65,,,130092.05,,,373409.7,10471972.59,102500000.0,,,,410000000.0,522971972.59,-522598562.89,,16857640.11,,49000000.0,,,65857640.11,19900000.0,1040619.16,,,20940619.16,44917020.95,0.0,-537450778.82,797837606.58,,,,,260386827.76,定期报告,未审计,20190429,CNY,合并期末,2020-03-13T14:58:48
20171231,,596258891.14,,,,,,,,,,,7332593.03,31741625.32,635333109.49,432108414.88,,,,,,216168551.03,67842147.53,79012700.73,795131814.17,-159798704.68,,602401100.0,4396574.23,0.0,,463691800.0,,,1070489474.23,72139633.61,,,162746724.53,,260581499.75,495467857.89,575021616.34,,57162560.0,,88617591.25,,3000010.0,148780161.25,1100000.0,34801891.3,,15564339.43,51466230.73,97313930.52,-1278091.38,511258750.8,285743392.27,797002143.07,285743392.27,,,797002143.07,定期报告,是,20190423,CNY,合并期末,2020-03-13T14:58:48
20170930,,248259857.24,,,,,,,,,,,1602221.95,48375395.72,298237474.91,252695241.62,,,,,,158118225.33,58407810.34,71744927.66,540966204.95,-242728730.04,,,4370012.59,,458390000.0,458390000.0,,,462760012.59,24805317.79,158900000.0,,,,322230693.69,505936011.48,-43175998.89,,57162560.0,,63717591.25,,,120880151.25,1100000.0,33223566.27,,,34323566.27,86556584.98,,-199348143.95,285743392.27,,,,,86395248.32,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T14:58:48
20170630,,152846179.04,,,,,,,,,,,1579486.9,23158616.16,177584282.1,130966906.98,,,,,,106857227.33,44969650.56,30386181.36,313179966.23,-135595684.13,,,2110501.38,,,354900000.0,,,357010501.38,20341383.05,30000000.0,,,,301000000.0,351341383.05,5669118.33,,54954290.11,,20100000.0,,,75054290.11,1100000.0,32889172.1,,,33989172.1,41065118.01,,-88861447.79,285743392.27,196881944.48,285743392.27,,,196881944.48,定期报告,未审计,20180725,CNY,合并期末,2020-03-13T14:58:48
20170331,,71745199.58,,,,,,,,,,,1579486.9,7752430.58,81077117.06,68512302.39,,,,,,45855650.4,27082194.79,26555297.33,168005444.91,-86928327.85,,,1449317.82,,,267400000.0,,,268849317.82,11323650.71,0.0,,,,257230693.69,268554344.4,294973.42,,,,,,,0.0,0.0,12071.25,,,12071.25,-12071.25,0.0,-86645425.68,285743392.27,,,,,199097966.59,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:58:48
20161231,,383637425.0,,,,,,,,,,,771014.49,18065924.23,402474363.72,287369945.55,,,,,,145196644.74,92107475.44,71525919.68,596199985.41,-193725621.69,,,18768611.68,82035.0,0.0,585300000.0,,,604150646.68,57967515.08,20000000.0,,608295084.67,,782390000.0,1468652599.75,-864501953.07,,878940995.09,,102320000.0,,,981260995.09,170455670.57,177157286.34,,300000.0,347912956.91,633348038.18,70681.15,-424808855.43,710552247.7,285743392.27,710552247.7,,,285743392.27,定期报告,是,20180424,CNY,合并期末,2020-03-13T14:58:48
20160930,,166575056.06,,,,,,,,,,,669599.3,24091830.79,191336486.15,126173802.43,,,,,,104269288.08,79018888.39,67953773.64,377415752.54,-186079266.39,,,13935977.48,,330000000.0,,,,343935977.48,7794453.9,630000000.0,,,,723890000.0,1361684453.9,-1017748476.42,,878640995.09,,60770000.0,,,939410995.09,118170000.0,175857801.52,,200000.0,294227801.52,645183193.57,88637.73,-558555911.51,732257163.03,,,,,173701251.52,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T14:58:48
20160630,,119662779.48,,,,,,,,,,,669599.3,65717111.37,186049490.15,69659026.16,,,,,,65679125.31,63572480.89,48377060.98,247287693.34,-61238203.19,,,,,,330000000.0,,,330000000.0,2479680.9,406911040.14,,,,330000000.0,739390721.04,-409390721.04,,0.0,,41400000.0,,,41400000.0,25500000.0,175316086.31,,,200816086.31,-159416086.31,88635.35,-629956375.19,729017132.35,92175373.63,722131748.82,,,99060757.16,定期报告,未审计,20170823,CNY,合并期末,2020-03-13T14:58:48
20160331,,40693216.2,,,,,,,,,,,628406.55,2655737.16,43977359.91,21324826.79,,,,,,28268214.85,38413931.6,18949324.73,106956297.97,-62978938.06,,,,,80000000.0,80000000.0,,,80000000.0,1459693.16,292000000.0,,,,330000000.0,623459693.16,-543459693.16,,,,,,,0.0,20490000.0,377653.09,,,20867653.09,-20867653.09,52828.26,-627253456.05,729017132.35,,,,,101763676.3,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T14:58:48
20151231,,1978799781.88,,,,,,,,,,,26987092.68,34040206.89,2039827081.45,1446288374.3,,,,,,241156518.08,85222360.16,409644086.2,2182311338.74,-142484257.29,,,,844697.46,626989000.0,,,,627833697.46,39752742.03,,,197358000.04,,,237110742.07,390722955.39,,189724200.0,,288000000.0,,,477724200.0,65000000.0,2235745.76,,40000.0,67275745.76,410448454.24,6371994.0,665059146.34,77968608.57,743027754.91,77968608.57,,,743027754.91,定期报告,是,20170425,CNY,合并期末,2020-03-13T14:58:48
20150930,,1348152727.44,,,,,,,,,,,24635883.21,78523012.97,1451311623.62,1007127708.86,,,,,,177515877.13,55773668.63,158717079.29,1399134333.91,52177289.71,,,,586706.94,,,,,586706.94,17971813.39,177358000.04,,,,,195329813.43,-194743106.49,,194724200.0,,25500000.0,,1418423.0,221642623.0,65000000.0,1668796.14,,,66668796.14,154973826.86,4853586.21,17261596.29,77968608.57,,,,,95230204.86,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T14:58:48
20150630,,950274419.27,,,,,,,,,,,8889439.18,4350450.18,963514308.63,745030409.48,,,,,,115019011.27,22087133.37,60839376.1,942975930.22,20538378.41,,,0.0,586706.94,,0.0,,,586706.94,11378523.36,147358000.04,,,,,158736523.4,-158149816.46,,189724200.0,,15500000.0,,1418423.0,206642623.0,50000000.0,1086536.27,,,51086536.27,155556086.73,938683.52,18883332.2,77968608.57,96851940.77,77968608.57,,,96851940.77,定期报告,未审计,20160830,CNY,合并期末,2020-03-13T14:58:48
20150331,,378167916.57,,,,,,,,,,,7565419.1,11884649.07,397617984.74,309354167.39,,,,,,51029057.68,12581205.38,38939913.5,411904343.95,-14286359.21,,,,22408.93,,,,,22408.93,4913340.31,,,,,,4913340.31,-4890931.38,,,,,,,0.0,20000000.0,877604.0,,,20877604.0,-20877604.0,492027.6,-39562866.99,71667328.5,,,,,32104461.51,定期报告,未审计,20160430,CNY,合并期末,2020-03-13T14:58:48
