代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
600346,恒力石化,,,,2.9,0.016328828829,1.01,9.486058676718,2.682125093194,5.611795748912,0.440318926625,7039099786,2026-04-15,2026-06-01,2026-06-02,实施分配,2026-05-26
