报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2006-06-30,207.68万,-7.66%,160.44万,-27.35%,1.63亿,27.31%,0.0200,3.05,1.84,0.11,-0.04,1.27%,25.13%,0.51%,0.51%,361.49,0.75,239.62,121.88,1.52,0.91,1.43,0.92,47.83%
2006-09-30,255.11万,-18.02%,207.43万,-32.46%,2.46亿,29.26%,0.0240,3.06,1.84,0.12,-0.11,1.04%,24.71%,False,0.66%,357.57,1.12,241.63,115.94,1.55,0.88,1.39,0.88,46.68%
2006-12-31,286.64万,3.82%,80.79万,-46.29%,3.34亿,11.16%,0.0270,3.07,1.84,0.18,0.06,0.86%,23.96%,0.89%,0.89%,343.28,1.52,236.66,106.63,1.50,0.85,0.85,0.88,46.78%
2007-03-31,96.67万,22.19%,95.84万,52.95%,9114.77万,29.12%,0.0090,3.14,1.84,0.20,-0.06,1.06%,24.70%,False,0.29%,348.38,0.37,241.35,107.03,1.42,0.80,0.80,0.99,49.68%
2007-06-30,245.09万,18.01%,243.43万,51.72%,2.04亿,24.88%,0.0230,3.15,1.84,0.21,-0.06,1.19%,21.60%,0.74%,0.74%,310.89,0.86,209.96,100.93,1.79,1.07,1.07,1.11,52.57%
2007-09-30,272.20万,6.70%,271.00万,30.65%,3.15亿,27.89%,0.0260,3.17,1.85,0.21,-0.04,0.83%,21.88%,False,0.82%,311.81,1.27,212.46,99.34,1.76,1.02,1.02,1.17,53.76%
2007-12-31,366.83万,27.98%,355.38万,339.90%,4.65亿,39.33%,0.0350,3.19,1.86,0.21,0.11,0.83%,21.99%,1.11%,1.09%,283.68,1.86,193.79,89.90,1.13,0.59,0.59,1.28,55.95%
2008-03-31,95.78万,-0.92%,95.78万,-0.06%,1.25亿,37.61%,0.0090,3.20,1.86,0.22,-0.33,0.82%,22.90%,False,0.28%,302.36,0.45,201.61,100.75,1.09,0.56,0.56,1.31,56.65%
2008-06-30,348.81万,42.32%,356.38万,46.40%,2.64亿,29.49%,0.0330,3.18,1.86,0.19,-0.22,1.36%,21.56%,1.04%,1.05%,303.44,0.89,203.34,100.10,0.97,0.46,0.46,1.61,61.56%
2008-09-30,464.48万,70.64%,487.13万,79.75%,3.64亿,15.61%,0.0440,3.19,1.86,0.20,-0.31,1.35%,23.81%,0.0000%,1.39%,357.88,1.10,245.63,112.24,0.91,0.39,0.39,1.79,64.02%
2008-12-31,314.56万,-14.25%,347.34万,-2.26%,4.85亿,4.14%,0.0150,3.18,1.87,0.18,-0.22,0.74%,20.23%,0.94%,0.94%,333.85,1.65,217.54,116.31,0.80,0.40,0.40,2.05,67.08%
2009-03-31,-847.31万,-984.67%,-851.92万,-989.48%,4667.20万,-62.79%,-0.0400,3.10,1.87,0.10,-0.46,-18.33%,28.01%,0.0000%,-2.60%,1054.53,0.12,720.58,333.95,1.13,0.67,0.67,2.95,74.53%
2009-06-30,-1904.84万,-646.10%,-2000.62万,-661.38%,1.17亿,-55.50%,-0.0910,1.50,0.44,0.0014,-0.34,-16.16%,24.24%,-5.87%,-6.05%,820.93,0.33,551.47,269.46,1.13,0.63,0.63,3.10,75.36%
2009-09-30,-1008.13万,-317.04%,-1151.31万,-336.35%,2.72亿,-25.48%,-0.0480,1.54,0.44,0.04,-0.50,-3.65%,24.12%,0.0000%,-3.11%,509.11,0.82,329.27,179.84,1.07,0.62,0.62,2.91,74.21%
2009-12-31,-334.40万,-206.31%,279.84万,-19.43%,4.27亿,-11.99%,-0.0160,1.61,0.44,0.11,-0.50,1.10%,23.85%,1.29%,1.28%,416.66,1.46,246.80,169.87,0.85,0.56,0.56,2.87,73.92%
2010-03-31,-332.30万,60.78%,-377.08万,55.74%,8241.97万,76.59%,-0.0160,1.60,0.44,0.10,0.10,-4.14%,27.04%,-0.99%,-0.99%,536.16,0.30,303.54,232.62,0.64,0.39,0.39,3.01,74.81%
2010-06-30,-1395.26万,26.75%,-1489.20万,25.56%,1.92亿,63.52%,-0.0660,1.53,0.44,0.04,-0.19,-7.36%,21.28%,-4.21%,-4.34%,460.87,0.68,263.93,196.94,0.75,0.47,0.47,3.66,76.83%
2010-09-30,-1433.31万,-42.17%,-1572.11万,-36.55%,3.01亿,11.02%,-0.0680,1.53,0.44,0.04,-0.47,-4.76%,24.24%,-4.33%,-4.47%,471.95,0.98,275.23,196.72,0.72,0.44,0.44,4.00,78.33%
2010-12-31,421.18万,225.95%,-1985.68万,-809.59%,5.80亿,35.60%,0.0200,1.59,0.44,0.09,-0.0100,0.61%,22.32%,1.27%,1.26%,363.08,1.66,216.83,146.25,0.66,0.40,0.40,4.83,81.45%
2011-03-31,-730.00万,-119.68%,-773.76万,-105.20%,1.84亿,123.73%,-0.0350,1.56,0.44,0.05,-0.06,-3.30%,19.87%,-2.21%,-2.23%,350.92,0.39,227.91,123.02,0.64,0.35,0.35,5.03,81.97%
2011-06-30,-1739.57万,-24.68%,-1871.15万,-25.65%,4.37亿,127.80%,-0.0830,1.49,0.44,-0.0093,0.14,-3.70%,18.88%,-5.34%,-5.55%,316.21,0.92,196.51,119.70,0.65,0.37,0.37,6.21,84.84%
2011-09-30,-3842.40万,-168.08%,-4020.31万,-155.73%,6.18亿,105.01%,-0.1830,1.38,0.44,-0.11,-0.17,-5.74%,19.52%,-12.26%,-13.28%,366.46,1.14,236.18,130.28,0.64,0.32,0.32,7.16,86.49%
2011-12-31,-7397.32万,-1856.33%,-7900.94万,-297.90%,9.36亿,61.47%,-0.3480,2.25,1.45,-0.24,-0.25,-7.70%,16.21%,-23.25%,-13.62%,309.64,1.87,192.84,116.80,0.75,0.45,0.45,3.99,78.98%
2012-03-31,-274.20万,62.44%,-362.23万,53.19%,3.27亿,77.37%,-0.0110,2.26,1.45,-0.25,-0.04,-0.79%,19.20%,-0.51%,-0.50%,278.58,0.52,173.85,104.74,0.71,0.39,0.39,4.13,78.11%
2012-06-30,-1157.87万,33.44%,-1299.51万,30.55%,6.45亿,47.55%,-0.0480,2.20,1.45,-0.29,0.12,-2.00%,16.21%,-2.16%,-2.18%,275.14,1.08,166.94,108.19,0.66,0.38,0.38,4.38,79.12%
2012-09-30,-1783.07万,53.59%,-2000.60万,50.24%,9.48亿,53.35%,-0.0740,2.19,1.45,-0.32,0.09,-1.94%,17.46%,-3.33%,-3.38%,288.11,1.58,170.91,117.20,0.60,0.33,0.33,4.62,79.90%
2012-12-31,1921.00万,125.97%,-846.02万,89.29%,13.27亿,41.79%,0.0800,2.36,1.46,-0.16,0.34,0.94%,20.34%,3.46%,3.38%,271.81,2.25,159.87,111.94,0.62,0.36,0.36,3.82,76.91%
2013-03-31,78.04万,128.46%,-58.39万,83.88%,3.21亿,-1.96%,0.0030,2.35,1.46,-0.16,0.34,0.23%,20.94%,0.14%,0.14%,277.23,0.59,152.59,124.64,0.63,0.37,0.37,3.74,76.61%
2013-06-30,956.48万,182.61%,207.17万,115.94%,5.53亿,-14.27%,0.0400,2.38,1.46,-0.12,0.53,1.94%,23.33%,1.68%,1.67%,333.51,0.91,197.67,135.84,0.65,0.35,0.35,3.72,76.56%
2013-09-30,696.44万,139.06%,-180.47万,90.98%,8.78亿,-7.41%,0.0290,2.38,1.46,-0.13,0.14,0.84%,23.30%,1.22%,1.21%,330.55,1.35,199.81,130.74,0.79,0.41,0.41,3.93,77.05%
2013-12-31,1106.68万,-42.39%,-2217.63万,-162.12%,12.18亿,-8.23%,0.0500,2.38,1.46,-0.12,0.54,1.11%,22.48%,1.94%,1.93%,304.52,1.98,181.75,122.77,0.74,0.40,0.40,3.87,76.80%
2014-03-31,-3212.74万,-4216.60%,-3507.60万,-5906.69%,1.82亿,-43.17%,-0.1200,2.85,2.04,-0.21,-0.05,-16.80%,22.07%,-4.29%,-3.88%,510.91,0.26,341.17,169.75,0.84,0.45,0.45,2.55,69.54%
2014-06-30,-8840.51万,-1024.27%,-9357.48万,-4616.80%,3.86亿,-30.30%,-0.3100,2.66,2.04,-0.40,0.33,-22.13%,15.96%,-11.47%,-11.44%,459.16,0.59,305.86,153.30,0.82,0.35,0.35,2.70,70.51%
2014-09-30,-1.18亿,-1798.16%,-1.27亿,-6915.37%,6.17亿,-29.68%,-0.4200,2.53,2.04,-0.50,0.14,-18.65%,16.90%,-15.44%,-16.08%,440.21,0.91,295.18,145.03,0.81,0.35,0.35,2.98,72.56%
2014-12-31,-1.91亿,-1827.72%,-2.02亿,-810.22%,8.76亿,-28.06%,-0.6700,2.28,2.04,-0.76,0.54,-21.66%,14.77%,-25.93%,-28.87%,404.70,1.34,269.22,135.48,0.74,0.32,0.32,3.40,74.92%
2015-03-31,2748.20万,185.54%,-3612.00万,-2.98%,36.64亿,-5.84%,0.0100,2.12,2.04,-0.87,-0.11,-18.08%,21.57%,-5.16%,-5.36%,575.51,0.21,428.57,146.94,0.73,0.30,0.30,3.79,76.94%
2015-06-30,3.68亿,516.56%,-1.31亿,-40.50%,75.08亿,4.85%,0.1900,1.81,2.04,-1.19,0.03,-30.03%,10.09%,-21.10%,-23.85%,447.41,0.57,313.21,134.20,0.69,0.30,0.30,4.57,79.71%
2015-09-30,2.75亿,332.85%,-1.91亿,-50.56%,136.79亿,-2.47%,0.1400,0.70,0.32,-0.60,0.0019,-30.71%,10.65%,-31.90%,-38.41%,456.45,0.84,322.70,133.76,0.68,0.28,0.28,5.00,81.09%
2015-12-31,6.16亿,422.09%,-2.67亿,-32.39%,185.07亿,-4.04%,0.3200,0.62,0.32,-0.69,-0.14,-29.64%,10.05%,-45.01%,-58.91%,429.54,1.20,300.98,128.56,0.66,0.28,0.28,5.83,83.03%
2016-03-31,1.28亿,364.12%,1.48亿,510.50%,45.45亿,-2.61%,0.0600,1.26,False,0.20,0.45,4.55%,13.87%,4.30%,5.00%,52.39,1.94,46.30,6.09,0.75,0.52,0.52,4.24,80.91%
2016-06-30,4.23亿,14.94%,4.39亿,433.97%,92.23亿,-0.30%,0.1900,1.80,0.12,0.63,-0.09,6.22%,15.20%,11.26%,9.13%,52.60,3.79,47.53,5.06,0.86,0.57,0.57,2.39,70.53%
2016-09-30,6.67亿,142.15%,6.59亿,445.64%,137.89亿,0.80%,0.2600,1.89,0.32,0.51,-0.13,4.64%,12.77%,15.21%,12.47%,39.64,7.66,35.26,4.38,0.71,0.46,0.46,2.70,72.27%
2016-12-31,11.80亿,91.58%,11.12亿,516.14%,192.40亿,3.96%,0.4500,2.07,0.32,0.66,0.26,5.95%,13.46%,22.76%,20.13%,30.14,13.48,26.70,3.44,0.74,0.54,0.54,2.33,69.37%
2017-03-31,6.55亿,413.51%,2.67亿,80.28%,87.12亿,-7.93%,0.2300,2.18,0.32,0.77,0.19,6.91%,16.14%,4.78%,4.66%,66.11,1.40,64.24,1.87,0.78,0.41,0.41,2.26,68.75%
2017-06-30,8.09亿,91.17%,5.19亿,18.23%,208.50亿,18.09%,0.1800,2.12,0.32,0.71,0.03,5.13%,13.23%,9.37%,9.37%,42.53,4.39,41.00,1.53,0.78,0.51,0.51,2.34,69.51%
2017-09-30,18.36亿,175.32%,10.41亿,57.93%,326.06亿,18.22%,0.4000,2.31,0.32,0.90,-0.05,6.79%,14.81%,17.84%,16.85%,39.95,6.96,38.79,1.16,0.82,0.58,0.58,2.05,66.64%
2017-12-31,31.95亿,170.76%,15.76亿,41.72%,474.81亿,15.84%,0.7000,2.53,0.32,1.07,0.06,7.83%,16.27%,26.71%,24.03%,40.74,9.03,39.86,0.89,0.83,0.54,0.54,1.72,62.63%
2018-03-31,11.03亿,68.41%,8.39亿,213.99%,115.84亿,32.97%,0.2800,4.44,3.07,0.29,0.17,9.53%,15.48%,5.66%,5.47%,41.56,2.23,40.42,1.14,0.60,0.34,0.34,2.66,72.43%
2018-06-30,18.82亿,132.61%,14.25亿,174.54%,264.52亿,26.87%,0.2800,5.54,4.05,0.41,0.33,7.20%,14.57%,8.42%,6.72%,34.43,5.52,32.60,1.83,1.18,0.86,0.86,2.35,69.97%
2018-09-30,36.53亿,98.94%,32.33亿,210.71%,438.32亿,34.43%,0.5600,5.64,4.05,0.51,1.12,8.48%,16.51%,14.81%,12.81%,49.83,5.69,47.42,2.41,0.85,0.54,0.54,3.03,74.99%
2018-12-31,33.23亿,4.01%,27.93亿,77.23%,600.67亿,26.51%,0.4800,5.46,4.05,0.41,0.82,5.66%,12.74%,13.29%,12.04%,72.99,5.04,71.41,1.58,0.73,0.33,0.33,3.53,77.72%
2019-03-31,5.06亿,-54.15%,4.83亿,-42.41%,150.53亿,29.94%,0.0700,5.46,4.05,0.51,-0.75,3.19%,9.64%,1.83%,1.83%,123.66,0.75,120.74,2.92,0.76,0.33,0.33,3.69,78.49%
2019-06-30,40.21亿,113.62%,38.44亿,169.71%,423.33亿,60.04%,0.5700,4.19,2.62,0.66,1.76,9.52%,17.42%,13.97%,13.63%,96.66,1.94,92.90,3.76,0.56,0.29,0.29,4.25,80.78%
2019-09-30,68.17亿,86.64%,66.24亿,104.87%,763.29亿,74.14%,0.9800,4.59,2.62,1.05,3.78,8.92%,17.98%,22.84%,21.12%,80.84,3.69,73.12,7.72,0.59,0.34,0.34,4.23,80.74%
2019-12-31,100.25亿,201.73%,92.76亿,232.09%,1007.82亿,67.78%,1.4400,5.16,2.60,1.49,2.41,10.03%,20.75%,31.77%,27.59%,87.59,4.21,85.51,2.07,0.65,0.30,0.26,3.79,78.93%
2020-03-31,21.43亿,323.84%,21.52亿,345.20%,297.71亿,97.77%,0.3100,5.47,2.61,1.80,1.00,7.27%,22.27%,5.73%,5.57%,83.22,1.12,80.41,2.81,0.69,0.36,0.33,4.11,80.27%
2020-06-30,55.17亿,37.20%,54.95亿,42.94%,673.58亿,59.11%,0.7900,5.56,2.62,1.88,2.58,8.23%,19.45%,14.26%,14.09%,56.88,3.30,54.51,2.37,0.54,0.29,0.27,3.75,78.92%
2020-09-30,98.96亿,45.16%,96.74亿,46.06%,1033.34亿,35.38%,1.4100,6.19,2.62,2.50,2.61,9.59%,21.13%,24.50%,22.72%,64.43,4.32,62.44,1.99,0.61,0.29,0.26,3.44,77.41%
2020-12-31,134.62亿,34.28%,128.74亿,38.80%,1523.73亿,51.19%,1.9200,6.66,2.61,3.00,3.43,8.86%,18.54%,32.55%,28.70%,59.19,6.34,56.79,2.41,0.61,0.27,0.23,3.07,75.38%
2021-03-31,41.11亿,91.81%,37.58亿,74.63%,532.33亿,78.81%,0.5900,7.26,2.61,3.58,0.85,7.74%,14.03%,8.40%,8.05%,46.68,2.14,42.12,4.56,0.67,0.30,0.27,2.94,74.56%
2021-06-30,86.42亿,56.65%,82.66亿,50.44%,1045.74亿,55.25%,1.2300,7.12,2.61,3.46,2.30,8.26%,15.27%,17.17%,17.24%,48.50,3.83,46.97,1.53,0.65,0.26,0.23,3.01,74.99%
2021-09-30,127.12亿,28.46%,120.15亿,24.19%,1514.89亿,46.60%,1.8100,7.71,2.61,4.04,2.77,8.39%,15.74%,24.98%,23.44%,55.57,5.21,51.84,3.73,0.69,0.28,0.25,2.86,74.08%
2021-12-31,155.31亿,15.37%,145.21亿,12.79%,1979.97亿,29.94%,2.2100,8.13,2.62,4.42,2.65,7.85%,15.38%,30.07%,27.14%,60.85,6.29,57.21,3.64,0.67,0.24,0.21,2.67,72.75%
2022-03-31,42.23亿,2.71%,41.14亿,9.47%,534.06亿,0.32%,0.6000,8.46,2.62,5.02,1.51,7.91%,15.46%,7.16%,7.09%,72.96,1.29,69.71,3.25,0.69,0.28,0.26,2.80,73.63%
2022-06-30,80.26亿,-7.13%,74.17亿,-10.27%,1191.75亿,13.96%,1.1400,8.39,2.65,4.55,2.36,6.74%,14.07%,13.27%,13.60%,67.05,2.80,64.25,2.80,0.68,0.27,0.25,3.00,74.96%
2022-09-30,60.87亿,-52.12%,47.91亿,-60.13%,1703.90亿,12.48%,0.8600,8.09,2.65,4.28,3.19,3.58%,10.18%,10.59%,10.69%,68.55,4.12,65.51,3.04,0.69,0.31,0.29,3.33,76.91%
2022-12-31,23.18亿,-85.07%,10.45亿,-92.80%,2223.73亿,12.31%,0.3300,7.51,2.65,3.73,3.69,1.04%,8.21%,4.30%,4.39%,65.41,5.72,62.97,2.44,0.61,0.25,0.24,3.57,78.08%
2023-03-31,10.20亿,-75.85%,5.84亿,-85.81%,561.54亿,5.15%,0.1400,7.65,2.66,3.88,1.69,1.81%,9.26%,1.91%,1.89%,58.93,1.55,58.11,0.83,0.58,0.27,0.25,3.43,77.41%
2023-06-30,30.49亿,-62.01%,22.75亿,-69.33%,1094.57亿,-8.15%,0.4300,7.95,2.66,4.17,1.72,2.79%,11.07%,5.60%,5.45%,66.14,2.76,65.23,0.91,0.60,0.27,0.25,3.55,78.02%
2023-09-30,57.01亿,-6.34%,49.77亿,3.89%,1731.62亿,1.63%,0.8100,8.34,2.66,4.54,3.40,3.29%,11.99%,10.22%,9.71%,62.99,4.42,61.04,1.94,0.60,0.27,0.24,3.46,77.56%
2023-12-31,69.05亿,197.83%,59.97亿,473.74%,2348.66亿,5.62%,0.9800,8.52,2.67,4.70,3.34,2.94%,11.25%,12.24%,11.51%,60.39,6.03,59.69,0.70,0.53,0.21,0.18,3.34,76.98%
2024-03-31,21.39亿,109.80%,18.19亿,211.50%,584.12亿,4.02%,0.3000,8.82,2.67,5.01,1.12,3.67%,11.16%,3.51%,3.45%,54.75,1.67,53.91,0.85,0.56,0.25,0.21,3.39,77.21%
2024-06-30,40.18亿,31.77%,35.42亿,55.69%,1125.96亿,2.87%,0.5700,8.56,2.67,4.72,1.78,3.58%,11.85%,6.61%,6.67%,59.42,3.12,57.61,1.82,0.55,0.22,0.18,3.55,78.02%
2024-09-30,51.05亿,-10.45%,46.27亿,-7.04%,1778.57亿,2.71%,0.7300,8.71,2.67,4.88,2.86,2.88%,10.36%,8.44%,8.32%,50.21,5.48,49.25,0.96,0.55,0.28,0.23,3.44,77.48%
2024-12-31,70.44亿,2.01%,52.09亿,-13.14%,2364.01亿,0.65%,1.0000,9.01,2.68,5.14,3.23,2.99%,9.86%,11.48%,11.11%,47.77,7.67,46.92,0.85,0.56,0.30,0.25,3.31,76.78%
2025-03-31,20.51亿,-4.13%,12.39亿,-31.88%,570.46亿,-2.34%,0.2900,9.28,2.68,5.43,1.10,3.60%,10.57%,3.19%,3.14%,47.57,1.94,46.49,1.08,0.60,0.31,0.26,3.27,76.55%
2025-06-30,30.50亿,-24.08%,22.96亿,-35.16%,1039.44亿,-7.68%,0.4300,8.98,2.68,5.12,2.77,2.94%,11.96%,4.74%,4.83%,49.82,3.71,48.49,1.33,0.58,0.33,0.29,3.33,76.89%
2025-09-30,50.23亿,-1.61%,41.85亿,-9.54%,1574.67亿,-11.46%,0.7100,9.18,2.68,5.32,2.86,3.19%,13.46%,7.79%,7.77%,50.57,5.47,49.40,1.17,0.60,0.34,0.30,3.24,76.41%
2025-12-31,70.75亿,0.44%,59.49亿,14.21%,2010.87亿,-14.94%,1.0100,9.49,2.68,5.61,4.42,3.52%,13.14%,10.85%,10.59%,50.55,7.28,49.46,1.09,0.56,0.31,0.26,2.93,74.53%
2026-03-31,39.10亿,90.65%,24.07亿,94.27%,492.10亿,-13.74%,0.5600,10.04,2.68,6.17,0.65,7.95%,13.98%,5.69%,5.53%,60.66,1.51,59.46,1.20,0.64,0.33,0.29,2.91,74.43%
