报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,680949967.52,680949967.52,,,,,,624014019.45,567598290.01,,,,,,,,,5955970.33,24538100.75,24010885.7,20630210.39,-18719437.73,,,-744797.63,,,,,,,,,2454000.18,-3982132.39,-3467809.88,,-31998.83,51163209.52,74115.73,,241598.96,,50995726.29,7974212.04,,43021514.25,43021514.25,,49115043.33,,-6093529.08,1420718.87,1420718.87,,,,,,1420718.87,,,,,,,,,1420718.87,,,44442233.12,50535762.2,-6093529.08,0.37,0.37,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T15:52:06
20230630,463149827.57,463149827.57,,,,,,422776941.27,389319644.34,,,,,,,,,3755077.22,17105592.16,12746133.59,13245573.32,-13395079.36,2728999.6,,-601775.52,,,,,,,,,2052245.19,-3050655.75,-3460644.74,,-26104.53,35285950.95,55979.8,,241409.89,,35100520.86,5901874.36,,29198646.5,29198646.5,,34660840.11,,-5462193.61,1712603.61,1712603.61,,,,,,1712603.61,,,,,,,,,1712603.61,,,30911250.11,36373443.72,-5462193.61,0.26,0.26,定期报告,未审计,20240827,CNY,合并期末,2023-08-29T16:07:20
20230331,224287623.59,224287623.59,,,,,,205052250.04,190893518.8,,,,,,,,,1877054.06,7045342.4,4679028.58,6049970.29,-5492664.09,867006.0,,-253162.34,,,,,,,,,87525.66,2702530.53,-2845247.34,,,18927020.06,41033.59,,160463.81,,18807589.84,3422311.55,,15385278.29,15385278.29,,14970007.88,,415270.41,-553614.95,-553614.95,,,,,,-553614.95,,,,,,,,,-553614.95,,,14831663.34,14416392.93,415270.41,0.11,0.11,定期报告,未审计,20240427,CNY,合并期末,2023-04-24T16:52:03
20221231,1029899033.56,1029899033.56,,,,,,942664537.38,856576362.89,,,,,,,,,4450242.43,39901537.15,25517892.98,28926186.71,-12707684.78,7198845.42,,2623187.69,,,,,,,,,4312681.28,-50801808.74,-931940.59,,-1267514.92,41169100.9,3973.24,,1377556.41,,39795517.73,11903098.37,,27892419.36,27892419.36,,43842607.77,,-15950188.41,2941224.25,2941224.25,,,,,,2941224.25,,,,,,,,,2941224.25,,,30833643.61,46783832.02,-15950188.41,0.33,0.33,定期报告,是,20240427,CNY,合并期末,2023-04-24T16:52:03
20220930,815148077.66,815148077.66,,,,,,735270041.04,672155628.33,,,,,,,,,4082229.4,29606117.37,20076247.54,21043091.76,-11693273.36,,,3290495.57,,,,,,,,,3411059.28,-760301.53,-3018414.36,,-101990.31,82698885.27,4152.0,,53707.06,,82649330.21,9744039.11,,72905291.1,72905291.1,,74573340.21,,-1668049.11,-29521.82,-29521.82,,,,,,-29521.82,,,,,,,,,-29521.82,,,72875769.28,74543818.39,-1668049.11,0.56,0.56,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T15:47:04
20220630,552011166.46,552011166.46,,,,,,489342135.27,446885831.89,,,,,,,,,2283058.9,20071411.0,12057401.75,13244237.43,-5199805.7,3316235.55,,3794231.63,,,,,,,,,1940578.82,-88261.95,-4151505.67,,-101990.31,64062083.71,2248.0,,5547.71,,64058784.0,8136857.87,,55921926.13,55921926.13,,56449933.46,,-528007.33,1533756.8,1533756.8,,,,,,1533756.8,,,,,,,,,1533756.8,,,57455682.93,57983690.26,-528007.33,0.42,0.42,定期报告,未审计,20230830,CNY,合并期末,2022-08-29T15:47:08
20220331,228940796.54,228940796.54,,,,,,206388537.31,185423606.37,,,,,,,,,1033722.66,8942646.84,5771545.56,7234055.09,-2017039.21,,,3121315.07,,,,,224187.6,,,,29297.34,-49455.98,-2933956.72,,-101990.31,22841656.23,200.0,,5495.57,,22836360.66,2908218.28,,19928142.38,19928142.38,,20337717.88,,-409575.5,-2258.41,-2258.41,,,,,,-2258.41,,,,,,,,,-2258.41,,,19925883.97,20335459.47,-409575.5,0.15,0.15,定期报告,未审计,20230425,CNY,合并期末,2023-04-24T16:52:03
20211231,1181161943.31,1181161943.31,,,,,,976462988.22,867678370.9,,,,,,,,,7051483.47,42950580.55,23201472.07,32027286.72,3553794.51,6380758.1,,16150.0,,,,,1204305.56,,,,6056454.54,-118931.94,-2184794.04,,1446.15,209673585.36,33974.79,,613657.18,,209093902.97,33810528.17,,175283374.8,175283374.8,,175283374.8,,,-483000.81,-483000.81,,,,,,-483000.81,,,,,,,,,-483000.81,,,174800373.99,174800373.99,,1.66,1.66,定期报告,是,20230425,CNY,合并期末,2023-04-24T16:52:03
20210930,860420572.56,860420572.56,,,,,,691245862.36,612577354.28,,,,,,,,,5841477.8,29923076.88,15190194.95,20503693.88,7210064.57,,,24950.0,,,,,,,,,3781188.58,-110030.33,-6817469.9,,-217484.69,165835863.86,43710.47,,277818.66,,165601755.67,23641042.31,,141960713.36,141960713.36,,141960713.36,,,26928.68,26928.68,,,,,,26928.68,,,,,,,,,26928.68,,,141987642.04,141987642.04,,1.42,1.42,定期报告,未审计,20221029,CNY,合并期末,2021-10-21T20:12:04
20210630,575799164.79,575799164.79,,,,,,452044083.0,400188361.27,,,,,,,,,3671002.62,18938639.13,9275876.52,13594275.9,6375927.56,4400495.2,,-8800.0,,,,,-68050.0,,,,3065188.58,-110030.33,-5029515.6,,-155339.26,121448535.18,34959.79,,96818.66,,121386676.31,17857605.35,,103529070.96,103529070.96,,103529070.96,,,-153737.13,-153737.13,,,,,,-153737.13,,,,,,,,,-153737.13,,,103375333.83,103375333.83,,1.04,1.04,定期报告,未审计,20220830,CNY,合并期末,2021-09-24T01:22:04
20210331,300697639.21,300697639.21,,,,,,230729357.76,208970451.86,,,,,,,,,2067291.02,6778455.2,5137622.28,6131642.22,1643895.18,58883.58,,,,,,,,,,,529484.53,-440224.99,-4844030.58,,-154089.4,65059421.01,34959.73,,96750.0,,64997630.74,10502912.01,,54494718.73,54494718.73,,54494718.73,,,-758101.96,-758101.96,,,,,,-758101.96,,,,,,,,,-758101.96,,,53736616.77,53736616.77,,0.54,0.54,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T15:52:04
20201231,997941838.74,997941838.74,,,,,,775714344.3,682917632.68,,,,,,,,,5764463.12,29359734.02,17129058.86,25891940.37,14651515.25,11637135.94,,,,,,,,,,,8148696.14,-410303.83,-1239838.49,,-195984.09,228530064.17,4525.61,,1281000.0,,227253589.78,34745345.89,,192508243.89,192508243.89,,192508243.89,,,-950770.54,-950770.54,,,,,,-950770.54,,,,,,,,,-950770.54,,,191557473.35,191557473.35,,1.93,1.93,定期报告,是,20220430,CNY,合并期末,2022-04-29T15:52:04
20200930,750569869.74,750569869.74,,,,,,587191796.2,511984766.81,,,,,,,,,5557527.31,23197460.43,14400899.99,21804360.93,10246780.73,,,,,,,,,,,,4183554.07,-316995.64,-6998610.38,,,160246021.59,7812.16,,1280000.0,,158973833.75,22203879.26,,136769954.49,136769954.49,,136769954.49,,,-321487.23,-321487.23,,,,,,-321487.23,,,,,,,,,-321487.23,,,136448467.26,136448467.26,,1.37,1.37,招股说明书/意向书,未审计,20211022,CNY,合并期末,2021-10-21T20:12:04
20200630,477506243.43,477506243.43,,,,,,362143539.84,314495433.71,,,,,,,,,3340271.66,16855115.14,7917541.55,13686461.0,5848716.78,7306338.18,,,,,,,,,,,2894853.12,-489758.4,-6012161.25,,,111755637.06,4280.0,,1000000.0,,110759917.06,14948698.24,,95811218.82,95811218.82,,95811218.82,,,88306.78,88306.78,,,,,,88306.78,,,,,,,,,88306.78,,,95899525.6,95899525.6,,0.96,0.96,招股说明书/意向书,未审计,20210924,CNY,合并期末,2021-09-24T10:42:04
20191231,1102268481.36,1102268481.36,,,,,,813026977.31,671081428.36,,,,,,,,,8858510.43,29141693.15,17330140.4,73534036.55,13081168.42,,,2305291.5,,,,,,,,,2149294.82,-107989.62,15919677.57,,-955939.65,308551838.67,25147.27,,3494279.34,,305082706.6,46776945.75,,258305760.85,,,258305760.85,,,71107.15,,,,,,,,,,,,,,,,,,,258376868.0,258376868.0,,3.46,3.46,其他,是,20210924,CNY,合并期末,2020-06-15T17:22:02
20181231,736477009.02,736477009.02,,,,,,463589543.38,393361570.39,,,,,,,,,7071648.0,25520152.81,16253032.62,19994279.78,1388859.78,,,2651025.52,,,,,,,,,2217440.0,-15037422.84,,,,262718508.32,213.5,,541087.48,,262177634.34,37378678.28,,224798956.06,,,225840026.69,,-1041070.63,,,,,,,,,,,,,,,,,,,,224798956.06,225840026.69,-1041070.63,,,其他,是,20210924,CNY,合并期末,2020-06-15T17:22:02
20171231,515698398.89,515698398.89,,,,,,370651901.47,302257665.22,,,,,,,,,6167607.62,20783246.19,16688777.3,18829378.17,5925226.97,,,319195.04,,,,,-662200.0,,,,878360.7,-2878156.59,,,17686.53,142721383.1,760000.0,,241000.0,,143240383.1,24000184.63,,119240198.47,,,120496626.63,,-1256428.16,,,,,,,,,,,,,,,,,,,,119240198.47,120496626.63,-1256428.16,,,招股说明书(申报稿),是,20200612,CNY,合并期末,2020-06-15T17:22:02
