代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
600519,贵州茅台,,,,280.2423,0.023120394357,65.66,195.355449727901,0.001259388877,153.245798337709,-4.532254817208,1250081601,2026-04-17,2026-06-25,2026-06-26,实施分配,2026-06-22
