代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
600660,福耀玻璃,,,,12.0,0.020185029437,3.57,14.390864332258,3.717128064521,7.774530377493,24.197570080739,2609743532,2026-03-18,2026-05-12,2026-05-13,实施分配,2026-05-01
