代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
002466,天齐锂业,,,,13.5,0.037709497207,4.45,31.39104347751,14.46287879474,15.484152312564,-69.751546617081,1641221583,2024-03-28,2024-06-06,2024-06-07,实施分配,2024-06-03
