代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
300827,上能电气,,,,1.2,0.003296703297,0.92,7.551082110441,4.026701150297,2.403555114043,10.476225712562,556691579,2026-04-24,2026-05-26,2026-05-27,实施分配,2026-05-19
