报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230630,,1215842463.54,,,,,,,,,,,3267406.02,410273145.09,1629383014.65,1107275645.43,,,,,,120437730.9,82857381.31,520349896.79,1830920654.43,-201537639.78,,,1716474.52,117000.0,,303746000.0,,,305579474.52,69582498.68,,,,,306737500.0,376319998.68,-70740524.16,,,,257861117.0,,,257861117.0,243801282.27,29948010.34,,3924384.96,277673677.57,-19812560.57,6658366.42,-285432358.09,1280028864.93,994596506.84,1280028864.93,,,994596506.84,定期报告,未审计,20240828,CNY,合并期末,2023-07-19T18:05:04
20230331,,461314435.04,,,,,,,,,,,256618.0,140731430.44,602302483.48,676631103.97,,,,,,67007000.06,36308481.28,310415007.11,1090361592.42,-488059108.94,,,853269.56,,,148746000.0,,,149599269.56,11275803.16,,,,,149737500.0,161013303.16,-11414033.6,,,,69861117.0,,,69861117.0,82750000.0,3032878.46,,1639268.0,87422146.46,-17561029.46,483617.44,-516550554.56,1280028864.93,,,,,763478310.37,定期报告,未审计,20240423,CNY,合并期末,2023-04-26T19:40:06
20221231,,2488073596.55,,,,,,,,,,,65173457.59,31362418.53,2584609472.67,2021040233.37,,,,,,159912408.71,44251871.26,208842843.72,2434047357.06,150562115.61,,,2021211.71,132382.82,,435500000.0,,,437653594.53,106888688.03,2000000.0,,,,526500000.0,635388688.03,-197735093.5,,,,968437197.74,,,968437197.74,296229780.0,27431446.3,,5165566.96,328826793.26,639610404.48,1648483.79,594085910.38,685942954.55,1280028864.93,685942954.55,,,1280028864.93,定期报告,是,20240423,CNY,合并期末,2023-04-26T19:40:06
20220930,,1424837832.61,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,69485975.25,324560816.4,1818884624.26,1424369200.61,0.0,0.0,0.0,0.0,0.0,106563357.92,72693432.89,560914940.01,2164540931.43,-345656307.17,,0.0,811928.04,70000.0,0.0,705973393.0,,,706855321.04,42543917.1,2000000.0,0.0,0.0,,822973393.0,867517310.1,-160661989.06,,0.0,0.0,740822635.0,,0.0,740822635.0,185229780.0,23295471.44,0.0,8680819.13,217206070.57,523616564.43,2363041.33,19661309.53,685942954.55,,,,,705604264.08,定期报告,未审计,20231030,CNY,合并期末,2022-10-27T16:10:02
20220630,,796531908.47,,,,,,,,,,,59001245.79,184444300.26,1039977454.52,959181095.52,,,,,,72168687.01,58125905.12,323114538.66,1412590226.31,-372612771.79,,,320185.17,70000.0,,277000000.0,,,277390185.17,29415834.52,2000000.0,,,,263000000.0,294415834.52,-17025649.35,,,,655822635.0,,,655822635.0,160229780.0,20480813.97,,3114940.23,183825534.2,471997100.8,-806417.61,81552262.05,685942954.55,767495216.6,685942954.55,,,767495216.6,定期报告,未审计,20230720,CNY,合并期末,2022-08-29T18:15:03
20220331,,366589909.18,,,,,,,,,,,,76681296.18,443271205.36,598539430.46,,,,,,39478249.9,29249384.33,178561559.11,845828623.8,-402557418.44,,,136509.15,,,175000000.0,,,175136509.15,16862212.47,,,,,170000000.0,186862212.47,-11725703.32,,,,42000000.0,,,42000000.0,68961100.0,3501652.79,,20600.61,72483353.4,-30483353.4,-2575001.32,-447341476.48,685942954.55,,,,,238601478.07,定期报告,未审计,20230427,CNY,合并期末,2022-04-28T16:20:03
20211231,,1139084161.73,,,,,,,,,,,4290807.32,8669355.52,1152044324.57,829205079.92,,,,,,121390784.52,12955253.64,76482215.3,1040033333.38,112010991.19,,,5585470.67,1641503.44,,1501300000.0,,,1508526974.11,138435996.92,,,,,1316300000.0,1454735996.92,53790977.19,,,,188536856.2,,,188536856.2,180413905.0,22629712.36,,4012876.68,207056494.04,-18519637.84,-3693078.29,143589252.25,542353702.3,685942954.55,542353702.3,,,685942954.55,定期报告,是,20230427,CNY,合并期末,2022-03-29T17:50:04
20210930,,608595966.9,,,,,,,,,,,321845.64,202295615.64,811213428.18,643889840.13,,,,,,82566797.06,29563791.33,304149283.36,1060169711.88,-248956283.7,,,4407101.52,,,1162300000.0,,,1166707101.52,56602960.44,,,,,1077300000.0,1133902960.44,32804141.08,,,,184010920.53,,,184010920.53,185000000.0,19657928.81,,80000.0,204737928.81,-20727008.28,-2421701.23,-239300852.13,542353702.3,,,,,303052850.17,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T18:05:03
20210630,,341353911.47,,,,,,,,,,,321845.64,137543591.75,479219348.86,432997379.96,,,,,,56053934.75,15695553.38,200720732.65,705467600.74,-226248251.88,,,2893883.49,,,802301029.62,,,805194913.11,32201891.0,,,,,827300000.0,859501891.0,-54306977.89,,,,178513040.0,,,178513040.0,165000000.0,18008063.66,,,183008063.66,-4495023.66,-2233312.85,-287283566.28,542353702.3,255070136.02,542353702.3,,,255070136.02,定期报告,未审计,20220830,CNY,合并期末,2021-08-29T20:10:04
20210331,,110117345.76,,,,,,,,,,,,64081119.48,174198465.24,223500828.79,,,,,,32698476.16,10312323.0,112195918.84,378707546.79,-204509081.55,,,2071706.37,,,576300000.0,,,578371706.37,7667508.0,,,,,526300000.0,533967508.0,44404198.37,,,,25000000.0,,,25000000.0,60000000.0,1518020.85,,26726.4,61544747.25,-36544747.25,667630.77,-195981999.66,542353702.3,,,,,346371702.64,定期报告,未审计,20220429,CNY,合并期末,2021-04-20T17:40:03
20201231,,990032069.34,,,,,,,,,,,8278588.43,43021586.89,1041332244.66,716514789.51,,,,,,89349373.39,30518286.24,172187506.24,1008569955.38,32762289.28,,,3509149.21,2107.69,,591000000.0,,,594511256.9,52319841.64,,,,,790000000.0,842319841.64,-247808584.74,,396739104.0,,345274630.77,,,742013734.77,220137180.83,12324681.28,,37611006.41,270072868.52,471940866.25,-7093894.49,249800676.3,292553026.0,542353702.3,292553026.0,,,542353702.3,定期报告,是,20220330,CNY,合并期末,2021-04-20T17:40:03
20200930,,440854580.34,,,,,,,,,,,8278588.43,190875263.3,640008432.07,510628234.42,,,,,,65985789.69,28247907.41,342035132.69,946897064.21,-306888632.14,,,1882994.99,,,299000000.0,,,300882994.99,14528464.0,,,,,538000000.0,552528464.0,-251645469.01,,396739104.0,,220800000.0,,,617539104.0,175937180.83,5757003.77,,39153454.88,220847639.48,396691464.52,-3120693.79,-164963330.42,292553026.0,,,,,127589695.58,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T17:15:02
20200630,,321879193.7,,,,,,,,,,,8278588.43,160788233.29,490946015.42,356913751.64,,,,,,47472800.85,22755552.18,240000556.43,667142661.1,-176196645.68,,,35335.51,,,18000000.0,,,18035335.51,6735173.0,,,,,226000000.0,232735173.0,-214699837.49,,396739104.0,,220800000.0,,,617539104.0,174937180.83,3728006.08,,39145840.45,217811027.36,399728076.64,-1602658.02,7228935.45,292553026.0,299781961.45,292553026.0,,,299781961.45,定期报告,未审计,20210830,CNY,合并期末,2020-08-26T20:40:03
20200331,,165674477.45,,,,,,,,,,,2923237.39,115564452.83,284162167.67,329829240.49,,,,,,30151246.0,10532296.07,82575125.73,453087908.29,-168925740.62,,,,,,,,,0.0,1116255.0,,,,,,1116255.0,-1116255.0,,,,130800000.0,,,130800000.0,77087180.83,2418109.72,,1499259.41,81004549.96,49795450.04,161985.42,-120084560.16,292553026.0,,,,,172468465.84,定期报告,未审计,20210421,CNY,合并期末,2020-04-27T21:05:03
20191231,,780064512.25,,,,,,,,,,,3817683.28,73002931.56,856885127.09,530649934.41,,,,,,76048833.7,45125945.3,107183904.37,759008617.78,97876509.31,,,,380.25,,,,,380.25,15092985.75,,,,,,15092985.75,-15092605.5,,,,124513851.23,,,124513851.23,97845591.97,15033636.44,,1423698.12,114302926.53,10210924.7,1744437.91,94739266.42,197813759.58,292553026.0,197813759.58,,,292553026.0,定期报告,是,20210421,CNY,合并期末,2020-03-27T13:30:03
20190930,,553971055.04,,,,,,,,,,,3503971.13,68164135.33,625639161.5,481512719.61,,,,,,56224244.4,40062011.49,180109077.42,757908052.92,-132268891.42,,,,380.25,,,,,380.25,10926788.32,,,,,,10926788.32,-10926408.07,,,,121513851.23,,,121513851.23,97445591.97,13681321.28,,1440679.25,112567592.5,8946258.73,2123452.21,-132125588.55,197813759.58,,,,,65688171.03,定期报告,未审计,20201030,CNY,合并期末,2020-10-29T17:15:02
20190630,,415749358.46,,,,,,,,,,,2747826.87,67134405.75,485631591.08,280856994.98,,,,,,39841855.98,36049152.72,93992851.63,450740855.31,34890735.77,,,,,,,,,0.0,8212272.09,,,,,,8212272.09,-8212272.09,,,,116063851.23,,,116063851.23,87702451.57,5455165.26,,235018.87,93392635.7,22671215.53,1242931.28,50592610.49,197813759.58,248406370.07,197813759.58,,,248406370.07,定期报告,未审计,20200827,CNY,合并期末,2020-08-26T20:40:03
20190331,,106543557.53,,,,,,,,,,,373935.41,120231360.14,227148853.08,147128247.42,,,,,,23614055.46,30528172.17,130706153.42,331976628.47,-104827775.39,,,,,,,,,0.0,961637.7,,,,,,961637.7,-961637.7,,,,64064926.02,,,64064926.02,62368921.57,1592214.94,,416295.36,64377431.87,-312505.85,265304.34,-105836614.6,197813759.58,,,,,91977144.98,定期报告,未审计,20200428,CNY,合并期末,2020-04-27T21:05:03
20181231,,688024855.94,,,,,,,,,,,6935935.61,45750785.27,740711576.82,316693366.03,,,,,,66181021.7,54192968.13,137478093.94,574545449.8,166166127.02,,,,,,,,,0.0,15984987.69,,,,,,15984987.69,-15984987.69,,,,89537843.72,,,89537843.72,89948382.15,13515522.42,,1602716.98,105066621.55,-15528777.83,294064.18,134946425.68,62867333.9,197813759.58,62867333.9,,,197813759.58,招股说明书/意向书,是,20200327,CNY,合并期末,2020-03-13T14:58:48
20180630,,303377299.28,,,,,,,,,,,3860096.73,36532013.61,343769409.62,195707410.68,,,,,,37207928.49,41544645.21,43229494.45,317689478.83,26079930.79,,,,,,,,,0.0,6423165.7,,,,,,6423165.7,-6423165.7,,,,82029658.15,,,82029658.15,20108800.0,4357335.65,,,24466135.65,57563522.5,-41344.42,77178943.17,62867333.9,,,,,140046277.07,招股说明书(申报稿),未审计,20181221,CNY,合并期末,2020-03-13T14:58:48
20171231,,471514730.3,,,,,,,,,,,5231458.65,34908729.39,511654918.34,244087834.11,,,,,,53870911.62,40516250.6,126040498.75,464515495.08,47139423.26,,,,121625.64,,,,,121625.64,23181692.78,,,,,,23181692.78,-23060067.14,,81000000.0,,343879460.0,,,424879460.0,435828000.0,18755216.65,,1650943.4,456234160.05,-31354700.05,-120644.02,-7395987.95,70263321.85,62867333.9,70263321.85,,,62867333.9,招股说明书/意向书,是,20200327,CNY,合并期末,2020-03-13T14:58:48
20170630,,205696364.36,,,,,,,,,,,2219297.51,26552036.97,234467698.84,114296702.46,,,,,,27335316.88,28935007.42,51883124.37,222450151.13,12017547.71,,,,88252.43,,,,,88252.43,15668169.6,,,,,,15668169.6,-15579917.17,,,,102358000.0,,,102358000.0,93962800.0,9614628.92,,583018.87,104160447.79,-1802447.79,-2898.65,-5367715.9,70263321.85,,,,,64895605.95,招股说明书(申报稿),未审计,20170911,CNY,合并期末,2020-03-13T14:58:48
20161231,,411755888.7,,,,,,,,,,,3573426.13,38119622.12,453448936.95,299264608.7,,,,,,39754726.44,40804564.88,73815228.1,453639128.12,-190191.17,,,,,,,,,0.0,11902927.38,,,,,,11902927.38,-11902927.38,,,,311350000.0,,,311350000.0,262537200.0,8036514.0,,660377.36,271234091.36,40115908.64,931.74,28023721.83,42239600.02,,,,,70263321.85,招股说明书(申报稿),是,20170911,CNY,合并期末,2020-03-13T14:58:48
20160630,,213432324.78,,,,,,,,,,,1710147.07,28601315.07,243743786.92,159138027.68,,,,,,21033154.59,12601208.41,60449552.84,253221943.52,-9478156.6,,,,,,,,,0.0,7201655.68,,,,,,7201655.68,-7201655.68,,,,167180000.0,,,167180000.0,142837200.0,4490952.96,,,147328152.96,19851847.04,,3172034.76,42239600.02,,,,,45411634.78,招股说明书(申报稿),未审计,20161028,CNY,合并期末,2020-03-13T14:58:48
20151231,,192548859.49,,,,,,,,,,,2319513.01,21968068.56,216836441.06,142176212.42,,,,,,20917455.64,15517643.63,63639914.2,242251225.89,-25414784.83,,,,,,,,,0.0,21764573.33,,,,,,21764573.33,-21764573.33,,,,254633405.0,,,254633405.0,161976205.0,17789338.93,,,179765543.93,74867861.07,,27688502.91,14551097.11,,,,,42239600.02,招股说明书(申报稿),是,20161028,CNY,合并期末,2020-03-13T14:58:48
20141231,,95089474.52,,,,,,,,,,,846825.2,1774109.92,97710409.64,46835903.86,,,,,,10925588.89,12756617.04,49301128.98,119819238.77,-22108829.13,,,,,,,,,0.0,22874331.61,,,,,,22874331.61,-22874331.61,,,,236523600.0,,,236523600.0,184523600.0,2378576.27,,,186902176.27,49621423.73,,4638262.99,9912834.12,,,,,14551097.11,招股说明书(申报稿),是,20161028,CNY,合并期末,2020-03-13T14:58:48
20131231,,47124570.0,,,,,,,,,,,,2105978.07,49230548.07,39229715.53,,,,,,2645204.79,1526232.43,34170240.76,77571393.51,-28340845.44,,,,,,,,,0.0,602832.68,,,,,,602832.68,-602832.68,,30000000.0,,76164650.0,,,106164650.0,67482650.0,,,,67482650.0,38682000.0,,9738321.88,174512.24,,,,,9912834.12,招股说明书(申报稿),是,20161028,CNY,合并期末,2020-03-13T14:58:48
