报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,2394939125.16,,,669785685.43,,,3007921162.11,309417969.61,2698503192.5,297221460.53,91217585.93,,,,,,,,,,,246178026.78,1957922770.84,,,,,318399060.68,8990335616.37,,,,,,,,,926302.61,,,2000000.0,,,,,,556712300.95,,,,,533043852.25,,,,6750738.91,173364847.39,184378955.58,,,50914430.27,,119762368.68,365797776.35,1986900834.08,10977236450.45,,1555180992.9,,,,,,4076442479.11,1662657874.15,2413784604.96,,145239733.72,,,23510109.79,39795834.81,,,,,,207120446.96,,,,,,,,,,,,,,61859072.63,53640305.98,6162788975.9,,90000000.0,,,,139103250.16,,,211368824.79,,15291086.0,13521154.93,41926130.51,,511210446.39,6673999422.29,,556691579.0,,,,2241630621.52,79985875.21,-9203453.58,,156551176.77,,,1435829195.91,,,4301513244.41,1723783.75,4303237028.16,10977236450.45,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T20:32:04
20251231,,3976430241.33,,,,,,3088344684.45,332049697.01,2756294987.44,36420777.23,75418592.31,,,,,,,,,,75849340.48,75849340.48,1687276779.12,,,,,239478513.1,9187404256.77,,,,,,,,,940803.91,,,2000000.0,,731534601.83,194251089.85,537283511.98,2100997.55,484889408.86,456377392.26,28512016.6,535182514.43,,535182514.43,,,,8185328.75,176698665.01,179793607.6,,,47244462.19,,122315535.71,371474133.43,1920539131.14,11107943387.91,,1809968074.44,,,,910523.75,,4246539752.94,1403868338.98,2842671413.96,,68224838.32,,,81411847.21,50993221.53,,,,,56310581.66,56310581.66,,,,,,,,,,,,,,63603263.1,67870405.82,6445832508.77,,90000000.0,,,,137410908.04,,160068982.87,160068982.87,,12823460.93,13816432.79,42630151.39,,456749936.02,6902582444.79,,556691579.0,,,,2241630621.52,79985875.21,-9302570.51,,156551176.77,,,1338038891.65,,,4203623823.22,1737119.9,4205360943.12,11107943387.91,定期报告,是,20260424,CNY,合并期末,2026-04-23T20:32:04
20250930,,1803407028.44,,,65500000.0,,,2959991898.0,376715398.57,2583276499.43,206568429.25,81164935.79,,,,,,,,,,,147665151.83,1742920106.69,,,,,265227087.24,7279635084.02,,,,,,,,,955305.21,,,2000000.0,,,,,,268970518.84,,,,,532349668.05,,,,7190446.78,176353458.64,178250627.34,,,59299668.55,,131221169.26,319470379.52,1668870795.41,8948505879.43,,2176261386.59,,,,751533.77,,3538306152.7,1591648560.25,1946657592.45,,77143002.91,,,24272261.09,37086825.79,,,,,,103146489.57,,,,,,,,,,,,,,130163211.5,24797332.15,6111928196.07,,90000000.0,,,,137882888.01,,,124845833.38,,11721734.42,13367579.86,43471893.66,,421289929.33,6533218125.4,,504216996.0,,,,653966495.71,79985875.21,-9075793.65,,107896539.78,,,1234946318.43,,,2411964681.06,3323072.97,2415287754.03,8948505879.43,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T16:16:27
20250630,,1994675066.43,,,25500000.0,,,2741175756.57,307092531.66,2434083224.91,98782512.48,76864417.95,,,,,,,,,,141726155.3,141726155.3,1694994707.77,,,,,269731623.07,7052073158.11,,,,,,,,,969806.53,,,2000000.0,,695848844.39,165397078.51,530451765.88,2100997.55,98992854.63,98992854.63,,528350768.33,,528350768.33,,,,8622918.54,179929900.12,179531261.94,,,59685860.9,,123842541.11,275020929.28,1448323922.84,8500397080.95,,2004276847.84,,,,994041.07,,3421656138.61,1576563253.56,1845092885.05,,93889234.75,,,20101920.49,27804010.64,,42819328.68,,,102740467.96,145559796.64,,,,,,,,,,,,,,176491548.18,41191203.65,5931964741.87,,90000000.0,,,,137900407.11,,,,,10036188.89,13710504.29,44311499.42,,295958599.71,6227923341.58,,359555234.0,,,,763794440.87,79985875.21,-7010757.75,,107896539.78,,,1124551748.93,,,2268801330.62,3672408.75,2272473739.37,8500397080.95,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T19:16:03
20250331,,2009164768.79,,,,,,2654056691.86,332179641.21,2321877050.65,173898749.05,168471476.94,,,,,,,,,,,125261171.23,1698734913.7,,,,,203627732.94,7045242843.05,,,,,,,,,984307.83,,,2000000.0,,,,,,191467154.1,,,,,331642440.28,,,,12027338.54,21981376.86,179497690.34,,,73353554.38,,76987507.89,406368120.37,1284282152.05,8329524995.1,,1753160995.07,,,,354885.01,,3841485460.47,1688815383.68,2152670076.79,,129971155.16,,,18139875.56,27729112.71,,,,,,60103736.78,,,,,,,,,,,,,,93590692.17,19981637.72,5944517550.65,,83831913.22,,,,15094276.7,,,,,13055568.95,14053428.72,4461670.87,,130496858.46,6075014409.11,,359555234.0,,,,762273733.43,29993848.91,-4014639.51,,107896539.78,,,1054513315.3,,,2250230334.09,4280251.9,2254510585.99,8329524995.1,定期报告,未审计,20250424,CNY,合并期末,2025-04-23T19:58:03
20241231,,2423627071.91,,,2146570.59,,,2448531550.85,206211354.99,2242320195.86,113422457.87,93409599.53,,,,,,,,,,100180127.78,100180127.78,1457670184.03,,,,,154019610.98,6805075136.08,,,,,,,,,998809.13,,,2000000.0,,484154827.53,141320717.63,342834109.9,2100997.55,190905249.9,190905249.9,,340733112.35,,340733112.35,,,,12067962.54,23785735.42,181751020.44,,,73895627.49,,72724822.32,408464176.49,1295258553.54,8100333689.62,,1531914558.83,,,,,,3857900980.24,1782464841.36,2075436138.88,,74336385.76,,,71490110.62,42432578.76,,,,,51271331.88,51271331.88,,,,,,,,,,,,,,96339688.82,80274810.97,5805960445.88,,83700000.0,,,,14143876.6,,,,,10202089.94,14396353.15,4905857.2,,127348176.89,5933308622.77,,359555234.0,,,,760708814.52,29993848.91,-2580168.97,,107896539.78,,,966863567.59,,,2162450138.01,4574928.84,2167025066.85,8100333689.62,定期报告,是,20260424,CNY,合并期末,2025-04-23T19:58:03
20240930,,1888407410.33,,,,,,2511707717.76,140390845.4,2371316872.36,67766451.06,128694054.03,,,,,,,,,,,197905064.14,1286121561.43,,,,,134441848.23,6456648648.21,,,,,,,,,1013310.43,,,2000000.0,,,,,,173803731.58,,,,,335642571.45,,,,241604541.23,28686035.11,181478385.36,,,72012418.55,,76935548.46,103399226.36,974971227.3,7431619875.51,,1505129428.58,,,,2253007.03,,3332673330.71,1417534637.26,1915138693.45,,73537224.62,,,19016198.3,20955184.13,,,,,,138063954.71,,,,,,,,,,,,,,92302212.3,21884311.58,5205814851.96,,139000000.0,,,,18645619.23,,,,,5957448.06,12243495.96,4922950.22,,180769513.47,5386584365.43,,359456608.0,,,,754959129.03,29993848.91,-2893983.0,,75508781.49,,,882344505.12,,,2039381191.73,5654318.35,2045035510.08,7431619875.51,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T17:55:10
20240630,,1350884222.82,,,755349.09,,,2437024031.99,286927300.42,2150096731.57,41636201.75,99997924.13,,,,,,,,,,114366647.97,114366647.97,1311425170.65,,,,,120622054.02,5723463705.64,,,,,,,,,1027811.75,,,2000000.0,,457108937.49,117045102.7,340063834.79,2100997.55,169606471.1,169606471.1,,337962837.24,,337962837.24,,,,246752103.22,30856799.64,128001900.54,,,73673772.4,,68013161.54,103137730.39,914280484.6,6637744190.24,,920332037.39,,,,,,3149997278.68,1013600855.37,2136396423.31,,51394895.71,,,18233862.22,18235800.31,,,,,50688991.29,50688991.29,,,,,,,,,,,,,,122618328.37,226904572.02,4558405765.99,,139500000.0,,,,20877692.43,,,,,4917326.01,12519446.22,5303380.71,,183117845.37,4741523611.36,,358038965.0,,,,717899400.88,,-2358669.1,,75508781.49,,,741157988.78,,,1890246467.05,5974111.83,1896220578.88,6637744190.24,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:10:07
20240331,,1094607341.23,,,22602808.14,,,2369536580.66,194249280.71,2175287299.95,119566312.08,43508177.01,,,,,,,,,,,212654687.94,1310594696.42,,,,,150800653.16,5499349315.52,,,,,,,,,1042313.05,,,2000000.0,,,,,,28853617.2,,,,,309897393.99,,,,175478058.88,28957863.97,129565607.98,,,53413128.79,,58085596.5,121483083.22,733298604.7,6232647920.22,,422138149.64,,,,,,3309704632.87,1549255950.4,1760448682.47,,65222575.95,,,17869134.17,6016136.09,,,,,,100249043.68,,,,,,,,,,,,,,89115265.86,225057905.91,4235372844.17,,131999947.19,,,,20181574.87,,,,,7296091.12,12997091.86,6007067.83,,178481772.87,4413854617.04,,358038965.0,,,,714397805.76,,-2500938.97,,75508781.49,,,667366646.59,,,1812811259.87,5982043.31,1818793303.18,6232647920.22,定期报告,未审计,20240423,CNY,合并期末,2024-04-22T20:45:04
20231231,,2027631864.78,,,30224861.98,,,2212333088.75,121649749.67,2090683339.08,56857472.62,38551024.67,,,,,,,,,,189494814.99,189494814.99,1332138456.55,,,,,102414438.82,6130854468.89,,,,,,,,,1056814.35,,,2000000.0,,406239210.35,96070881.59,310168328.76,2100997.55,18473076.44,18473076.44,,308067331.21,,308067331.21,,,,141208445.73,30694522.63,130976809.67,,,55050196.95,,54188591.91,209187379.32,809694722.48,6940549191.37,,533852415.55,,,,,,3761684856.42,1741493654.09,2020191202.33,,79937063.87,,,59511790.4,24153911.78,,,,,139918457.26,139918457.26,,,,,,,,,,,,,,147464942.74,231865261.12,4978388699.14,,152500000.0,,,,23711705.36,,,,,3436467.55,13465766.22,6128266.42,,199242205.55,5177630904.69,,358038965.0,,,,709619284.14,,-3011918.27,,75508781.49,,,616277981.45,,,1756433093.81,6485192.87,1762918286.68,6940549191.37,定期报告,是,20250424,CNY,合并期末,2024-04-22T20:45:04
20230930,,1294378362.14,,,2000000.0,,0.0,2109288058.66,221991573.04,1887296485.62,15887071.89,31606417.39,,,,,,,,,,,47886014.91,1451719538.89,0.0,,,0.0,80885905.16,5178118162.87,,,0.0,0.0,,,,0.0,1071315.65,0.0,0.0,2000000.0,,,,,,1309063.94,,,,,298892063.61,0.0,,0.0,144466793.83,26200777.05,47351921.69,0.0,0.0,34825048.66,,43162397.07,238816999.35,693629587.02,5871747749.89,,567223507.08,,,,0.0,0.0,3198360410.64,1491954759.51,1706405651.13,0.0,63082338.1,,,13147527.3,13806664.68,,,,,,47055667.82,,,,,,,,,,,,0.0,,12588428.28,38974615.6,3954239159.5,,259200000.0,0.0,,,20326785.43,0.0,,0.0,,6173002.53,13873679.17,697076.88,0.0,300270544.01,4254509703.51,,355948624.0,0.0,,,649608812.01,0.0,-2692047.68,0.0,42549076.09,,,571823581.96,,,1617238046.38,,1617238046.38,5871747749.89,定期报告,未审计,20231030,CNY,合并期末,2023-10-29T16:50:09
20230630,,1218768198.92,,,107000000.0,,,1760175491.77,237598929.11,1522576562.66,144370030.06,21921406.54,,,,,,,,,,44627208.4,44627208.4,1544478364.08,,,,,62394621.65,5072966576.11,,,,,,,,,1085816.97,,,2000000.0,,371185604.32,84536829.77,286648774.55,2100997.55,,,,284547777.0,,284547777.0,,,,169231254.69,28376682.34,46481009.37,,,37304650.96,,41280030.56,111092737.41,552168704.61,5625135280.72,,250517993.45,,,,,,3323194587.1,1427210155.61,1895984431.49,,153714230.1,,,10911340.69,15062103.92,,,,,89756.09,89756.09,,,,,,,,,,,,,,44072047.34,64940209.07,3862502267.76,,179700000.0,,,,21483462.67,,,,,12310573.26,11404801.7,716975.52,,225615813.15,4088118080.91,,355948624.0,,,,642576066.47,,-2571282.58,,42549076.09,,,498514715.83,,,1537017199.81,,1537017199.81,5625135280.72,定期报告,未审计,20230720,CNY,合并期末,2023-07-19T18:05:06
20230331,,1077909000.63,,,105000000.0,,,1143681989.45,217377938.64,926304050.81,125952631.51,89073409.26,,,,,,,,,,,44133980.6,1532373772.44,,,,,55889084.59,4275145889.77,,,,,,,,,1100318.28,,,2000000.0,,,,,,,,,,,266071303.56,,,,101132021.29,20587973.55,18750090.49,,,38238766.02,,36593589.94,102248224.36,485590266.2,4760736155.97,,286211393.39,,,,,,2458624458.71,1331220900.55,1127403558.16,,300251367.56,,,9770542.56,4024807.26,,,,,,133180.61,,,,,,,,,,,,,,9694943.68,90125404.27,3158836098.04,,115750000.0,372925837.49,,,15578796.67,,,,,7021887.34,11760082.17,737325.67,,523773929.34,3682610027.38,,237610488.0,51945091.57,,,324482145.44,,-2038546.41,,42549076.09,,,423577873.9,,,1078126128.59,,1078126128.59,4760736155.97,定期报告,未审计,20230427,CNY,合并期末,2023-04-26T19:45:05
20221231,,1482517302.39,,,105000000.0,,,983345513.2,152052174.46,831293338.74,87986322.69,17198735.05,,,,,,,,,,38228018.04,38228018.04,1336759492.93,,,,,42050806.06,4142983025.48,,,,,,,,,1114819.57,,,2000000.0,,318770615.82,61610917.21,257159698.61,2100997.55,,,,255058701.06,,255058701.06,,,,49896835.12,22196565.16,19286411.27,,,23881949.68,,33927659.64,114567358.97,472033465.35,4615016490.83,,295589548.61,,,,,,2367854703.25,1152604666.35,1215250036.9,,263446181.89,,,34979023.77,8857879.49,,,,,154940.42,154940.42,,,,,,,,,,,,,,9806967.7,86281445.83,3066970690.96,,116250000.0,369727267.68,,,16655550.99,,,,,4723251.96,11871464.97,756657.35,,519984192.95,3586954883.91,,237607638.0,51957952.54,,,311143651.63,,-2257999.6,,42549076.09,,,387061288.26,,,1028061606.92,,1028061606.92,4615016490.83,定期报告,是,20240423,CNY,合并期末,2023-04-26T19:45:05
20220930,,924660297.53,,,131000000.0,,,810326479.86,120956943.58,689369536.28,119111114.45,107824615.41,,,,,,,,,,,69393979.31,1254459460.8,,,,,24392993.16,3441168940.52,,,,,,,,,1129320.87,,,2000000.0,,,,,,,,,,,222988716.21,,,,,6765892.09,19185475.04,,,21320254.91,,33654286.23,193821378.52,500865323.87,3942034264.39,,292231481.29,,,,,,1913236339.97,1177595077.18,735641262.79,,296663259.27,,,10396594.77,7933501.41,,,,,,2070736.56,,,,,,,,,,,,,,2392489.72,48404802.94,2573329205.93,,,366578905.41,,,4557324.94,,,,,8227233.05,14718583.36,355788.15,,394437834.91,2967767040.84,,237600864.0,51988539.13,,,292686043.68,,-1464015.44,,30047809.26,,,363407982.92,,,974267223.55,,974267223.55,3942034264.39,定期报告,未审计,20221028,CNY,合并期末,2022-10-27T16:10:04
20220630,,921826031.71,,,,,,633538951.99,113046759.31,520492192.68,20113145.5,81638745.82,,,,,,,,,,52499358.3,52499358.3,1009878787.1,,,,,31627928.58,2751122949.0,,,,,,,,,1143822.19,,,2000000.0,,258238190.84,51662174.4,206576016.44,2100997.55,,,,204475018.89,,204475018.89,,,,,7408082.52,19805057.6,,,4222522.07,,34225034.23,141459956.11,414739493.61,3165862442.61,,232231180.54,,,,,,1455531349.13,953803450.44,501727898.69,,104638674.01,,,8568416.04,9801814.71,,,,,4645245.42,4645245.42,,,,,,,,,,,,,,2564824.25,18882426.33,1836863930.43,,,363212892.21,,,4876703.59,,,,,9125415.36,2234194.46,347199.44,,379796405.06,2216660335.49,,237600864.0,51988539.13,,,290144323.26,,-1539679.57,,30047809.26,,,340960251.04,,,949202107.12,,949202107.12,3165862442.61,定期报告,未审计,20220830,CNY,合并期末,2022-08-29T18:15:06
20220331,,399176610.73,,,9000000.0,,,716878289.01,106436867.67,610441421.34,25719173.2,32111852.19,,,,,,,,,,,41018016.63,793257429.89,,,,,78923173.65,2096084545.3,,,,,,,,,1158323.49,,,,,,,,,,,,,,201097289.9,,,,,8281756.41,20609333.26,,,4634445.7,,31505475.12,143465627.54,410752251.42,2506836796.72,,130323728.64,,,,,,1355504705.25,871469885.27,484034819.98,,61282183.14,,,7592016.8,7897013.54,,,,,,2645927.42,,,,,,,,,,,,,,3005802.86,15229998.27,1583481375.92,,,,,,5200183.23,,,,,11651957.47,2249805.56,341910.62,,19443856.88,1602925232.8,,132000480.0,,,,395744707.26,,-1194727.96,,30047809.26,,,347313295.36,,,903911563.92,,903911563.92,2506836796.72,定期报告,未审计,20220429,CNY,合并期末,2022-04-28T16:20:04
