报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2021-06-30,2393.14万,-21.17%,1836.64万,30.67%,3.96亿,57.25%,0.1000,6.47,3.00,2.24,-1.71,6.04%,23.36%,2.79%,2.80%,512.49,0.65,276.33,236.16,1.42,0.98,0.98,1.67,62.55%
2021-09-30,4456.43万,-19.83%,3640.57万,-5.90%,6.48亿,2.62%,0.1900,6.62,3.00,2.40,-1.89,6.88%,23.41%,5.17%,5.10%,499.93,0.96,282.66,217.27,1.35,0.85,0.83,1.78,64.07%
2021-12-31,5890.90万,-23.94%,4828.36万,-14.80%,10.92亿,8.80%,0.2500,6.73,3.00,2.51,0.85,5.39%,24.61%,6.80%,6.63%,408.30,1.52,237.04,171.26,1.27,0.84,0.83,2.04,67.06%
2022-03-31,1611.56万,3.52%,1451.85万,32.31%,2.18亿,36.29%,0.0700,6.85,3.00,2.63,-3.05,7.39%,25.37%,1.80%,1.78%,651.13,0.22,412.28,238.85,1.32,0.75,0.74,1.77,63.94%
2022-06-30,2296.26万,-4.05%,1859.25万,1.23%,4.21亿,6.33%,0.0700,3.78,1.22,1.44,-1.57,5.45%,23.18%,2.56%,2.42%,702.68,0.38,474.68,227.99,1.50,0.89,0.88,2.34,70.02%
2022-09-30,4541.03万,1.90%,3620.58万,-0.55%,10.66亿,64.51%,0.1300,3.88,1.23,1.53,-1.45,4.26%,16.93%,4.92%,4.66%,454.22,0.91,297.62,156.60,1.34,0.80,0.75,3.05,75.29%
2022-12-31,8156.49万,38.46%,6978.03万,44.52%,23.39亿,114.08%,0.2400,4.11,1.31,1.63,0.63,3.49%,17.29%,8.58%,7.93%,295.43,1.90,189.33,106.10,1.35,0.90,0.85,3.49,77.72%
2023-03-31,3651.66万,126.59%,3196.55万,120.17%,6.20亿,184.39%,0.1100,4.32,1.37,1.78,-2.05,5.89%,19.14%,3.47%,3.39%,385.04,0.35,257.51,127.53,1.35,0.82,0.75,3.42,77.35%
2023-06-30,1.35亿,488.54%,1.29亿,594.43%,21.77亿,416.58%,0.3900,4.32,1.81,1.40,-0.57,6.21%,17.36%,11.50%,8.79%,241.45,1.25,144.14,97.31,1.31,0.89,0.81,2.66,72.68%
2023-09-30,2.08亿,359.04%,1.99亿,449.20%,33.11亿,210.59%,0.6000,4.54,1.83,1.61,-2.24,6.30%,19.51%,15.93%,12.89%,252.13,1.91,141.27,110.86,1.31,0.91,0.87,2.63,72.46%
2023-12-31,2.86亿,250.48%,2.76亿,295.17%,49.33亿,110.93%,0.8100,4.91,1.98,1.72,-0.10,5.78%,19.23%,20.30%,16.28%,227.21,2.99,120.59,106.63,1.23,0.94,0.90,2.95,74.60%
2024-03-31,5108.87万,39.91%,4695.97万,46.91%,7.11亿,14.71%,0.1400,5.06,2.00,1.86,-1.46,7.11%,23.55%,2.86%,2.82%,488.52,0.41,218.66,269.87,1.30,0.94,0.87,2.43,70.82%
2024-06-30,1.61亿,18.90%,1.57亿,21.71%,19.26亿,-11.53%,0.4500,5.28,2.01,2.07,-2.14,8.31%,22.98%,8.70%,8.50%,358.56,1.12,160.38,198.17,1.26,0.92,0.86,2.51,71.43%
2024-09-30,3.02亿,44.82%,3.00亿,50.81%,30.69亿,-7.30%,0.6000,5.67,2.10,2.45,-1.81,9.80%,25.32%,15.76%,14.80%,350.49,1.75,154.22,196.28,1.24,0.94,0.88,2.64,72.48%
2024-12-31,4.19亿,46.49%,4.12亿,49.56%,47.73亿,-3.23%,0.8400,6.01,2.12,2.69,0.34,8.73%,22.92%,21.45%,19.37%,299.88,2.64,136.49,163.39,1.17,0.88,0.86,2.74,73.25%
2025-03-31,8764.97万,71.56%,8579.19万,82.69%,8.31亿,16.78%,0.1700,6.26,2.12,2.93,-1.97,10.52%,24.28%,3.97%,3.90%,473.10,0.40,225.85,247.25,1.19,0.84,0.81,2.70,72.93%
2025-06-30,2.01亿,24.78%,1.94亿,23.31%,21.84亿,13.42%,0.5600,6.31,2.12,3.13,-2.15,9.14%,24.15%,8.93%,8.84%,363.91,1.05,171.25,192.66,1.19,0.84,0.83,2.75,73.27%
2025-09-30,3.11亿,2.99%,3.01亿,0.22%,35.65亿,16.15%,0.6200,4.80,1.30,2.46,-1.78,8.69%,24.17%,13.66%,12.89%,342.59,1.69,159.84,182.75,1.19,0.85,0.81,2.71,73.01%
2025-12-31,4.63亿,10.48%,4.48亿,8.72%,56.30亿,17.95%,0.9200,7.55,4.03,2.40,0.14,8.19%,23.60%,19.71%,11.01%,291.41,2.74,131.60,159.81,1.43,1.11,1.11,1.64,62.14%
2026-03-31,9779.03万,11.57%,8849.69万,3.15%,10.71亿,28.95%,0.1800,7.73,4.03,2.58,-1.02,9.13%,23.62%,2.30%,2.27%,429.67,0.45,200.49,229.18,1.46,1.07,1.03,1.55,60.80%
