代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
000001,平安银行,,,,3.6,0.03185840708,2.07,23.25,4.155518911677,13.953828712769,-4.212725802103,19405918198,2026-03-21,2026-06-11,2026-06-12,实施分配,2026-06-05
