报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,2600833771.75,,,252090000.0,,10014641.82,1819397072.8,209924351.71,1609472721.09,68878184.58,79116415.72,,,,,,,,,,,14289829.7,2905616057.41,,,,136288112.91,563650768.54,8450174855.23,,,,,,,,10393686.47,,,79275989.37,,,,,,,670205720.44,,,,,2908171218.1,,,,,12311439.9,371788783.87,,26312423.8,,,13370412.75,1185133845.81,5276963520.51,13727138375.74,,305160201.38,,,,,,2022399332.21,1120938783.06,901460549.15,,996404228.84,,,113149907.67,360472788.71,,,,,,53338105.74,,,,,,,,,,,,,,1984456.33,115668126.78,3968577147.66,,5494040.34,,,,9033708.08,70097679.36,,,,,296411961.72,1419361.78,,382456751.28,4351033898.94,,977170720.0,,,,1712846999.21,92778319.69,-21075690.41,,761700081.48,,,5779971188.96,,,9117834979.55,258269497.25,9376104476.8,13727138375.74,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T19:10:03
20251231,,2208747228.69,,,200110000.0,,12103199.11,1736398212.48,270735563.1,1465662649.38,145204699.66,59590813.59,,,,,,,,,,,13543419.72,2867340928.98,,,,233958067.35,993293373.58,8470289943.16,,,,,,,,294227500.06,,,103507433.52,,,5844593940.03,3029858599.4,2814735340.63,21462582.84,660521093.4,660521093.4,,2793272757.79,,2793272757.79,,,,,13108057.98,373008795.35,,2048584.55,,,18618017.72,1188484085.81,5446796326.18,13917086269.34,,429128483.33,,,,,,2228645758.64,1303204684.49,925441074.15,,1119885418.34,,,252687054.42,393718712.54,,,,,,57685182.37,,,,,,,,,,,,,,4503754.85,173378526.12,4659632890.61,,1720110.39,,,,9149229.55,69276167.22,,,,,308132677.45,1583626.67,,389861811.28,5049494701.89,,977170720.0,,,,1768208421.8,312336176.05,31163955.21,,761700081.48,,,5385289906.85,,,8611196909.29,256394658.16,8867591567.45,13917086269.34,定期报告,是,20260428,CNY,合并期末,2026-04-27T19:10:03
20250930,,1484977310.92,,,,,5231762.79,2307178556.08,342151256.61,1965027299.47,61621870.58,77400490.9,4858493.1,,,,,,,,,,17619443.62,3092566371.53,,,,108161250.0,620366691.25,7775123747.67,,,,,,,,456585998.63,,,79822621.68,,,,,,,523800960.04,,,,,2880279503.74,,,,,10464076.1,372357417.85,,2048584.55,,,24630006.72,1306837783.46,5656826952.77,13431950700.44,,456266330.74,,,,,212815.3,2346217759.58,1531167338.32,815050421.26,,1030639453.64,,,212267882.99,416817247.32,,,,,,50077727.58,,,,,,,,,,,,,,2431832.8,137871571.7,4652802621.65,,1719976.72,,,,7833834.86,76674419.11,,,,,281809331.41,2357380.33,,370394942.43,5023197564.08,,977170720.0,,,,1858683900.9,599655896.18,19847208.21,,761700081.48,,,5137539128.15,,,8155285142.56,253467993.8,8408753136.36,13431950700.44,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:22:03
20250630,,2195580641.63,,,100449728.6,,6422823.68,2310237770.96,343742889.32,1966494881.64,92384607.06,180060292.84,,,,,,,,,,,24130518.65,3994086620.41,,,,107381805.55,12356615.34,9023091424.72,,,,,,,,754262604.35,,,75499124.01,,,5826777274.72,2905861844.27,2920915430.45,3729622.74,376097981.34,,,2917185807.71,,2917185807.71,,,,,11079609.98,376005295.49,,2048584.55,,,23064729.28,1298439008.19,5833682744.9,14856774169.62,,778016664.09,,,,,1070451.04,2970885061.25,1576216609.32,1394668451.93,,1918564562.23,,,162627161.9,414702493.16,,,,,,58442877.77,,,,,,,,,,,,,,2410425.84,181831829.65,6488551526.93,,1719976.72,,,,7764875.08,74055672.49,,,,,287575164.18,1837332.89,,372953021.36,6861504548.29,,977170720.0,,,,1877397223.17,599655896.18,27880893.91,,761700081.48,,,4703449086.9,,,7747942109.28,247327512.05,7995269621.33,14856774169.62,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:46:05
20250331,,2501084944.26,,,108101792.12,,,1956539122.91,477895287.34,1478643835.57,104691046.56,164859199.97,,,,,,,,,,,17159476.25,3791237241.36,,,,,49057242.96,8692730066.39,,,,,,,,1075680252.43,,,77594536.25,,,,,,,473650463.97,,,,,2690883478.89,,,,,11695143.86,378117420.4,,2048584.55,,,30615404.4,1337281781.21,6077567065.96,14770297132.35,,877450474.65,,,,,16789019.45,2398977162.41,1155530000.0,1243447162.41,,1827883351.31,,,116363958.57,434377665.36,,,,,,57400778.12,,,,,,,,,,,,,,,274246409.55,6003488819.42,,,,,,10085729.66,71162669.8,,,,,298289421.91,1853642.25,,381391463.62,6384880283.04,,977170720.0,,,,1864177901.82,632427246.08,-16874852.48,,761700081.48,,,5185221330.95,,,8138967935.69,246448913.62,8385416849.31,14770297132.35,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T18:30:06
20241231,,2721215349.93,,,100595890.4,,85999.62,1655005319.05,434065131.58,1220940187.47,89392493.01,188878855.24,,,,,,,,,,,14105522.04,3413209357.52,,,,,33161889.84,8215650676.65,,,,,,,,1061404978.12,,,69131101.47,,,5487684544.02,2736271034.28,2751413509.74,3729622.74,329889175.87,,,2747683887.0,,2747683887.0,,,,,12310677.74,381569159.1,,2048584.55,,,28740032.91,1317649609.76,5950427206.52,14166077883.17,,734936284.73,,,,,32815712.15,2298644907.98,1205155247.61,1093489660.37,,1787119701.82,,,238128814.73,406771939.92,,,,,,51097872.46,,,,,,,,,,,,,,,118440549.99,5667955783.78,,,,,,9996946.87,67681638.2,,,,,301946549.17,1731226.73,,381356360.97,6049312144.75,,977170720.0,,,,1859660042.85,470708576.89,-44424706.6,,761700081.48,,,4796085493.06,,,7879483053.9,237282684.52,8116765738.42,14166077883.17,定期报告,是,20260428,CNY,合并期末,2025-03-24T20:40:02
20240930,,2060308708.39,,,1314502277.77,,,1812020321.22,284823047.55,1527197273.67,78931764.94,278988712.53,19285000.0,,,,,,,,,,36127380.22,3818104710.61,,,,,35858405.56,9434842281.24,,,,,,,,1055671689.32,,,66039086.26,,,,,,,318600302.0,,,,,2670068067.66,,,,,,386607235.26,,2048584.55,,,17817961.7,,4516852926.75,13951695207.99,,711939573.58,,,,,,1730250908.96,581500000.0,1148750908.96,,2696326103.66,,,166320075.93,236774651.33,,,,,,48459111.11,,,,,,,,,,,,,,750675.0,138731794.28,5729552893.85,,81047957.18,,,,,66410922.95,,,,5981005.02,248720805.89,1555088.65,,403715779.69,6133268673.54,,977170720.0,,,,1851641490.11,332541527.61,-26097310.47,,641021508.6,,,4471224141.5,,,7582419022.13,236007512.32,7818426534.45,13951695207.99,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:40:05
20240630,,3382374941.22,,,5064212.78,,,1780557497.55,264997051.62,1515560445.93,71244545.05,244071237.54,,,,,,,,,,,13281429.36,2926960070.26,,,,,29984430.7,8453538364.46,,,,,,,,1063263470.48,,,66186856.64,,,5203275695.55,2580649997.59,2622625697.96,5044152.68,273537609.07,,,2617581545.28,,2617581545.28,,,,,,372827715.08,,2048584.55,,,20723716.52,7975000.0,4424144497.62,12877682862.08,,701327902.76,,,,6763939.18,,1314825609.75,410388000.0,904437609.75,,2376033465.98,,,136784646.89,152368709.26,,,,,,41702578.18,,,,,,,,,,,,,,170887636.12,150701432.37,5051395920.49,,81047940.48,,,,,61640380.54,,,,5854915.38,254809450.43,1398736.6,,404751423.43,5456147343.92,,977170720.0,,,,1849881079.92,313269576.45,-32024589.37,,641021508.6,,,4070374592.3,,,7193153735.0,228381783.16,7421535518.16,12877682862.08,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:30:04
20240331,,3931532664.76,,,475039.12,,,1710975634.87,241380031.89,1469595602.98,149324113.38,247094399.71,,,,,,,,,,,23938782.51,2383574037.81,,,,,53179373.3,8500094045.46,,,,,,,,1139732272.9,,,61828261.92,,,,,,,341845733.31,,,,,2514374899.63,,,,,,374128358.45,,2048584.55,,,18332087.32,,4452290198.08,12952384243.54,,671015316.66,,,,8179690.01,,1474125618.16,716463000.0,757662618.16,,2196844095.71,,,86469691.08,173970533.78,,,,,,52885165.63,,,,,,,,,,,,,,170651222.23,141202655.52,4975343988.78,,81563763.21,,,,,58581680.8,,,,5866225.24,254242735.11,1469428.06,,401723832.42,5377067821.2,,977170720.0,,,,1859681721.34,313269576.45,-30804025.25,,641021508.6,,,4216434344.46,,,7350234692.7,225081729.64,7575316422.34,12952384243.54,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:05:18
20231231,,4313418668.06,,,6058711.76,,,1408091977.2,292350383.32,1115741593.88,171464432.7,221606534.84,,,,,,,,,,,16271383.58,2441932383.7,,,,,58683332.04,8637527423.88,,,,,,,,1105880102.27,,,61587276.34,,,5007110287.4,2425219861.68,2581890425.72,5044152.68,248138473.29,,,2576846273.04,,2576846273.04,,,,,,372230181.06,,2048584.55,,,11768720.36,,4378499610.91,13016027034.79,,706301466.66,,,,5806087.49,,1380417705.22,729963000.0,650454705.22,,2299974474.47,,,189649272.52,267215672.19,,,,,,41736631.5,,,,,,,,,,,,,,170651208.33,96066087.84,5157818606.22,,67964275.84,,,,,55928845.09,,,,21219840.0,259659746.12,1557818.18,,406330525.23,5564149131.45,,977170720.0,,,,1852415425.3,89474551.78,-25019052.34,,641021508.6,,,3888301551.1,,,7244415600.88,207462302.46,7451877903.34,13016027034.79,定期报告,是,20250325,CNY,合并期末,2024-04-29T20:05:18
