报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,2077862277.86,,,,,,,,,,,16697735.5,24965033.04,2119525046.4,1598144066.02,,,,,,380769563.06,209750374.67,88214070.63,2276878074.38,-157353027.98,,978671458.15,16124399.94,2849811.64,,109396000.0,,,1107041669.73,230777318.91,50000000.0,,24263839.25,,109119.84,305150278.0,801891391.73,,,,99956375.0,,221983400.0,321939775.0,219991275.0,1994876.0,,305271473.0,527257624.0,-205317849.0,-44091952.97,395128561.78,2196551795.9,,,,,2591680357.68,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T19:10:03
20251231,,10265944960.53,,,,,,,,,,,140060886.41,734076614.36,11140082461.3,6854356201.7,,,,,,1173670732.45,732912663.42,486064151.53,9247003749.1,1893078712.2,,1185339679.65,32320486.54,4022668.82,,,,,1221682835.01,733947399.08,1306516790.99,,,,73788627.15,2114252817.22,-892569982.21,,,,582509600.0,,2783243459.52,3365753059.52,886390960.0,932202850.08,,2542049169.07,4360642979.15,-994889919.63,39533393.44,45152203.8,2151399592.1,2196551795.9,2151399592.1,,,2196551795.9,定期报告,是,20260428,CNY,合并期末,2026-04-27T19:10:03
20250930,,9471196885.64,,,,,,,,,,,106258784.81,362873023.91,9940328694.36,7462585810.74,,,,,,921147500.83,600580382.74,357788237.72,9342101932.03,598226762.33,,899169506.36,21960620.3,2040602.6,,403000.0,,,923573729.26,600167225.22,748096463.94,,,,72079033.11,1420342722.27,-496768993.01,,,,542409600.0,,1650922912.61,2193332512.61,819400000.0,932830580.64,,1586605070.04,3338835650.68,-1145503138.07,31940713.27,-1012104655.48,2151399592.1,,,,,1139294936.62,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:22:20
20250630,,6401340366.55,,,,,,,,,,,76213955.37,65961695.13,6543516017.05,5004283581.03,,,,,,658461465.87,386563193.5,248341019.96,6297649260.36,245866756.69,,436085691.22,20365677.68,760182.71,,337000.0,,,457548551.61,376204692.2,150907405.81,,,,71983033.11,599095131.12,-141546579.51,,,,425909600.0,,1352922912.61,1778832512.61,381100000.0,925249573.98,,1219596786.61,2525946360.59,-747113847.98,38891144.78,-603902526.02,2151399592.1,1547497066.08,2151399592.1,,,1547497066.08,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:46:13
20250331,,3115638090.78,,,,,,,,,,,30806000.06,28736283.88,3175180374.72,2471990371.49,,,,,,405063172.27,131710540.95,131116883.41,3139880968.12,35299406.6,,100000000.0,1066102.2,1176489.17,,11756050.47,,,113998641.84,207166083.91,127063655.82,,,,10121416.67,344351156.4,-230352514.56,,,,322584000.0,,178985245.53,501569245.53,180000000.0,4970237.04,,393449386.61,578419623.65,-76850378.12,6835928.18,-265067557.9,2151399592.1,,,,,1886332034.2,定期报告,未审计,20260428,CNY,合并期末,2025-04-24T18:30:10
20241231,,9259564404.14,,,,,,,,,,,138915123.75,230080678.3,9628560206.19,6864066066.66,,,,,,1051216198.71,385144912.14,496911181.49,8797338359.0,831221847.19,,24127500.0,97346863.04,2006543.75,,6567000.0,,,130047906.79,593449016.74,165089331.0,,,,1298057316.79,2056595664.53,-1926547757.74,,,,965186305.0,,1576850000.0,2542036305.0,1174673265.13,488092814.94,,1294883683.17,2957649763.24,-415613458.24,37889772.64,-1473049596.15,3624449188.25,2151399592.1,3624449188.25,,,2151399592.1,定期报告,是,20260428,CNY,合并期末,2025-03-24T20:40:02
20240930,,8028334867.08,,,,,,,,,,,62954220.11,163875064.84,8255164152.03,6476954515.92,,,,,,731313193.17,364821949.29,311946969.08,7885036627.46,370127524.57,,14127500.0,77329876.04,13558249.37,,,,,105015625.41,467228238.85,1320496706.29,,,,,1787724945.14,-1682709319.73,,,,580586305.0,,743850000.0,1324436305.0,731250000.0,489851289.8,,971162649.74,2192263939.54,-867827634.54,23796585.97,-2156612843.73,3624449188.25,,,,,1467836344.52,定期报告,未审计,20251028,CNY,合并期末,2024-10-30T18:40:04
20240630,,5200887130.23,,,,,,,,,,,43405587.09,133128982.66,5377421699.98,4138657694.18,,,,,,502226213.52,324443006.58,183887734.64,5149214648.92,228207051.06,,9000000.0,77173804.71,1074488.82,,,,,87248293.53,259295394.67,41733861.11,,,,,301029255.78,-213780962.25,,,,460586305.0,,523850000.0,984436305.0,452250000.0,481136535.61,,900439337.62,1833825873.23,-849389568.23,12259572.91,-822703906.51,3624449188.25,2801745281.74,3624449188.25,,,2801745281.74,定期报告,未审计,20250826,CNY,合并期末,2024-08-29T19:30:05
20240331,,2310768403.1,,,,,,,,,,,7587798.68,83986030.68,2402342232.46,1715755943.02,,,,,,318275699.13,243060431.13,120802987.92,2397895061.2,4447171.26,,9000000.0,33804.71,2320724.35,,,,,11354529.06,134824378.33,17743592.3,,,,,152567970.63,-141213441.57,,,,351586305.0,,201275000.0,552861305.0,373000000.0,9061901.34,,388856862.5,770918763.84,-218057458.84,-1777381.13,-356601110.28,3624449188.25,,,,,3267848077.97,定期报告,未审计,20250425,CNY,合并期末,2024-04-29T20:05:16
20231231,,8336483135.81,,,,,,,,,,,72934395.31,196867974.98,8606285506.1,4831449197.94,,,,,,725541174.09,323360847.48,966734972.86,6847086192.37,1759199313.73,,500167923.75,204050271.93,5906841.43,,2186580.06,,,712311617.17,447567274.02,70854774.28,,112288.5,,4405000.0,522939336.8,189372280.37,,,,1290884492.04,,608309550.0,1899194042.04,959697531.91,451219932.37,,774410451.12,2185327915.4,-286133873.36,19417535.2,1681855255.94,1942593932.31,3624449188.25,1942593932.31,,,3624449188.25,定期报告,是,20250325,CNY,合并期末,2024-04-29T20:05:16
