报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2011-09-30,9401.95万,69.43%,8454.07万,58.28%,17.12亿,27.03%,0.3000,6.98,3.93,1.92,-1.20,6.19%,16.21%,6.52%,6.37%,139.13,2.51,107.42,31.71,1.61,0.77,0.77,0.71,40.51%
2011-12-31,1.14亿,56.28%,9694.21万,47.58%,22.50亿,21.14%,0.3700,7.08,3.93,1.98,-0.40,5.61%,15.95%,7.86%,7.61%,137.13,3.21,112.08,25.06,1.58,0.68,0.68,0.67,39.08%
2012-03-31,3080.88万,50.25%,2809.79万,49.13%,6.38亿,35.38%,0.1000,7.22,3.93,2.12,-0.48,5.06%,17.30%,2.00%,1.98%,176.63,0.65,138.65,37.97,1.48,0.68,0.68,0.77,42.34%
2012-06-30,7356.63万,21.38%,6854.04万,26.64%,12.88亿,17.11%,0.2400,4.87,2.27,1.49,0.07,5.87%,19.57%,4.80%,4.84%,177.56,1.33,135.54,42.02,1.38,0.66,0.66,0.85,44.71%
2012-09-30,1.25亿,32.61%,1.17亿,38.98%,20.37亿,18.95%,0.4000,5.03,2.27,1.65,0.59,6.28%,19.95%,8.09%,7.94%,160.31,2.23,121.09,39.22,1.42,0.74,0.74,0.80,43.56%
2012-12-31,1.55亿,35.37%,1.44亿,48.08%,26.60亿,18.21%,0.5000,5.13,2.27,1.71,1.11,6.05%,19.78%,10.00%,9.68%,149.59,2.97,121.20,28.39,1.54,0.73,0.73,0.68,39.53%
2013-03-31,4302.52万,39.65%,4131.02万,47.02%,6.66亿,4.42%,0.1400,5.27,2.27,1.84,-0.08,6.84%,19.05%,2.65%,2.62%,168.62,0.72,125.19,43.43,1.43,0.72,0.72,0.83,44.43%
2013-06-30,1.01亿,37.95%,9684.84万,41.30%,13.83亿,7.32%,0.3300,5.35,2.27,1.93,0.28,7.50%,22.18%,6.19%,6.08%,167.47,1.39,129.16,38.30,1.44,0.65,0.65,0.79,43.06%
2013-09-30,1.71亿,37.40%,1.60亿,36.15%,21.64亿,6.23%,0.5500,5.58,2.27,2.16,0.78,7.99%,22.27%,10.27%,9.85%,153.03,2.28,118.56,34.47,1.50,0.70,0.70,0.70,40.35%
2013-12-31,2.17亿,40.22%,1.99亿,38.46%,28.49亿,7.09%,0.7000,5.72,2.27,2.24,1.27,7.75%,22.52%,12.87%,12.16%,150.64,3.14,114.76,35.88,1.47,0.77,0.77,0.70,40.06%
2014-03-31,4878.66万,13.39%,5284.73万,27.93%,6.15亿,-7.61%,0.1600,6.24,2.63,2.39,-0.03,8.14%,25.23%,2.70%,2.51%,200.86,0.62,144.23,56.63,1.98,1.12,1.12,0.74,41.51%
2014-06-30,1.05亿,3.52%,1.06亿,9.39%,13.57亿,-1.82%,0.3400,6.22,2.63,2.37,0.14,7.78%,22.60%,5.52%,5.41%,182.04,1.36,132.44,49.60,1.75,0.84,0.84,0.75,41.70%
2014-09-30,1.64亿,-4.41%,1.58亿,-1.12%,20.96亿,-3.15%,0.5200,6.41,2.63,2.56,0.53,7.78%,22.19%,8.49%,8.19%,185.40,1.97,137.01,48.40,1.88,0.87,0.87,0.76,42.22%
2014-12-31,1.90亿,-12.55%,1.81亿,-9.01%,29.02亿,1.87%,0.2400,7.14,3.49,2.38,0.75,6.45%,20.80%,9.71%,7.90%,171.56,2.85,126.15,45.41,2.09,0.94,0.94,0.43,29.15%
2015-03-31,3126.41万,-35.92%,2670.55万,-49.47%,5.61亿,-8.79%,0.0400,7.24,3.49,2.48,0.04,5.32%,21.31%,1.29%,1.28%,259.74,0.47,192.27,67.47,1.97,0.85,0.85,0.48,31.48%
2015-06-30,7369.60万,-29.85%,6550.77万,-38.17%,13.01亿,-4.15%,0.0900,7.17,3.49,2.40,0.15,5.46%,20.09%,3.05%,3.06%,224.73,1.12,160.19,64.55,1.79,0.87,0.87,0.54,34.07%
2015-09-30,1.17亿,-28.64%,1.04亿,-34.15%,19.56亿,-6.67%,0.1400,7.29,3.49,2.53,0.29,5.82%,20.49%,4.82%,4.76%,232.50,1.62,166.44,66.06,1.91,0.82,0.82,0.50,32.43%
2015-12-31,1.23亿,-35.35%,1.07亿,-40.90%,27.21亿,-6.22%,0.1500,2.92,0.80,1.00,0.41,4.15%,19.78%,5.07%,4.99%,199.31,2.50,143.72,55.58,1.87,0.92,0.92,0.45,30.13%
2016-03-31,2362.61万,-24.43%,2058.34万,-22.92%,6.00亿,7.03%,0.0300,2.95,0.80,1.02,-0.18,3.88%,20.17%,0.96%,0.95%,230.86,0.60,150.91,79.96,1.85,0.94,0.94,0.44,29.91%
2016-06-30,6262.39万,-15.02%,5243.52万,-19.96%,13.16亿,1.15%,0.0700,2.98,0.80,1.05,-0.0025,4.63%,22.24%,2.51%,2.49%,218.89,1.25,144.56,74.33,1.79,0.92,0.92,0.48,31.89%
2016-09-30,1.07亿,-8.40%,9118.15万,-12.47%,20.30亿,3.81%,0.1300,3.04,0.80,1.10,0.06,5.12%,22.16%,4.27%,4.19%,220.97,1.95,138.64,82.33,1.80,0.98,0.98,0.49,32.31%
2016-12-31,1.68亿,36.62%,1.48亿,38.66%,26.98亿,-0.85%,0.2000,3.11,0.80,1.16,0.36,5.88%,23.09%,6.62%,6.42%,206.17,2.47,145.96,60.20,1.91,1.01,1.01,0.46,30.96%
2017-03-31,2430.88万,2.89%,2187.81万,6.29%,6.54亿,8.86%,0.0300,3.14,0.80,1.18,-0.18,3.57%,22.84%,0.93%,0.92%,229.69,0.58,155.84,73.85,2.02,1.00,1.00,0.42,28.90%
2017-06-30,6672.03万,6.54%,6026.31万,14.93%,13.74亿,4.44%,0.0800,3.13,0.80,1.18,-0.05,4.76%,20.80%,2.53%,2.54%,216.55,1.23,146.94,69.61,1.86,0.93,0.93,0.45,30.31%
2017-09-30,1.08亿,0.91%,9081.17万,-0.41%,19.96亿,-1.69%,0.1300,3.17,0.80,1.22,-0.09,5.31%,21.62%,4.08%,4.04%,231.48,1.64,164.29,67.19,1.88,0.82,0.82,0.45,30.12%
2017-12-31,1.34亿,-20.23%,1.12亿,-24.60%,28.33亿,5.00%,0.1600,3.20,0.80,1.24,-0.15,4.54%,21.47%,5.02%,4.62%,220.50,2.31,155.81,64.69,2.98,1.48,1.48,0.68,39.59%
2018-03-31,4821.38万,98.34%,3780.55万,72.80%,8.93亿,36.60%,0.0573,3.26,0.80,1.30,-0.13,5.53%,23.11%,1.65%,1.64%,203.99,0.62,145.35,58.64,3.15,1.53,1.53,0.66,38.99%
2018-06-30,1.32亿,98.44%,1.19亿,97.25%,19.49亿,41.81%,0.1600,3.21,0.80,1.25,0.23,6.89%,22.45%,4.50%,4.56%,182.89,1.39,129.47,53.42,3.11,1.54,1.54,0.67,39.30%
2018-09-30,2.16亿,99.58%,1.98亿,118.45%,29.85亿,49.55%,0.2600,3.31,0.80,1.35,0.49,7.16%,22.93%,7.31%,7.22%,177.63,2.15,125.79,51.84,3.74,1.88,1.88,0.61,36.97%
2018-12-31,3.04亿,126.89%,2.70亿,141.17%,40.63亿,43.42%,0.3600,3.53,0.91,1.42,0.77,7.58%,25.06%,10.04%,9.57%,177.12,2.82,127.44,49.68,3.69,2.02,2.02,0.60,36.51%
2019-03-31,7177.37万,48.87%,5689.56万,50.50%,10.11亿,13.26%,0.0853,3.61,0.91,1.51,0.25,6.98%,23.17%,2.24%,2.21%,177.49,0.71,125.89,51.60,4.23,2.15,2.15,0.55,34.62%
2019-06-30,2.11亿,59.32%,1.86亿,56.42%,20.99亿,7.69%,0.2500,3.48,0.91,1.37,0.45,10.21%,26.31%,6.61%,6.74%,184.41,1.36,132.82,51.59,2.90,1.67,1.67,0.68,39.54%
2019-09-30,3.88亿,79.93%,3.65亿,84.19%,32.81亿,9.90%,0.4600,3.69,0.91,1.58,0.50,11.97%,28.07%,12.02%,11.73%,182.54,2.08,129.80,52.73,3.06,1.81,1.81,0.65,38.28%
2019-12-31,5.00亿,64.68%,4.49亿,66.58%,44.37亿,9.20%,0.5900,3.82,0.91,1.65,0.72,11.44%,27.44%,15.37%,14.62%,176.23,2.90,124.16,52.07,2.43,1.47,1.34,0.71,40.40%
2020-03-31,7954.55万,10.83%,6986.94万,22.80%,8.09亿,-19.98%,0.0945,3.92,0.91,1.74,0.08,9.76%,25.72%,2.30%,2.27%,257.47,0.50,178.32,79.15,2.40,1.31,1.22,0.69,39.86%
2020-06-30,2.54亿,20.20%,2.38亿,27.94%,21.67亿,3.22%,0.3000,3.83,0.91,1.65,0.40,11.78%,27.18%,7.32%,7.41%,195.17,1.29,139.53,55.64,2.05,1.17,1.06,0.82,43.92%
2020-09-30,5.49亿,41.57%,4.80亿,31.48%,35.82亿,9.20%,0.6500,4.18,0.91,2.00,0.90,15.39%,29.08%,15.45%,14.77%,186.77,2.04,132.13,54.64,2.21,1.30,1.22,0.75,41.78%
2020-12-31,7.72亿,54.29%,6.60亿,46.99%,49.55亿,11.68%,0.9100,4.96,1.76,1.90,1.38,15.65%,29.21%,20.96%,16.06%,174.18,2.78,129.51,44.68,2.38,1.28,1.18,0.39,27.41%
2021-03-31,1.42亿,78.72%,1.35亿,92.92%,12.89亿,59.32%,0.1475,4.94,1.84,2.02,0.11,11.11%,24.62%,2.95%,2.95%,173.66,0.69,130.25,43.41,2.52,1.29,1.21,0.35,25.41%
2021-06-30,3.77亿,48.50%,3.52亿,48.11%,29.60亿,36.64%,0.3900,4.80,1.84,1.88,0.44,12.80%,25.25%,7.77%,8.03%,150.37,1.61,111.72,38.65,2.20,1.30,1.25,0.41,28.37%
2021-09-30,6.12亿,11.50%,5.80亿,20.69%,44.93亿,25.42%,0.6400,5.03,1.83,2.13,0.79,13.76%,25.79%,12.64%,12.47%,155.65,2.36,114.64,41.02,2.03,1.17,1.14,0.44,29.89%
2021-12-31,7.94亿,2.92%,7.32亿,10.94%,59.74亿,20.56%,0.8300,5.22,1.83,2.23,0.78,13.43%,24.93%,16.33%,15.58%,156.26,3.12,115.42,40.84,1.82,1.12,1.06,0.50,32.80%
2022-03-31,1.94亿,36.47%,1.85亿,36.90%,13.19亿,2.32%,0.1985,5.41,1.83,2.42,-0.14,14.72%,23.64%,3.74%,3.67%,198.38,0.64,140.49,57.89,1.82,1.05,1.02,0.50,32.65%
2022-06-30,5.06亿,34.40%,4.86亿,38.03%,29.85亿,0.84%,0.5300,5.34,1.83,2.35,0.24,16.98%,24.43%,9.57%,9.70%,179.99,1.43,125.65,54.34,1.68,1.00,0.94,0.56,35.18%
2022-09-30,8.78亿,43.31%,8.72亿,50.46%,47.59亿,5.91%,0.9100,5.94,1.86,2.73,0.62,18.51%,24.68%,16.33%,15.12%,176.19,2.16,125.24,50.95,1.79,1.08,1.05,0.54,34.63%
2022-12-31,12.88亿,62.18%,12.68亿,73.24%,65.37亿,9.43%,1.3400,6.36,1.86,3.02,1.02,19.85%,25.28%,23.04%,20.71%,178.05,2.80,128.59,49.46,1.86,1.12,1.10,0.55,34.87%
2023-03-31,2.33亿,20.00%,2.19亿,18.44%,16.79亿,27.26%,0.2400,6.62,1.88,3.26,-0.14,13.96%,23.68%,3.67%,3.60%,200.33,0.62,146.27,54.06,1.92,1.11,1.05,0.53,33.99%
2023-06-30,7.12亿,40.74%,4.87亿,0.18%,37.64亿,26.10%,0.7300,6.67,1.87,3.32,-0.12,18.95%,22.92%,11.05%,10.93%,189.68,1.32,135.99,53.68,1.90,1.12,1.09,0.60,36.57%
2023-09-30,11.08亿,26.25%,8.80亿,0.86%,61.54亿,29.33%,1.1400,7.09,1.88,3.73,0.41,18.00%,24.77%,16.92%,16.00%,178.72,2.07,130.17,48.55,1.80,1.13,1.11,0.63,37.90%
2023-12-31,14.89亿,15.58%,12.21亿,-3.75%,85.68亿,31.07%,1.5300,7.41,1.90,3.98,1.80,17.41%,26.18%,22.27%,20.55%,170.02,2.85,126.39,43.63,1.67,1.15,1.11,0.77,42.75%
2024-03-31,3.28亿,40.95%,3.40亿,55.69%,23.89亿,42.30%,0.3400,7.52,1.90,4.31,0.0046,14.47%,27.00%,4.51%,4.46%,173.24,0.72,124.53,48.70,1.71,1.17,1.14,0.73,41.51%
2024-06-30,6.44亿,-9.56%,6.53亿,33.99%,48.31亿,28.33%,0.6700,7.36,1.89,4.17,0.23,13.77%,24.91%,8.82%,8.95%,182.23,1.35,133.21,49.02,1.67,1.04,1.03,0.76,42.37%
2024-09-30,10.45亿,-5.68%,10.17亿,15.60%,71.43亿,16.07%,1.0900,7.76,1.89,4.58,0.38,15.03%,26.93%,14.19%,13.78%,211.86,1.67,161.91,49.95,1.65,0.93,0.91,0.81,43.96%
2024-12-31,14.90亿,0.12%,15.21亿,24.63%,109.18亿,27.42%,1.5500,8.06,1.90,4.91,0.85,13.92%,27.63%,19.85%,18.91%,171.91,2.70,133.38,38.52,1.45,0.81,0.79,0.77,42.70%
2025-03-31,3.89亿,18.59%,3.94亿,15.72%,28.83亿,20.67%,0.4100,8.33,1.91,5.31,0.04,13.82%,28.08%,4.87%,4.78%,198.53,0.58,156.39,42.14,1.45,0.78,0.76,0.78,43.23%
2025-06-30,8.28亿,28.48%,7.87亿,20.62%,61.05亿,26.39%,0.8700,7.93,1.92,4.81,0.25,13.72%,27.20%,10.48%,10.68%,196.98,1.20,149.99,46.99,1.39,0.73,0.71,0.89,46.18%
2025-09-30,12.62亿,20.73%,11.97亿,17.65%,97.47亿,36.45%,1.3300,8.35,1.90,5.26,0.61,13.11%,25.28%,15.95%,15.47%,164.73,2.24,120.60,44.13,1.67,0.83,0.82,0.62,37.40%
2025-12-31,15.09亿,1.27%,13.06亿,-14.18%,120.59亿,10.44%,1.5900,8.81,1.81,5.51,1.94,12.68%,24.66%,19.04%,17.53%,164.54,2.89,124.43,40.10,1.82,0.93,0.89,0.59,36.28%
2026-03-31,3.95亿,1.43%,1.78亿,-54.84%,20.24亿,-29.79%,0.4100,9.33,1.75,5.92,-0.16,19.59%,24.92%,4.49%,4.33%,239.31,0.53,170.94,68.37,2.13,1.20,1.18,0.48,31.70%
