报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20210630,,1114309089.08,,,,,,,,,,,4858436.86,60759347.93,1179926873.87,625455862.54,,,,,,228356335.07,103427846.26,103098775.88,1060338819.75,119588054.12,,7500000.0,5577901.44,105800.0,,957027589.46,,,970211290.9,156715004.42,2466358.46,,,,1280000000.0,1439181362.88,-468970071.98,,,,,,3233785.1,3233785.1,,120381033.8,20000000.0,1117148.24,121498182.04,-118264396.94,-825926.4,-468472341.2,1100318882.82,631846541.62,1100318882.82,,,631846541.62,定期报告,未审计,20220826,CNY,合并期末,2021-07-27T17:05:03
20210331,,460738101.71,,,,,,,,,,,4402093.21,24488576.95,489628771.87,351765634.72,,,,,,119218640.75,48673689.68,47298904.81,566956869.96,-77328098.09,,5000000.0,1807153.89,83000.0,,501972847.74,,,508863001.63,84104282.25,0.0,,,,917200000.0,1001304282.25,-492441280.62,,,,,,49987.94,49987.94,,20000000.0,20000000.0,1048000.0,21048000.0,-20998012.06,1060648.66,-589706742.11,1100328668.87,,,,,510621926.76,定期报告,未审计,20220426,CNY,合并期末,2021-04-15T16:40:03
20201231,,2141245897.88,,,,,,,,,,,22207608.29,150730866.43,2314184372.6,791862287.52,,,,,,306700185.82,222759432.04,220705906.21,1542027811.59,772156561.01,,265438.1,1190166.96,226294.37,,466791628.58,,,468473528.01,218398692.18,18608000.0,,-313903.02,,568075730.0,804768519.16,-336294991.15,,858309996.93,34810000.0,238113383.39,,1000752.24,1097424132.56,546303678.1,79082327.86,12000000.0,21000469.28,646386475.24,451037657.32,-5589228.35,881309998.83,219008883.99,1100318882.82,219008883.99,,,1100318882.82,定期报告,是,20220310,CNY,合并期末,2021-02-08T17:35:02
20200930,,1528315178.11,,,,,,,,,,,12777943.49,111926119.42,1653019241.02,754974019.71,,,,,,230840789.52,162949369.19,102016584.0,1250780762.42,402238478.6,,265438.1,730980.59,19289.15,6629590.02,346982462.97,,,354627760.83,99206822.33,24608000.0,,,,359375730.0,483190552.33,-128562791.5,,33060000.0,,238113383.39,,924253.55,272097636.94,491802041.62,78483495.91,12000000.0,,570285537.53,-298187900.59,-1712420.61,-26224634.1,219008883.99,,,,,192784249.89,定期报告,未审计,20211022,CNY,合并期末,2020-10-26T18:40:03
20200630,,897787553.29,,,,,,,,,,,7527419.75,73507038.33,978822011.37,433197724.62,,,,,,149886631.25,96113131.97,45316162.85,724513650.69,254308360.68,,,420154.16,,,297493349.34,,,297913503.5,65342507.87,12108000.0,,,,298075730.0,375526237.87,-77612734.37,,33000000.0,,218113383.39,,453933.72,251567317.11,275302041.62,76298947.9,12000000.0,,351600989.52,-100033672.41,345897.25,77007851.15,219008883.99,296016735.14,219008883.99,,,296016735.14,定期报告,未审计,20210728,CNY,合并期末,2020-08-26T16:50:02
20200331,,350873143.97,,,,,,,,,,,5915440.12,78899532.99,435688117.08,210091766.14,,,,,,78630862.97,39692105.74,58208213.33,386622948.18,49065168.9,,,161386.09,,,120114995.52,,,120276381.61,34996920.85,4108000.0,,,,136925730.0,176030650.85,-55754269.24,,,,89113383.39,,37456.52,89150839.91,87500000.0,15677329.77,12000000.0,851423.47,104028753.24,-14877913.33,595414.36,-20971599.31,219008883.99,,,,,198037284.68,定期报告,未审计,20210416,CNY,合并期末,2020-04-23T16:55:02
20191231,,1870142568.14,,,,,,,,,,,15554965.89,85792615.59,1971490149.62,779601712.41,,,,,,297292770.06,202432300.54,207903969.46,1487230752.47,484259397.15,,20000000.0,723690.84,642228.0,10026345.31,249191783.7,,,280584047.85,196060046.15,26000000.0,,,,292350000.0,514410046.15,-233825998.3,,,,450447350.49,,21600000.0,472047350.49,641155566.0,98304981.63,8000000.0,,739460547.63,-267413197.14,1178287.24,-15801511.05,234810395.04,219008883.99,234810395.04,,,219008883.99,定期报告,是,20210209,CNY,合并期末,2020-03-16T17:25:02
20190930,,1274985908.17,,,,,,,,,,,12363917.61,81791039.32,1369140865.1,587276070.0,,,,,,218411310.86,148089234.75,117813203.35,1071589818.96,297551046.14,,,179381.57,297628.0,,22383785.85,,,22860795.42,166526627.42,3000000.0,,,,52100000.0,221626627.42,-198765832.0,,,,311883372.0,,2454088.91,314337460.91,363111224.15,91857291.72,,,454968515.87,-140631054.96,1011447.64,-40834393.18,234810395.04,,,,,193976001.86,定期报告,未审计,20201027,CNY,合并期末,2020-03-13T14:58:48
20190630,,831822116.63,,,,,,,,,,,6413150.97,47966991.28,886202258.88,376813932.62,,,,,,149800152.69,106578927.15,68839381.03,702032393.49,184169865.39,,,77614.73,138000.0,,415650.42,,,631265.15,118341044.19,3000000.0,,,,15000000.0,136341044.19,-135709779.04,,,,220583372.0,,1605652.42,222189024.42,240671787.0,82670961.94,4000000.0,,323342748.94,-101153724.52,505797.5,-52187840.67,234810395.04,182622554.37,234810395.04,,,182622554.37,定期报告,未审计,20200827,CNY,合并期末,2020-03-13T14:58:48
20190331,,378608476.1,,,,,,,,,,,2304005.53,47880716.23,428793197.86,195352877.86,,,,,,72734156.89,44315910.42,44610216.66,357013161.83,71780036.03,,,46218.32,,,,,,46218.32,78732584.85,3000000.0,,,,,81732584.85,-81686366.53,,,,120384668.0,,1005652.42,121390320.42,131064753.0,8369465.04,,,139434218.04,-18043897.62,-418746.77,-28368974.89,234810395.04,,,,,206441420.15,定期报告,未审计,20200424,CNY,合并期末,2020-03-13T14:58:48
20181231,,1526427803.88,,,,,,,,,,,9246689.63,69319158.8,1604993652.31,731281165.14,,,,,,226488182.2,134791426.07,162674338.01,1255235111.42,349758540.89,,27000000.0,568227.92,1655128.9,,34900000.0,,,64123356.82,214416085.12,4000000.0,,20943580.85,,31600000.0,270959665.97,-206836309.15,,9800000.0,9800000.0,353439935.51,,580000.0,363819935.51,632755470.0,70920606.86,6000000.0,10821838.13,714497914.99,-350677979.48,2203953.16,-205551794.58,440362189.62,234810395.04,440362189.62,,,234810395.04,定期报告,是,20200317,CNY,合并期末,2020-03-13T14:58:48
20180930,,968986470.34,,,,,,,,,,,6530609.41,60700418.34,1036217498.09,489513879.72,,,,,,158668905.96,100222827.23,81214262.02,829619874.93,206597623.16,,12000000.0,291557.81,1600301.0,19726419.15,359167976.82,,,392786254.78,170339150.32,344669999.98,,,,41927937.28,556937087.58,-164150832.8,,9800000.0,9800000.0,185000000.0,,4318527.27,199118527.27,349423750.0,62007561.23,,29772523.71,441203834.94,-242085307.67,2578137.96,-197060379.35,440362189.62,,,,,243301810.27,定期报告,未审计,20191026,CNY,合并期末,2020-03-13T14:58:48
20180630,,560495642.04,,,,,,,,,,,4969274.93,48145817.07,613610734.04,268722125.52,,,,,,102196697.02,65183665.85,54049922.05,490152410.44,123458323.6,,12000000.0,102066.29,705726.0,19726419.15,307867976.82,,,340402188.26,122025835.17,340669999.98,,,,13615910.84,476311745.99,-135909557.73,,9800000.0,9800000.0,125000000.0,,2590596.13,137390596.13,253723750.0,53821072.05,6000000.0,5127670.86,312672492.91,-175281896.78,505996.79,-187227134.12,440362189.62,253135055.5,440362189.62,,,253135055.5,定期报告,未审计,20190808,CNY,合并期末,2020-03-13T14:58:48
20180331,,228776160.84,,,,,,,,,,,2724712.94,41370463.21,272871336.99,122198773.58,,,,,,37725351.85,27946871.68,14125493.28,201996490.39,70874846.6,,12000000.0,,,,300267976.82,,,312267976.82,56537523.55,340669999.98,,,,506430.84,397713954.37,-85445977.55,,9800000.0,,35000000.0,,605019.71,45405019.71,123700000.0,13121544.34,,2952300.0,139773844.34,-94368824.63,-416235.49,-109356191.07,440362189.62,,,,,331005998.55,定期报告,未审计,20190412,CNY,合并期末,2020-03-13T14:58:48
20171231,,959514799.04,,,,,,,,,,,1287425.3,22055219.93,982857444.27,504245073.46,,,,,,134954849.7,108930519.25,105064907.34,853195349.75,129662094.52,,3000000.0,5177367.79,140070.61,,778230000.0,,,786547438.4,122413460.08,,,698382002.22,,778230000.0,1599025462.3,-812478023.9,,,,1218000000.0,,244700000.0,1462700000.0,631000000.0,95583768.74,40000000.0,247213876.14,973797644.88,488902355.12,-1112925.28,-195026499.54,635388689.16,440362189.62,635388689.16,,,440362189.62,定期报告,是,20190228,CNY,合并期末,2020-03-13T14:58:48
20170930,,640359195.02,,,,,,,,,,,1053505.3,24257500.27,665670200.59,383440990.48,,,,,,91132655.52,82304216.98,39401922.64,596279785.62,69390414.97,,,,140070.61,,,,,140070.61,61116489.67,792720830.47,,,,98213.5,853935533.64,-853795463.03,,,,718000000.0,,362925375.38,1080925375.38,151304637.21,62047877.2,,289526042.15,502878556.56,578046818.82,-843792.19,-207202021.43,635388689.16,,,,,428186667.73,定期报告,未审计,20181018,CNY,合并期末,2020-03-13T14:58:48
20170630,,423115346.45,,,,,,,,,,,831692.93,24227788.97,448174828.35,255822872.55,,,,,,58754192.16,49385009.07,26544026.33,390506100.11,57668728.24,,,,,,,,,0.0,37976745.03,444570830.47,,,,98213.5,482645789.0,-482645789.0,,,,458000000.0,,323040241.48,781040241.48,120000000.0,37076271.64,,58854917.89,215931189.53,565109051.95,-272499.18,139859492.01,635388689.16,775248181.17,635388689.16,,,775248181.17,定期报告,未审计,20180827,CNY,合并期末,2020-03-13T14:58:48
20170331,,179926955.97,,,,,,,,,,,64418.18,15028795.99,195020170.14,104867873.63,,,,,,23365304.24,22188893.15,14360910.34,164782981.36,30237188.78,,,,,,,,,0.0,19314049.26,134668201.03,,,,68163.5,154050413.79,-154050413.79,,500000.0,,170000000.0,,120024078.6,290524078.6,12000000.0,2429676.69,,14037771.97,28467448.66,262056629.94,-90787.38,138152617.55,635388689.16,,,,,773541306.71,定期报告,未审计,20180418,CNY,合并期末,2020-03-13T14:58:48
20161231,,557909332.3,,,,,,,,,,,5123075.97,31439998.12,594472406.39,263191852.38,,,,,,70473128.66,49156998.09,68598184.8,451420163.93,143052242.46,,,,180000.0,,2000000.0,,,2180000.0,35684555.85,219569979.41,,116669573.75,,,371924109.01,-369744109.01,,788400000.0,,200000000.0,,458485.06,988858485.06,170900000.0,36248229.69,,,207148229.69,781710255.37,614697.92,555633086.74,79755602.42,635388689.16,79755602.42,,,635388689.16,定期报告,是,20180417,CNY,合并期末,2020-03-13T14:58:48
20160930,,364104590.88,,,,,,,,,,,5122526.96,16096107.76,385323225.6,166922618.57,,,,,,48886485.99,32994644.03,24760502.58,273564251.17,111758974.43,,,,,,,,,0.0,24515548.82,60600000.01,,11701979.41,,9138234.44,105955762.68,-105955762.68,,788400000.0,,,,6888803.3,795288803.3,151000000.0,32308850.49,,20974562.68,204283413.17,591005390.13,247707.33,597056309.21,79755602.42,,,,,676811911.63,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T14:58:48
20160630,,215295495.58,,,,,,,,,,,3936330.87,7492054.18,226723880.63,93554283.9,,,,,,33438606.44,22799590.99,15295908.87,165088390.2,61635490.43,,,,,,,,,0.0,17722199.81,58600000.01,,11701979.41,,112697.93,88136877.16,-88136877.16,,788400000.0,,,,,788400000.0,151000000.0,32227737.15,,21143458.22,204371195.37,584028804.63,178264.14,557705682.04,79755602.42,637461284.46,79755602.42,,,637461284.46,定期报告,未审计,20170815,CNY,合并期末,2020-03-13T14:58:48
20160331,,87384068.97,,,,,,,,,,,375700.04,2922953.67,90682722.68,29072228.19,,,,,,14941253.26,9528224.47,7282245.03,60823950.95,29858771.73,,,,,,,,,0.0,9704961.65,,,7988979.41,,,17693941.06,-17693941.06,,788400000.0,,,,,788400000.0,44000000.0,1592601.37,,361525.54,45954126.91,742445873.09,-112036.17,754498667.59,79755602.42,,,,,834254270.01,定期报告,未审计,20170425,CNY,合并期末,2020-03-13T14:58:48
20151231,,361536733.77,,,,,,,,,,,954844.15,18898737.06,381390314.98,161458448.24,,,,,,62332083.79,42349301.3,68156727.75,334296561.08,47093753.9,,,,,,20970000.0,,,20970000.0,106943005.05,112665183.28,,,,,219608188.33,-198638188.33,,6858432.0,,231900000.0,,,238758432.0,78000000.0,17456596.81,,218679.25,95675276.06,143083155.94,157017.07,-8304261.42,88059863.84,79755602.42,88059863.84,,,79755602.42,定期报告,是,20170315,CNY,合并期末,2020-03-13T14:58:48
20150930,,254971398.69,,,,,,,,,,,954844.15,11348988.34,267275231.18,175669438.38,,,,,,45147974.17,29502167.4,14097589.43,264417169.38,2858061.8,,,,,,24657700.0,,,24657700.0,88333151.24,30000000.0,,,,658125.0,118991276.24,-94333576.24,,,,157900000.0,,,157900000.0,43500000.0,16496218.34,,1857284.78,61853503.12,96046496.88,1471806.64,6042789.08,88059863.84,,,,,94102652.92,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T14:58:48
20150630,,161410313.86,,,,,,,,,,,601095.19,10702123.37,172713532.42,132747377.74,,,,,,28433165.63,16579403.72,10308303.17,188068250.26,-15354717.84,,,,,,4025700.0,,,4025700.0,71081096.16,,,,,658125.0,71739221.16,-67713521.16,,,,54900000.0,,,54900000.0,11000000.0,13919567.07,,108646.3,25028213.37,29871786.63,622531.02,-52573921.35,88059863.84,35485942.49,88059863.84,,,35485942.49,定期报告,未审计,20160823,CNY,合并期末,2020-03-13T14:58:48
20150331,,69087893.96,,,,,,,,,,,520855.51,6616651.56,76225401.03,63950729.13,,,,,,14223419.8,6497834.81,6709247.77,91381231.51,-15155830.48,,,,,,,,,0.0,18657594.76,,,,,658125.0,19315719.76,-19315719.76,,,,20000000.0,,,20000000.0,,365555.54,,,365555.54,19634444.46,346864.77,-14490241.01,87610437.27,,,,,73120196.26,定期报告,未审计,20160426,CNY,合并期末,2020-03-13T14:58:48
20141231,,280134489.45,,,,,,,,,,,6061269.42,21118034.61,307313793.48,217073812.22,,,,,,41903656.92,22277716.86,35261289.88,316516475.88,-9202682.4,,,,2764957.26,,1057272.0,,,3822229.26,108845577.3,,,-5207772.54,,8227572.0,111865376.76,-108043147.5,,25149848.0,3113000.0,17000000.0,,,42149848.0,35000000.0,20051723.53,,,55051723.53,-12901875.53,439660.22,-129708045.21,217767909.05,88059863.84,217767909.05,,,88059863.84,定期报告,是,20160419,CNY,合并期末,2020-03-13T14:58:48
