报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,15884754551.71,15884754551.71,,,,,,13687258371.34,12512619867.37,,,,,,,,,155064976.06,488804223.74,53205931.93,203156940.18,274406432.06,377283590.99,,14195303.23,15758168.23,,,,83275.87,,,,44417485.82,-15241927.32,-24377980.35,,-7819396.09,2208752941.53,2495620.45,,1910339.23,,2209338222.75,238104754.5,,1971233468.25,1971233468.25,,1968569472.63,,2663995.62,-11966193.28,-11966193.28,,,,,,-11966193.28,,,,,,,,,-6624718.43,-5341474.85,,1959267274.97,1956603279.35,2663995.62,0.9,0.9,定期报告,未审计,20241030,CNY,合并期末,2023-10-30T19:47:04
20230630,9678423349.74,9678423349.74,,,,,,8517769516.48,7828002160.09,,,,,,,,,84960558.56,286539318.55,41199585.98,120524957.28,156542936.02,248289348.87,,12019302.67,13425717.67,,,,-398640.66,,,,27715344.53,-15019996.98,-906628.62,,-81426.03,1183981788.17,1376967.75,,911601.21,,1184447154.71,99079305.34,,1085367849.37,1085367849.37,,1084877855.0,,489994.37,42142116.96,42142116.96,,,,,,42142116.96,,,,,,,,,50278035.81,,,1127509966.33,1127019971.96,489994.37,0.51,0.51,定期报告,未审计,20240828,CNY,合并期末,2023-08-28T21:37:04
20230331,5364942648.25,5364942648.25,,,,,,4806492315.72,4374100179.43,,,,,,,,,44340179.71,157495810.85,33644181.92,70302701.97,126609261.84,126402704.15,,1133053.33,2598478.33,,,,1636929.38,,,,21151563.69,-2361766.51,-19809439.28,,-171643.2,560029029.94,403771.64,,42351.52,,560390450.06,48940008.71,,511450441.35,511450441.35,,511450441.35,,,-17290385.94,-17290385.94,,,,,,-17290385.94,,,,,,,,,-11272468.9,-6017917.04,,494160055.41,494160055.41,,0.24,0.24,定期报告,未审计,20240430,CNY,合并期末,2023-04-24T17:52:03
20221231,15460843227.36,15460843227.36,,,,,,13343047935.07,12048190879.61,,,,,,,,,134772326.23,523230185.51,118877978.75,277541944.49,240434620.48,338235144.15,,12864496.08,7566505.74,,,,-1828707.98,,,,77452388.08,-3094217.86,-39074459.18,,-8899606.56,2155215184.87,1435472.21,,3774893.58,,2152875763.5,30095335.07,,2122780428.43,2122780428.43,,2122780428.43,,,49963457.84,49963457.84,,,,,,49963457.84,,,,,,,,,50150986.6,,,2172743886.27,2172743886.27,,0.99,0.99,定期报告,是,20240327,CNY,合并期末,2023-03-27T18:52:04
20220930,11214719651.52,11214719651.52,,,,,,9574049667.44,8738029621.04,,,,,,,,,82256801.26,384913278.71,73587579.22,199827695.16,95434692.05,207418003.35,,4159230.91,4546724.88,,,,-2051738.38,,,,53739204.17,-3998363.16,-32903007.18,,-9347893.17,1650267417.27,2144086.36,,2333058.98,,1650078444.65,145783284.07,,1504295160.58,1504295160.58,,1504295160.58,,,60406273.96,60406273.96,,,,,,60406273.96,,,,,,,,,59064604.46,1341669.5,,1564701434.54,1564701434.54,,0.7,0.69,定期报告,未审计,20231031,CNY,合并期末,2022-10-27T17:32:05
20220630,7304491338.96,7304491338.96,,,,,,6203831172.59,5650508668.44,,,,,,,,,45449665.35,255054636.6,49650173.34,126399595.74,76768433.12,120102101.64,,4199843.6,3582923.6,,,,-3660869.06,,,,40868360.92,-6723522.16,-28631879.47,,-9150998.74,1097561101.46,2092103.81,,2254370.81,,1097398834.46,94650957.67,,1002747876.79,1002747876.79,,1002747876.79,,,-11274093.02,-11274093.02,,,,,,-11274093.02,,,,,,,,,-12352432.99,302818.94,,991473783.77,991473783.77,,0.47,0.44,定期报告,未审计,20230829,CNY,合并期末,2022-08-25T17:22:05
20220331,3508900799.31,3508900799.31,,,,,,3005516512.21,2755595927.67,,,,,,,,,18523954.63,100731583.77,19101929.99,62226393.68,49336722.47,51267676.34,,1384631.12,935321.12,,,,-129400.05,,,,26817979.28,2292690.55,-32021445.12,,-6373937.67,495354805.21,1045284.15,,1005700.17,,495394389.19,58684096.91,,436710292.28,436710292.28,,436710292.28,,,-11274093.02,-11274093.02,,,,,,-11274093.02,,,,,,,,,-12352432.99,1078339.97,,425436199.26,425436199.26,,0.2,0.2,定期报告,未审计,20230425,CNY,合并期末,2022-04-27T16:52:06
20211231,8713228065.59,8713228065.59,,,,,,6437297440.15,5620391966.94,,,,,,,,,48466185.37,408417461.35,85724646.32,221778736.93,52518443.24,90252414.76,,31886225.4,5558487.56,,,,-1382927.57,,,,58331820.26,-10202178.73,23554616.85,,3599005.34,2381717186.99,2674782.95,,4176927.5,,2380215042.44,260295716.01,,2119919326.43,,,2119919326.43,,,13594620.59,13594620.59,-1913160.0,,,-1913160.0,,15507780.59,,,,,,,,,12470952.05,3036828.54,,2133513947.02,2133513947.02,,0.99,0.99,定期报告,是,20230328,CNY,合并期末,2022-03-21T18:52:04
20210930,6337267597.37,6337267597.37,,,,,,4467865886.88,3890993469.39,,,,,,,,,30340609.54,303236157.8,83327908.51,155345617.83,4622123.81,57728223.46,,25236719.77,3009980.6,,,,-1744629.89,,,,40213585.39,-12371307.56,20451405.33,,3349838.44,1944537321.97,4816984.44,,1140211.48,,1948214094.93,231362074.78,,1716852020.15,1716852020.15,,1716852020.15,,,11557675.03,11557675.03,-966722.5,,,-966722.5,,12524397.53,,,,,,,,,11684218.4,840179.13,,1728409695.18,1728409695.18,,0.8,0.8,定期报告,未审计,20221028,CNY,合并期末,2021-10-20T16:17:04
20210630,4028022488.56,4028022488.56,,,,,,2643733312.22,2245211455.3,,,,,,,,,21201184.74,200038514.3,56442822.66,107119073.48,13720261.74,34644318.71,,21587263.15,2834046.74,,,,-160041.62,,,,12336592.31,-4329681.98,30496077.35,,-950017.12,1443269368.43,3355129.18,,709760.7,,1445914736.91,184884747.88,,1261029989.03,1261029989.03,,1261029989.03,,,-1066315.53,-1066315.53,-1133085.0,,,-1133085.0,,66769.47,,,,,,,,,760065.04,-693295.57,,1259963673.5,1259963673.5,,0.59,0.59,定期报告,未审计,20220826,CNY,合并期末,2021-08-09T17:37:05
20210331,2056716792.92,2056716792.92,,,,,,1109206733.08,928939740.57,,,,,,,,,16284524.92,92827454.78,18879404.44,57577774.9,-5302166.53,16426273.54,,8479094.32,2176327.71,,,,-2105264.49,,,,4774900.19,-2376619.88,4515785.89,,-343958.67,960453997.2,1898504.84,,644682.6,,961707819.44,123890025.45,,837817793.99,837817793.99,,837817793.99,,,2189329.43,2189329.43,649592.5,,,649592.5,,1539736.93,,,,,,,,,7281358.39,-5741621.46,,840007123.42,840007123.42,,0.4,0.4,定期报告,未审计,20220428,CNY,合并期末,2021-04-28T17:07:04
20201231,6260417792.26,6260417792.26,,,,,,4308175390.74,3600864085.34,,,,,,,,,61083688.8,284717812.81,47632079.18,172349032.43,141528692.18,80273151.69,,5675836.26,2614841.66,,,,1245626.59,,,,25471233.82,-71783469.77,-29914991.88,,-18018346.26,1864918290.28,12889216.85,,3899465.44,,1873908041.69,245124254.06,,1628783787.63,1628783787.63,,1628783787.63,,,-32274518.98,-32274518.98,-3217914.84,,,-3217914.84,,-29056604.14,,,,,,,,,-23092036.7,-5964567.44,,1596509268.65,1596509268.65,,0.83,0.81,定期报告,是,20220322,CNY,合并期末,2021-03-29T18:52:03
20200930,4016570656.49,4016570656.49,,,,,,2993488137.65,2415647590.73,,,,,,,,,27425216.43,176033280.28,212773321.26,103865529.56,57743199.39,71332549.53,,7784124.02,4196788.57,,,,1020811.77,,,,20057263.33,-42895976.6,-15111767.28,,-2944195.09,990992778.99,9977166.93,,3650465.84,,997319480.08,185586171.93,,811733308.15,811733308.15,,811733308.15,,,-9356951.37,-9356951.37,,,,,,-9356951.37,,,,,,,,,-9356951.37,,,802376356.78,802376356.78,,0.42,0.42,定期报告,未审计,20211021,CNY,合并期末,2020-10-27T16:37:03
20200630,2496203887.51,2496203887.51,,,,,,1896180724.53,1544250782.93,,,,,,,,,17218688.57,99793388.37,136267495.93,56260196.95,42390171.78,50210453.9,,1853180.62,641580.62,,,,-227123.36,,,,12717432.04,-16277727.81,-32134369.88,,-3625041.18,562329513.41,6350359.59,,3347233.69,,565332639.31,104526420.99,,460806218.32,460806218.32,,460806218.32,,,8719335.91,8719335.91,,,,,,8719335.91,,,,,,,,,8719335.91,,,469525554.23,469525554.23,,0.24,0.24,定期报告,未审计,20210810,CNY,合并期末,2020-08-04T16:22:03
20200331,1203086382.75,1203086382.75,,,,,,893132849.4,723266881.24,,,,,,,,,8124683.23,43556604.83,69822027.62,25824774.32,22537878.16,19578896.87,,1210800.0,,,,,-1513108.27,,,,7311059.23,-13468328.93,-36492853.22,,25692.54,267026794.7,4102435.28,,3268271.28,,267860958.7,52693983.34,,215166975.36,215166975.36,,215166975.36,,,-2383637.05,-2383637.05,,,,,,-2383637.05,,,,,,,,,-2383637.05,,,212783338.31,212783338.31,,0.11,0.11,定期报告,未审计,20210429,CNY,合并期末,2020-04-19T14:42:03
20191231,4806804020.96,4806804020.96,,,,,,3958654842.86,3289735511.36,,,,,,,,,35026838.85,204151559.3,255112912.72,121498560.29,53129460.34,65388264.94,,6908081.15,,,,,-5234350.32,,,,30189426.63,-14697934.51,-12816559.04,,-6541402.98,845956439.03,16897963.68,,184158.59,,862670244.12,145426535.45,,717243708.67,717243708.67,,717243708.67,,,10620833.4,10620833.4,,,,,,10620833.4,,,,,,,,,10620833.4,,,727864542.07,727864542.07,,0.37,0.37,定期报告,是,20210330,CNY,合并期末,2020-04-19T14:37:03
20190930,3380557421.4,3380557421.4,,,,,,2812441833.9,2360515329.24,,,,,,,,,20273492.31,142059127.55,169769281.84,81337528.12,38487074.84,48022209.18,,8339273.47,,,,,-7965936.07,,,,25307656.37,786062.67,5823978.31,,2051506.42,602458128.67,12526741.97,,183367.62,,614801503.02,107278095.9,,507523407.12,507523407.12,,507523407.12,,,16668640.64,16668640.64,,,,,,16668640.64,,,,,,,,,16668640.64,,,524192047.76,524192047.76,,0.26,,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T16:00:40
20190630,2034635569.48,2034635569.48,,,,,,1751747674.73,1461798658.59,,,,,,,,,12600562.03,104391004.61,95987142.1,52316895.2,24653412.2,31390102.09,,6939596.25,,,,,-3154045.3,,,,20070459.2,-281846.65,-5522248.54,,1436320.3,302376130.01,8075902.33,,45236.23,,310406796.11,48987309.21,,261419486.9,261419486.9,,261419486.9,,,-2216364.96,-2216364.96,,,,,,-2216364.96,,,,,,,,,-2216364.96,,,259203121.94,259203121.94,,0.14,,定期报告,未审计,20200805,CNY,合并期末,2020-03-13T16:00:40
20190331,931669709.63,931669709.63,,,,,,803516504.64,668279228.31,,,,,,,,,5150297.04,40329984.52,42415162.74,26607521.91,20734310.12,14717871.56,,6513528.06,,,,,-5148783.98,,,,4576952.23,-564021.01,-5133637.79,,811559.63,129208802.13,6992410.37,,40000.0,,136161212.5,26946423.77,,109214788.73,109214788.73,,109214788.73,,,-10872854.92,-10872854.92,,,,,,-10872854.92,,,,,,,,,-10872854.92,,,98341993.81,98341993.81,,0.06,0.06,定期报告,未审计,20200420,CNY,合并期末,2020-03-13T16:00:40
20181231,3063802709.44,3063802709.44,,,,,,2622369749.14,2232762168.05,,,,,,,,,28635983.23,113246196.64,128327434.68,117786385.22,1611581.32,25791618.68,,-16191214.96,,,,,13259290.3,,,,24929136.86,-2589390.06,-7363612.81,,5040070.63,458517240.26,7757924.37,,129905.64,,466145258.99,58830542.68,,407314716.31,,,407314716.31,,,11271623.87,11271623.87,,,,,,11271623.87,,,,,,,,,11271623.87,,,418586340.18,418586340.18,,0.23,,定期报告,是,20200420,CNY,合并期末,2020-03-13T16:00:40
20180930,2258017033.23,2258017033.23,,,,,,1924818194.91,1658795444.96,,,,,,,,,19510936.66,80864649.05,86195726.39,86071121.15,-6619683.3,16514246.99,,-16523599.78,,,,,10274474.91,,,,18248627.43,-1720676.4,-8997798.52,,-102037.99,334377827.97,5949743.39,,79714.46,,340247856.9,50371665.51,,289876191.39,289876191.39,,289876191.39,,,17440125.71,17440125.71,,,,,,17440125.71,,,,,,,,,17440125.71,,,307316317.1,307316317.1,,0.16,,定期报告,未审计,20191025,CNY,合并期末,2020-03-13T16:00:40
20180630,1462411732.1,1462411732.1,,,,,,1219662002.73,1044138280.3,,,,,,,,,14642799.56,49818401.47,47692644.99,53575152.63,9794723.78,7241075.9,,-14344232.06,,,,,10734789.41,,,,11189945.69,-1108300.26,-7063601.33,,-143932.45,242014398.37,5631743.56,,40975.12,,247605166.81,34720035.71,,212885131.1,212885131.1,,212885131.1,,,1111202.35,1111202.35,,,,,,1111202.35,,,,,,,,,1111202.35,,,213996333.45,213996333.45,,0.12,,定期报告,是,20190827,CNY,合并期末,2020-03-13T16:00:40
20180331,679653948.73,679653948.73,,,,,,572749195.04,475428118.15,,,,,,,,,7019639.03,28196041.63,25061499.34,25239218.77,4368412.52,8838119.58,,-9106694.8,,,,,10172111.54,,,,5671720.03,,,,-1501.41,113640389.05,66812.97,,5000.0,,113702202.02,15214304.15,,98487897.87,98487897.87,,98487897.87,,,-13301215.34,-13301215.34,,,,,,-13301215.34,,,,,,,,,-13301215.34,,,85186682.53,85186682.53,,0.05,0.05,定期报告,未审计,20190422,CNY,合并期末,2020-03-13T16:00:40
20171231,2991497043.77,2991497043.77,,,,,,2519393662.99,2127998095.84,,,,,,,,,35302715.51,96131544.21,137513244.6,102913558.25,28490124.09,10718343.36,,-306840.71,,,,,-7072909.14,,,,27057294.77,,,,-146163.71,491634761.99,4777548.1,,558280.15,,495854029.94,69327266.91,,426526763.03,,,426526763.03,,,-23386283.63,-23386283.63,,,,,,-23386283.63,,,,,,,,,-23386283.63,,,403140479.4,403140479.4,,0.24,,定期报告,是,20190322,CNY,合并期末,2020-03-13T16:00:40
20161231,2967520841.88,2967520841.88,,,,,,2269474494.15,1842360309.46,,,,,,,,,34696184.55,103201559.48,107564939.56,107703991.34,4418415.2,28124478.3,,-1984653.85,,,,,-751990.86,,,,,,,,-5157704.64,690151998.38,43732103.14,,4098113.88,,729785987.64,126507459.5,,603278528.14,,,603278528.14,,,7429469.19,7429469.19,,,,,,7429469.19,,,,,,,,,7429469.19,,,610707997.33,610707997.33,,0.34,,招股说明书/意向书,是,20190121,CNY,合并期末,2020-03-13T16:00:40
20151231,2924294394.54,2924294394.54,,,,,,2416337858.01,2042896369.61,,,,,,,,,33604055.79,102519947.09,104028486.33,90501461.22,24762140.56,61549333.25,,,,,,,,,,,,,,,-7495.98,507949040.55,33538958.11,,8391890.46,,533096108.2,102615668.41,,430480439.79,,,430480439.79,,,,,,,,,,,,,,,,,,,,,,430480439.79,430480439.79,,0.31,,招股说明书/意向书,是,20190121,CNY,合并期末,2020-03-13T16:00:40
20141231,2851089340.5,2851089340.5,,,,,,2384719850.73,1901379678.7,,,,,,,,,26603304.88,,108845493.19,224552309.25,92921715.2,,,,,,,,,,,,,,,,,466369489.77,25499549.55,1646377.53,6136672.41,743105.71,485732366.91,93737761.57,,391994605.34,,,391994605.34,,,,,,,,,,,,,,,,,,,,,,,391994605.34,,0.29,,招股说明书(申报稿),是,20170707,CNY,合并期末,2020-03-13T16:00:40
20111231,1934073288.86,1934073288.86,,,,,,1521653202.86,1281608734.74,,,,,,,,,13161084.06,,64628538.93,113391178.17,21047983.13,,,4353965.0,,,,,,,,,,,,,,416774051.0,18651064.42,,2550518.78,,432874596.64,60529942.95,,372344653.69,,,372344653.69,,,,,,,,,,,,,,,,,,,,,,372344653.69,372344653.69,,1.04,1.04,其他,是,20120706,CNY,合并期末,2021-05-30T19:02:02
20101231,1783475995.84,1783475995.84,,,,,,1242319359.48,1047524271.48,,,,,,,,,10229513.73,,55172162.05,105986728.72,21874204.54,,,,,,,,,,,,,,,,,541156636.36,13929022.68,,3533318.61,,551552340.43,83969223.42,,467583117.01,,,467583117.01,,,,,,,,,,,,,,,,,,,,,,467583117.01,467583117.01,,1.39,1.39,其他,是,20120706,CNY,合并期末,2021-05-30T19:02:02
20091231,837125139.37,837125139.37,,,,,,667989721.94,549049510.78,,,,,,,,,3979100.93,,34567023.73,59618183.06,16394129.44,,,1140.39,,,,,,,,,,,,,,169136557.82,9890849.36,,1734668.13,,177292739.05,35077562.93,,142215176.12,,,142215176.12,,,,,,,,,,,,,,,,,,,,,,142215176.12,142215176.12,,0.43,0.43,其他,是,20120706,CNY,合并期末,2021-05-30T19:02:02
