报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,4827895223.9,,,92633474.32,,,5418753463.21,54393758.81,5364359704.4,101024532.22,92589379.46,,,,,,,,,,,109757338.53,4811278459.8,,,,,458058992.9,15911990864.34,,,,,,,,1736653913.23,,,104062451.45,844624690.12,,,,,,4112414152.01,,,,,23702359431.25,,,,,14239830.33,523100726.51,,1129558897.97,387978467.72,,318476648.67,440767055.65,33314236264.91,49226227129.25,,3933845520.13,,,,,,7707599167.99,2119405.4,7705479762.59,,220438826.23,,,319096930.93,131043832.37,,,,,,145306129.02,,,,,,,,,,,,,,7259720869.1,1861077387.06,21578128662.83,,8635100759.17,200609666.66,,,,,,,,,745100609.91,699695145.41,100000000.0,10380506181.15,31958634843.98,,1517596912.0,,,,9377182354.87,,-61991845.3,,302172935.93,,,4523498290.21,,,15658458647.71,1609133637.56,17267592285.27,49226227129.25,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:50:06
20251231,,5410081493.81,,,,,,5113332090.64,45517560.45,5067814530.19,102520061.32,69942264.47,,,,,,,,,,117313895.99,117313895.99,4219674718.99,,,,,532061289.25,15564925814.47,,,,,,,,1657437311.09,0.0,,104062451.45,688386467.52,,43871905495.41,20496934938.65,23374970556.76,21389955.57,3116580487.2,3116580487.2,,23353580601.19,3236602.72,23356817203.91,,,,0.0,21295473.79,542653427.71,,1164424695.91,393836237.43,,322659035.87,333381054.9,31701533846.78,47266459661.25,,3488914100.72,,,,,,7119302572.58,2119405.4,7117183167.18,0.0,219350689.23,,,363108793.17,112879077.9,,,,,200353660.12,200353660.12,,,,,,,,,,,,,,5552572466.17,1833895286.63,18890376646.52,,9725800029.5,0.0,,,0.0,,,,,,780622213.04,628375866.89,100000000.0,11234798109.43,30125174755.95,,1517596912.0,,,,9463007484.31,,16577012.59,,302172935.93,,,4194440889.66,,,15493795234.49,1647489670.81,17141284905.3,47266459661.25,定期报告,是,20260430,CNY,合并期末,2026-04-16T19:50:28
20250930,,5640671534.34,,,,,,4374600779.85,118368873.27,4256231906.58,138290643.26,182827147.67,,,,,,,,,,,106557410.94,4170826744.39,,,,,498743045.93,15112517306.38,,,,,,,,1645121395.16,,,6092786.91,422022853.59,,,,,,5297684149.11,,,,,20279658292.1,,,,,25704321.63,550263098.38,,1181302582.34,342273963.4,,301451562.89,309763582.52,30361338588.03,45473855894.41,,2924216874.12,,,,,,6350693030.03,,6350693030.03,35932.72,67143991.76,,,231045548.43,97090642.98,,,,,,380359197.4,,,,,,,,,,,,,,4897835063.81,1593679470.05,16542099751.3,,11016763916.21,,,,,,,,,,518451346.93,488083750.66,100062222.22,12123361236.02,28665460987.32,,1517596912.0,,,,9460291069.23,,61468069.13,,263349823.02,,,3877764441.47,,,15180470314.85,1627924592.24,16808394907.09,45473855894.41,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T18:50:08
20250630,,4512725090.31,,,,,,5879956780.32,138117736.23,5741839044.09,74079269.45,78549119.3,,,,,,,,,,114802794.09,114802794.09,3386539858.86,,,,,408182323.29,14454835235.62,,,,,,,,2019619561.4,0.0,,6114808.91,420686222.33,,36720137046.57,19117885276.02,17602251770.55,22477520.08,4864041902.42,4864041902.42,,17579774250.47,,17579774250.47,,,,0.0,32102912.91,333302723.0,,1127328807.6,346003916.27,,313010758.77,347447025.31,27389432889.39,41844268125.01,,3102406401.99,,,,,,5406449210.74,,5406449210.74,104740.06,86421878.57,,,189037314.42,68948288.74,,,,,210169195.13,210169195.13,,,,,,,,,,,,,,4457907520.66,1730502420.94,15251946971.25,,9657581994.56,,,,0.0,,,,,,530169832.56,393778522.37,100124444.44,10681654793.93,25933601765.18,,1517596912.0,,,,9460291069.23,,80748725.0,,263349823.02,,,3429365515.77,,,14751352045.02,1159314314.81,15910666359.83,41844268125.01,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:40:05
20250331,,4220754135.8,,,,,,4899922947.36,122549311.99,4777373635.37,101086633.03,55648290.87,,,,,,,,,,,117939328.44,3262172475.47,,,,,414460280.0,13071984090.97,,,,,,,,2010992298.36,,,6114808.91,435031659.45,,,,,,4333853403.77,,,,,17674630252.78,,,,,34545800.98,344622550.37,,1145947032.36,350165120.59,,333374306.11,407822686.74,27077099920.42,40149084011.39,,2508887563.49,,,,,,5203366467.39,,5203366467.39,173547.4,71167734.72,,,206339165.41,66695470.11,,,,,,217695779.37,,,,,,,,,,,,,,4940210221.32,1618916060.19,14833452009.4,,8549201118.81,,,,,,,,,,557595881.53,383382853.67,,9490179854.01,24323631863.41,,1517596912.0,,,,9463007484.31,,104426489.21,,263349823.02,,,3434839295.38,,,14783220003.92,1042232144.06,15825452147.98,40149084011.39,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:50:18
20241231,,4231650098.29,,,,,,5752461533.52,158267179.48,5594194354.04,101913257.35,64031061.44,,,,,,,,,,125870044.54,125870044.54,3346872178.68,,,,,382397183.85,14005195357.67,,,,,,,,616173289.97,0.0,,6239270.62,425972253.51,,35668151682.1,17646011692.48,18022139989.62,14608059.31,3678955175.22,3678955175.22,,18007531930.31,,18007531930.31,,,,0.0,40285108.39,344812842.29,,1151493222.01,355530551.38,,332635144.76,375363242.05,25334992030.51,39340187388.18,,2765960613.56,,,,,,5699411740.72,0.0,5699411740.72,242354.74,103224805.91,,,310929323.04,38114327.38,,,,,298910714.22,298910714.22,,,,,,,,,,,,,,4493183501.43,1614198473.69,15324175854.69,,7370837629.64,,,,0.0,,,,,,590410001.55,343508875.33,0.0,8304756506.52,23628932361.21,,1517596912.0,,,,9463007484.31,,113428738.36,,263349823.02,,,3333450064.19,,,14690833021.88,1020422005.09,15711255026.97,39340187388.18,定期报告,是,20260417,CNY,合并期末,2025-04-29T16:12:11
20240930,,5182103442.54,,,3818717.26,,,4813581369.37,80324155.02,4733257214.35,119812224.12,37857113.42,,,,,,,,,,,118922626.14,3649734968.23,,,,,345450089.33,14271280550.41,,,,,,,,332115459.96,,,6239270.62,207114075.37,,,,,,4738386193.46,,,,,15747998876.45,,,,,2060311.4,353910360.91,,1109706045.37,279674033.3,,369934270.13,653652624.52,23800791521.49,38072072071.9,,2787778650.31,,,,,,5091923354.54,,5091923354.54,35932.72,125503687.63,,,159240722.59,22172819.33,,,,,,307604898.47,,,,,,,,,,,,,,4593003518.67,829566036.14,13916829620.4,,7419743639.39,,,,,,,,,,670067464.98,248923775.47,380745706.62,8719480586.46,22636310206.86,,1517596912.0,,,,9463007484.31,,14356231.91,,259317048.64,,,3212409629.44,,,14466687306.3,969074558.74,15435761865.04,38072072071.9,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:35:49
20240630,,4472208397.08,,,3301680.0,,,4611092315.4,49666670.78,4561425644.62,157898835.84,44447579.91,,,,,,,,,,89690778.58,89690778.58,3227354864.1,,,,,290249754.07,12896244204.98,,,,,,,,396479917.07,0.0,,6239270.62,106958363.64,,31107578925.87,15975225993.53,15132352932.34,14978349.08,4788011989.38,4788011989.38,,15117374583.26,,15117374583.26,,,,0.0,8543962.69,342284529.22,,1128502507.72,284603012.09,,356797538.27,682335094.37,23218130768.33,36114374973.31,,3819305584.25,,,,,,4331343958.16,,4331343958.16,104740.06,142259422.88,,,126840042.67,17695663.59,,,,,353503316.99,353503316.99,,,,,,,,,,,,,,4801305047.53,382736908.36,13975094684.49,,5847461247.7,,,,0.0,,,,,,627475590.87,168402597.32,384476673.28,7027816109.17,21002910793.66,,1517596912.0,,,,9463007484.31,0.0,67783710.37,,259317048.64,,,2982557814.99,,,14290262970.31,821201209.34,15111464179.65,36114374973.31,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T16:10:36
20240331,,4476431324.17,,,3263160.0,,,4273823119.45,60404051.36,4213419068.09,105386757.36,43462847.35,,,,,,,,,,,93301061.53,3197460535.25,,,,,242854204.48,12435983009.59,,,,,,,,400838008.01,,,6287529.43,106958363.64,,,,,,4000943506.26,,,,,15348102147.53,,,,,15024166.39,316942095.01,,1117921946.27,290114545.28,,400317877.97,581442509.08,22584892694.87,35020875704.46,,3394892999.78,,,,,,3737012810.05,,3737012810.05,173547.4,214694770.11,,,149556601.99,13516114.97,,,,,,314578201.45,,,,,,,,,,,,,,4014478421.26,312590335.93,12151493802.94,,6889553539.05,,,,,,,,,,602068469.94,173841322.22,383237556.62,8048700887.83,20200194690.77,,1517098024.0,,,,9444624674.1,21302397.09,49929051.03,,259317048.64,,,2776598069.14,,,14026264469.82,794416543.87,14820681013.69,35020875704.46,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:00:10
20231231,,4467793572.99,,,3610760.0,,,3945968801.62,57888636.87,3888080164.75,82261226.59,36982895.54,,,,,,,,,,86532785.2,86532785.2,3142226534.8,,,,,418770770.26,12184147347.0,,,,,,,,409147259.99,0.0,,6359796.65,106958363.64,,30478269048.23,14553369500.95,15924899547.28,12641333.78,3541917549.32,3541917549.32,,15912258213.5,,15912258213.5,,,,0.0,21504370.1,327048541.58,,1117317835.91,296264681.46,,432780042.58,522005851.47,22693562506.2,34877709853.2,,3859972050.03,,,,,,3815032741.22,,3815032741.22,242354.74,275476832.32,,,214630254.26,24073574.23,,,,,388005764.89,388005764.89,,,,,,,,,,,,,,4145668676.59,264046445.34,12987148693.62,,6002589015.81,,,,0.0,,,,,,565562906.04,196583532.67,431983794.73,7196719249.25,20183867942.87,,1516825349.0,,,,9437305164.66,21302397.09,46890928.77,,259317048.64,,,2678105680.59,,,13917141774.57,776700135.76,14693841910.33,34877709853.2,定期报告,是,20250412,CNY,合并期末,2024-04-26T19:00:10
