报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2009-03-31,102.84万,-89.35%,-43.21万,-104.47%,1.94亿,-33.80%,0.0030,3.77,1.94,0.69,0.10,0.53%,10.70%,0.0000%,0.10%,152.69,1.38,65.02,87.67,1.29,1.03,1.03,0.84,45.60%
2009-06-30,1347.10万,-50.52%,1116.70万,-57.57%,4.91亿,-20.15%,0.0390,2.94,1.26,0.56,0.27,2.74%,13.47%,1.33%,1.32%,136.80,3.17,56.82,79.98,1.47,1.21,1.21,0.86,46.23%
2009-09-30,3261.50万,-21.64%,2996.32万,-28.17%,8.58亿,-10.13%,0.0940,2.99,1.26,0.62,0.55,3.80%,15.93%,0.0000%,3.14%,127.40,5.32,50.80,76.60,1.32,1.10,1.10,0.98,49.53%
2009-12-31,6022.87万,35.28%,6721.98万,51.33%,12.38亿,4.10%,0.1700,3.07,1.26,0.68,0.63,4.87%,17.07%,5.82%,5.65%,117.42,6.96,51.71,65.72,1.21,0.95,0.95,0.97,49.15%
2010-03-31,3012.87万,2829.54%,2825.43万,6638.40%,3.88亿,100.12%,0.0740,3.16,1.26,0.77,0.15,7.77%,16.80%,2.79%,2.75%,109.71,1.82,49.47,60.24,1.39,1.11,1.11,1.12,52.87%
2010-06-30,7051.93万,423.49%,6775.07万,506.71%,8.49亿,72.72%,0.1090,3.17,1.26,0.78,0.43,8.31%,17.36%,6.40%,6.40%,110.24,3.81,47.24,63.00,1.03,0.81,0.81,1.23,55.10%
2010-09-30,1.17亿,259.09%,1.07亿,255.60%,13.17亿,53.55%,0.1800,3.31,1.26,0.92,0.70,8.89%,17.55%,10.42%,10.20%,105.74,5.83,46.35,59.39,1.15,0.89,0.89,1.22,54.89%
2010-12-31,1.39亿,130.92%,1.10亿,64.30%,17.27亿,39.52%,0.2500,5.25,3.30,0.80,1.43,8.05%,17.10%,11.61%,6.52%,101.26,7.95,45.30,55.96,1.70,1.52,1.52,0.70,41.33%
2011-03-31,1919.16万,-36.30%,1834.89万,-35.06%,3.70亿,-4.43%,0.0470,5.29,3.30,0.85,0.10,5.18%,16.52%,0.90%,0.89%,129.15,1.51,59.79,69.36,1.75,1.51,1.51,0.58,36.68%
2011-06-30,5076.44万,-28.01%,2505.97万,-63.01%,8.43亿,-0.69%,0.0780,3.36,1.69,0.58,0.15,6.02%,16.48%,2.35%,2.33%,115.67,3.40,52.88,62.79,2.20,1.84,1.84,0.50,33.21%
2011-09-30,5985.33万,-48.89%,2882.11万,-72.95%,12.54亿,-4.78%,0.1110,3.37,1.69,0.60,0.23,4.77%,15.31%,2.77%,2.73%,115.90,4.85,55.68,60.22,2.11,1.67,1.67,0.52,34.40%
2011-12-31,4902.82万,-64.75%,717.98万,-93.50%,16.22亿,-6.08%,0.0800,3.36,1.69,0.57,0.0100,3.02%,13.88%,2.27%,2.25%,110.09,6.64,54.19,55.90,1.58,1.30,1.30,0.55,35.68%
2012-03-31,321.70万,-83.24%,-287.53万,-115.67%,3.51亿,-5.15%,0.0050,3.36,1.69,0.58,0.02,0.92%,12.49%,0.15%,0.15%,128.35,1.39,64.79,63.55,1.63,1.33,1.33,0.53,34.84%
2012-06-30,1703.45万,-66.44%,-149.23万,-105.96%,7.48亿,-11.20%,0.0260,3.38,1.69,0.60,0.10,2.28%,12.26%,0.78%,0.78%,126.97,2.87,62.74,64.23,1.58,1.27,1.27,0.52,34.32%
2012-09-30,2599.70万,-56.57%,621.86万,-78.42%,11.82亿,-5.75%,0.0400,3.38,1.69,0.59,0.15,2.20%,13.26%,1.19%,1.18%,124.46,4.38,61.66,62.81,1.57,1.23,1.23,0.55,35.66%
2012-12-31,3784.03万,-22.82%,1506.86万,109.87%,15.90亿,-1.97%,0.0600,3.40,1.69,0.61,0.28,2.38%,14.19%,1.72%,1.71%,121.95,6.07,59.31,62.64,1.98,1.60,1.60,0.53,34.70%
2013-03-31,480.86万,49.47%,-109.15万,62.04%,3.68亿,4.74%,0.0070,3.41,1.69,0.62,0.08,1.31%,16.11%,0.22%,0.22%,147.43,1.29,69.66,77.77,2.13,1.68,1.68,0.51,33.64%
2013-06-30,2445.64万,43.57%,1155.25万,874.13%,8.16亿,9.04%,0.0380,3.42,1.69,0.63,0.13,3.00%,17.56%,1.10%,1.10%,141.76,2.63,68.37,73.39,1.99,1.57,1.57,0.54,34.93%
2013-09-30,4417.73万,69.93%,2853.13万,358.80%,12.99亿,9.88%,0.0680,3.45,1.69,0.66,0.25,3.40%,17.65%,1.98%,1.97%,132.54,4.16,64.90,67.64,1.99,1.55,1.55,0.54,35.15%
2013-12-31,6066.03万,60.31%,2654.35万,76.15%,17.67亿,11.15%,0.0900,3.47,1.69,0.67,0.48,3.43%,16.58%,2.72%,2.69%,125.92,6.17,58.30,67.61,1.32,1.06,1.06,0.63,38.80%
2014-03-31,2128.66万,342.68%,1404.27万,1386.49%,4.47亿,21.47%,0.0300,3.50,1.69,0.71,0.11,4.76%,17.93%,0.94%,0.93%,133.12,1.42,63.27,69.85,1.24,0.97,0.97,0.61,37.92%
2014-06-30,4941.50万,102.05%,3573.01万,209.28%,9.79亿,19.97%,0.0700,3.53,1.69,0.73,0.13,5.05%,18.24%,2.17%,2.16%,126.16,3.08,58.45,67.71,1.26,0.96,0.96,0.63,38.56%
2014-09-30,8607.99万,94.85%,4864.74万,70.51%,15.47亿,19.12%,0.1300,3.58,1.69,0.79,0.22,5.56%,19.54%,3.75%,3.70%,123.97,4.66,57.97,66.00,1.21,0.93,0.93,0.64,39.11%
2014-12-31,1.21亿,99.18%,4729.01万,78.16%,20.91亿,18.30%,0.1900,3.64,1.69,0.82,0.64,5.78%,19.08%,5.23%,5.11%,119.33,6.46,55.73,63.60,1.13,0.84,0.84,0.67,40.22%
2015-03-31,3466.81万,62.86%,1602.78万,14.14%,5.13亿,14.67%,0.0500,3.69,1.69,0.87,0.11,6.76%,22.02%,1.46%,1.45%,133.16,1.41,63.90,69.26,1.12,0.79,0.79,0.69,40.69%
2015-06-30,8412.52万,70.24%,3649.05万,2.13%,11.10亿,13.42%,0.1200,4.94,3.01,0.83,0.13,7.58%,22.58%,2.98%,2.27%,129.11,2.93,61.46,67.64,2.28,1.91,1.91,0.49,32.95%
2015-09-30,1.22亿,41.49%,1775.74万,-63.50%,16.96亿,9.60%,0.1700,4.97,3.01,0.85,0.23,7.18%,20.78%,3.90%,3.28%,127.82,4.56,59.22,68.60,1.62,1.36,1.36,0.51,33.28%
2015-12-31,1.47亿,21.93%,1860.15万,-60.67%,23.22亿,11.06%,0.1500,5.00,3.01,0.86,0.31,6.35%,21.80%,4.50%,3.94%,127.93,6.14,58.68,69.25,1.88,1.26,1.26,0.74,42.56%
2016-03-31,3106.62万,-10.39%,1152.23万,-28.11%,5.92亿,15.42%,0.0400,5.04,3.01,0.90,0.12,5.25%,20.22%,0.83%,0.82%,136.59,1.46,61.83,74.75,1.96,1.61,1.61,0.86,46.34%
2016-06-30,8548.83万,1.62%,3460.58万,-5.16%,17.42亿,56.95%,0.0900,3.91,2.08,0.73,0.69,6.35%,18.35%,2.26%,2.25%,133.37,2.95,61.03,72.34,1.69,1.36,1.36,1.19,43.17%
2016-09-30,1.24亿,1.94%,7032.46万,296.03%,32.09亿,89.26%,0.1300,3.94,2.08,0.77,0.66,5.61%,18.45%,3.27%,3.24%,127.77,5.04,53.62,74.15,1.63,1.22,1.22,1.17,42.87%
2016-12-31,1.81亿,22.73%,1.07亿,472.87%,45.92亿,97.75%,0.1900,4.03,2.08,0.80,0.81,5.16%,18.00%,4.74%,4.61%,120.21,6.85,52.55,67.66,1.19,0.87,0.87,1.29,45.18%
2017-03-31,3602.91万,15.98%,1874.80万,62.71%,14.46亿,144.41%,0.0400,4.06,2.08,0.84,0.20,4.35%,13.70%,0.92%,0.91%,135.84,1.51,59.69,76.15,1.28,0.90,0.90,1.25,44.34%
2017-06-30,8567.66万,0.22%,3687.41万,6.55%,29.74亿,70.66%,0.0900,4.11,2.08,0.89,0.34,4.10%,15.34%,2.16%,2.14%,140.67,2.88,62.58,78.09,1.20,0.85,0.85,1.24,44.32%
2017-09-30,1.25亿,0.44%,4606.94万,-34.49%,48.52亿,51.19%,0.1300,4.14,2.08,0.93,0.78,3.61%,14.53%,3.13%,3.10%,136.15,4.78,56.43,79.72,1.18,0.87,0.87,1.37,46.94%
2017-12-31,1.22亿,-32.46%,324.82万,-96.95%,65.19亿,41.98%,0.1300,5.13,3.25,0.76,0.88,3.02%,14.46%,3.07%,2.06%,133.58,6.35,56.72,76.86,1.19,0.89,0.89,0.99,48.48%
2018-03-31,3662.66万,1.66%,1744.92万,-6.93%,16.41亿,13.47%,0.0300,5.12,3.25,0.80,0.07,2.35%,17.78%,0.62%,0.62%,153.82,1.32,68.18,85.64,1.21,0.86,0.86,1.05,49.70%
2018-06-30,1.01亿,18.12%,6873.04万,86.39%,34.78亿,16.98%,0.0900,5.24,3.25,0.85,0.14,3.20%,17.07%,1.70%,1.67%,158.28,2.64,68.22,90.06,1.19,0.84,0.84,1.09,50.82%
2018-09-30,1.61亿,29.08%,1.19亿,158.45%,54.80亿,12.95%,0.1400,5.36,3.25,0.90,0.35,3.28%,16.16%,2.68%,2.60%,65.59,4.12,65.59,False,1.16,0.80,0.80,1.13,51.74%
2018-12-31,1.27亿,3.94%,4251.31万,1208.82%,72.23亿,10.79%,0.1100,5.32,3.25,0.87,0.65,2.12%,15.90%,2.12%,2.07%,148.57,5.27,68.32,80.24,0.95,0.62,0.62,1.22,53.45%
2019-03-31,-5322.73万,-245.32%,-9284.44万,-632.09%,16.54亿,0.80%,-0.0500,5.24,3.25,0.82,0.31,-3.13%,8.62%,-0.87%,-0.88%,169.97,1.12,80.57,89.40,0.91,0.59,0.59,1.28,54.69%
2019-06-30,-7764.05万,-176.72%,-1.44亿,-309.39%,35.87亿,3.13%,-0.0700,5.19,3.25,0.76,0.67,-2.01%,10.66%,-1.28%,-1.30%,169.37,2.16,83.22,86.15,0.85,0.54,0.54,1.44,57.48%
2019-09-30,-2733.04万,-116.98%,-1.17亿,-198.41%,60.55亿,10.48%,-0.0200,5.27,3.25,0.80,0.64,-0.25%,12.91%,-0.45%,-0.45%,160.76,3.49,77.39,83.37,0.83,0.55,0.55,1.52,58.88%
2019-12-31,1914.14万,-84.92%,-1.30亿,-406.74%,82.67亿,14.45%,0.0200,5.30,3.25,0.84,1.23,0.45%,13.67%,0.31%,0.31%,152.78,4.43,81.32,71.46,0.84,0.54,0.53,1.58,59.76%
2020-03-31,-1172.83万,77.97%,-3380.82万,63.59%,21.66亿,31.01%,-0.0100,5.29,3.25,0.83,0.11,-0.43%,13.06%,-0.19%,-0.19%,164.01,0.96,94.01,70.00,0.89,0.59,0.57,1.78,62.54%
2020-06-30,1.11亿,243.54%,2520.08万,117.51%,46.70亿,30.17%,0.1000,5.41,3.25,0.95,0.65,2.76%,15.11%,1.81%,1.78%,159.82,2.33,77.34,82.48,0.82,0.60,0.59,1.77,62.40%
2020-09-30,2.62亿,1057.95%,1.51亿,228.74%,74.20亿,22.55%,0.2300,5.48,3.25,1.08,1.06,3.99%,15.42%,4.19%,4.14%,148.51,3.69,73.20,75.31,0.85,0.62,0.61,1.77,62.45%
2020-12-31,3.38亿,1668.04%,2.07亿,258.86%,107.69亿,30.27%,0.2861,7.21,5.13,0.98,2.05,3.61%,15.47%,4.96%,3.53%,123.03,5.45,66.11,56.92,1.23,0.99,0.98,1.17,52.83%
2021-03-31,1.56亿,1430.49%,1.39亿,509.99%,32.68亿,50.85%,0.1170,7.31,5.13,1.10,-0.27,5.10%,17.53%,1.62%,1.61%,115.90,1.79,50.39,65.51,1.29,1.04,1.03,1.28,55.06%
2021-06-30,4.01亿,259.67%,3.63亿,1338.92%,70.89亿,51.82%,0.3000,7.45,5.14,1.26,1.61,5.81%,18.05%,4.10%,4.05%,92.29,3.72,48.35,43.93,1.21,0.96,0.96,1.35,56.01%
2021-09-30,7.03亿,168.56%,6.32亿,319.21%,112.04亿,51.00%,0.5300,7.68,5.14,1.49,1.74,6.40%,18.78%,7.09%,6.89%,96.12,5.39,50.06,46.06,1.04,0.79,0.79,1.36,56.34%
2021-12-31,9.57亿,182.69%,7.96亿,284.35%,158.12亿,46.84%,0.7200,7.86,5.15,1.64,2.16,6.11%,17.16%,9.51%,9.16%,94.98,7.36,48.94,46.04,0.89,0.64,0.63,1.54,59.33%
2022-03-31,1.65亿,5.55%,1.44亿,3.93%,45.02亿,37.75%,0.1250,7.97,5.16,1.76,-0.12,3.69%,14.69%,1.56%,1.56%,108.89,1.74,51.79,57.10,0.83,0.57,0.57,1.72,61.79%
2022-06-30,3.65亿,-8.84%,3.11亿,-14.23%,95.67亿,34.95%,0.2762,8.20,5.17,1.91,2.22,3.85%,15.99%,3.44%,3.35%,90.93,3.43,52.47,38.46,0.81,0.54,0.54,1.75,62.13%
2022-09-30,4.77亿,-32.19%,3.92亿,-38.07%,153.19亿,36.73%,0.3602,8.36,5.17,2.00,2.65,3.20%,15.57%,4.46%,4.29%,89.40,5.08,53.12,36.28,0.81,0.51,0.51,1.78,62.54%
2022-12-31,5.02亿,-47.54%,3.57亿,-55.21%,214.29亿,35.52%,0.3700,9.14,6.19,1.76,2.11,2.48%,13.90%,4.50%,3.63%,112.29,6.60,54.52,57.76,0.96,0.67,0.67,1.52,59.13%
2023-03-31,455.14万,-97.24%,-4570.23万,-131.72%,46.42亿,3.11%,0.0030,9.11,6.19,1.76,0.69,0.23%,9.45%,0.03%,0.03%,166.45,0.99,90.90,75.55,0.97,0.55,0.55,1.56,59.64%
2023-06-30,-1.88亿,-151.36%,-2.61亿,-184.06%,99.08亿,3.56%,-0.1244,8.95,6.20,1.54,0.98,-2.06%,10.42%,-1.37%,-1.39%,148.19,2.25,80.09,68.10,1.00,0.55,0.55,1.46,58.15%
2023-09-30,-6366.65万,-113.35%,-1.60亿,-140.78%,159.07亿,3.84%,-0.0422,9.04,6.22,1.61,1.75,-0.42%,11.28%,-0.46%,-0.46%,139.61,3.78,71.49,68.11,0.96,0.60,0.60,1.53,59.19%
2023-12-31,1.69亿,-66.24%,5948.35万,-83.32%,222.69亿,3.92%,0.1100,9.18,6.22,1.77,2.83,0.97%,11.67%,1.22%,1.22%,129.38,5.94,60.57,68.82,0.94,0.66,0.65,1.45,57.87%
2024-03-31,9849.24万,2064.01%,9452.33万,306.82%,52.82亿,13.79%,0.0650,9.25,6.23,1.83,0.52,2.19%,12.14%,0.70%,0.70%,130.49,1.46,61.47,69.02,1.02,0.74,0.73,1.44,57.68%
2024-06-30,3.23亿,271.91%,3.16亿,221.06%,110.80亿,11.83%,0.2130,9.42,6.24,1.97,1.22,3.30%,14.16%,2.29%,2.26%,128.90,2.99,60.27,68.63,0.92,0.67,0.66,1.47,58.16%
2024-09-30,5.53亿,967.83%,5.41亿,438.98%,170.81亿,7.38%,0.3645,9.53,6.24,2.12,2.03,3.66%,14.33%,3.89%,3.82%,130.79,4.31,62.66,68.14,1.03,0.74,0.73,1.56,59.46%
2024-12-31,6.78亿,299.90%,6.21亿,944.13%,238.82亿,7.24%,0.4500,9.68,6.24,2.20,2.55,3.31%,14.84%,4.75%,4.61%,128.91,6.27,57.44,71.47,0.91,0.67,0.66,1.61,60.06%
2025-03-31,1.01亿,2.94%,1.04亿,10.19%,60.92亿,15.34%,0.0668,9.74,6.24,2.26,0.96,2.09%,13.20%,0.69%,0.69%,132.84,1.60,56.24,76.61,0.88,0.63,0.62,1.65,60.58%
2025-06-30,4.12亿,27.72%,4.20亿,32.85%,130.38亿,17.67%,0.2715,9.72,6.23,2.26,1.63,3.72%,14.75%,2.77%,2.79%,132.77,3.30,54.52,78.25,0.95,0.69,0.69,1.76,61.98%
2025-09-30,8.60亿,55.74%,7.78亿,43.69%,201.16亿,17.77%,0.5670,10.00,6.23,2.56,3.60,4.94%,15.26%,5.73%,5.67%,125.64,4.54,59.53,66.11,0.91,0.62,0.61,1.89,63.04%
2025-12-31,12.19亿,79.86%,8.41亿,35.34%,279.21亿,16.92%,0.8000,10.21,6.24,2.76,4.59,4.93%,14.59%,8.08%,7.87%,125.84,6.30,57.11,68.73,0.82,0.57,0.56,1.94,63.73%
2026-03-31,3.29亿,224.55%,1.72亿,64.78%,74.82亿,22.80%,0.2168,10.32,6.18,2.98,0.62,4.68%,13.32%,2.10%,2.10%,125.42,1.44,62.67,62.75,0.74,0.49,0.48,2.04,64.92%
