报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,15906690222.6,15906690222.6,,,,,,16159117226.42,14112244407.17,,,,,,,,,36429056.13,862277940.97,46057734.5,363860837.58,738247250.07,444862963.23,,22710575.07,-3341586.43,,,,-2076376.13,,,,85290813.5,-12997462.34,7286615.86,,9864182.86,-142348655.0,40946.19,,228149.38,,-142535858.19,-76386153.34,,-66149704.85,-66149704.85,,-63666484.67,,-2483220.18,-7422474.16,-27675.81,,,,,,-27675.81,,,,,,,,,-27675.81,,-7394798.35,-73572179.01,-63694160.48,-9878018.53,-0.0422,-0.0422,定期报告,未审计,20241030,CNY,合并期末,2023-10-25T15:52:02
20230630,9907892175.21,9907892175.21,,,,,,10332041037.18,8875898581.72,,,,,,,,,26330295.73,614569434.76,31382430.28,243176785.86,540683508.83,266414883.01,,14030143.85,4336133.81,,,,19565042.96,,,,55776393.47,-815005.85,13777990.96,,5875385.09,-315938911.49,37967.73,,128340.02,,-316029283.78,-112059644.64,,-203969639.14,-203969639.14,,-187693998.98,,-16275640.16,24473171.06,28198020.62,,,,,,28198020.62,,,,,,,,,28198020.62,,-3724849.56,-179496468.08,-159495978.36,-20000489.72,-0.1244,-0.1243,定期报告,未审计,20240829,CNY,合并期末,2023-08-30T20:42:04
20230331,4641782943.17,4641782943.17,,,,,,4779649579.25,4203108715.86,,,,,,,,,14463544.32,292631418.89,16033276.65,130484339.33,122928284.2,143160417.18,,-14881925.27,-14790192.67,,,,27397191.38,,,,24937132.87,34832.31,13742344.3,,9349710.2,-77287350.29,5565.25,,56722.15,,-77338507.19,-88180319.66,,10841812.47,10841812.47,,4551383.81,,6290428.66,-51540189.92,-48429477.02,,,,,,-48429477.02,,,,,,,,,-48429477.02,,-3110712.9,-40698377.45,-43878093.21,3179715.76,0.003,0.003,定期报告,未审计,20240427,CNY,合并期末,2023-04-26T19:57:05
20221231,21428576599.2,21428576599.2,,,,,,21082031735.78,18449073008.91,,,,,,,,,57443469.56,1323149838.21,65826368.86,552749188.32,633789861.92,396709079.12,,-661902.66,-2178976.16,,,,10097900.12,,,,147519393.07,-27469618.8,-19547070.51,,14847224.3,471330788.94,1680204.92,,4313258.15,,468697735.71,-61130082.67,,529827818.38,529827818.38,,501832456.42,,27995361.96,176955713.77,169923139.68,,,,,,169923139.68,,,,,,,,,169923139.68,,7032574.09,706783532.15,671755596.1,35027936.05,0.37,0.37,定期报告,是,20240413,CNY,合并期末,2024-04-12T20:27:03
20220930,15319140774.48,15319140774.48,,,,,,15023217567.35,12934650169.13,,,,,,,,,37545301.8,976923758.76,47589445.99,406605061.41,619903830.26,259286927.18,,-8278975.39,-8290685.22,,,,681655.78,,,,102461177.9,-2200334.53,8293607.33,,5856571.0,402736909.22,2092424.56,,2994255.34,,401835078.44,-88506080.85,,490341159.29,490341159.29,,476757504.49,,13583654.8,155254531.77,154333562.85,,,,,,154333562.85,,,,,,,,,154333562.85,,920968.92,645595691.06,631091067.34,14504623.72,0.3602,0.3602,定期报告,未审计,20231026,CNY,合并期末,2023-10-25T15:52:02
20220630,9567157644.65,9567157644.65,,,,,,9315678471.19,8037850636.24,,,,,,,,,21906684.47,614829412.46,31871647.78,272019851.48,337200238.76,160257755.1,,-4996559.75,-4934998.25,,,,6578450.0,,,,57320584.3,-467664.12,5202976.13,,2647359.06,317764319.08,1761981.44,,202016.41,,319324284.11,-49217153.97,,368541438.08,368541438.08,,365415659.4,,3125778.68,63627105.62,63741030.39,,,,,,63741030.39,,,,,,,,,63741030.39,,-113924.77,432168543.7,429156689.79,3011853.91,0.2762,0.2762,定期报告,未审计,20230831,CNY,合并期末,2022-08-24T20:02:04
20220331,4501738566.38,4501738566.38,,,,,,4369978439.11,3840219043.39,,,,,,,,,14578286.31,273859244.19,17606803.62,138761056.49,84954005.11,65664648.65,,-2520449.02,-2520449.02,,,,,,,,24763818.65,373671.12,-14863211.67,,879339.71,140393296.06,798857.51,,80559.48,,141111594.09,-24858326.76,,165969920.85,165969920.85,,164696460.27,,1273460.58,-23983983.57,-22098565.41,,,,,,-22098565.41,,,,,,,,,-22098565.41,,-1885418.16,141985937.28,142597894.86,-611957.58,0.125,0.125,定期报告,未审计,20230427,CNY,合并期末,2022-04-27T16:42:04
20211231,15812232813.96,15812232813.96,,,,,,15008644979.87,13098256430.73,,,,,,,,,53930268.92,1062458724.5,58756184.8,476781931.44,258461439.48,268958168.84,,38921237.63,9059730.78,,,,-376027.4,,,,140623974.79,-22180529.34,-13231779.4,,-1764638.35,945580072.02,6740538.23,,1437773.37,,950882836.88,-15592837.0,,966475673.88,966475673.88,,956691241.24,,9784432.64,-107022153.22,-97275960.0,-877216.0,,,-877216.0,,-96398744.0,,,,,,,,,-96398744.0,,-9746193.22,859453520.66,859415281.24,38239.42,0.72,0.72,定期报告,是,20230330,CNY,合并期末,2022-03-29T20:22:03
20210930,11203606410.71,11203606410.71,,,,,,10522999605.8,9099784676.79,,,,,,,,,42709856.87,786693916.88,48366334.9,341493853.95,203950966.41,194453958.99,,90836.2,-13000670.65,,,,6476876.71,,,,66117016.91,307011.22,-7714219.36,,205378.4,746089704.99,6751528.33,,690200.82,,752151032.5,35660264.09,,716490768.41,716490768.41,,703107657.56,,13383110.85,-62274651.16,-55141709.8,,,,,,-55141709.8,,,,,,,,,-55141709.8,,-7132941.36,654216117.25,647965947.76,6250169.49,0.53,0.53,定期报告,未审计,20221031,CNY,合并期末,2021-10-29T16:22:04
20210630,7089341461.45,7089341461.45,,,,,,6725106723.62,5809546886.66,,,,,,,,,30889366.17,517681299.22,28410879.28,209415281.13,129163011.16,127851240.48,,-2146944.61,-9383108.99,,,,6045753.43,,,,31877994.31,975603.47,-1505425.36,,438467.38,399920186.45,5684830.54,,939790.08,,404665226.91,-7289249.65,,411954476.56,411954476.56,,400831182.56,,11123294.0,-59749521.77,-53247732.57,,,,,,-53247732.57,,,,,,,,,-53247732.57,,-6501789.2,352204954.79,347583449.99,4621504.8,0.3,0.3,定期报告,未审计,20220825,CNY,合并期末,2021-08-29T20:07:05
20210331,3268095969.83,3268095969.83,,,,,,3129266898.0,2695214044.01,,,,,,,,,6490233.9,248995568.72,10982406.21,98308072.85,69276572.31,64316719.36,,1033886.24,-3755026.09,,,,,,,,15426864.15,757670.41,-11659968.22,,7911.15,144395435.56,1676181.1,,95905.92,,145975710.74,-20808960.52,,166784671.26,166784671.26,,156043594.11,,10741077.15,-17665092.17,-14101414.89,,,,,,-14101414.89,,,,,,,,,-14101414.89,,-3563677.28,149119579.09,141942179.22,7177399.87,0.117,0.117,定期报告,未审计,20220428,CNY,合并期末,2021-04-28T18:37:03
20201231,10768700029.4,10768700029.4,,,,,,10531326826.94,9102737620.67,,,,,,,,,31021280.88,744156049.79,53471837.71,359877785.41,240062252.48,260015625.93,,-2589495.65,-2589495.65,,,,376027.4,,,,139249563.14,-19989433.88,250994.58,,6335466.64,361006324.69,8274627.88,,2584497.48,,366696455.09,-21814060.93,,388510516.02,388510516.02,,338427876.25,,50082639.77,-145370113.16,-137506826.55,116923.28,,,116923.28,,-137623749.83,,,,,,,,,-137623749.83,,-7863286.61,243140402.86,200921049.7,42219353.16,0.2861,0.2861,定期报告,是,20220330,CNY,合并期末,2021-03-30T21:07:03
20200930,7419653421.45,7419653421.45,,,,,,7254821917.09,6275794543.84,,,,,,,,,20900550.08,491566159.11,46179330.51,237320028.92,183061304.63,195151394.4,,-4412598.58,-4611589.86,,,,,,,,132677546.64,56035.06,-2479794.22,,1952819.53,292625512.79,7448165.87,,2860542.56,,297213136.1,1214774.26,,295998361.84,295998361.84,,261810369.47,,34187992.37,-67444056.01,-61761926.76,,,,,,-61761926.76,,,,,,,,,-61761926.76,,-5682129.25,228554305.83,200048442.71,28505863.12,0.23,0.23,定期报告,未审计,20211030,CNY,合并期末,2021-10-29T16:22:04
20200630,4669555714.48,4669555714.48,,,,,,4647151269.76,3964160061.57,,,,,,,,,16273029.85,338687025.46,33044057.54,159300450.88,135686644.46,134327687.33,,-2743980.29,-2765525.18,,,,,,,,103943002.48,34605.14,-4763492.71,,639280.84,119513860.18,1801678.04,,1975038.04,,119340500.18,-9747086.73,,129087586.91,129087586.91,,111445020.28,,17642566.63,1593475.16,5902382.93,,,,,,5902382.93,,,,,,,,,5902382.93,,-4308907.77,130681062.07,117347403.21,13333658.86,0.1,0.1,定期报告,未审计,20210830,CNY,合并期末,2020-08-21T16:02:03
20200331,2166472101.75,2166472101.75,,,,,,2214446139.07,1883514248.82,,,,,,,,,7646917.59,167338832.16,14094863.53,74749159.15,67102117.82,66694176.01,,-903750.52,-918391.3,,,,,,,,26964552.74,-168141.21,-3263424.69,,754922.92,-24589878.08,779032.5,,1580765.9,,-25391611.48,-16151485.22,,-9240126.26,-9240126.26,,-11728287.22,,2488160.96,-5700413.76,-232087.2,,,,,,-232087.2,,,,,,,,,-232087.2,,-5468326.56,-14940540.02,-11960374.42,-2980165.6,-0.01,-0.01,定期报告,未审计,20210429,CNY,合并期末,2021-04-28T18:37:03
20191231,8266574620.47,8266574620.47,,,,,,8457958624.01,7136411026.44,,,,,,,,,33570533.61,688293438.4,57094406.01,317524853.89,225064365.66,206543248.75,,964395.07,964395.07,,,,,,,,160814408.78,-16601590.34,24277719.37,,1424191.91,-20504878.75,7332032.47,,927147.06,,-14099993.34,-51542461.18,,37442467.84,37442467.84,,19141404.2,,18301063.64,49823802.02,45206009.4,-14622496.06,,,-14622496.06,,59828505.46,,,,,,,,,59828505.46,,4617792.62,87266269.86,64347413.6,22918856.26,0.02,0.02,定期报告,是,20210331,CNY,合并期末,2020-03-30T21:12:02
20190930,6054510730.41,6054510730.41,,,,,,6231909357.93,5272633622.92,,,,,,,,,25085173.09,516295246.83,40068112.38,223299405.42,154527797.29,143663160.93,,310290.46,310290.46,,,,,,,,104658731.08,902534.29,2821066.57,,570118.38,-68135886.74,6967009.05,,1217812.63,,-62386690.32,-47203840.5,,-15182849.82,-15182849.82,,-27330371.42,,12147521.6,72332331.69,68121883.97,,,,,,68121883.97,,,,,,,,,68121883.97,,4210447.72,57149481.87,40791512.55,16357969.32,-0.02,-0.02,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T16:00:40
20190630,3587234562.99,3587234562.99,,,,,,3789363019.24,3204658047.44,,,,,,,,,16414060.95,307833777.67,26520952.35,140461789.41,93474391.42,94657547.32,,63939.11,63939.11,,,,,,,,76641748.04,912932.59,10014358.41,,937009.38,-113558468.72,6213359.37,,157824.31,,-107502933.66,-35349207.01,,-72153726.65,-72153726.65,,-77640503.04,,5486776.39,12692452.05,11670746.3,,,,,,11670746.3,,,,,,,,,11670746.3,,1021705.75,-59461274.6,-65969756.74,6508482.14,-0.07,-0.07,定期报告,未审计,20200822,CNY,合并期末,2020-03-13T16:00:40
20190331,1653683849.12,1653683849.12,,,,,,1780110842.17,1511068304.39,,,,,,,,,6656374.29,124240890.01,10016532.15,68241138.21,59887603.12,47368597.64,,565416.92,565416.92,,,,,,,,45938797.64,10399454.44,,,837293.98,-68686030.07,2159768.26,,75524.31,,-66601786.12,-14897600.86,,-51704185.26,-51704185.26,,-53227284.12,,1523098.86,-29942092.32,-30218960.7,,,,,,-30218960.7,,,,,,,,,-30218960.7,,276868.38,-81646277.58,-83446244.82,1799967.24,-0.05,-0.05,定期报告,未审计,20200427,CNY,合并期末,2020-03-13T16:00:40
20181231,7222862993.75,7222862993.75,,,,,,7140406240.98,6074114428.86,,,,,,,,,27508346.22,562246349.56,53467171.42,308668321.54,114401623.38,156315250.84,,5706695.04,5706695.04,,,,,,,,88046668.43,-60844274.16,,,-858490.88,114507351.2,11534575.33,,2371423.33,,123670503.2,-29360923.23,,153031426.43,153031426.43,,126939560.26,,26091866.17,91314296.99,88023514.97,,,,,,88023514.97,,,,,,,,,88023514.97,,3290782.02,244345723.42,214963075.23,29382648.19,0.11,0.11,定期报告,是,20200331,CNY,合并期末,2020-03-13T16:00:40
20180930,5480022086.91,5480022086.91,,,,,,5343746227.81,4594374409.2,,,,,,,,,18399775.91,416834298.33,41304774.58,229727189.42,43105780.37,123167415.28,,532361.96,1091330.22,,,,,,,,49922930.8,-5352001.61,-9439992.54,,-778307.86,171160849.85,7343259.03,,1158322.93,,177345785.95,-2564509.66,,179910295.61,179910295.61,,160962399.06,,18947896.55,106404978.0,101832939.78,,,,,,101832939.78,,,,,,,,,101832939.78,,4572038.22,286315273.61,262795338.84,23519934.77,0.14,0.14,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T16:00:40
20180630,3478405113.83,3478405113.83,,,,,,3396495599.95,2884696631.9,,,,,,,,,13851717.41,292866387.68,23924524.5,140992568.53,40163769.93,73629600.74,,764462.73,764462.73,,,,,,,,37485528.52,-3994918.26,-14172948.19,,141860.25,102133498.93,5078148.16,,228413.65,,106983233.44,-4268242.15,,111251475.59,111251475.59,,101199080.6,,10052394.99,28741930.69,26300516.64,,,,,,26300516.64,,,,,,,,,26300516.64,,2441414.05,139993406.28,127499597.24,12493809.04,0.09,0.09,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T16:00:40
20180331,1640518075.0,1640518075.0,,,,,,1626987810.11,1348791911.81,,,,,,,,,5306268.25,146443696.19,9592082.23,64867278.15,57370429.79,30504194.82,,326020.21,326020.21,,,,,,,,22177093.81,,,,159249.99,36192628.9,2166992.25,,97980.08,,38261641.07,-334631.05,,38596272.12,38596272.12,,36626584.4,,1969687.72,-49567477.94,-51059524.25,,,,,,-51059524.25,,,,,,,,,-51059524.25,,1492046.31,-10971205.82,-14432939.85,3461734.03,0.03,0.03,定期报告,未审计,20190429,CNY,合并期末,2020-03-13T16:00:40
20171231,6519255165.45,6519255165.45,,,,,,6491597072.35,5576351054.88,,,,,,,,,25027969.26,389558015.87,42678986.89,265985434.98,198491984.73,102606380.14,,2102742.0,2102742.0,,,,,,,,123752460.52,,,,2627782.75,156141078.37,24326627.83,,2698251.01,,177769455.19,-19382118.87,,197151574.06,197151574.06,,122129358.22,,75022215.84,-40348418.14,-20052718.3,,,,,,-20052718.3,,,,,,,,,-20052718.3,,-20295699.84,156803155.92,102076639.92,54726516.0,0.13,0.13,定期报告,是,20190330,CNY,合并期末,2020-03-13T16:00:40
20170930,4851728427.41,4851728427.41,,,,,,4804626872.73,4146956525.51,,,,,,,,,14180759.68,263184211.47,27854706.16,201040312.17,136548688.75,72413965.92,,239962.31,376346.69,,,,,,,,72813522.13,,,,3025951.27,123180990.39,33286503.99,3288865.16,2367165.16,262913.89,154100329.22,-21127028.96,,175227358.18,175227358.18,,124700535.44,,50526822.74,-68108231.44,-17962190.84,,,,,,-17962190.84,,,,,,,,,-17962190.84,,-50146040.6,107119126.74,106738344.6,380782.14,0.13,0.13,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T16:00:40
20170630,2973574270.13,2973574270.13,,,,,,2934520421.26,2517385649.56,,,,,,,,,9324063.6,,17283011.91,311290058.58,80131020.29,,,860722.5,860722.5,,,,,,,,49069515.47,,,,540474.64,89524561.48,21429451.75,550475.11,1316952.97,10000.47,109637060.26,-12395934.05,,122032994.31,122032994.31,,85676598.46,,36356395.85,-33667450.63,-9153219.76,,,,,,-9153219.76,,,,,,,,,-9153219.76,,-24514230.87,88365543.68,76523378.7,11842164.98,0.09,0.09,定期报告,未审计,20180830,CNY,合并期末,2020-03-13T16:00:40
20170331,1445748035.45,1445748035.45,,,,,,1414012901.76,1247660105.68,,,,,,,,,1909545.87,,4641656.82,138087035.74,23968517.56,,,1582913.7,1582913.7,,,,,,,,20714526.91,,,,525298.31,54557872.61,1186938.62,608457.42,449218.68,83159.11,55295592.55,-7561485.64,,62857078.19,62857078.19,,36029129.69,,26827948.5,-11513904.53,-3028637.19,,,,,,-3028637.19,,,,,,,,,-3028637.19,,-8485267.34,51343173.66,33000492.5,18342681.16,0.04,0.04,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T16:00:40
20161231,4591656651.56,4591656651.56,,,,,,4447361754.04,3765366921.79,,,,,,,,,9302423.11,,36631273.16,544606377.18,47117849.96,,,-496666.64,-1639918.69,,,,,,,,,,,,525298.31,144323529.19,102439211.94,608457.42,2966462.02,83159.11,243796279.11,7091190.67,,236705088.44,236705088.44,,180814573.46,,55890514.98,65840228.65,19635540.84,,,,,,19635540.84,,,,,,,,,19635540.84,,46204687.81,302545317.09,200450114.3,102095202.79,0.19,0.19,定期报告,是,20180428,CNY,合并期末,2020-03-13T16:00:40
20160930,3209006116.28,3209006116.28,,,,,,3087712172.57,2616936341.64,,,,,,,,,349763.2,,17725189.22,391302178.34,46739664.3,,,-514745.37,-1003624.62,,,,79800.0,,,,,,,,,120858998.34,77017515.47,,3089050.26,34397.3,194787463.55,14719646.02,,180067817.53,,,124153181.25,,55914636.28,-30575589.49,-7168661.0,,,,,,-7168661.0,,,,,,,,,-7168661.0,,-23406928.49,149492228.04,116984520.25,32507707.79,0.13,0.13,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T16:00:40
20160630,1742443305.38,1742443305.38,,,,,,1695339935.57,1422737377.88,,,,,,,,,349737.93,,11246305.35,239934471.0,24351379.06,,,59827.43,-1003624.62,,,,79800.0,,,,,,,,,47242997.24,73048200.49,137272.87,2027338.3,34397.3,118263859.43,7611021.62,,110652837.81,,,85488306.67,,25164531.14,-3472028.81,-3472028.81,,,,,,-3472028.81,,,,,,,,,-3472028.81,,,107180809.0,82016277.86,25164531.14,0.09,0.09,定期报告,未审计,20170826,CNY,合并期末,2020-03-13T16:00:40
20160331,591529649.59,591529649.59,,,,,,577400003.11,471932606.58,,,,,,,,,3629.38,,4240631.56,87531860.4,14949735.18,,,4619154.61,-250392.16,,,,79800.0,,,,,,,,,18828601.09,18382799.89,,751484.77,34397.3,36459916.21,5393708.02,,31066208.19,,,31066208.19,,,-43443.17,-43443.17,,,,,,-43443.17,,,,,,,,,-43443.17,,,31022765.02,31022765.02,,0.04,0.04,定期报告,未审计,20170427,CNY,合并期末,2020-03-13T16:00:40
20151231,2321903112.69,2321903112.69,,,,,,2308474746.92,1815659929.06,,,,,,,,,26583.79,,17192099.66,423884866.14,37353142.25,,,14027212.67,-2118307.88,,,,-617700.0,,,,,,,,,26837878.44,137264171.13,48310.68,2281368.12,1007306.4,161820681.45,14495323.13,,147325358.32,,,147325358.32,,,427474.7,427474.7,,,,,,427474.7,,,,,,,,,427474.7,,,147752833.02,147752833.02,,0.15,0.15,定期报告,是,20170318,CNY,合并期末,2020-03-13T16:00:40
