代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
600160,巨化股份,,,,3.8,0.009408269374,1.4,7.568397615953,1.729057491863,4.302162747701,94.291833071539,2699746081,2026-04-23,2026-06-10,2026-06-11,实施分配,2026-06-03
