报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2018-03-31,2426.26万,False,1768.57万,False,2.62亿,False,0.0700,False,False,False,0.09,9.15%,21.73%,2.97%,False,False,False,False,False,False,False,False,False,False
2018-06-30,5218.24万,-22.19%,4403.58万,False,6.16亿,62.94%,0.1400,2.23,0.64,0.50,0.11,8.33%,20.94%,6.38%,6.29%,131.00,1.37,131.00,False,2.22,1.48,1.48,0.79,44.38%
2018-09-30,1.15亿,16.28%,8140.13万,False,9.83亿,55.33%,0.3081,2.60,0.92,0.60,0.15,11.54%,22.18%,13.52%,10.64%,247.97,1.94,138.96,109.01,2.23,1.49,1.49,0.67,40.30%
2018-12-31,1.47亿,5.62%,1.06亿,9.10%,12.89亿,41.31%,0.3900,2.69,0.92,0.65,0.14,11.36%,22.70%,16.20%,13.24%,272.81,2.09,171.99,100.82,1.90,1.16,1.16,0.87,46.49%
2019-03-31,2635.91万,8.64%,2249.85万,27.21%,3.59亿,36.84%,0.0600,2.65,0.92,0.60,-0.36,7.31%,19.77%,2.37%,2.41%,304.45,0.46,194.30,110.15,1.82,1.04,1.04,0.89,47.25%
2019-06-30,5890.26万,12.88%,5396.93万,22.56%,7.80亿,26.69%,0.1400,2.72,0.92,0.68,0.03,7.54%,18.83%,5.28%,5.24%,286.69,1.00,180.65,106.04,1.75,1.04,1.04,0.97,49.33%
2019-09-30,1.06亿,-7.08%,1.00亿,23.23%,11.70亿,18.95%,0.2575,2.83,0.92,0.79,0.0012,9.08%,20.39%,9.44%,9.10%,294.24,1.52,177.62,116.62,1.93,1.22,1.22,0.94,48.42%
2019-12-31,1.57亿,6.58%,1.47亿,38.79%,16.97亿,31.61%,0.3800,3.22,0.92,0.88,0.10,9.23%,21.58%,13.41%,11.79%,281.12,2.15,167.12,114.00,2.61,1.86,1.80,1.12,52.93%
2020-03-31,3576.29万,35.68%,3591.46万,59.63%,4.13亿,15.12%,0.0900,2.94,0.92,0.85,-0.32,8.69%,23.65%,2.65%,2.70%,340.86,0.52,173.48,167.38,2.99,2.22,2.15,1.18,54.03%
2020-06-30,9149.99万,55.34%,8613.51万,59.60%,9.63亿,23.47%,0.1400,3.07,0.92,0.99,-0.14,9.49%,22.88%,6.72%,6.65%,295.49,1.10,164.37,131.12,3.29,2.25,2.19,1.14,53.24%
2020-09-30,1.53亿,43.39%,1.42亿,41.68%,16.16亿,38.20%,0.2308,3.23,1.08,1.13,-0.37,9.46%,23.15%,11.09%,10.52%,286.81,1.68,160.94,125.86,2.46,1.60,1.48,1.18,54.22%
2020-12-31,2.44亿,55.84%,2.27亿,54.68%,24.17亿,42.46%,0.3600,3.77,1.14,1.29,0.37,10.12%,23.77%,17.13%,15.60%,260.41,2.36,152.60,107.81,2.17,1.39,1.29,1.25,55.47%
2021-03-31,1.01亿,183.53%,9121.72万,153.98%,7.93亿,92.03%,0.1500,4.86,2.30,1.47,-0.07,12.82%,25.72%,6.26%,4.60%,238.99,0.61,147.25,91.74,2.43,1.66,1.66,0.93,48.19%
2021-06-30,2.20亿,140.81%,2.05亿,138.04%,18.09亿,87.75%,0.3200,3.12,1.09,0.97,-0.09,12.19%,24.60%,13.13%,9.75%,229.10,1.34,134.11,94.99,1.88,1.30,1.28,1.12,52.80%
2021-09-30,3.51亿,130.20%,3.30亿,132.15%,29.18亿,80.55%,0.5085,3.89,1.68,1.13,0.21,12.06%,22.87%,15.69%,12.75%,216.85,2.17,124.54,92.31,1.85,1.31,1.29,0.95,48.83%
2021-12-31,4.53亿,85.32%,4.23亿,86.37%,40.80亿,68.78%,0.6500,4.17,1.82,1.20,0.14,11.12%,22.42%,23.10%,15.28%,215.02,2.81,127.91,87.11,1.78,1.22,1.22,1.04,50.98%
2022-03-31,1.64亿,61.57%,1.52亿,67.16%,15.09亿,90.17%,0.2100,7.66,5.31,1.21,-0.51,10.87%,19.37%,3.13%,2.56%,185.68,0.90,100.31,85.37,3.33,2.73,2.70,0.51,33.68%
2022-06-30,4.64亿,110.51%,4.61亿,125.05%,33.04亿,82.65%,0.5500,7.78,5.33,1.32,-0.69,14.04%,20.53%,7.88%,7.12%,193.12,1.71,105.42,87.70,2.63,2.05,2.03,0.57,36.36%
2022-09-30,6.87亿,95.41%,6.71亿,103.22%,52.13亿,78.66%,0.5218,8.05,5.33,1.59,-0.49,13.19%,18.58%,11.20%,10.20%,190.22,2.62,102.87,87.35,2.36,1.79,1.78,0.59,37.27%
2022-12-31,7.03亿,55.09%,6.82亿,61.18%,71.65亿,75.61%,0.5300,8.10,5.34,1.53,0.37,9.83%,16.18%,11.35%,10.36%,183.57,3.69,97.56,86.01,2.22,1.73,1.71,0.65,39.51%
2023-03-31,1.78亿,8.77%,1.24亿,-19.00%,16.51亿,9.40%,0.1300,8.31,5.34,1.74,0.50,10.83%,15.24%,2.59%,2.56%,241.88,0.74,122.18,119.70,2.17,1.72,1.63,0.67,40.16%
2023-06-30,3.33亿,-28.29%,2.88亿,-37.65%,34.30亿,3.82%,0.2500,8.25,5.36,1.66,0.93,9.74%,15.72%,4.78%,4.80%,231.83,1.61,111.59,120.25,2.51,1.99,1.96,0.60,37.38%
2023-09-30,4.94亿,-28.03%,4.38亿,-34.67%,50.50亿,-3.13%,0.3700,5.27,2.97,1.16,0.61,9.84%,16.59%,7.09%,6.98%,239.46,2.17,124.68,114.78,2.47,1.86,1.79,0.61,37.85%
2023-12-31,5.64亿,-19.78%,4.93亿,-27.68%,66.88亿,-6.66%,0.4200,5.22,2.98,1.18,1.13,8.48%,16.07%,8.11%,8.03%,245.21,2.71,132.91,112.31,2.22,1.63,1.57,0.68,40.49%
2024-03-31,1.02亿,-42.93%,2455.97万,-80.12%,15.36亿,-6.93%,0.0800,5.30,2.98,1.27,-0.46,6.65%,10.04%,1.42%,1.43%,266.76,0.60,149.95,116.81,2.42,1.67,1.52,0.62,38.40%
2024-06-30,1.20亿,-64.02%,3400.46万,-88.18%,33.62亿,-2.00%,0.0900,5.04,2.98,1.01,0.25,3.59%,8.66%,1.69%,1.77%,222.25,1.59,113.33,108.92,2.11,1.65,1.57,0.68,40.28%
2024-09-30,1.97亿,-60.17%,8924.55万,-79.63%,50.14亿,-0.72%,0.1500,5.01,2.98,0.99,0.15,4.00%,10.03%,2.82%,2.92%,223.25,2.32,116.14,107.11,2.33,1.76,1.67,0.64,38.95%
2024-12-31,2.91亿,-48.37%,1.70亿,-65.49%,67.63亿,1.13%,0.2200,5.11,3.05,1.03,0.37,4.35%,11.13%,4.19%,4.15%,238.05,2.74,131.50,106.55,1.88,1.30,1.23,0.74,42.12%
2025-03-31,1.61亿,57.85%,1.06亿,331.10%,17.54亿,14.19%,0.1200,5.23,3.05,1.15,-0.26,9.26%,15.70%,2.26%,2.24%,263.44,0.59,152.49,110.95,1.71,1.10,0.95,0.91,47.19%
2025-06-30,3.05亿,154.81%,2.34亿,588.18%,35.07亿,4.33%,0.2200,5.24,2.99,1.13,-0.40,8.82%,16.39%,4.27%,4.24%,279.77,1.11,161.78,117.99,1.65,0.97,0.95,0.85,45.49%
2025-09-30,5.15亿,161.81%,4.30亿,381.94%,53.73亿,7.16%,0.3800,5.13,2.96,1.07,-0.15,9.76%,19.49%,7.19%,7.14%,276.79,1.72,156.93,119.86,1.98,1.26,1.21,1.02,50.18%
2025-12-31,7.06亿,142.44%,6.20亿,264.00%,77.18亿,14.11%,0.5200,5.37,3.02,1.22,0.26,9.42%,21.18%,9.58%,9.33%,251.41,2.46,146.62,104.80,1.80,1.16,1.09,1.01,49.87%
2026-03-31,1.93亿,20.09%,1.76亿,65.95%,20.36亿,16.05%,0.1400,5.54,3.05,1.36,0.26,9.41%,21.83%,2.51%,2.47%,267.25,0.54,166.02,101.23,1.79,1.12,0.97,1.03,50.50%
