报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230630,3430030402.55,3430030402.55,,,,,,3109096854.83,2890819195.89,,,,,,,,,12752145.71,174748571.94,10544184.01,58913808.28,-38681051.0,26419875.83,,-2753186.39,176882.01,,,,192300.0,,,,57007631.67,-14817351.37,2363538.47,,24078.76,362950558.86,51019.85,,1370822.28,,361630756.43,27636174.93,,333994581.5,333994581.5,,332602221.89,,1392359.61,3340320.06,3225955.05,,,,,,3225955.05,,,,,,,,,3225955.05,,114365.01,337334901.56,335828176.94,1506724.62,0.25,0.25,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T16:57:03
20230331,1650586918.86,1650586918.86,,,,,,1517945511.74,1399091910.92,,,,,,,,,6572077.1,71827115.07,10189910.26,22785264.11,7479234.28,13354462.58,,3529748.18,-288852.05,,,,2247000.0,,,,58729750.24,-7204082.47,945646.13,,37193.61,190926662.81,28423.15,,911261.06,,190043824.9,11209704.75,,178834120.15,178834120.15,,178203776.63,,630343.52,469667.79,444650.8,,,,,,444650.8,,,,,,,,,444650.8,,25016.99,179303787.94,178648427.43,655360.51,0.13,0.13,定期报告,未审计,20240427,CNY,合并期末,2023-04-26T16:08:06
20221231,7165186899.53,7165186899.53,,,,,,6398257149.3,6006159392.3,,,,,,,,,24768219.21,337476162.16,36106659.42,147709430.24,-153962714.03,66588112.42,,-10595960.35,-1288217.71,,,,-10445400.0,,,,44392110.42,-10279068.19,-11936049.9,,744451.54,768809833.75,78247.28,,2194039.6,,766694041.43,62109569.05,,704584472.38,704584472.38,,702686729.14,,1897743.24,-268645.69,-344383.96,,,,,,-344383.96,,,,,,,,,-344383.96,,75738.27,704315826.69,702342345.18,1973481.51,0.53,0.52,定期报告,是,20240329,CNY,合并期末,2024-03-28T18:57:03
20220930,5213439457.1,5213439457.1,,,,,,4467907009.91,4244820838.99,,,,,,,,,18473778.67,221078951.52,26124387.26,116644584.51,-159235531.04,52625079.95,,-10628128.41,-158570.09,,,,-1805660.0,,,,31969563.41,-6896747.21,-14820537.08,,401723.2,743752661.1,47330.99,,746301.99,,743053690.1,55191156.04,,687862534.06,687862534.06,,686732677.01,,1129857.05,300546.36,316716.73,,,,,,316716.73,,,,,,,,,316716.73,,-16170.37,688163080.42,687049393.74,1113686.68,0.5218,0.5218,定期报告,未审计,20231026,CNY,合并期末,2022-10-25T16:17:12
20220630,3303796596.66,3303796596.66,,,,,,2770475420.42,2625598622.58,,,,,,,,,9221410.44,140658162.56,20580943.43,87204040.08,-112787758.67,34149811.25,,8813935.63,-90447.64,,,,-22833270.0,,,,18326903.21,-4152661.95,-10798023.47,,415738.93,523093798.59,4246.61,,444207.79,,522653837.41,58713137.85,,463940699.56,463940699.56,,463832747.31,,107952.25,616682.78,632010.81,,,,,,632010.81,,,,,,,,,632010.81,,-15328.03,464557382.34,464464758.12,92624.22,0.55,0.55,定期报告,未审计,20230825,CNY,合并期末,2022-08-24T17:32:05
20220331,1508713746.9,1508713746.9,,,,,,1331618203.81,1216480414.17,,,,,,,,,7703215.75,58826903.24,6176782.94,36327933.16,6102954.55,15231446.75,,2862684.66,-147542.76,,,,3325590.0,,,,6505092.27,-2894507.01,-3996011.13,,248854.09,183147245.97,1688.56,,325054.17,,182823880.36,18814302.79,,164009577.57,164009577.57,,163829220.36,,180357.21,371650.6,380725.08,,,,,,380725.08,,,,,,,,,380725.08,,-9074.48,164381228.17,164209945.44,171282.73,0.21,0.21,定期报告,未审计,20230427,CNY,合并期末,2022-04-26T16:22:04
20211231,4080072402.16,4080072402.16,,,,,,3591450029.76,3165133899.42,,,,,,,,,14635712.32,160159352.87,24970678.73,145091812.16,81458574.26,75492294.39,,14526177.83,-3195328.81,,,,4571540.0,,,,13949005.13,-7303391.62,-875795.27,,-820887.58,512669020.89,2349005.43,,2707379.95,,512310646.37,58486753.93,,453823892.44,453823892.44,,453074198.53,,749693.91,2145626.84,2119724.63,,,,,,2119724.63,,,,,,,,,2119724.63,,25902.21,455969519.28,455193923.16,775596.12,0.65,0.65,定期报告,是,20230331,CNY,合并期末,2022-03-30T18:12:04
20210930,2918145608.5,2918145608.5,,,,,,2534665661.46,2250834354.71,,,,,,,,,11177099.08,102013311.76,16979060.65,124082398.94,29579436.32,30732018.94,,6148519.5,-3072137.52,,,,3188540.0,,,,11581263.72,-4061413.44,-1206708.13,,519079.74,399649228.43,2325957.34,,2120094.94,,399855090.83,47910713.64,,351944377.19,351944377.19,,351427480.42,,516896.77,1748110.11,1713014.45,,,,,,1713014.45,,,,,,,,,1713014.45,,35095.66,353692487.3,353140494.87,551992.43,0.5085,0.5085,定期报告,未审计,20221026,CNY,合并期末,2021-10-20T19:22:04
20210630,1808834851.93,1808834851.93,,,,,,1573220157.16,1363857979.71,,,,,,,,,6927624.07,78098791.76,12558111.81,81283327.75,30494322.06,33806202.63,,2334417.99,-2271403.03,,,,4169520.0,,,,8417735.21,-3183488.56,-321562.31,,519079.74,247550396.84,321562.18,,758156.22,,247113802.8,26530754.34,,220583048.46,220583048.46,,220342395.62,,240652.84,1676972.49,1644071.26,,,,,,1644071.26,,,,,,,,,1636168.58,7902.68,32901.23,222260020.95,221986466.88,273554.07,0.32,0.32,定期报告,未审计,20220825,CNY,合并期末,2021-08-27T21:22:04
20210331,793345464.15,793345464.15,,,,,,692601839.83,589286749.93,,,,,,,,,3016673.79,32402781.2,8988198.78,38255256.49,20652179.64,16480054.09,,1535542.05,-430318.53,,,,4511587.0,,,,5102995.34,-582165.84,602677.49,,,111914260.36,268452.23,,665896.05,,111516816.54,9813456.06,,101703360.48,101703360.48,,101399456.93,,303903.55,2405222.93,2371980.45,,,,,,2371980.45,,,,,,,,,2371980.45,,33242.48,104108583.41,103771437.38,337146.03,0.15,0.15,定期报告,未审计,20220427,CNY,合并期末,2021-04-23T22:17:03
20201231,2417345831.19,2417345831.19,,,,,,2144818634.85,1842788118.91,,,,,,,,,9138064.16,103175034.5,17231042.85,95156699.74,77329674.69,72352057.35,,3963550.06,-1738746.51,,,,722197.0,,,,17082500.62,-5443523.29,-6952531.03,,-372579.89,281526809.81,1106686.04,,3950193.93,,278683301.92,34001838.33,,244681463.59,244681463.59,,244483670.62,,197792.97,197058.84,243042.19,,,,,,243042.19,,,,,,,,,243042.19,,-45983.35,244878522.43,244726712.81,151809.62,0.36,0.36,定期报告,是,20220331,CNY,合并期末,2021-03-18T19:37:02
20200930,1616257295.36,1616257295.36,,,,,,1452499847.38,1242135406.01,,,,,,,,,6635859.59,69875672.47,22740189.57,56145234.44,54967485.3,43239986.9,,2894784.59,-1384067.44,,,,-1575123.0,,,,12671948.44,-5172175.64,-2408040.52,,-135017.52,170033824.33,337.33,,2554345.54,,167479816.12,14652874.9,,152826941.22,152826941.22,,152664565.2,,162376.02,-22363.72,20940.94,,,,,,20940.94,,,,,,,,,20940.94,,-43304.66,152804577.5,152685506.14,119071.36,0.2308,0.2308,定期报告,未审计,20211021,CNY,合并期末,2020-10-29T19:37:03
20200630,963410912.05,963410912.05,,,,,,862665418.76,742998949.2,,,,,,,,,5189502.24,37892219.39,11484845.46,28334546.16,36765356.31,29593570.27,,2814595.07,-889709.02,,,,-1151973.0,,,,6193236.33,-2137138.54,-702604.62,,-220396.95,105541211.58,324.86,,1992231.57,,103549304.87,12127248.16,,91422056.71,91422056.71,,91499856.96,,-77800.25,-238421.03,-213455.26,,,,,,-213455.26,,,,,,,,,-213455.26,,-24965.77,91183635.68,91286401.7,-102766.02,0.14,0.14,定期报告,未审计,20210828,CNY,合并期末,2020-08-09T16:07:03
20200331,413131944.95,413131944.95,,,,,,368967935.1,315420584.98,,,,,,,,,3001138.53,16769599.86,5618362.75,15905342.86,12252906.12,15202696.45,,-93398.45,-519931.25,,,,463458.0,,,,641546.77,-743466.45,-1829900.87,,-147881.67,42454367.18,1.66,,1643760.69,,40810608.15,4900222.46,,35910385.69,35910385.69,,35762924.63,,147461.06,1539257.91,1534986.97,,,,,,1534986.97,,,,,,,,,1534986.97,,4270.94,37449643.6,37297911.6,151732.0,0.09,0.09,定期报告,未审计,20210424,CNY,合并期末,2020-04-27T18:42:03
20191231,1696838476.01,1696838476.01,,,,,,1517856116.31,1330740477.8,,,,,,,,,5897648.38,64307709.38,25408317.59,54869236.73,36632726.43,37949311.54,,-350922.87,-646984.09,,,,1188029.45,,,,9832201.45,-3874602.23,-7327853.3,,120005.16,178569217.36,1379670.85,,1237958.11,,178710930.1,22122800.11,,156588129.99,156588129.99,,156880220.48,,-292090.49,-5848.57,-6813.22,,,,,,-6813.22,,,,,,,,,-6813.22,,964.65,156582281.42,156873407.26,-291125.84,0.38,0.38,定期报告,是,20210319,CNY,合并期末,2021-03-18T19:37:02
20190930,1169538523.85,1169538523.85,,,,,,1050426884.3,931076192.76,,,,,,,,,3369059.88,39225314.55,17344208.3,36151497.97,23260610.84,26173836.04,,-448418.54,-539889.56,,,,-2194023.55,,,,8983981.75,-2346454.34,-3604064.51,,464091.99,119966752.35,1539417.21,,1249978.8,,120256190.76,14066373.35,,106189817.41,106189817.41,,106465216.18,,-275398.77,-2981907.73,-3014614.13,,,,,,-3014614.13,,,,,,,,,-3014614.13,,32706.4,103207909.68,103450602.05,-242692.37,0.2575,0.2575,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T16:00:40
20190630,780263209.14,780263209.14,,,,,,714219191.82,633315155.71,,,,,,,,,1509676.25,25531285.22,10947149.06,24505998.5,18409927.08,17177134.9,,-98215.04,-170949.84,,,,-267313.55,,,,6408098.21,-1481438.82,-2548548.63,,353056.38,68409655.87,242482.0,,1038819.52,,67613318.35,8776747.81,,58836570.54,58836570.54,,58902642.59,,-66072.05,-754.87,-20194.38,,,,,,-20194.38,,,,,,,,,-20194.38,,19439.51,58835815.67,58882448.21,-46632.54,0.14,0.14,定期报告,未审计,20200810,CNY,合并期末,2020-03-13T16:00:40
20190331,358860291.95,358860291.95,,,,,,329524983.54,287916165.11,,,,,,,,,754838.13,12849724.99,4844924.92,13440455.5,9718874.89,8005167.11,,-396497.19,-396497.19,,,,121582.91,,,,4268172.15,-2317213.57,,,405872.31,31417225.02,88900.0,,342643.76,,31163481.26,4946265.74,,26217215.52,26217215.52,,26359146.61,,-141931.09,1579766.3,1512298.71,,,,,,1512298.71,,,,,,,,,1512298.71,,67467.59,27796981.82,27871445.32,-74463.5,0.06,0.06,定期报告,未审计,20200428,CNY,合并期末,2020-03-13T16:00:40
20181231,1289339875.43,1289339875.43,,,,,,1167552401.83,996681436.44,,,,,,,,,6918370.63,55701043.38,24907786.59,52841056.82,30502707.97,23666632.59,,-2923680.59,-2923680.59,,,,743833.55,,,,46368433.52,-6245783.78,,,367586.56,160097862.86,7118.59,,921760.93,,159183220.52,12659108.65,,146524111.87,146524111.87,,147195841.72,,-671729.85,457265.18,455089.51,,,,,,455089.51,,,,,,,,,455089.51,,2175.67,146981377.05,147650931.23,-669554.18,0.39,0.39,定期报告,是,20200324,CNY,合并期末,2020-03-13T16:00:40
20180930,983240586.23,983240586.23,,,,,,881101487.16,765199927.72,,,,,,,,,6076078.07,41449624.94,14835442.37,32498343.74,21042070.32,16507169.03,,-2057879.0,-2057879.0,,,,,,,,39240796.61,-6082027.24,,,217962.98,133457952.42,309725.13,,734910.34,,133032767.21,19544429.22,,113488337.99,113488337.99,,114571132.77,,-1082794.78,-1680932.68,-1597925.04,,,,,,-1597925.04,,,,,,,,,-1597925.04,,-83007.64,111807405.31,112973207.73,-1165802.42,0.3081,0.3081,定期报告,未审计,20191018,CNY,合并期末,2020-03-13T16:00:40
20180630,615906838.47,615906838.47,,,,,,561171701.13,486943193.58,,,,,,,,,4005243.25,26822416.45,9579984.19,21231805.13,12589058.53,10783556.09,,-1441992.27,-1441992.27,,,,,,,,9227550.97,-3017886.78,,,236652.47,59739461.73,153389.86,,33043.94,,59859807.65,8561264.57,,51298543.08,51298543.08,,52182405.44,,-883862.36,-56702.53,-108983.96,,,,,,-108983.96,,,,,,,,,-108983.96,,52281.43,51241840.55,52073421.48,-831580.93,0.14,0.14,定期报告,是,20190806,CNY,合并期末,2020-03-13T16:00:40
20180331,262250524.13,262250524.13,,,,,,242686863.79,205251555.38,,,,,,,,,1911628.88,11486101.08,4211360.02,9985594.12,7562762.26,5608286.56,,-406891.18,-406891.18,,,,,,,,7496241.17,,,,192582.26,26845592.59,78739.8,,30004.5,,26894327.89,2891015.33,,24003312.56,24003312.56,,24262638.52,,-259325.96,-510085.5,-531624.85,,,,,,-531624.85,,,,,,,,,-531624.85,,21539.35,23493227.06,23731013.67,-237786.61,0.07,0.07,定期报告,未审计,20190429,CNY,合并期末,2020-03-13T16:00:40
20171231,912427221.16,912427221.16,,,,,,803272579.55,649047688.2,,,,,,,,,5582560.85,68244945.88,15767482.11,38473808.37,20314132.99,18134638.84,,-1768947.79,-1768947.79,,,,,,,,48450128.95,,,,-760930.07,155074892.7,2530770.01,,345000.0,,157260662.71,18226318.26,,139034344.45,139034344.45,,139363333.73,,-328989.28,-2271169.98,-2095331.18,,,,,,-2095331.18,,,,,,,,,-2095331.18,,-175838.8,136763174.47,137268002.55,-504828.08,0.37,0.37,定期报告,是,20190201,CNY,合并期末,2020-03-13T16:00:40
20170930,633007246.4,633007246.4,,,,,,552525936.09,442353090.82,,,,,,,,,3344138.61,51122509.93,10814504.43,25131455.42,16777511.82,10508905.86,,-889126.94,-889126.94,,,,,,,,31955806.45,,,,-317142.8,111230847.02,2541212.44,,55000.0,,113717059.46,15317201.63,,98399857.83,98399857.83,,98534599.46,,-134741.63,430109.53,588485.61,,,,,,588485.61,,,,,,,,,588485.61,,-158376.08,98829967.36,99123085.07,-293117.71,0.265,0.265,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T16:00:40
20170630,377998239.19,377998239.19,,,,,,330977890.49,266183459.39,,,,,,,,,2574056.58,,6124548.73,45318822.79,7507708.44,,,-643387.33,-643387.33,,,,,,,,27993128.69,,,,,74370090.06,2521260.14,43269.0,192316.5,187316.5,76699033.7,9682226.96,,67016806.74,,,67067641.75,,-50835.01,-1651645.31,-1493269.23,,,,,,-1493269.23,,,,,,,,,-1493269.23,,-158376.08,65365161.43,65574372.52,-209211.09,0.18,0.18,定期报告,是,20170830,CNY,合并期末,2020-03-13T16:00:40
20161231,806341462.42,806341462.42,,,,,,744489666.18,609767715.79,,,,,,,,,4733576.3,46460532.91,12819616.24,75756333.9,13745183.49,13717926.01,,-1753030.4,-1753030.4,,,,,,,,,,,,-348631.77,59750134.07,26076751.44,,90000.02,,85736885.49,16917978.64,,68818906.85,68818906.85,,68757967.92,,60938.93,3024758.38,3085337.71,,,,,,3085337.71,,,,,,,,,3085337.71,,-60579.33,71843665.23,71843305.63,359.6,0.2,0.2,招股说明书/意向书,是,20180829,CNY,合并期末,2020-03-13T16:00:40
20160630,419527265.14,419527265.14,,,,,,361683223.55,318912642.41,,,,,,,,,1406815.65,,4994396.89,34092693.58,7929664.25,,,-929489.98,,,,,,,,,,,,,,56914551.61,15970612.81,94863.18,485333.77,395333.75,72399830.65,9231149.37,,63168681.28,,,63311306.52,,-142625.24,1788864.78,1788864.78,,,,,,1788864.78,,,,,,,,,1788864.78,,,64957546.06,65100171.3,-142625.24,0.37,0.37,定期报告,是,20160822,CNY,合并期末,2020-03-13T16:00:40
20160331,232463897.19,232463897.19,,,,,,209110179.04,186685719.04,,,,,,,,,1273949.44,,2028008.5,14308641.34,4813860.72,,,,,,,,,,,,,,,,,23353718.15,12297532.91,,149553.76,,35501697.3,5315906.48,,30185790.82,,,30315256.27,,-129465.45,1438316.41,1616053.03,,,,,,3433693.85,,,,,,,,,3433693.85,,-177736.62,31624107.23,31931309.3,-307202.07,0.18,0.18,定期报告,未审计,20160426,CNY,合并期末,2020-03-13T16:00:40
20151231,834029073.83,834029073.83,,,,,,750025615.01,632119433.41,,,,,,,,,3436977.64,37754479.33,13529342.38,37180555.95,26267180.0,20342869.77,,-1970580.16,-1970580.16,,,,,,,,,,,,42234.14,82075112.8,39574006.25,,727034.14,,120922084.91,18396760.31,,102525324.6,102525324.6,,103303804.6,-778480.0,,1016370.52,822624.35,,,,,,822624.35,,,,,,,,,822624.35,,193746.17,103541695.12,104126428.95,-584733.83,0.34,0.34,招股说明书/意向书,是,20180829,CNY,合并期末,2020-03-13T16:00:40
20150630,406417033.58,406417033.58,,,,,,359199686.6,302087250.47,,,,,,,,,1850715.23,,5626396.01,31723554.48,14304464.87,,,-812682.97,,,,,,,,,,,,,,46404664.01,18253804.64,26525.06,692171.39,1937.39,63966297.26,9736368.03,,54229929.23,,,54606557.95,,-376628.72,1356712.93,1010737.38,,,,,,2005753.85,,,,,,,,,2005753.85,,345975.55,55586642.16,55617295.33,-30653.17,0.36,0.36,招股说明书/意向书,是,20151207,CNY,合并期末,2020-03-13T16:00:40
20141231,631186700.0,631186700.0,,,,,,622627300.0,527721900.0,,,,,,,,,754400.0,,11619900.0,53797700.0,27229700.0,,,-748800.0,-748800.0,,,,,,,,,,,,,7810600.0,48618000.0,,442800.0,275000.0,55985900.0,9613400.0,,46372400.0,,,48253800.0,-6271500.0,-1881400.0,1650800.0,1145900.0,,,,,,1145900.0,,,,,,,,,1145900.0,,504900.0,48023200.0,49399700.0,-1376400.0,0.43,0.43,招股说明书(申报稿),是,20170714,CNY,合并期末,2020-03-13T16:00:40
20131231,602502637.54,602502637.54,,,,,,594843876.99,494174818.79,,,,,,,,,4292493.31,,9995285.44,63001022.44,22564677.28,,,-695615.86,,,,,,,,,,,,,,6963144.69,23158711.78,14609.65,517980.42,15346.3,29603876.05,5764554.14,,23839321.91,,,26567007.07,,-2727685.16,-208597.16,-146018.01,,,,,,-150866.05,,,,,,,,,-150866.05,,-62579.15,23630724.75,26420989.06,-2790264.31,0.24,0.24,招股说明书/意向书,是,20151207,CNY,合并期末,2020-03-13T16:00:40
