报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,3298340172.35,,,499136879.25,,,2348389684.14,238900296.18,2109489387.96,943070678.27,160364133.12,,,,,,,,,,,41036347.86,3093838821.01,,,,909074436.11,144831351.9,11438082504.01,,,,,,,,8502410.73,,,31369034.74,,,,,,,400883147.4,,,,,2893848634.17,,,,,16388891.98,282440601.24,,64433072.71,4330358.5,,29926209.48,788715647.72,4520838008.67,15958920512.68,,1181036598.23,,,,,,4192546304.95,2976634078.21,1215912226.74,,93383453.08,,,60288986.5,43632539.96,,,,,,277575328.85,,,,,,,,,,,,,,515677727.16,13217815.65,6377358754.38,,800230408.02,518934120.09,,,9849885.55,,,,,,297211886.0,55786947.74,,1682013247.4,8059372001.78,,1375589297.0,175381444.67,,,4199388037.76,84566521.2,-21275178.7,,277996096.57,,,1873343225.71,,,7795856401.81,103692109.09,7899548510.9,15958920512.68,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:24:03
20251231,,3356601735.27,,,203844379.25,,,2913941898.44,443672176.09,2470269722.35,428626428.86,161497551.52,,,,,,,,,,46571903.72,46571903.72,2776975496.36,,,,768550269.44,140408562.64,10797018225.5,,,,,,,,8502410.73,,,31369034.74,,,3737767252.2,773171380.72,2964595871.48,11521451.43,329825763.1,329825763.1,,2953074420.05,,2953074420.05,,,,,15118589.72,286094081.24,,64433072.71,4498359.64,,26177470.99,811046430.43,4530139633.35,15327157858.85,,1329021860.4,,,,,,3577159747.37,2611067225.55,966092521.82,,85642559.19,,,115776995.02,84203348.03,,,,,252030422.82,252030422.82,,,,,,,,,,,,,,529837133.65,11574402.22,5985246468.7,,771979451.8,517331633.95,,,8577792.28,,,,,,294053428.73,66250718.33,,1658193025.09,7643439493.79,,1375589297.0,175381444.67,,,4159752245.97,84566521.2,-25393274.89,,277996096.57,,,1681678011.17,,,7560437299.29,123281065.77,7683718365.06,15327157858.85,定期报告,是,20260429,CNY,合并期末,2026-03-25T18:06:09
20250930,,2940269180.88,,,335289454.68,,,2932906571.2,185705983.6,2747200587.6,283788806.52,26661398.46,,,,,,,,,,,74067517.4,2850756412.65,,,,685164972.22,158645197.91,10287549511.92,,,,,,,,8732274.42,,,28710967.53,,,,,,,621521698.06,,,,,2612988281.12,,,,,4013426.98,286382566.9,,64433072.71,4723599.34,,5361397.04,795261474.35,4432128758.45,14719678270.37,,1330691228.2,,,,,,3078615326.16,2222821192.06,855794134.1,,121389784.28,,,60597344.76,35602115.97,,246983746.14,,,,504369069.33,,,,,,,,,,,,,,46991618.24,16850982.53,5195107469.47,,1227955311.87,622001190.58,,,2336028.64,,,,,,295068799.79,43463765.24,,2190825096.12,7385932565.59,,1368466381.0,208753375.19,,,4044639017.73,84566521.2,-34098718.72,,260804399.73,,,1458952854.82,,,7222950788.55,110794916.23,7333745704.78,14719678270.37,定期报告,未审计,20251021,CNY,合并期末,2025-10-20T17:12:04
20250630,,1653069544.57,,,245701623.42,,,2838097043.89,263405044.89,2574691999.0,129408885.6,49853260.5,,,,,,,,,,92739357.35,92739357.35,3093075028.84,,,,85118388.89,211323594.3,8398386727.36,,,,,,,,8704332.0,,,28863679.18,,,3257912277.58,681684424.67,2576227852.91,,597377062.47,597377062.47,,2576227852.91,,2576227852.91,,,,,5404298.73,290084598.23,,64433072.71,5090287.31,,6397012.41,1398896303.18,4981478499.13,13379865226.49,,968755734.42,,,,,,3387167250.83,2872222458.43,514944792.4,,66273796.2,,,58861299.73,28459534.22,,27316896.0,,,299200354.01,326517250.01,,,,,,,,,,,,,,254566679.32,9065918.07,5099667462.8,,643210289.73,,,,2211605.98,,,,,,286927492.44,54110549.89,,986459938.04,6086127400.84,,1372131923.0,,,,4107258332.75,84566521.2,-14835063.71,,260804399.73,,,1545822358.22,,,7186615428.79,107122396.86,7293737825.65,13379865226.49,定期报告,未审计,20250820,CNY,合并期末,2025-08-19T18:42:05
20250331,,2298754660.6,,,310661454.68,,,2365139211.71,63101103.48,2302038108.23,794124782.08,223584823.83,,,,,,,,,,,85431759.01,2833732922.06,,,,10093166.66,166133453.24,9087656233.87,,,,,,,,8802663.84,,,28710967.53,,,,,,,785265229.02,,,,,2309888410.07,,,,,5043896.57,262984304.97,,64433072.71,4482551.69,,2661852.98,1215757392.61,4688030341.99,13775686575.86,,725501865.71,,,,,,3907582692.32,3184996835.95,722585856.37,,44126004.48,,,73563715.53,28439832.84,,,,,,219430946.46,,,,,,,,,,,,,,321570794.77,4214949.66,5324430801.77,,859404262.47,,,,2410493.04,,,,,,259792970.71,54083509.64,,1175691235.86,6500122037.63,,1372131923.0,,,,4181025197.13,159999241.18,-50430748.99,,250414692.86,,,1577466267.57,,,7170608090.39,104956447.84,7275564538.23,13775686575.86,定期报告,未审计,20250428,CNY,合并期末,2025-04-27T16:32:11
20241231,,2712924397.05,,,186178494.68,,,2071818803.84,48884233.97,2022934569.87,287518770.39,70054212.7,,,,,,,,,,56209922.13,56209922.13,2178057767.97,,,,10046583.33,119040560.76,7691849512.85,,,,,,,,8346495.85,,,15438240.26,,,2892407223.0,598523296.19,2293883926.81,,777731129.52,777731129.52,,2293883926.81,,2293883926.81,,,,,6688182.99,264954594.66,,64433072.71,4395338.92,,3775002.13,1165816177.17,4605462161.02,12297311673.87,,257950064.98,,,,,,3058331220.78,2678277980.97,380053239.81,,39784533.02,,,79084353.34,27165601.51,,,,,291168061.2,291168061.2,,,,,,,,,,,,,,326677558.38,6054990.58,4086216383.79,,782999986.07,,,,3327729.94,,,,,,250253626.19,57065728.32,,1093647070.52,5179863454.31,,1372131923.0,,,,4181025197.13,159999241.18,-42492378.41,,250414692.86,,,1414952977.68,,,7016033171.08,101415048.48,7117448219.56,12297311673.87,定期报告,是,20260326,CNY,合并期末,2025-03-28T23:05:06
20240930,,3072162519.26,,,280653183.75,,,2055544610.14,57953486.19,1997591123.95,280039521.15,115049599.0,,35685176.95,,,,,,,,,79767108.78,1667942400.13,,,,,95954944.45,7647113886.66,,,,,,,,43648262.48,,,13261919.05,,,,,,,819261153.05,,,,,2002466013.15,,,,,4501896.93,232760705.9,,,1213415.8,,411068.36,315080354.82,3432604789.54,11079718676.2,,247078039.95,,,,,,2364789196.33,1863118009.24,501671187.09,,67915088.63,,,52110509.53,27474163.62,,16059648.0,,,,207297770.89,,,,,,,,,,,,,,303491676.88,9756587.74,3279913033.57,,744623600.07,,,,1906389.39,,,,,,245532609.79,43702884.6,,1035765483.85,4315678517.42,,1345236723.0,,,,4006335583.89,159999241.18,-21496160.45,,237169803.37,,,1333372034.15,,,6740618742.78,23421416.0,6764040158.78,11079718676.2,定期报告,未审计,20241025,CNY,合并期末,2024-10-24T17:00:14
20240630,,3558891710.32,,,262854592.5,,,2120918653.35,33330661.27,2087587992.08,315456193.2,75914727.71,,,,,,,,,,69647956.6,69647956.6,1653091496.75,,,,,60127050.68,8116902381.11,,,,,,,,7001593.0,,,13372473.44,,,2510105216.53,530234960.28,1979870256.25,,709537112.97,709537112.97,,1979870256.25,,1979870256.25,,,,,6590147.71,214487404.67,,,1781492.68,,2893668.77,320473718.39,3256007867.88,11372910248.99,,430237289.85,,,,,,2592141414.08,2234573849.66,357567564.42,,149471418.85,,,53169220.63,12387785.79,,52193856.0,,,235071179.6,287265035.6,,,,,,,,,,,,,,304049694.18,10889452.94,3839611311.92,,489787230.34,,,,3653085.44,,,,,,201432097.45,46211631.19,,741084044.42,4580695356.34,,1345236723.0,,,,4005604873.12,159999241.18,-14084271.03,,237169803.37,,,1363809737.78,,,6777737625.06,14477267.59,6792214892.65,11372910248.99,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T16:55:04
20240331,,2932336657.18,,,209766179.5,,,2064562257.83,57319928.2,2007242329.63,521416288.55,127717002.0,,,,,,,,,,,83825092.46,2391811663.89,,,,,93124356.35,8424559497.76,,,,,,,,6436216.21,,,13261919.05,,,,,,,814851638.76,,,,,1718443717.79,,,,,5696149.79,215996977.88,,,2392600.8,,2324333.88,400387967.83,3179791521.99,11604351019.75,,201013134.35,,,,,,2742444449.74,2224050411.37,518394038.37,,258873601.04,,,45896600.06,20699216.07,2406228.8,5610.0,,,,184386682.5,,,,,,,,,,,,,,2441383.75,31225359.35,3486980426.86,,718978165.84,,,,3134469.41,,,,,,200652133.43,46384046.29,,969148814.97,4456129241.83,,1344771235.0,,,,4003042860.21,160799613.58,2981405.21,,237169803.37,,,1705110691.02,,,7132276381.23,15945396.69,7148221777.92,11604351019.75,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T16:55:04
20231231,,3885757157.9,,,209512799.5,,,2132330848.96,151782888.23,1980547960.73,212488638.22,66395071.94,,,,,,,,,,45634946.09,45634946.09,2213180081.23,,,,,70964729.72,8836264273.56,,,,,,,,6500524.24,,,13261919.05,,,2172141673.06,462625858.37,1709515814.69,,764430030.92,764430030.92,,1709515814.69,,1709515814.69,,,,,14920181.14,217119754.56,,,2982415.7,,560601.41,260398777.38,2989690019.09,11825954292.65,,400881981.59,,,,,,2909589990.67,2358559328.3,551030662.37,,287707202.61,,,78342080.46,19260861.91,,5610.0,,,274261844.76,274267454.76,,,,,,,,,,,,,,7472376.64,5972808.37,3983494757.01,,544211924.24,,,,9054113.45,,,,,,201898765.35,50142476.13,,805307279.17,4788802036.18,,1344771235.0,,,,4003042860.21,160799613.58,5490496.91,,237169803.37,,,1591809950.47,,,7021484732.38,15667524.09,7037152256.47,11825954292.65,定期报告,是,20250329,CNY,合并期末,2024-03-28T18:55:03
