报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2004-12-31,5228.53万,24.13%,5495.60万,43.88%,11.75亿,16.80%,0.2200,2.86,0.75,0.41,0.64,4.06%,19.48%,7.82%,7.65%,29.69,12.54,28.70,0.99,1.68,1.49,1.51,0.52,34.02%
2005-03-31,3160.80万,126.94%,3170.19万,127.73%,4.30亿,30.01%,False,2.99,0.75,0.54,0.22,7.36%,20.21%,False,4.42%,18.88,5.11,17.60,1.28,1.73,1.53,1.54,0.52,34.35%
2005-06-30,5053.10万,92.45%,5049.51万,92.09%,7.40亿,27.63%,0.2112,3.07,0.75,0.62,0.16,6.84%,20.05%,7.13%,6.88%,21.34,8.98,20.05,1.29,1.88,1.67,1.68,0.47,31.93%
2005-09-30,7230.28万,105.09%,7233.10万,105.93%,11.03亿,31.80%,False,3.04,0.75,0.59,0.57,6.56%,19.78%,False,9.94%,22.11,12.95,20.85,1.26,1.64,1.46,1.47,0.65,39.20%
2005-12-31,9545.31万,82.56%,9143.81万,66.38%,15.43亿,31.32%,0.4000,3.14,0.75,0.63,0.87,6.19%,19.64%,13.31%,12.72%,20.69,18.43,19.54,1.15,1.72,1.53,1.54,0.59,37.15%
2006-03-31,4047.25万,28.05%,4062.84万,28.16%,5.36亿,24.71%,False,3.30,0.75,0.79,0.26,7.55%,24.27%,False,5.12%,16.31,5.79,15.54,0.76,1.80,1.62,1.63,0.58,36.84%
2006-06-30,6992.59万,38.38%,6752.73万,33.73%,9.19亿,24.13%,0.2900,3.25,0.75,0.74,0.33,7.61%,24.37%,8.58%,8.66%,18.65,9.89,18.20,0.45,1.76,1.60,1.60,0.61,37.95%
2006-09-30,1.01亿,39.37%,9853.06万,36.22%,13.30亿,20.54%,0.4200,3.38,0.75,0.87,0.84,7.58%,24.34%,False,12.15%,20.89,13.18,20.49,0.40,1.69,1.53,1.53,0.71,41.59%
2006-12-31,1.41亿,48.03%,1.40亿,53.12%,18.92亿,22.59%,0.5900,3.56,0.75,1.04,1.25,7.47%,24.13%,17.63%,16.59%,20.14,19.85,18.13,2.01,1.76,1.60,1.60,0.69,40.93%
2007-03-31,5484.65万,35.52%,5513.23万,35.70%,6.15亿,14.76%,0.2300,3.80,0.75,1.23,0.46,8.92%,23.65%,False,6.03%,15.58,6.30,14.28,1.29,1.81,1.67,1.67,0.70,40.99%
2007-06-30,9069.44万,29.70%,9106.20万,34.85%,10.75亿,17.02%,0.3800,3.68,0.75,1.11,0.14,8.43%,24.88%,10.08%,10.30%,18.14,10.80,16.67,1.48,1.90,1.74,1.74,0.62,38.09%
2007-09-30,1.28亿,26.80%,1.28亿,30.20%,16.01亿,20.38%,0.5300,3.83,0.75,1.26,0.92,7.98%,24.49%,False,13.93%,21.33,13.77,19.61,1.71,1.70,1.54,1.54,0.81,44.61%
2007-12-31,1.91亿,35.18%,1.92亿,36.81%,22.91亿,21.12%,0.5300,4.10,0.75,1.49,1.40,8.34%,24.16%,20.82%,19.48%,18.98,20.74,17.36,1.63,1.83,1.67,1.67,0.75,42.88%
2008-03-31,7701.06万,40.41%,7787.62万,41.25%,7.72亿,25.37%,0.2100,4.42,0.75,1.81,0.30,9.98%,24.10%,False,7.28%,16.04,5.75,15.66,0.38,1.96,1.79,1.79,0.69,40.81%
2008-06-30,1.31亿,44.29%,1.33亿,45.87%,13.06亿,21.47%,0.3600,4.27,0.75,1.67,0.15,10.05%,24.61%,13.06%,12.79%,18.69,9.99,18.01,0.68,1.93,1.77,1.77,0.70,41.28%
2008-09-30,1.75亿,37.07%,1.78亿,38.63%,19.02亿,18.82%,0.4900,2.97,0.17,1.23,0.37,9.23%,24.24%,0.0000%,16.41%,20.30,13.57,19.90,0.40,1.97,1.72,1.72,0.70,40.99%
2008-12-31,2.57亿,34.62%,2.52亿,31.31%,26.20亿,14.35%,0.7200,3.20,0.17,1.40,0.88,9.83%,24.06%,24.31%,22.37%,19.17,19.29,18.67,0.51,1.97,1.76,1.76,0.72,41.66%
2009-03-31,7927.59万,2.94%,7957.11万,2.18%,7.74亿,0.34%,0.2200,3.42,0.17,1.62,0.10,10.24%,23.76%,0.0000%,6.45%,17.11,5.38,16.72,0.39,2.19,1.98,1.98,0.61,37.76%
2009-06-30,1.42亿,8.86%,1.42亿,7.24%,13.89亿,6.35%,0.4000,3.27,0.17,1.46,0.08,10.26%,23.83%,11.67%,12.14%,18.87,9.78,18.41,0.46,2.17,1.98,1.98,0.61,37.88%
2009-09-30,1.91亿,8.94%,1.91亿,7.22%,20.51亿,7.80%,0.5300,3.40,0.17,1.60,0.83,9.30%,23.52%,0.0000%,15.62%,20.38,13.56,19.92,0.46,1.95,1.79,1.79,0.77,43.46%
2009-12-31,2.85亿,10.89%,2.78亿,10.69%,29.59亿,12.96%,0.7900,3.67,0.17,1.78,1.23,9.64%,22.62%,23.51%,21.67%,18.89,19.66,18.31,0.58,2.07,1.91,1.91,0.71,41.58%
2010-03-31,9381.04万,18.33%,9379.95万,17.88%,9.51亿,22.86%,0.2600,3.93,0.17,2.05,0.46,9.86%,22.15%,6.88%,6.65%,14.80,6.25,14.40,0.40,1.89,1.69,1.69,0.69,40.93%
2010-06-30,1.73亿,21.71%,1.73亿,21.64%,16.91亿,21.75%,0.4800,3.85,0.17,1.97,-0.47,10.25%,23.06%,12.69%,12.55%,16.84,10.88,16.55,0.29,1.93,1.73,1.73,0.66,39.64%
2010-09-30,2.30亿,20.53%,2.31亿,21.01%,24.65亿,20.21%,0.6400,4.01,0.17,2.13,0.48,9.33%,22.49%,16.77%,15.99%,18.42,14.92,18.09,0.33,1.77,1.61,1.61,0.79,44.14%
2010-12-31,3.27亿,14.74%,3.27亿,17.58%,35.86亿,21.17%,0.9100,4.28,0.17,2.31,1.28,9.12%,21.84%,23.24%,21.31%,18.32,19.98,18.02,0.30,1.71,1.57,1.57,0.89,47.13%
2011-03-31,1.17亿,24.21%,1.17亿,24.23%,12.13亿,27.58%,0.3200,4.60,0.17,2.63,-0.02,9.60%,22.26%,7.31%,7.05%,15.51,5.82,15.47,0.04,1.98,1.78,1.78,0.73,42.12%
2011-06-30,2.02亿,16.79%,1.96亿,13.35%,21.29亿,25.89%,0.5600,4.44,0.17,2.47,-0.08,9.51%,22.69%,12.37%,12.70%,17.54,10.28,17.50,0.04,1.94,1.76,1.76,0.76,43.00%
2011-09-30,2.63亿,14.35%,2.58亿,11.62%,30.83亿,25.06%,0.7300,4.61,0.17,2.64,0.94,8.53%,22.26%,16.24%,15.89%,19.10,14.18,19.04,0.06,1.88,1.71,1.71,0.83,45.19%
2011-12-31,3.67亿,12.20%,3.58亿,9.40%,44.58亿,24.34%,1.0200,4.90,0.17,2.83,2.03,8.23%,21.60%,22.29%,20.87%,17.62,20.53,17.53,0.08,1.78,1.47,1.47,0.93,48.22%
2012-03-31,1.09亿,-6.37%,1.08亿,-7.18%,11.59亿,-4.52%,0.3000,5.20,0.17,3.13,-0.35,9.42%,23.53%,6.02%,5.84%,19.00,4.76,18.92,0.08,2.07,1.43,1.43,0.74,42.53%
2012-06-30,1.92亿,-5.39%,1.85亿,-5.85%,21.41亿,0.57%,0.5300,4.93,0.17,2.86,-0.56,8.94%,23.68%,10.67%,10.82%,19.73,9.16,19.65,0.08,2.10,1.27,1.27,0.72,41.75%
2012-09-30,2.56亿,-2.71%,2.40亿,-6.80%,31.24亿,1.33%,0.7100,5.11,0.17,3.04,0.43,8.19%,22.91%,14.31%,13.94%,21.65,12.53,21.55,0.09,1.97,1.29,1.29,0.82,45.04%
2012-12-31,3.82亿,3.96%,3.48亿,-2.84%,44.61亿,0.05%,1.0600,5.46,0.17,3.29,1.17,8.55%,22.53%,20.85%,19.46%,20.14,17.97,20.03,0.11,1.98,1.76,1.76,0.81,44.87%
2013-03-31,1.01亿,-7.70%,9887.56万,-8.58%,11.54亿,-0.38%,0.2800,5.74,0.17,3.57,-0.13,8.72%,21.85%,5.01%,4.88%,19.66,4.59,19.59,0.07,2.21,1.47,1.47,0.71,41.35%
2013-06-30,1.67亿,-12.68%,1.60亿,-13.30%,21.31亿,-0.47%,0.4700,5.43,0.17,3.26,-0.29,7.85%,21.76%,8.43%,8.58%,20.76,8.73,20.63,0.14,2.19,1.56,1.56,0.70,41.19%
2013-09-30,2.08亿,-18.73%,2.01亿,-16.36%,29.11亿,-6.80%,0.5800,5.54,0.17,3.37,0.17,7.14%,22.40%,10.37%,10.45%,23.44,11.57,23.33,0.10,2.00,1.37,1.37,0.69,40.81%
2013-12-31,3.09亿,-19.06%,2.81亿,-19.22%,40.92亿,-8.26%,0.8600,5.82,0.17,3.56,0.89,7.55%,22.00%,15.48%,14.78%,21.98,16.46,21.87,0.11,1.98,1.61,1.61,0.73,42.01%
2014-03-31,7536.98万,-25.15%,7195.13万,-27.23%,9.20亿,-20.33%,0.2100,6.03,0.17,3.77,-0.49,8.20%,23.76%,3.54%,3.48%,23.42,3.86,23.29,0.12,2.23,1.55,1.55,0.59,37.03%
2014-06-30,1.29亿,-23.15%,1.24亿,-22.67%,17.06亿,-19.96%,0.3600,5.68,0.17,3.42,-0.63,7.54%,23.97%,5.97%,6.30%,24.39,7.44,24.20,0.18,2.10,1.45,1.45,0.65,39.21%
2014-09-30,1.72亿,-17.30%,1.60亿,-20.31%,24.52亿,-15.77%,0.4800,5.80,0.17,3.54,-0.49,7.01%,24.10%,8.12%,8.25%,25.57,10.61,25.46,0.11,2.28,1.42,1.42,0.57,36.10%
2014-12-31,2.63亿,-14.96%,2.26亿,-19.64%,33.63亿,-17.83%,0.7300,6.06,0.17,3.72,0.16,7.81%,23.93%,12.32%,12.08%,22.67,15.95,22.57,0.10,2.12,1.05,1.05,0.58,36.86%
2015-03-31,6428.50万,-14.71%,6371.01万,-11.45%,7.57亿,-17.65%,0.1800,6.23,0.17,3.89,-0.23,8.49%,24.79%,2.91%,2.87%,21.81,4.14,21.72,0.09,2.32,1.13,1.13,0.49,33.04%
2015-06-30,1.11亿,-13.78%,1.16亿,-6.54%,14.02亿,-17.80%,0.0670,5.86,0.17,3.52,-0.39,7.91%,25.52%,5.11%,5.26%,22.61,7.99,22.53,0.08,2.42,1.50,1.50,0.48,32.32%
2015-09-30,1.52亿,-11.79%,1.40亿,-12.56%,20.25亿,-17.42%,0.2820,5.98,0.17,3.64,-0.15,7.49%,25.37%,7.05%,7.07%,23.61,11.47,23.54,0.07,2.41,1.08,1.08,0.48,32.31%
2015-12-31,2.29亿,-12.80%,1.97亿,-12.92%,28.04亿,-16.60%,0.4250,6.19,0.17,3.80,0.30,8.17%,25.08%,10.56%,10.30%,20.85,17.32,20.79,0.06,2.37,1.05,1.05,0.49,32.95%
2016-03-31,6057.41万,-5.77%,5461.93万,-14.27%,6.95亿,-8.28%,0.1120,8.25,6.00,0.96,-0.05,8.72%,25.50%,2.69%,0.50%,17.55,5.15,17.49,0.06,4.23,2.69,2.69,0.07,6.49%
2016-06-30,2.22亿,100.62%,2.01亿,73.36%,19.69亿,40.43%,0.1340,5.45,4.00,0.25,-2.35,21.78%,27.64%,3.08%,1.83%,28.70,9.42,19.11,9.59,1.30,1.07,0.66,3.92,73.27%
2016-09-30,3.82亿,152.15%,3.50亿,150.03%,37.02亿,82.83%,0.2300,5.54,4.00,0.32,-2.65,27.39%,27.31%,4.30%,3.10%,28.09,15.00,18.00,10.09,1.40,1.15,0.69,3.94,73.71%
2016-12-31,6.20亿,170.88%,5.62亿,185.56%,49.85亿,104.73%,0.3440,5.61,4.00,0.35,-2.62,32.32%,26.66%,6.33%,4.97%,31.35,22.00,16.36,14.98,1.44,1.19,0.64,3.95,73.78%
2017-03-31,1.81亿,198.68%,1.66亿,204.64%,12.84亿,114.70%,0.0810,5.70,4.00,0.43,-0.54,35.24%,28.34%,1.44%,1.43%,41.98,5.77,15.59,26.38,1.39,1.11,0.59,4.16,74.82%
2017-06-30,2.58亿,15.87%,2.37亿,17.81%,23.35亿,49.05%,0.1160,5.65,4.00,0.39,-1.94,28.25%,28.66%,2.05%,2.05%,41.33,10.66,16.89,24.44,1.32,1.05,0.54,4.52,76.30%
2017-09-30,4.79亿,25.37%,4.55亿,30.05%,37.37亿,24.75%,0.2160,5.73,4.00,0.49,-4.16,32.02%,27.61%,3.80%,3.76%,42.99,16.39,16.48,26.52,1.22,0.94,0.45,4.67,76.65%
2017-12-31,6.33亿,2.07%,6.11亿,8.82%,53.31亿,6.86%,0.2850,5.80,4.00,0.52,-4.28,16.14%,False,5.00%,4.91%,False,False,False,False,False,False,False,4.53,76.10%
2018-03-31,1.11亿,-38.61%,1.08亿,-34.92%,12.81亿,-0.30%,0.0500,5.86,4.00,0.57,-0.58,12.38%,False,0.86%,0.85%,False,False,False,False,False,False,False,4.73,76.46%
2018-06-30,1.88亿,-27.13%,1.75亿,-26.10%,25.86亿,10.72%,0.0840,5.79,4.00,0.51,0.75,10.45%,False,1.45%,1.46%,False,False,False,False,False,False,False,5.30,77.96%
2018-09-30,2.93亿,-38.81%,2.77亿,-39.15%,42.72亿,14.32%,0.1320,5.82,4.00,0.56,-0.92,9.92%,False,2.27%,2.27%,False,False,False,False,False,False,False,5.46,78.51%
2018-12-31,4.50亿,-28.95%,4.24亿,-30.68%,66.71亿,25.14%,0.1950,6.11,4.34,0.46,0.12,9.11%,False,3.31%,2.67%,False,False,False,False,False,False,False,4.59,79.63%
2019-03-31,2.69亿,142.32%,2.66亿,145.28%,20.57亿,60.66%,0.0980,5.99,4.34,0.32,1.04,19.37%,False,1.64%,1.63%,False,False,False,False,False,False,False,5.54,80.33%
2019-06-30,11.65亿,520.49%,2.32亿,32.61%,50.81亿,94.47%,0.4230,6.25,4.34,0.59,1.24,28.47%,False,6.94%,6.77%,False,False,False,False,False,False,False,5.07,78.97%
2019-09-30,13.41亿,357.02%,3.96亿,43.14%,76.78亿,61.07%,0.4870,6.26,4.29,0.65,0.23,25.20%,False,7.98%,7.78%,False,False,False,False,False,False,False,4.99,79.21%
2019-12-31,11.79亿,161.98%,2.36亿,-44.25%,99.29亿,25.50%,0.4280,6.19,4.27,0.52,1.23,19.99%,False,7.08%,6.92%,False,False,False,False,False,False,False,5.35,79.63%
2020-03-31,35.25亿,1209.78%,2.46亿,-7.27%,18.00亿,117.97%,1.2810,8.17,5.14,1.63,-0.52,81.83%,False,18.75%,15.68%,False,False,False,False,False,False,False,3.68,74.11%
2020-06-30,40.38亿,246.58%,7.36亿,217.51%,38.72亿,-23.78%,1.4670,8.31,5.14,1.81,-1.42,383.11%,3.12%,20.17%,17.64%,29.33,8.41,21.39,7.93,1.26,0.77,0.77,3.62,73.68%
2020-09-30,45.11亿,236.44%,13.45亿,239.39%,70.61亿,-8.03%,1.2140,8.48,5.14,1.98,-1.15,180.19%,2.69%,21.93%,19.31%,52.39,5.86,46.08,6.30,1.44,0.90,0.89,3.74,73.98%
2020-12-31,46.15亿,291.45%,15.97亿,576.18%,96.87亿,-2.44%,1.2420,8.52,5.27,1.87,-1.89,137.83%,2.75%,22.27%,19.68%,43.11,9.71,37.06,6.05,1.45,0.89,0.88,3.95,74.75%
2021-03-31,5.69亿,-83.85%,5.65亿,129.41%,23.46亿,30.38%,0.1530,8.67,5.25,2.07,-0.14,148.23%,2.91%,2.41%,2.39%,89.34,1.13,79.52,9.82,1.50,0.98,0.98,4.34,76.00%
2021-06-30,12.47亿,-69.12%,12.33亿,67.40%,58.38亿,50.75%,0.2485,8.67,5.25,2.07,-1.83,71.76%,2.77%,5.20%,5.22%,54.35,3.71,48.47,5.88,1.40,0.90,0.90,4.56,76.85%
2021-09-30,20.08亿,-55.48%,19.16亿,42.53%,99.23亿,40.53%,0.4002,6.63,3.63,1.74,-1.56,57.47%,2.39%,8.32%,8.15%,42.01,7.01,38.51,3.50,1.41,0.92,0.92,4.57,76.87%
2021-12-31,24.80亿,-46.25%,24.92亿,56.05%,133.14亿,37.44%,0.4944,6.77,3.64,1.81,-1.96,52.76%,1.53%,10.22%,9.86%,47.92,8.39,42.93,4.99,1.50,0.98,0.98,4.68,76.84%
2022-03-31,5.84亿,2.55%,5.83亿,3.11%,36.05亿,53.64%,0.1164,6.92,3.64,1.97,-0.63,37.54%,-0.69%,2.30%,2.27%,51.21,1.88,47.88,3.33,1.45,0.90,0.90,4.70,76.90%
2022-06-30,13.25亿,6.30%,12.55亿,1.83%,66.25亿,13.49%,0.2642,5.14,2.44,1.46,-0.26,50.63%,0.44%,5.16%,5.14%,68.16,2.82,63.83,4.33,1.39,0.87,0.86,4.96,77.79%
2022-09-30,19.51亿,-2.82%,18.25亿,-4.79%,107.08亿,7.91%,0.3889,5.27,2.44,1.58,0.98,42.43%,1.36%,7.55%,7.37%,47.73,6.23,43.34,4.39,1.38,0.89,0.89,4.97,77.65%
2022-12-31,25.13亿,1.30%,23.25亿,-6.69%,141.71亿,6.44%,0.5008,5.38,2.44,1.66,-0.27,44.88%,1.42%,9.66%,9.30%,54.13,7.38,48.76,5.36,1.29,0.81,0.81,4.97,77.41%
2023-03-31,7.12亿,21.99%,7.02亿,20.58%,38.77亿,7.57%,0.1420,5.52,2.44,1.80,0.27,43.54%,3.50%,2.60%,2.57%,43.37,2.29,39.33,4.04,1.38,0.85,0.85,4.98,77.47%
2023-06-30,14.63亿,10.36%,13.96亿,11.20%,65.26亿,-1.49%,0.2916,5.52,2.44,1.78,1.13,54.23%,14.24%,5.29%,5.28%,82.64,2.33,77.36,5.28,1.46,0.88,0.88,5.04,77.78%
2023-09-30,20.60亿,5.59%,18.78亿,2.91%,105.75亿,-1.24%,0.4107,5.64,2.44,1.90,2.32,44.19%,11.10%,7.45%,7.29%,48.20,6.59,40.99,7.21,1.56,0.96,0.96,5.11,78.03%
2023-12-31,24.04亿,-4.33%,21.92亿,-5.73%,147.93亿,4.39%,0.4791,5.71,2.44,1.91,2.67,35.49%,10.67%,8.66%,8.40%,52.50,7.81,46.11,6.38,1.57,0.96,0.96,5.09,77.80%
2024-03-31,4.67亿,-34.41%,4.12亿,-41.31%,30.28亿,-21.92%,0.0931,5.80,2.44,2.01,0.40,22.45%,5.05%,1.62%,1.60%,91.15,1.20,74.81,16.34,1.64,1.00,0.99,5.24,78.57%
2024-06-30,10.16亿,-30.55%,8.67亿,-37.90%,67.47亿,3.39%,0.2026,5.72,2.44,1.94,1.20,23.13%,11.73%,3.50%,3.54%,87.77,2.53,71.09,16.68,1.64,0.98,0.98,5.41,78.61%
2024-09-30,17.19亿,-16.58%,11.93亿,-36.46%,70.71亿,3.05%,0.3431,5.85,2.44,2.08,2.67,24.94%,14.09%,5.92%,5.86%,79.23,4.53,59.56,19.67,1.65,0.97,0.97,5.52,79.04%
2024-12-31,22.94亿,-4.56%,14.59亿,-33.44%,75.32亿,-10.53%,0.4581,5.97,2.44,2.16,3.28,30.36%,16.66%,7.85%,7.36%,88.22,5.25,68.54,19.68,1.48,0.95,0.95,5.58,79.11%
2025-03-31,6.56亿,40.41%,6.55亿,58.96%,18.52亿,-9.42%,0.1300,6.11,2.44,2.29,0.58,44.19%,22.24%,2.15%,2.06%,142.10,0.87,103.71,38.39,1.62,0.98,0.98,5.14,77.63%
2025-06-30,15.58亿,53.40%,15.51亿,78.96%,55.37亿,-17.94%,0.3093,6.12,2.44,2.30,0.86,49.53%,30.22%,5.05%,4.89%,136.40,1.87,96.01,40.39,1.50,0.93,0.93,5.17,77.68%
2025-09-30,30.10亿,75.13%,14.69亿,23.14%,82.71亿,16.96%,0.5984,6.31,2.44,2.50,0.96,63.72%,33.44%,9.63%,9.16%,146.62,2.47,109.36,37.27,1.35,0.85,0.85,4.95,77.17%
2025-12-31,35.19亿,53.42%,18.12亿,24.19%,78.43亿,4.13%,0.6990,6.38,2.43,2.55,1.22,94.84%,52.61%,11.26%,10.59%,53.88,False,False,53.88,1.38,0.88,0.88,4.91,76.55%
2026-03-31,12.97亿,97.68%,10.65亿,62.49%,15.39亿,-16.92%,0.2582,6.64,2.43,2.81,0.78,198.19%,21.16%,3.95%,3.76%,77.42,False,False,77.42,1.51,0.98,0.98,4.81,76.36%
