报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1538941958.88,805330102.4,664749697.59,,68862158.89,,3110094.91,1862520806.87,634946255.54,2377016.67,,,,,,47444.87,386454.26,12635557.32,422942.61,4044813.29,285926365.48,98919168.42,136069557.59,823201242.67,2021070711.01,970201427.83,,,,-89456876.88,,,,9915796.05,4461.0,-3790929.49,,445181.66,1614609495.36,232248060.25,,332316.67,,1846525238.94,250469865.8,,1596055373.14,1596055373.14,,1296837439.1,,299217934.04,-21595034.28,-21150698.47,64567903.17,,64567903.17,,,-85718601.64,-73212892.85,,,,,,,,-12505708.79,,-444335.81,1574460338.86,1275686740.63,298773598.23,0.2582,0.2582,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:14:06
20251231,7842657333.43,4817211574.02,2719697665.43,,305748093.98,,35646047.91,7465071732.85,2282831324.53,10316644.0,,,,-2066254.18,,836691.13,31211437.27,38448698.54,4606405.29,14191050.19,1271758999.53,270620269.84,491267685.37,3573527903.98,4469657758.47,2669221418.54,,,,-716409020.89,,,,58929236.31,-27181043.42,-1648534360.36,,504865.78,2514553036.47,2818810210.87,,4203149.57,,5329160097.77,760328938.15,,4568831159.62,4568831159.62,,3519372047.13,,1049459112.49,-111602543.43,-113421826.72,-15530056.4,,-16583559.96,1053503.56,,-97891770.32,-87737619.67,,,,,,,,-10154150.65,,1819283.29,4457228616.19,3405950220.41,1051278395.78,0.699,0.699,定期报告,是,20260409,CNY,合并期末,2026-04-08T20:12:05
20250930,8270835526.85,5998757897.3,2058304337.93,,213773291.62,,1990592511.43,7908454058.4,3992661298.58,7508665.33,,,,,,481688.78,2293740526.43,26897916.09,2553480.21,7279514.73,946758918.47,178687076.03,358561733.81,2745625500.18,3875482844.63,2115618152.08,,,,-745581413.46,,,,16673834.31,-4438350.77,-1494238656.32,,179834.3,2010459561.14,2523572025.57,,3662144.97,,4530369441.74,707999205.28,,3822370236.46,3822370236.46,,3010278806.1,,812091430.36,-31135834.2,-31396291.18,20489808.57,,20489808.57,,,-51886099.75,-47016140.78,,,,,,,,-4869958.97,,260456.98,3791234402.26,2978882514.92,812351887.34,0.5984,0.5984,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:54:17
20250630,5537142493.02,4038306489.16,1355970990.11,,142865013.75,,1463191444.82,5362667790.66,2818063555.29,4114194.77,,,,,,287736.44,1674013871.82,19763769.1,2211668.63,1442583.55,550264161.04,127258995.9,219580631.79,1839261125.94,2187177058.12,1202176691.38,,,,57805726.18,,,,16071210.32,-5830906.29,-90373071.21,,89464.36,2339414183.84,69849.1,,2869929.73,,2336614103.21,336634247.27,,1999979855.94,1999979855.94,,1558440127.36,,441539728.58,20098410.32,19837953.34,70978107.99,,70978107.99,,,-51140154.65,-46979929.79,,,,,,,,-4160224.86,,260456.98,2020078266.26,1578278080.7,441800185.56,0.3093,0.3093,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:26:05
20250331,1852350673.84,1030286732.44,750381345.44,,71682595.96,,6475094.35,1846833545.15,559538306.85,1862894.15,,,,,,188797.45,7672774.2,9195222.0,2211668.63,1443123.55,274250430.77,73961727.54,125390052.28,924181374.21,807824420.81,564417873.87,,,,194264973.9,,,,3304899.55,-2606082.67,-15321952.04,,-409135.31,992574252.93,14902.31,,1743754.73,,990845400.51,142679223.84,,848166176.67,848166176.67,,656037015.99,,192129160.68,2784586.7,2784586.7,37580269.28,,37580269.28,,,-34795682.58,-34010688.59,,,,,,,,-784993.99,,,850950763.37,658821602.69,192129160.68,0.13,0.13,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T21:30:08
20241231,7531894447.74,3301465535.04,3779470920.99,,450957991.71,,45812065.42,6880760903.87,1515711263.58,9835094.69,,,,11232473.28,,505565.46,42804804.85,51330519.09,7768618.59,11557649.13,1165754905.9,-61096907.52,300091013.52,4168161721.67,3734436599.27,1859657371.52,,,,-1762770745.94,,,,15369239.85,-7705361.25,-372595443.24,,46436813.05,2304304645.61,878690456.55,,2438162.53,,3180556939.63,446716305.83,,2733840633.8,2733840633.8,,2293993497.99,,439847135.81,-1037839.7,278683.17,50327018.84,,50327018.84,,,-50048335.67,-54250080.46,,,,,,,,4201744.79,,-1316522.87,2732802794.1,2294272181.16,438530612.94,0.4581,0.4581,定期报告,是,20260409,CNY,合并期末,2025-04-02T21:17:04
20240930,7071375744.99,3789550508.61,2939007116.9,,342818119.48,,1547686705.78,6632269104.69,2716309314.59,7588303.23,,,,,,76492.63,1858995407.69,30871043.6,6447349.71,8046163.91,782116865.7,-274192567.02,,3355006138.34,2739116860.03,1475787406.07,,,,-1523456495.26,,,,8236568.04,6925.02,-179664423.12,,-460315.08,1482885759.93,756134931.15,,1807246.07,,2237213445.01,337780984.44,,1899432460.57,1899432460.57,,1718879445.52,,180553015.05,-44039231.24,-44039231.24,64993255.16,,64993255.16,,,-109032486.4,-107797729.37,,,,,,,,-1234757.03,,,1855393229.33,1674840214.28,180553015.05,0.3431,0.3431,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T21:02:03
20240630,6747284695.25,4478410313.3,2033553859.9,,235320522.05,,3377460516.58,6434877596.75,3953285345.56,4427458.76,,,,,,20738.64,3430917476.06,16384476.69,4339685.52,2152687.1,456946239.87,-230875496.43,,2228196461.04,1521988235.16,868701577.52,,,,-606699203.43,,,,4274673.22,-77005.8,-6268777.91,,-499771.35,1225125248.39,276997.87,,1681573.02,,1223720673.24,187958471.72,,1035762201.52,1035762201.52,,1015913940.02,,19848261.5,27273796.96,27273796.96,105337096.49,,105337096.49,,,-78063299.53,-79299134.59,,,,,,,,1235835.06,,,1063035998.48,1043187736.98,19848261.5,0.2026,0.2026,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T20:52:03
20240331,3027697091.44,1815957108.6,1089920874.9,,121819107.94,,1500079942.77,2914323491.13,1724298378.34,1916957.18,,,,,,2226.08,1501396307.4,6432959.87,2169842.76,283018.87,199516501.07,-137030161.99,,1116733768.95,678563299.8,425923915.93,,,,-296981997.14,,,,2198511.38,-73898.49,-6866481.78,,81274.34,490294308.42,31808.0,,1017112.11,,489309004.31,81573863.78,,407735140.53,407735140.53,,467233189.55,,-59498049.02,25981032.94,25981032.94,48059270.2,,48059270.2,,,-22078237.26,-22125556.81,,,,,,,,47319.55,,,433716173.47,493214222.49,-59498049.02,0.0931,0.0931,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T23:37:03
20231231,14793443074.65,9353576161.17,4787148863.85,,652718049.63,,8172100894.53,13611734101.46,8355681701.95,16422969.72,,,,-56124212.82,,205058.38,8112431836.2,32585266.39,7622243.73,6688014.1,1206949703.84,-350476783.91,,4392180140.08,2840508319.23,1631144260.42,,,,171610494.41,,,,89749884.82,-6150.49,-235978237.02,,-828165.48,4046765118.66,3421535.1,,5199887.57,,4044986766.19,725199978.03,,3319786788.16,3319786788.16,,2403640893.83,,916145894.33,79501961.93,79501961.93,5805604.32,,5805604.32,,,73696357.61,72010061.78,,,,,,,,1686295.83,,,3399288750.09,2483142855.76,916145894.33,0.4791,0.4791,定期报告,是,20250403,CNY,合并期末,2024-03-27T21:57:04
