代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
601066,中信建投,,,,1.75,0.006179378531,1.09,10.694843661096,1.589369272034,4.328009072913,30.681635502842,7756694797,2026-03-27,,,股东大会决议通过,2026-03-27
