代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
600584,长电科技,,,,1.0,0.001094930472,0.87,16.022650423077,8.521703790324,6.042299756328,-2.754600666548,1789414570,2026-04-10,2026-06-22,2026-06-23,实施分配,2026-06-16
