报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,109252947124.96,,,,,,,,,,,1123255.46,294301729.55,109548372109.97,105402435143.36,,,,,,215242599.7,338884166.3,765490774.46,106722052683.82,2826319426.15,,743375606.5,88774555.3,,,2032061.96,,,834182223.76,4852302.33,841000000.0,,,,,845852302.33,-11670078.57,,3221592313.26,,46644988190.43,,,49866580503.69,47952814505.74,1348348478.03,,93296873.85,49394459857.62,472120646.07,20405617.11,3307175610.76,2690573492.28,,,,,5997749103.04,定期报告,未审计,20241029,CNY,合并期末,2023-10-27T18:00:03
20230630,,67236613312.41,,,,,,,,,,,1123255.46,288851078.43,67526587646.3,67790635321.59,,,,,,176291817.56,251125107.55,598220232.85,68816272479.55,-1289684833.25,,2310582.5,82895409.0,,,2032061.96,,,87238053.46,1530868.05,841000000.0,,,,,842530868.05,-755292814.59,,3194177434.52,,28587330643.48,,,31781508078.0,26733246675.85,366468649.63,,69798498.65,27169513824.13,4611994253.87,34312649.47,2601329255.5,2690689418.45,5292018673.95,2690689418.45,,,5292018673.95,定期报告,未审计,20240820,CNY,合并期末,2023-08-27T15:45:03
20230331,,32855750436.65,,,,,,,,,,,44653820.69,989907247.32,33890311504.66,33932389054.2,,,,,,33499655.22,107373797.0,2306574545.97,36379837052.39,-2489525547.72,,4407668.46,27381600.0,,,,,,31789268.46,184895.0,,,,,,184895.0,31604373.46,,,,16650248651.22,,,16650248651.22,13015676633.41,182449904.46,,,13198126537.87,3452122113.35,-13808096.5,980392842.59,2690573492.28,,,,,3670966334.87,定期报告,未审计,20240423,CNY,合并期末,2023-04-26T20:10:04
20221231,,123558933060.18,,,,,,,,,,,352634242.08,671227923.54,124582795225.8,123335889294.13,,,,,,287202053.02,338398572.77,569657631.91,124531147551.83,51647673.97,,493237171.0,97800022.66,41583.59,,,,,591078777.25,5777502.88,100000000.0,,,,,105777502.88,485301274.37,,,,61997375978.08,,,61997375978.08,62505983770.34,1035558396.66,,308820878.0,63850363045.0,-1852987066.92,71354470.12,-1244683648.46,3935373066.91,2690689418.45,3935373066.91,,,2690689418.45,定期报告,是,20240327,CNY,合并期末,2023-02-21T02:35:03
20220930,,100608637738.55,,,,,,,,,,,6533164.25,1332423149.65,101947594052.45,99837931427.6,,,,,,161678766.5,208779672.89,1369672974.29,101578062841.28,369531211.17,,392445617.78,89396985.99,,,,,,481842603.77,1734151.64,,,,,2441088.44,4175240.08,477667363.69,,,,49304657074.6,,,49304657074.6,48145703473.38,708899052.33,,960986.96,48855563512.67,449093561.93,210319859.69,1506611996.48,3935347766.63,,,,,5441959763.11,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T18:00:03
20220630,,65033767655.22,,,,,,,,,,,821690.53,209697615.44,65244286961.19,70563210576.83,,,,,,131353448.75,183309490.85,657428082.24,71535301598.67,-6291014637.48,,226717674.15,1363744.09,41583.59,,,,,228123001.83,973204.6,500000000.0,,,,,500973204.6,-272850202.77,,,,36916423855.99,,,36916423855.99,32468165508.15,136183536.9,,146418510.53,32750767555.58,4165656300.41,59976137.78,-2338232402.06,3935373066.92,1597140664.86,3935373066.92,,,1597140664.86,定期报告,是,20230828,CNY,合并期末,2023-02-21T02:35:03
20220331,,28638246652.3,,,,,,,,,,,92637465.66,390594036.0,29121478153.96,31526751586.7,,,,,,31808041.17,71972291.03,1815386086.73,33445918005.63,-4324439851.67,,126461881.12,,,,,,,126461881.12,1014981.64,,,,,822099.15,1837080.79,124624800.33,,,,13893917771.41,,,13893917771.41,10767706104.46,47977723.74,,960480.0,10816644308.2,3077273463.21,-8306468.43,-1130848056.56,3935347766.63,,,,,2804499710.07,定期报告,未审计,20230427,CNY,合并期末,2023-04-26T18:55:03
20211231,,121343994626.21,,,,,,,,,,,1973193.81,325232563.15,121671200383.17,123448149545.02,,,,,,264299515.55,582245551.42,596860795.29,124891555407.28,-3220355024.11,,2630700875.17,109520893.31,15732687.24,,,,,2755954455.72,14093066.61,550000000.0,,,,,564093066.61,2191861389.11,,,,61611035713.2,,,61611035713.2,57793306357.84,384852513.82,,248463281.47,58426622153.13,3184413560.07,-23257278.28,2132662646.79,1802710420.12,3935373066.91,1802710420.12,,,3935373066.91,招股说明书/意向书,是,20230407,CNY,合并期末,2022-05-10T21:35:03
20210630,,57301128998.81,,,,,,,,,,,893338.82,263577856.93,57565600194.56,61158406593.59,,,,,,149976006.49,381282502.29,81842941.59,61771508043.96,-4205907849.4,,2002288754.81,103109671.21,15733061.09,,,,,2121131487.11,23111760.13,,,,,,23111760.13,2098019726.98,,,,26788506799.32,,,26788506799.32,24613532360.55,73520928.2,,89023052.44,24776076341.19,2012430458.13,-85796666.48,-181254330.77,1802710420.12,,,,,1621456089.35,招股说明书(申报稿),未审计,20211210,CNY,合并期末,2021-12-11T01:20:03
20201231,,80312038858.75,,,,,,,,,,,1405127.37,138286450.29,80451730436.41,78885056970.69,,,,,,243232365.09,461748841.97,513027195.7,80103065373.45,348665062.96,,1526660542.7,124175374.83,,,,,,1650835917.53,23219842.93,1665020000.0,,,,,1688239842.93,-37403925.4,,,,42580205570.75,,595000000.0,43175205570.75,42432235629.71,216026867.08,,666028687.19,43314291183.98,-139085613.23,-72072980.77,100102543.56,1702607876.56,1802710420.12,1702607876.56,,,1802710420.12,招股说明书/意向书,是,20230320,CNY,合并期末,2021-12-11T01:20:03
20191231,,65510611869.2,,,,,,,,,,,482660.76,154336499.97,65665431029.93,64113858839.55,,,,,,228540848.17,437872137.19,429487066.04,65209758890.95,455672138.98,,782941489.28,135073935.22,55195.66,,,,,918070620.16,16906967.36,3737289503.82,,,,,3754196471.18,-2836125851.02,,,,40555765106.89,,600000000.0,41155765106.89,37593320842.26,311923097.6,,622950084.58,38528194024.44,2627571082.45,49019755.73,296137126.14,1406470750.42,1702607876.56,1406470750.42,,,1702607876.56,招股说明书/意向书,是,20230320,CNY,合并期末,2021-12-11T01:20:03
20181231,,46591942272.58,,,,,,,,,,,7030529.04,188364964.47,46787337766.09,46077146658.72,,,,,,169034163.06,315814011.59,328541401.8,46890536235.17,-103198469.08,,1306330565.53,152019242.03,1096287.11,,,,,1459446094.67,6188709.13,4502071343.85,,,,,4508260052.98,-3048813958.31,,856350000.0,,28690157311.35,,,29546507311.35,25231384397.89,1515719867.05,,17363766.16,26764468031.1,2782039280.25,61162404.29,-308810742.85,1715281493.27,,,,,1406470750.42,招股说明书(申报稿),是,20211210,CNY,合并期末,2021-12-11T01:20:03
