代码,名称,送转股份-送转总比例,送转股份-送转比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
601061,中信金属,,,,1.01,0.008961845608,0.55,4.742527714286,1.228205004573,2.301738147504,20.158232502821,4900000000,2026-03-26,,,股东大会决议通过,2026-03-26
