报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,9557642849.91,,,,,617300397.28,2410043415.13,36425.08,2410006990.05,640494483.78,3194188847.68,,,,,,,,,,,745333136.89,17200513256.77,,,,168136869.85,1148132512.56,35681785769.85,,,,,,,,21013276041.89,34370883.0,335692897.63,,19453754.05,,,,,,7893834.71,,,,,14093398.96,,,,,28606008.99,21427711.52,,,8031932.6,,71639676.6,,21554486139.95,57236271909.8,,7143545589.71,,,,,14006707.17,15789316710.48,8095158271.78,7694158438.7,,1156913725.97,,,336343709.56,371245266.86,,,,,,62501068.09,,,,,,,,,,,,,,5121393231.88,129249237.48,30124515247.2,,1605403378.37,,,,16940404.78,337009526.09,,,,2764715.29,6082.55,875572142.72,44936257.73,2882632507.53,33007147754.73,,4900000000.0,,,,6018204522.41,,149022895.89,,506860838.55,,,12655035898.22,,,24229124155.07,,24229124155.07,57236271909.8,定期报告,未审计,20260422,CNY,合并期末,2026-04-21T17:54:03
20251231,,7111175298.65,,,,,127285487.45,4736984620.82,36425.08,4736948195.74,470626848.74,3982285433.5,,,,,,,,,,2487943646.28,2487943646.28,16606755524.7,,,,190106422.03,903553769.35,36616717051.52,,,,,,,,20635849065.23,34370883.0,343023290.12,,19458032.47,,,,,,7893834.71,,,,,14235084.7,,,,,30075392.54,21688754.16,,,8852397.06,,21466879.67,,21136913613.66,57753630665.18,,6929250608.07,,,,,2011462390.72,14769178811.28,6458252229.12,8310926582.16,,833476696.0,,,287683663.83,409804363.12,,556945286.59,,,227715618.43,784660905.02,,,,,,,,,,,,,,5097206174.1,92177012.61,31214900624.75,,2252498137.19,,,,26509976.57,240750829.34,,,,2776766.8,6082.55,732866190.25,44936257.73,3300344240.43,34515244865.18,,4900000000.0,,,,6018204522.41,,534803516.27,,506860838.55,,,11278516922.77,,,23238385800.0,,23238385800.0,57753630665.18,定期报告,是,20260422,CNY,合并期末,2026-03-25T19:18:05
20250930,,9373498857.94,,,,,210175315.6,3147251191.39,,3147251191.39,751468042.15,4259103331.76,,,,,,,,,,,1377460510.83,11143269632.46,,,,203792805.16,654397981.77,31120417669.06,,,,,,,,21214125932.67,34237816.6,354878200.31,,20713730.44,,,,,,1195344.3,,,,,2805961.41,,,,,13088928.57,19298433.77,,,6751232.72,,48743026.49,,21715838607.28,52836256276.34,,3523011588.65,,,,,449099159.55,14015778113.19,6694732665.02,7321045448.17,,1132298314.44,,,299330707.79,547307966.1,,,,,,205291335.13,,,,,,,,,,,,,,3441790644.69,120388920.3,23734296749.84,,4538090353.06,,,,32770820.02,235114987.84,,,,3945853.4,6082.55,604962521.06,44936257.73,5459826875.66,29194123625.5,,4900000000.0,,,,6030500405.35,,706807126.96,,401333895.3,,,11603491223.23,,,23642132650.84,,23642132650.84,52836256276.34,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T21:00:12
20250630,,6606835216.34,,,,,219924629.25,2459692912.72,,2459692912.72,640872772.22,3184931313.93,62212500.0,,,,,,,,,923223696.62,985436196.62,11890624599.86,,,,227354147.61,123731496.4,26339403284.95,,,,,,,,21222815894.96,34237816.6,367189846.68,,24624362.88,,,,,,699594.44,,,,,2404920.09,,,,,12795436.01,20004928.43,,,1849594.04,,23961089.96,,21710583484.09,48049986769.04,,5780383387.5,,,,,351146900.44,9159813220.84,4044114471.14,5115698749.7,,605826715.64,,,274141182.11,431625828.77,,,,,254340605.17,254340605.17,,,,,,,,,,,,,,1651062746.33,60370215.94,18568710802.74,,6221335968.36,,,,40540038.29,202400024.15,,,,3951702.9,6082.55,449092141.1,44936257.73,6962262215.08,25530973017.82,,4900000000.0,,,,5663046805.74,,828575166.4,,401333895.3,,,10726057883.78,,,22519013751.22,,22519013751.22,48049986769.04,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T18:08:12
20250331,,6277463941.9,,,,,200050722.87,2351727232.97,,2351727232.97,1089151480.87,4779060860.43,,,,,,,,,,,1559010979.15,12472916535.05,,,,165933780.52,167707762.43,29063023296.19,,,,,,,,21031957567.42,34237816.6,324806752.72,,25489022.67,,,,,,2428509.63,,,,,2516425.19,,,,,14897554.88,18149432.07,,,1432168.43,,50089615.5,105933055.58,21611937920.69,50674961216.88,,8842826205.61,,,,,395377868.24,7553273225.64,3429739612.72,4123533612.92,,1090471785.61,,,290874068.44,435712383.69,,,,,,158932225.09,,,,,,,,,,,,,,1065918755.24,134542945.23,19967929462.79,,7538155588.54,,,,11348764.46,196577519.15,,,,3661980.55,6082.55,421098165.79,44936257.73,8215784358.77,28183713821.56,,4900000000.0,,,,5661407250.1,,856735589.15,,401333895.3,,,10671770660.77,,,22491247395.32,,22491247395.32,50674961216.88,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T19:20:04
20241231,,6201141481.09,,,,,968131333.87,2922071533.85,,2922071533.85,961728531.65,3249753466.85,7725061.3,,,,,,,,,913171973.66,920897034.96,11448182688.16,,,,123140470.93,146287227.24,26941333768.6,,,,,,,,20528629322.94,34237816.6,392803882.49,,25489555.65,,,,,,2065891.71,,,,,2700841.24,,,,,15804574.14,18798933.12,,,1349896.34,,21126059.09,105158055.56,21148164828.88,48089498597.48,,8014709680.52,,,,,14526291.89,9254959270.43,2916839706.4,6338119564.03,,744302470.16,,,244745086.57,450140691.71,,,,,174224348.78,174224348.78,,,,,,,,,,,,,,1579144737.24,99416101.25,20576168678.55,,4845378291.95,,,,65624586.64,197426059.2,,,,3665167.47,6082.55,402056958.06,44936257.73,5559093403.6,26135262082.15,,4900000000.0,,,,5661407250.1,,890591020.74,,401333895.3,,,10100904349.19,,,21954236515.33,,21954236515.33,48089498597.48,定期报告,是,20260326,CNY,合并期末,2025-03-26T20:40:03
20240930,,6033463578.51,,,,,127147748.74,2246301326.28,,2246301326.28,962178669.91,4069374053.48,,,,,,,,,,,2218780448.6,13728388965.2,,,,136733926.8,186274556.38,29708643273.9,,,,,,,,19676862623.51,40630770.9,426156459.08,,7022357.92,,,,,,1575614.65,,,,,1121131.91,,,,,18604873.1,19187185.77,,,2619911.45,,159633326.82,103573611.11,20456987866.22,50165631140.12,,10235397172.48,,,,,840512827.73,9176629210.44,4095287125.85,5081342084.59,,1251955384.21,,,288627087.0,316638645.14,,,,,,91046095.68,,,,,,,,,,,,,,1735541008.16,124200602.01,24060548032.85,,4579868681.35,,,,141946170.41,171827597.4,,,,2394938.89,6082.55,215602306.46,,5111645777.06,29172193809.91,,4900000000.0,,,,5571338981.12,,541253815.17,,341461750.63,,,9639382783.29,,,20993437330.21,,20993437330.21,50165631140.12,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T19:05:16
20240630,,6636878328.13,,,,,805536885.04,3224100099.65,,3224100099.65,775185190.28,3582953357.26,54075000.0,,,,,,,,,1385129161.42,1439204161.42,13012256142.21,,,,457098275.92,99746084.7,30032958524.61,,,,,,,,19478962769.18,40630770.9,461511939.58,,6933250.52,,,,,,1376937.72,,,,,2358621.82,,,,,20580578.02,19187185.77,,,1559965.11,,195723833.29,103573611.11,20332399463.02,50365357987.63,,12455167997.54,,,,,13957635.87,9004616884.93,3253959375.28,5750657509.65,,860162933.32,,,206997035.38,351360009.92,,702031873.85,,,208410172.18,910442046.03,,,,,,,,,,,,,,2624358218.97,117310847.85,26544373609.81,,2588997250.56,,,,167144931.41,153277688.45,,,,3025656.93,6082.55,233814373.03,,3146265982.93,29690639592.74,,4900000000.0,,,,5589457963.79,,814834623.31,,341461750.63,,,9028964057.16,,,20674718394.89,,20674718394.89,50365357987.63,定期报告,未审计,20240820,CNY,合并期末,2024-08-19T19:30:05
20240331,,4462078552.56,,,,,202327388.94,2871596517.66,,2871596517.66,830950174.47,4656080245.7,,,,,,,,,,,1667308098.88,13172341555.65,,,,963795934.39,108103861.36,28934582329.61,,,,,,,,18398236576.86,41060254.28,300209676.94,,14982387.95,,,,,,2061181.75,,,,,1883774.3,,,,,12895180.41,18043379.96,,,2246397.35,,316795372.7,110776567.49,19219190749.99,48153773079.6,,13561082918.6,,,,,200993486.01,5925683099.49,1360695661.01,4564987438.48,,1265903918.82,,,220852255.96,273635589.2,,,,,,134151042.09,,,,,,,,,,,,,,3297647692.72,93104211.64,24973054214.53,,3266894000.0,,,,1446959.0,134019259.32,,,,5066026.75,,389225487.28,,3796651732.35,28769705946.88,,4900000000.0,,,,4466752638.65,,863570636.35,,341461750.63,,,8812282107.09,,,19384067132.72,,19384067132.72,48153773079.6,定期报告,未审计,20240423,CNY,合并期末,2024-04-22T20:15:04
20231231,,5925273613.14,,,,,104696866.04,3131348472.39,,3131348472.39,621677182.18,1954400372.65,12000000.0,,,,,,,,,1095994002.77,1107994002.77,11977380838.06,,,,687003449.92,100668714.31,25610443511.46,,,,,,,,18341918625.6,41060254.28,295625248.34,,14982387.95,,,,,,1727434.32,,,,,2804641.24,,,,,29031978.39,18623660.77,,,1710531.33,,26847929.41,102006388.89,18876339080.52,44486782591.98,,8527265529.28,,,,,316666583.57,8559685107.21,2283867423.49,6275817683.72,,575346195.43,,,221269399.2,336432324.5,,,,,152332210.72,152332210.72,,,,,,,,,,,,,,3161761588.08,58157004.17,21908915942.16,,3112194809.41,,,,4033976.36,141324989.92,,,,3185737.05,6082.55,200524654.85,,3461270250.14,25370186192.3,,4900000000.0,,,,4468817806.68,,748788582.33,,341461750.63,,,8657528260.04,,,19116596399.68,,19116596399.68,44486782591.98,定期报告,是,20250327,CNY,合并期末,2024-03-26T20:35:05
