报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20221231,,24084208633.04,,,,,,,,,,,2725440.69,302461616.53,24389395690.26,19791408648.71,,,,,,1841683230.19,696054850.25,1366461442.91,23695608172.06,693787518.2,,,325612881.74,66635705.31,,140937136.2,,,533185723.25,148067645.63,,,15718665.91,,108745173.23,272531484.77,260654238.48,,2141713.0,2141713.0,51200000.0,,,53341713.0,53000000.0,528267155.57,229360359.21,42923469.03,624190624.6,-570848911.6,20790309.68,404383154.76,7811876538.9,8216259693.66,7811876538.9,,,8216259693.66,定期报告,是,20240323,CNY,合并期末,2023-03-24T16:30:03
20220930,,18198434083.17,,,,,,,,,,,2512877.69,230297744.59,18431244705.45,14563417386.38,,,,,,910533536.75,550649883.4,1130925462.09,17155526268.62,1275718436.83,,,194135006.53,10599741.4,,57192114.64,,,261926862.57,77654583.33,,,3220101.31,,760646312.0,841520996.64,-579594134.07,,1700713.0,1700713.0,42000000.0,,,43700713.0,30000000.0,318201823.85,19945950.95,19590653.54,367792477.39,-324091764.39,19493618.54,391526156.91,7811876538.9,,,,,8203402695.81,定期报告,未审计,20231028,CNY,合并期末,2022-10-27T16:05:27
20220630,,10944826675.84,,,,,,,,,,,441851.34,128980248.32,11074248775.5,9209368778.91,,,,,,606831060.54,331226796.46,728398708.91,10875825344.82,198423430.68,,,116368018.69,619593.19,,31527153.42,,,148514765.3,36356908.7,,,,,293000000.0,329356908.7,-180842143.4,,,,25500000.0,,,25500000.0,13500000.0,1075679.14,,18030157.07,32605836.21,-7105836.21,10225049.42,20700500.49,7811876538.9,7832577039.39,7811876538.9,,,7832577039.39,定期报告,未审计,20230825,CNY,合并期末,2022-08-19T15:45:03
20220331,,5474819231.19,,,,,,,,,,,206173.54,66430992.05,5541456396.78,5466899355.23,,,,,,328269683.57,186003095.71,754691582.25,6735863716.76,-1194407319.98,,,28309800.0,529415.04,,603559095.2,,,632398310.24,12093310.31,,,,,,12093310.31,620304999.93,,,,25500000.0,,,25500000.0,13500000.0,465008.33,,277280.0,14242288.33,11257711.67,-1103945.86,-563948554.24,7811876538.9,,,,,7247927984.66,定期报告,未审计,20230425,CNY,合并期末,2022-04-26T15:40:03
20211231,,26000531722.27,,,,,,,,,,,2474639.73,367742334.66,26370748696.66,21653405648.24,,,,,,1790037649.83,748938694.9,1457962116.68,25650344109.65,720404587.01,,,330101421.23,1826357.39,,81802465.27,,,413730243.89,164469252.77,,,,,135651059.03,300120311.8,113609932.09,,,,40558212.0,,,40558212.0,39000000.0,1010584771.14,474253655.92,40034885.35,1089619656.49,-1049061444.49,-8229588.22,-223276513.61,8035153052.51,7811876538.9,8035153052.51,,,7811876538.9,定期报告,是,20230325,CNY,合并期末,2022-03-24T18:10:03
20210930,,19698168201.37,,,,,,,,,,,2293395.28,212062488.53,19912524085.18,15661619986.36,,,,,,914776355.5,613315585.07,1640051149.57,18829763076.5,1082761008.68,,,254142624.28,1774130.18,,78104029.61,,,334020784.07,126905995.71,,,,,892998660.49,1019904656.2,-685883872.13,,,,30000000.0,,,30000000.0,30000000.0,545306854.03,9842487.96,22849832.36,598156686.39,-568156686.39,-4723889.43,-176003439.27,8035153052.51,,,,,7859149613.24,定期报告,未审计,20221028,CNY,合并期末,2021-10-27T15:40:03
20210630,,12487623447.59,,,,,,,,,,,276233.28,120577399.34,12608477080.21,10534978381.24,,,,,,630100019.25,400215114.29,923254718.41,12488548233.19,119928847.02,,,215102933.58,1319517.97,,26100320.89,,,242522772.44,108799857.1,,,,,623861578.81,732661435.91,-490138663.47,,,,13500000.0,,,13500000.0,13500000.0,11147673.99,9396150.57,18403239.15,43050913.14,-29550913.14,-2942809.06,-402703538.65,8035153052.51,7632449513.86,8035153052.51,,,7632449513.86,定期报告,未审计,20220820,CNY,合并期末,2021-08-20T16:20:03
20210331,,5663638397.06,,,,,,,,,,,150863.3,54345845.98,5718135106.34,6022728786.72,,,,,,375640280.94,219057163.8,553015130.08,7170441361.54,-1452306255.2,,,28271280.0,34463.0,,164349100.07,,,192654843.07,69265468.49,,,,,97627821.23,69265468.49,123389374.58,,,,13500000.0,,,13500000.0,13500000.0,403650.0,,2755216.79,16658866.79,-3158866.79,1724139.93,-1330351607.48,8035153052.51,,,,,6704801445.03,定期报告,未审计,20220427,CNY,合并期末,2021-04-28T15:40:03
20201231,,24541025999.74,,,,,,,,,,,4110879.13,235336856.43,24780473735.3,20149696446.15,,,,,,1661531022.17,601239053.52,1271635809.75,23684102331.59,1096371403.71,,,243931619.51,695634.7,,1256856892.59,,,1501484146.8,272830184.24,,,778869004.43,,,1058002143.78,443482003.02,,,,142379788.8,,,142379788.8,144798447.25,856626762.33,473061887.96,260042633.29,1261467842.87,-1119088054.07,-26311776.95,394453575.71,7640699476.8,8035153052.51,7640699476.8,,,8035153052.51,定期报告,是,20220325,CNY,合并期末,2021-03-17T17:55:02
20200930,,17693474076.96,,,,,,,,,,,5246225.41,232313596.61,17931033898.98,14510437594.23,,,,,,691691739.79,398697794.77,1278973394.83,16879800523.62,1051233375.36,,,176735116.44,364318.73,,118048514.03,,,295147949.2,188364707.54,,,778869004.43,,663529595.57,1630763307.54,-1335615358.34,,,,123879788.8,,,123879788.8,125307234.32,392866140.57,11934862.79,238020898.92,756194273.81,-632314485.01,-10924866.89,-927621334.88,7640699476.8,,,,,6713078141.92,定期报告,未审计,20211028,CNY,合并期末,2020-10-23T15:50:02
20200630,,10657544409.7,,,,,,,,,,,3784795.96,201746032.28,10863075237.94,9372357441.28,,,,,,453495335.69,201184317.52,851299946.5,10878337040.99,-15261803.05,,,175317402.84,294276.62,,56503427.95,,,232115107.41,118987581.31,,,,,,118987581.31,113127526.1,,,,116879788.8,,,116879788.8,18192898.03,3058872.01,967392.43,311020898.92,332272668.96,-215392880.16,5341052.35,-112186104.76,7640699476.8,7528513372.04,7640699476.8,,,7528513372.04,定期报告,未审计,20210821,CNY,合并期末,2020-08-21T17:40:03
20200331,,4197442013.88,,,,,,,,,,,1019574.73,47723792.33,4246185380.94,5299665092.53,,,,,,260280730.84,73477576.72,395285726.6,6028709126.69,-1782523745.75,,,39578611.15,155281.23,,1233924631.94,,,1273658524.32,60041833.42,,,,,18267000.0,78308833.42,1195349690.9,,,,115705308.8,,,115705308.8,14500000.0,399478.63,,,14899478.63,100805830.17,5167195.5,-481201029.18,7640699476.8,,,,,7159498447.62,定期报告,未审计,20210429,CNY,合并期末,2020-04-28T17:15:03
20191231,,22900319533.97,,,,,,,,,,,3955922.92,232533082.72,23136808539.61,19274804261.52,,,,,,1552411356.21,680070788.83,1418500472.09,22925786878.65,211021660.96,,,295305674.49,4852050.88,,986978367.47,,,1287136092.84,299339109.71,,,,,128700000.0,428039109.71,859096983.13,,,,42847286.59,,,42847286.59,39000000.0,1101142409.41,627084570.45,29993192.22,1170135601.63,-1127288315.04,4324598.55,-52845072.4,7693544549.2,7640699476.8,7693544549.2,,,7640699476.8,定期报告,是,20210318,CNY,合并期末,2020-04-02T18:00:02
20190930,,16948836183.87,,,,,,,,,,,6003626.46,318072142.63,17272911952.96,14381369281.1,,,,,,813139391.6,526743119.41,1359081885.63,17080333677.74,192578275.22,,,263719894.59,1582584.88,8269850.98,653253143.4,,,926825473.85,224163858.28,,,,,108700000.0,224163858.28,702661615.57,,,,19500000.0,,,19500000.0,19500000.0,1098052075.27,648473203.37,9705457.17,1127257532.44,-1107757532.44,13077477.48,-199440164.17,7693544774.7,,,,,7494104610.53,定期报告,未审计,20201024,CNY,合并期末,2020-03-13T14:58:48
20190630,,10612974724.59,,,,,,,,,,,4634955.29,131829982.03,10749439661.91,9717724557.32,,,,,,704509029.23,345490926.94,834883799.08,11602608312.57,-853168650.66,,,251875884.3,1473395.88,8269850.98,294669188.5,,,556288319.66,142898788.02,,,,,,142898788.02,413389531.64,,,,14500000.0,,,14500000.0,14500000.0,478223969.92,32316456.04,9705457.17,502429427.09,-487929427.09,1322193.57,-926386352.54,7693544774.7,6767158422.16,7693544774.7,,,6767158422.16,定期报告,未审计,20200822,CNY,合并期末,2020-03-13T14:58:48
20190331,,5070432678.0,,,,,,,,,,,2423838.05,94432050.53,5167288566.58,5847749298.6,,,,,,189140094.82,124760127.06,555169320.68,6716818841.16,-1549530274.58,,,172729836.89,147982.76,,1184720861.11,,,1357598680.76,94213031.98,,,,,,94213031.98,1263385648.78,,,,14500000.0,,,14500000.0,14500000.0,417044.16,,,14917044.16,-417044.16,-8909798.15,-295471468.11,7550925910.1,,,,,7255454441.99,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T14:58:48
20181231,,21551644884.85,,,,,,,,,,,3580214.18,244099759.07,21799324858.1,18268869100.65,,,,,,940363539.02,1041176951.35,1360464997.53,21610874588.55,188450269.55,,,124855333.79,145336.92,,1385323391.56,,,1510324062.27,264172522.75,,,,,,264172522.75,1246151539.52,,,,39000000.0,,,39000000.0,34500000.0,1420255882.18,927043742.98,,1454755882.18,-1415755882.18,15316113.67,34162040.56,7516763869.54,7550925910.1,7516763869.54,,,7550925910.1,定期报告,是,20200403,CNY,合并期末,2020-03-13T14:58:48
20180930,,16306225559.65,,,,,,,,,,,5697595.06,151148883.83,16463072038.54,13840162239.28,,,,,,552797682.07,876103972.79,1414852432.75,16683916326.89,-220844288.35,,,104979748.29,107022.23,,988476222.21,,,1093562992.73,194787493.34,,,,,,194787493.34,898775499.39,,,,19500000.0,,,19500000.0,15000000.0,1419647033.29,927530067.15,,1434647033.29,-1415147033.29,16331831.71,-720883990.54,7516763869.54,,,,,6795879879.0,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T14:58:48
20180630,,10589133022.36,,,,,,,,,,,3361043.12,118445754.7,10710939820.18,9009777019.59,,,,,,626081768.52,670247083.57,765722654.92,11071828526.6,-360888706.42,,,93352463.7,106722.23,,738801222.21,,,832260408.14,124779699.82,,,,,,124779699.82,707480708.32,,,,14500000.0,,,14500000.0,10000000.0,682396282.87,195601722.29,,692396282.87,-677896282.87,2691953.75,-328612327.22,7516763869.54,7188151542.32,7516763869.54,,,7188151542.32,定期报告,未审计,20190824,CNY,合并期末,2020-03-13T14:58:48
20180331,,5144863934.23,,,,,,,,,,,2202717.13,38111532.19,5185178183.55,5306180639.91,,,,,,192260802.76,278486073.35,590706975.8,6367634491.82,-1182456308.27,,,16746000.0,18705.3,,1616950000.0,,,1633714705.3,69487989.12,,,,,,69487989.12,1564226716.18,,,,14500000.0,,,14500000.0,10000000.0,73246783.79,,,83246783.79,-68746783.79,-14781817.8,298241806.32,7516763869.54,,,,,7815005675.86,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:58:48
20171231,,21615471586.72,,,,,,,,,,,9666626.01,632867375.41,22258005588.14,17203678491.95,,,,,,970977152.43,925384838.43,1227846651.32,20327887134.13,1930118454.01,,72249917.09,166765082.35,3295447.09,,904445000.0,,,1146755446.53,170487002.4,22767200.0,,,,1474225.45,194728427.85,952027018.68,,,,34500000.0,,,34500000.0,29500000.0,1247146865.58,805764718.16,,1276646865.58,-1242146865.58,-28508371.44,1611490235.67,5905273633.87,7516763869.54,5905273633.87,,,7516763869.54,定期报告,是,20190316,CNY,合并期末,2020-03-13T14:58:48
20170930,,16309796642.46,,,,,,,,,,,4807652.12,749527336.6,17064131631.18,12855392471.65,,,,,,536436162.22,814888401.15,1451724992.02,15658442027.04,1405689604.14,,,141707080.02,2467600.0,,330327000.0,,,474501680.02,106370490.7,,,,,1475237.66,107845728.36,366655951.66,,,,15000000.0,,,15000000.0,10000000.0,1206175778.1,765549896.58,,1216175778.1,-1201175778.1,-22003069.56,549166708.14,5905273633.87,,,,,6454440342.01,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T14:58:48
20170630,,10616235400.49,,,,,,,,,,,4807652.12,192205269.51,10813248322.12,8491554890.13,,,,,,568091793.37,599458328.18,717521622.62,10376626634.3,436621687.82,,,83196451.43,2457600.0,,967537000.0,,,1053191051.43,75033359.26,,,,,1213448.54,76246807.8,976944243.63,,,,10000000.0,,,10000000.0,10000000.0,554575853.34,114797950.9,,564575853.34,-554575853.34,-11688082.93,847301995.18,5905273633.87,6752575629.05,5905273633.87,,,6752575629.05,定期报告,未审计,20180817,CNY,合并期末,2020-03-13T14:58:48
20170331,,5200700279.92,,,,,,,,,,,4348200.83,64047620.49,5269096101.24,4663129326.81,,,,,,173803555.53,219198200.01,490193270.28,5546324352.63,-277228251.39,,18646792.64,24544193.59,1351100.0,,16660000.0,,,61202086.23,26341863.58,,,,,975128.15,27316991.73,33885094.5,,,,10000000.0,,,10000000.0,10000000.0,276293.09,,,10276293.09,-276293.09,-2771029.64,-246390479.62,5905273633.87,,,,,5658883154.25,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:58:48
20161231,,21700262235.91,,,,,,,,,,,19883106.93,234727892.04,21954873234.88,16730042411.68,,,,,,964087653.14,890394298.4,1370775168.68,19955299531.9,1999573702.98,,228260900.0,262860031.85,5600043.73,134709287.94,513336360.42,,,1144766623.94,500609308.83,40013760.0,,,,5179041.67,545802110.5,598964513.44,,,,29500000.0,,,29500000.0,48500000.0,1147560145.71,879762768.01,,1196060145.71,-1166560145.71,13735037.2,1445713107.91,4459560525.96,5905273633.87,4459560525.96,,,5905273633.87,定期报告,是,20180329,CNY,合并期末,2020-03-13T14:58:48
20160930,,16059469594.37,,,,,,,,,,,30806440.86,301033700.33,16391309735.56,11744213838.54,,,,,,532972780.02,822654346.02,1361823388.8,14461664353.38,1929645382.18,,100000000.0,80420889.01,5251465.73,134717409.29,218080260.42,,,538470024.45,506053651.13,40013760.0,,,,11137148.17,557204559.3,-18734534.85,,,,10000000.0,,,10000000.0,20917220.0,1010695482.46,879762768.01,,1031612702.46,-1021612702.46,3097325.14,892395470.01,4459560525.96,,,,,5351955995.97,定期报告,未审计,20171030,CNY,合并期末,2020-03-13T14:58:48
20160630,,10414146211.31,,,,,,,,,,,25748679.18,208669095.02,10648563985.51,7486141286.88,,,,,,552990103.37,575432522.66,717607721.47,9332171634.38,1316392351.13,,,61506932.81,4927285.64,234709287.94,315944000.0,,,617087506.39,467892105.52,21638760.0,,,,8352006.9,497882872.42,119204633.97,,,,10000000.0,,,10000000.0,20917220.0,360983317.12,94015088.01,,381900537.12,-371900537.12,2265598.2,1065962046.18,4459560525.96,5525522572.14,4459560525.96,,,5525522572.14,定期报告,未审计,20170830,CNY,合并期末,2020-03-13T14:58:48
20160331,,4861017188.18,,,,,,,,,,,24688929.37,64495491.85,4950201609.4,3756004039.37,,,,,,167790267.45,240949044.01,466319223.39,4631062574.22,319139035.18,,,41399924.24,4716285.64,,21300000.0,,,67416209.88,331928681.1,21638760.0,,,,7768434.8,361335875.9,-293919666.02,,,,8582780.0,,,8582780.0,15000000.0,562615.69,,,15562615.69,-6979835.69,-679871.7,17559661.77,4459560525.96,,,,,4477120187.73,定期报告,未审计,20170421,CNY,合并期末,2020-03-13T14:58:48
20151231,,22118931049.43,,,,,,,,,,,38068705.33,259147405.13,22416147159.89,17029793769.05,,,,,,1394786106.93,1096305647.23,1556487112.22,21077372635.43,1338774524.46,,,246525694.44,96734648.75,,275516854.72,,,618777197.91,382726741.54,,,64294076.01,,231431929.33,678452746.88,-59675548.97,,,,52469220.0,,404375000.0,456844220.0,48500000.0,1222546505.14,870409885.49,,1271046505.14,-814202285.14,405766.38,465302456.73,3994258069.23,4459560525.96,3994258069.23,,,4459560525.96,定期报告,是,20170317,CNY,合并期末,2020-03-13T14:58:48
20150930,,16794904023.22,,,,,,,,,,,29208699.6,166751976.26,16990864699.08,12354665132.2,,,,,,847381449.78,984550718.8,1434313783.55,15620911084.33,1369953614.75,,,52638223.9,86174108.11,17817886.56,228505261.02,,,385135479.59,235688552.78,,,,,746111580.92,981800133.7,-596664654.11,,,,59310412.55,,404375000.0,463685412.55,53500000.0,1152163548.89,807658250.84,,1205663548.89,-741978136.34,-1612307.12,29698517.18,3994258069.23,,,,,4023956586.41,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T14:58:48
20150630,,10925609399.53,,,,,,,,,,,22641661.24,79758421.19,11028009481.96,8503676192.8,,,,,,639311893.55,553882312.47,923729241.39,10620599640.21,407409841.75,,,53217582.69,82772701.13,17817886.56,161271712.91,,,315079883.29,175824016.67,,,,,433784328.74,609608345.41,-294528462.12,,,,25310412.55,,404375000.0,429685412.55,19500000.0,420218337.13,39251005.49,,439718337.13,-10032924.58,-1736023.04,101112432.01,3994258069.23,4095370501.24,3994258069.23,,,4095370501.24,定期报告,未审计,20160826,CNY,合并期末,2020-03-13T14:58:48
20150331,,5222057975.54,,,,,,,,,,,11720028.91,54181438.14,5287959442.59,4264344591.2,,,,,,390301208.66,295020936.98,508997351.85,5458664088.69,-170704646.1,,,168000.0,802433.81,29259105.09,30855000.0,,,61084538.9,91439220.26,,,,,5733039.42,97172259.68,-36087720.78,,,,18322000.0,,,18322000.0,15000000.0,4336628.04,,,19336628.04,-1014628.04,368925.07,-207438069.85,3994258069.23,,,,,3786819999.38,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T14:58:48
