报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2009-06-30,3.35亿,2.77%,3.28亿,0.35%,51.81亿,-0.21%,0.3300,4.71,1.41,1.46,0.92,10.16%,19.24%,7.06%,6.95%,108.21,2.39,75.46,32.75,1.65,1.25,1.25,1.09,45.21%
2009-09-30,4.93亿,5.46%,4.81亿,2.49%,80.66亿,1.86%,0.4800,4.89,1.44,1.61,1.58,9.57%,18.99%,0.0000%,9.86%,112.57,3.45,78.24,34.33,1.54,1.16,1.16,1.22,47.31%
2009-12-31,4.66亿,-27.97%,4.99亿,2.18%,109.86亿,5.16%,0.4600,4.84,1.44,1.43,1.98,7.34%,19.10%,9.79%,9.41%,109.25,4.50,79.95,29.30,1.58,1.18,1.18,1.28,48.38%
2010-03-31,1.69亿,23.99%,1.67亿,24.87%,27.39亿,16.83%,0.1660,5.01,1.44,1.60,0.03,9.37%,19.69%,3.37%,3.31%,125.07,1.01,89.13,35.95,1.59,1.16,1.16,1.29,48.38%
2010-06-30,3.53亿,5.27%,3.60亿,9.68%,63.11亿,21.82%,0.3400,5.09,1.44,1.67,1.10,8.85%,19.37%,6.87%,6.77%,105.17,2.46,73.28,31.90,1.48,1.13,1.13,1.44,51.75%
2010-09-30,5.30亿,7.40%,5.28亿,9.92%,97.44亿,20.81%,0.5200,5.27,1.44,1.85,1.68,8.71%,19.26%,10.14%,9.83%,105.55,3.71,72.78,32.77,1.48,1.14,1.14,1.46,52.15%
2010-12-31,6.66亿,42.94%,6.58亿,31.95%,132.60亿,20.70%,0.6500,5.37,1.44,1.79,1.75,8.19%,19.30%,12.76%,12.13%,107.00,4.62,77.98,29.02,1.52,1.12,1.12,1.42,51.31%
2011-03-31,1.90亿,12.17%,1.89亿,13.48%,32.28亿,17.86%,0.1860,5.55,1.44,1.98,-0.22,8.99%,19.59%,3.41%,3.35%,127.62,0.97,93.04,34.57,1.52,1.07,1.07,1.42,51.22%
2011-06-30,4.50亿,27.59%,4.59亿,27.70%,73.66亿,16.72%,0.4400,5.59,1.44,2.02,0.86,9.42%,19.19%,7.88%,7.88%,112.96,2.23,80.59,32.37,1.42,1.03,1.03,1.63,55.62%
2011-09-30,5.14亿,-2.92%,6.67亿,26.25%,137.66亿,17.31%,0.5000,5.79,1.44,2.21,1.40,9.10%,19.57%,11.18%,10.97%,108.69,3.55,75.98,32.71,1.45,1.06,1.06,1.61,55.16%
2011-12-31,4.33亿,-35.02%,7.29亿,10.78%,178.82亿,9.37%,0.4200,5.80,1.44,2.15,1.51,8.12%,19.64%,12.46%,11.99%,118.49,4.07,88.38,30.10,1.45,0.97,0.97,1.70,56.30%
2012-03-31,2.10亿,10.50%,1.48亿,-21.96%,36.64亿,-0.91%,0.2050,6.11,1.45,2.45,-0.12,13.11%,20.55%,5.02%,4.89%,156.38,0.76,118.42,37.96,1.42,0.97,0.97,1.60,54.86%
2012-06-30,3.57亿,-20.74%,4.13亿,-10.01%,85.58亿,-2.31%,0.3500,6.04,1.44,2.40,1.47,11.41%,19.49%,8.86%,8.90%,134.72,1.81,99.22,35.50,1.33,0.97,0.97,1.92,60.01%
2012-09-30,5.90亿,14.80%,3.88亿,-41.79%,134.54亿,-2.27%,0.5800,5.05,1.62,1.16,2.22,7.70%,18.93%,10.21%,11.43%,131.33,2.82,95.60,35.73,1.20,0.81,0.81,3.13,69.53%
2012-12-31,7.03亿,62.62%,7.64亿,4.84%,177.43亿,-0.78%,0.6900,4.99,1.56,1.09,3.05,7.41%,19.43%,13.39%,13.78%,135.54,3.53,101.94,33.59,1.28,0.88,0.88,3.65,72.30%
2013-03-31,8800.56万,-58.10%,7743.43万,-47.50%,38.84亿,5.99%,0.0860,5.08,1.59,1.18,-0.62,5.55%,18.77%,1.71%,1.69%,198.22,0.59,152.96,45.26,1.32,0.80,0.80,3.32,70.11%
2013-06-30,2.84亿,-20.31%,4.27亿,3.19%,93.82亿,9.63%,0.2800,5.01,1.58,1.16,0.91,6.91%,19.60%,5.44%,5.54%,158.88,1.49,121.10,37.78,1.28,0.85,0.85,3.60,72.61%
2013-09-30,6.22亿,5.44%,7.37亿,89.70%,146.19亿,8.66%,0.6100,5.39,1.65,1.49,1.47,8.64%,20.57%,11.65%,11.30%,162.80,2.14,126.10,36.69,1.30,0.83,0.83,3.41,71.10%
2013-12-31,9.44亿,34.16%,8.30亿,8.57%,199.07亿,12.20%,0.9200,5.63,1.62,1.72,1.72,9.23%,21.28%,17.49%,16.40%,164.99,2.78,129.68,35.31,1.22,0.75,0.75,3.31,70.26%
2014-03-31,1.71亿,94.79%,1.54亿,99.12%,41.33亿,6.42%,0.1700,5.80,1.64,1.88,-0.05,7.56%,20.89%,2.93%,2.89%,228.33,0.48,186.41,41.92,1.22,0.73,0.73,3.33,70.18%
2014-06-30,4.61亿,62.35%,4.54亿,6.41%,101.36亿,8.05%,0.4500,5.79,1.62,1.89,0.95,8.50%,20.70%,7.78%,7.79%,185.55,1.21,149.06,36.49,1.18,0.74,0.74,3.53,72.81%
2014-09-30,7.42亿,19.17%,7.13亿,-3.15%,155.75亿,6.54%,0.7300,6.09,1.66,2.16,1.73,9.07%,21.20%,12.28%,11.91%,186.04,1.81,149.38,36.66,1.20,0.74,0.74,3.35,71.32%
2014-12-31,8.58亿,-9.11%,8.92亿,7.43%,207.79亿,4.38%,0.8400,6.12,1.60,2.20,1.97,8.66%,21.83%,14.34%,13.70%,191.29,2.31,155.68,35.60,1.30,0.79,0.79,3.38,71.07%
2015-03-31,1.42亿,-17.05%,1.38亿,-10.45%,41.51亿,0.44%,0.1400,6.28,1.60,2.33,-0.14,7.04%,20.22%,2.24%,2.22%,256.11,0.43,208.82,47.29,1.31,0.78,0.78,3.28,70.24%
2015-06-30,5.52亿,19.58%,4.68亿,3.12%,98.29亿,-3.03%,0.5400,6.74,2.00,2.39,0.55,9.90%,20.63%,8.24%,8.01%,210.49,1.06,169.59,40.90,1.21,0.75,0.75,3.12,70.97%
2015-09-30,16.19亿,118.32%,7.52亿,5.45%,147.53亿,-5.28%,1.5800,7.79,2.00,3.40,1.47,15.73%,21.09%,23.03%,20.31%,208.49,1.60,168.56,39.92,1.32,0.84,0.84,2.41,65.43%
2015-12-31,18.35亿,113.85%,7.48亿,-16.08%,192.96亿,-7.14%,1.7900,7.94,2.00,3.53,1.31,14.51%,21.65%,22.76%,22.60%,212.25,2.08,173.04,39.20,1.33,0.82,0.82,2.39,64.87%
2016-03-31,2.19亿,54.26%,2.15亿,55.79%,37.75亿,-9.06%,0.2100,8.13,2.00,3.74,0.31,9.85%,21.08%,2.67%,2.64%,261.58,0.42,214.44,47.14,1.34,0.81,0.81,2.36,64.41%
2016-06-30,7.42亿,34.55%,5.63亿,20.29%,92.71亿,-5.68%,0.7300,8.37,2.00,3.99,1.29,12.57%,21.36%,8.87%,8.67%,211.01,1.06,169.83,41.19,1.29,0.83,0.83,2.39,66.16%
2016-09-30,11.43亿,-29.41%,9.62亿,27.89%,142.18亿,-3.63%,1.1200,8.76,2.00,4.38,1.89,12.99%,21.36%,13.36%,12.75%,212.18,1.58,170.86,41.32,1.33,0.85,0.85,2.24,64.28%
2016-12-31,14.49亿,-21.01%,11.17亿,49.22%,189.39亿,-1.85%,1.4200,9.01,2.00,4.60,1.96,12.74%,21.95%,16.76%,15.73%,211.91,2.07,173.66,38.25,1.36,0.84,0.84,2.19,63.48%
2017-03-31,2.39亿,8.95%,2.33亿,8.51%,37.95亿,0.51%,0.2300,9.25,2.00,4.84,-0.27,10.32%,21.56%,2.56%,2.53%,291.82,0.37,242.78,49.04,1.36,0.80,0.80,2.20,63.44%
2017-06-30,6.31亿,-15.03%,6.12亿,8.67%,96.13亿,3.69%,0.6200,9.20,2.00,4.79,0.43,10.98%,20.59%,6.72%,6.70%,217.53,1.01,177.46,40.07,1.34,0.84,0.84,2.14,64.04%
2017-09-30,10.45亿,-8.56%,10.25亿,6.52%,146.94亿,3.34%,1.0200,9.60,2.00,5.19,1.37,11.97%,20.86%,10.95%,10.64%,223.93,1.48,182.09,41.84,1.37,0.86,0.86,2.07,62.79%
2017-12-31,13.90亿,-4.05%,12.80亿,14.64%,194.71亿,2.81%,1.3600,9.81,1.99,5.45,1.89,12.13%,21.80%,14.56%,13.85%,232.81,1.89,190.72,42.09,1.38,0.86,0.86,2.10,62.92%
2018-03-31,2.39亿,-0.08%,2.38亿,2.02%,39.82亿,4.93%,0.2300,10.13,1.99,5.83,-1.16,9.92%,20.36%,2.34%,2.31%,308.72,0.36,252.45,56.27,1.40,0.80,0.80,2.01,61.75%
2018-06-30,6.54亿,3.63%,6.48亿,5.87%,103.08亿,7.23%,0.6400,10.03,1.99,5.74,-0.35,10.57%,20.00%,6.34%,6.37%,236.35,0.95,190.36,45.99,1.36,0.83,0.83,2.05,63.22%
2018-09-30,10.32亿,-1.21%,10.21亿,-0.43%,159.10亿,8.28%,1.0100,10.42,1.99,6.13,-0.22,10.91%,19.74%,9.78%,9.68%,228.03,1.45,186.10,41.92,1.41,0.86,0.84,1.90,61.06%
2018-12-31,12.68亿,-8.76%,12.04亿,-5.93%,212.34亿,9.05%,1.2400,10.56,1.99,6.27,0.18,10.06%,19.10%,11.83%,11.74%,226.27,1.94,185.75,40.52,1.41,0.88,0.85,1.90,61.00%
2019-03-31,2.34亿,-1.93%,2.19亿,-7.85%,42.67亿,7.16%,0.2300,10.79,1.99,6.50,-1.52,8.41%,17.08%,2.14%,2.12%,278.22,0.39,230.24,47.98,1.44,0.83,0.80,1.82,59.85%
2019-06-30,6.39亿,-2.30%,5.86亿,-9.53%,108.39亿,4.15%,0.6200,10.72,1.99,6.43,-0.85,8.81%,16.69%,5.57%,5.57%,218.52,1.01,178.62,39.89,1.40,0.87,0.82,1.85,61.00%
2019-09-30,9.05亿,-12.30%,8.36亿,-18.06%,167.48亿,4.43%,0.8900,10.96,1.99,6.67,0.17,8.30%,16.54%,7.72%,7.68%,213.60,1.58,170.57,43.02,1.43,0.90,0.87,1.80,60.00%
2019-12-31,11.30亿,-10.92%,10.03亿,-16.74%,222.88亿,4.16%,1.1000,11.12,1.99,6.83,0.17,7.81%,16.50%,9.80%,9.49%,209.75,2.09,172.57,37.18,1.43,0.88,0.81,1.80,60.01%
2020-03-31,1.07亿,-54.47%,8877.89万,-59.54%,31.21亿,-28.05%,0.1000,11.22,1.99,6.92,-1.74,4.88%,14.66%,0.83%,0.83%,388.77,0.28,318.36,70.41,1.44,0.82,0.76,1.75,59.20%
2020-06-30,5.93亿,-7.07%,5.54亿,-5.54%,109.77亿,1.28%,0.5800,11.20,1.90,7.00,-0.0100,8.55%,16.27%,5.12%,5.18%,211.55,1.05,170.65,40.90,1.44,0.93,0.84,1.82,59.57%
2020-09-30,9.19亿,1.50%,8.71亿,4.15%,171.19亿,2.21%,0.9000,11.52,1.90,7.32,1.03,8.46%,16.56%,7.90%,7.80%,208.30,1.61,167.73,40.56,1.40,0.89,0.80,1.87,60.10%
2020-12-31,11.30亿,0.0026%,10.65亿,6.21%,233.94亿,4.96%,1.1000,11.66,1.90,7.47,1.07,7.63%,17.10%,9.69%,9.47%,208.10,2.16,166.82,41.28,1.39,0.87,0.81,1.83,60.23%
2021-03-31,2.52亿,136.42%,2.41亿,171.45%,46.56亿,49.21%,0.2500,11.91,1.90,7.71,-1.42,8.25%,16.99%,2.09%,2.07%,283.23,0.40,223.66,59.58,1.40,0.83,0.75,1.79,59.57%
2021-06-30,6.28亿,5.87%,5.98亿,8.01%,114.35亿,4.17%,0.6100,11.89,1.90,7.69,0.12,8.57%,16.64%,5.16%,5.17%,228.89,1.01,178.06,50.83,1.36,0.86,0.78,1.95,62.08%
2021-09-30,9.35亿,1.78%,8.90亿,2.14%,182.32亿,6.50%,0.9100,12.19,1.90,7.99,1.06,8.12%,16.38%,7.66%,7.50%,217.58,1.66,162.99,54.59,1.38,0.89,0.81,1.90,61.29%
2021-12-31,8.11亿,-28.23%,7.26亿,-31.81%,247.17亿,5.65%,0.7900,12.04,1.90,7.84,0.70,4.74%,16.29%,6.71%,6.59%,212.40,2.22,162.09,50.31,1.38,0.86,0.78,1.83,60.67%
2022-03-31,1.66亿,-34.28%,1.66亿,-30.99%,39.57亿,-15.02%,0.1600,12.20,1.90,8.01,-1.17,7.03%,17.27%,1.34%,1.33%,357.53,0.34,268.26,89.28,1.39,0.81,0.72,1.82,60.35%
2022-06-30,4.26亿,-32.26%,4.17亿,-30.31%,89.21亿,-21.99%,0.4200,12.17,1.90,7.97,0.19,8.05%,16.59%,3.41%,3.42%,321.62,0.74,242.46,79.17,1.37,0.83,0.73,1.97,62.28%
2022-09-30,7.66亿,-18.11%,7.53亿,-15.34%,169.33亿,-7.13%,0.7500,12.50,1.90,8.30,1.25,7.30%,15.92%,6.10%,5.99%,243.39,1.51,179.10,64.28,1.40,0.89,0.80,1.86,60.76%
2022-12-31,9.81亿,21.03%,8.82亿,21.51%,235.70亿,-4.64%,0.9600,12.67,1.90,8.47,0.68,6.51%,15.44%,7.78%,7.58%,229.61,2.18,165.48,64.13,1.44,0.92,0.84,1.69,58.45%
2023-03-31,2.31亿,39.43%,2.03亿,21.78%,45.39亿,14.70%,0.2300,12.89,1.90,8.70,-0.02,7.78%,15.88%,1.77%,1.75%,312.91,0.41,220.75,92.16,1.43,0.88,0.81,1.73,58.92%
2023-06-30,5.56亿,30.65%,5.09亿,22.02%,108.96亿,22.14%,0.5400,12.78,1.90,8.58,0.74,7.69%,15.78%,4.23%,4.25%,256.25,1.00,179.21,77.04,1.41,0.90,0.83,1.79,60.06%
2023-09-30,8.13亿,6.16%,7.69亿,2.11%,172.63亿,1.95%,0.8000,13.03,1.90,8.83,1.66,7.30%,15.63%,6.18%,6.10%,232.76,1.67,161.22,71.53,1.44,0.95,0.87,1.69,58.52%
2023-12-31,10.00亿,1.88%,8.95亿,1.49%,223.21亿,-5.30%,0.9800,13.17,1.90,8.97,1.24,7.00%,16.11%,7.59%,7.42%,238.10,2.17,166.08,72.02,1.49,0.97,0.89,1.56,56.45%
2024-03-31,2.12亿,-8.08%,2.04亿,0.75%,43.11亿,-5.01%,0.2100,13.38,1.90,9.18,-0.21,7.50%,16.41%,1.56%,1.55%,299.79,0.43,208.72,91.07,1.51,0.96,0.88,1.53,55.93%
2024-06-30,5.26亿,-5.44%,5.03亿,-1.18%,100.84亿,-7.46%,0.5100,13.24,1.90,9.05,0.66,7.77%,16.43%,3.87%,3.88%,250.13,1.06,169.27,80.86,1.49,1.00,0.93,1.53,56.39%
2024-09-30,7.28亿,-10.44%,6.87亿,-10.61%,156.85亿,-9.14%,0.7100,13.24,1.90,9.04,1.39,6.89%,15.76%,5.36%,5.38%,228.94,1.79,150.88,78.06,1.49,1.06,0.97,1.54,56.33%
2024-12-31,9.37亿,-6.26%,7.32亿,-18.25%,206.82亿,-7.34%,0.9200,13.41,1.90,9.22,0.88,6.53%,16.01%,6.91%,6.83%,224.39,2.41,149.31,75.08,1.55,1.12,1.00,1.37,53.53%
2025-03-31,2.04亿,-4.13%,1.89亿,-7.25%,42.12亿,-2.30%,0.2000,13.61,1.90,9.42,-0.13,7.51%,15.84%,1.47%,1.46%,248.44,0.59,153.06,95.38,1.58,1.14,1.04,1.30,52.14%
2025-06-30,4.91亿,-6.67%,4.58亿,-8.93%,94.38亿,-6.41%,0.4800,13.67,1.90,9.48,0.47,7.35%,15.40%,3.52%,3.51%,213.03,1.42,126.48,86.55,1.58,1.19,1.09,1.29,52.11%
2025-09-30,7.05亿,-3.23%,6.55亿,-4.71%,147.09亿,-6.22%,0.6900,13.68,1.90,9.49,1.26,6.91%,15.01%,5.05%,5.04%,195.97,2.35,114.78,81.19,1.59,1.25,1.13,1.28,51.72%
2025-12-31,7.92亿,-15.45%,6.40亿,-12.55%,192.94亿,-6.71%,0.7700,13.75,1.90,9.57,0.78,6.17%,15.32%,5.69%,5.64%,194.68,3.08,116.89,77.79,1.64,1.28,1.14,1.17,49.40%
2026-03-31,1.78亿,-12.32%,1.70亿,-10.10%,42.59亿,1.13%,0.1700,13.83,1.90,9.75,-0.13,6.90%,16.15%,1.27%,1.26%,197.57,0.81,111.68,85.89,1.68,1.31,1.17,1.12,48.09%
