报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2008-03-31,3.66亿,72.83%,3.70亿,70.82%,25.37亿,95.60%,0.4807,5.25,0.32,3.44,-0.89,14.50%,32.30%,False,9.16%,227.65,0.58,155.55,72.10,1.38,0.64,0.64,1.67,61.85%
2008-06-30,9.02亿,74.93%,8.81亿,69.75%,62.16亿,72.46%,0.5932,2.93,0.0080,1.67,-0.17,14.62%,29.81%,22.11%,20.27%,193.77,1.37,131.39,62.38,1.52,0.75,0.75,2.05,66.42%
2008-09-30,13.92亿,53.60%,13.67亿,50.43%,99.02亿,60.39%,0.9153,3.25,0.0074,1.99,0.02,14.10%,28.34%,0.0000%,28.17%,193.26,2.15,125.46,67.80,1.33,0.70,0.70,2.46,69.96%
2008-12-31,15.69亿,17.68%,14.74亿,12.05%,135.49亿,50.99%,1.0318,3.34,0.0070,2.02,0.21,11.76%,27.36%,35.91%,30.88%,214.06,2.52,142.71,71.35,1.08,0.59,0.59,3.48,77.19%
2009-03-31,3.01亿,-17.72%,2.96亿,-19.83%,35.17亿,38.65%,0.1977,3.56,0.0077,2.21,-0.42,8.64%,25.16%,0.0000%,5.56%,287.55,0.49,182.56,104.99,1.07,0.58,0.58,3.49,76.88%
2009-06-30,11.36亿,25.91%,10.67亿,21.16%,92.27亿,49.08%,0.6790,3.97,0.0086,2.62,0.41,11.89%,25.78%,19.37%,17.96%,223.66,1.30,138.12,85.54,1.06,0.59,0.59,3.43,76.61%
2009-09-30,17.75亿,27.51%,16.50亿,20.67%,148.06亿,49.65%,1.0610,3.96,0.0076,2.65,0.75,11.52%,25.80%,0.0000%,25.33%,221.14,1.96,137.66,83.48,1.05,0.54,0.54,3.37,76.32%
2009-12-31,24.46亿,55.88%,22.97亿,55.81%,207.62亿,53.24%,0.5800,4.42,0.0100,2.97,0.80,11.65%,25.72%,38.12%,32.10%,209.54,2.70,133.56,75.98,1.05,0.53,0.53,3.52,77.62%
2010-03-31,7.35亿,144.25%,6.92亿,133.33%,58.99亿,67.72%,0.1658,6.78,2.64,2.85,0.09,12.63%,26.32%,7.67%,5.46%,229.79,0.64,140.65,89.14,1.35,0.75,0.75,2.17,67.99%
2010-06-30,22.02亿,93.88%,21.74亿,103.65%,160.89亿,74.37%,0.3562,7.33,2.65,3.28,-0.66,13.45%,28.91%,18.17%,15.24%,176.93,1.70,105.80,71.13,1.37,0.78,0.78,2.39,70.32%
2010-09-30,31.26亿,76.13%,31.02亿,88.03%,239.01亿,61.43%,0.4997,3.08,1.06,0.83,-0.56,12.82%,28.53%,23.57%,20.59%,182.22,2.55,106.01,76.21,1.27,0.69,0.69,2.30,69.57%
2010-12-31,46.66亿,90.71%,46.33亿,101.75%,321.93亿,55.05%,0.7500,4.73,2.60,0.93,0.09,14.25%,30.34%,33.41%,17.02%,187.22,3.00,120.00,67.21,1.71,1.10,1.10,1.30,56.39%
2011-03-31,20.24亿,175.46%,19.80亿,186.34%,107.35亿,82.00%,0.2600,5.24,2.77,1.25,-0.22,18.93%,31.52%,6.86%,6.51%,188.34,0.80,112.63,75.71,1.77,1.14,1.14,1.23,55.00%
2011-06-30,46.28亿,110.13%,45.64亿,109.94%,241.48亿,50.09%,0.6000,5.42,2.78,1.43,0.08,19.26%,32.54%,14.92%,14.41%,175.21,1.71,105.42,69.79,1.58,1.04,1.04,1.34,57.11%
2011-09-30,59.62亿,90.69%,58.72亿,89.32%,332.07亿,38.93%,0.7800,4.34,1.90,1.28,0.14,18.05%,32.15%,19.07%,17.84%,190.85,2.34,115.31,75.54,1.73,1.12,1.12,1.21,54.62%
2011-12-31,80.66亿,72.88%,79.88亿,72.40%,463.23亿,43.89%,1.0500,4.60,1.90,1.45,0.27,17.64%,32.40%,25.16%,22.75%,177.67,3.42,105.38,72.30,1.84,1.18,1.18,1.01,50.22%
2012-03-31,20.89亿,3.22%,21.63亿,9.20%,116.09亿,8.14%,0.2700,4.87,1.90,1.72,-0.19,18.28%,32.09%,5.73%,5.57%,216.07,0.78,115.86,100.21,1.76,1.12,1.12,1.07,51.44%
2012-06-30,56.22亿,21.47%,57.28亿,25.49%,291.20亿,20.59%,0.7300,5.07,1.90,1.93,0.08,19.74%,34.04%,14.71%,14.71%,194.02,1.82,98.72,95.30,1.60,1.08,1.08,1.24,55.13%
2012-09-30,69.60亿,16.75%,70.76亿,20.51%,391.08亿,17.77%,0.9000,5.25,1.90,2.10,0.02,18.22%,34.43%,17.89%,17.21%,222.64,2.36,114.47,108.18,1.75,1.15,1.15,1.14,53.10%
2012-12-31,73.30亿,-9.12%,71.40亿,-10.62%,480.71亿,3.77%,0.9500,5.29,1.90,2.07,0.38,15.66%,32.30%,19.07%,17.96%,232.71,3.04,118.29,114.42,1.93,1.29,1.29,1.17,53.71%
2013-03-31,5.92亿,-71.67%,5.71亿,-73.61%,59.63亿,-48.64%,0.0800,5.37,1.90,2.15,-0.37,10.65%,35.65%,1.39%,1.43%,599.11,0.30,298.71,300.40,2.09,1.34,1.34,1.08,51.65%
2013-06-30,29.06亿,-48.31%,28.68亿,-49.92%,201.65亿,-30.75%,0.3800,5.47,1.89,2.25,0.15,14.82%,32.11%,6.88%,6.90%,345.43,1.18,152.17,193.26,2.21,1.52,1.52,1.10,52.11%
2013-09-30,37.95亿,-45.48%,37.34亿,-47.24%,288.97亿,-26.11%,0.4900,5.40,1.71,2.36,0.0011,13.51%,31.40%,8.92%,9.13%,363.39,1.74,155.36,208.03,2.11,1.42,1.42,1.13,52.78%
2013-12-31,38.39亿,-47.63%,37.16亿,-47.96%,385.42亿,-19.82%,0.5000,5.40,1.71,2.33,0.10,10.25%,29.17%,9.21%,9.22%,353.16,2.67,135.03,218.13,2.11,1.49,1.49,1.14,53.03%
2014-03-31,3.96亿,-33.12%,3.38亿,-40.85%,53.66亿,-10.01%,0.0500,5.45,1.71,2.38,-0.64,7.53%,31.21%,0.95%,0.94%,730.77,0.38,238.16,492.61,2.28,1.58,1.58,1.15,53.13%
2014-06-30,9.00亿,-69.03%,8.26亿,-71.20%,139.89亿,-30.63%,0.1200,5.37,1.71,2.30,-0.60,6.60%,28.96%,2.14%,2.17%,540.78,1.00,180.05,360.72,2.22,1.47,1.47,1.21,54.57%
2014-09-30,10.00亿,-73.64%,9.15亿,-75.50%,197.66亿,-31.60%,0.1300,5.38,1.71,2.31,-0.67,5.19%,28.57%,2.40%,2.41%,575.00,1.41,192.13,382.87,2.39,1.49,1.49,1.17,53.66%
2014-12-31,5.94亿,-84.53%,3.18亿,-91.43%,258.51亿,-32.93%,0.0800,5.30,1.71,2.26,-1.00,2.43%,27.89%,1.43%,1.46%,590.20,1.95,184.65,405.54,2.93,1.98,1.98,1.29,56.01%
2015-03-31,-3.83亿,-196.86%,-4.24亿,-225.47%,37.83亿,-29.50%,-0.0500,5.24,1.71,2.21,-0.48,-10.31%,24.90%,-0.96%,-0.95%,1108.99,0.24,370.68,738.31,2.61,1.70,1.70,1.44,58.44%
2015-06-30,-3.10亿,-134.42%,-3.99亿,-148.29%,105.71亿,-24.43%,-0.0400,5.21,1.71,2.17,-0.54,-3.17%,23.92%,-0.78%,-0.77%,794.13,0.68,266.11,528.01,2.24,1.43,1.43,1.49,59.32%
2015-09-30,-5.18亿,-151.81%,-7.90亿,-186.39%,149.53亿,-24.35%,-0.0700,5.12,1.71,2.14,-0.40,-3.62%,25.43%,-1.28%,-1.31%,853.69,0.90,298.47,555.21,2.35,1.47,1.47,1.47,58.92%
2015-12-31,8346.74万,-85.95%,-4.49亿,-241.07%,207.53亿,-19.72%,0.0100,5.21,1.70,2.23,-0.44,0.44%,27.02%,0.21%,0.21%,812.64,1.24,290.67,521.97,2.47,1.52,1.52,1.33,56.67%
2016-03-31,-6.60亿,-72.25%,-6.92亿,-63.32%,30.24亿,-20.07%,-0.0900,5.13,1.70,2.14,-0.16,-21.29%,26.43%,-1.67%,-1.68%,1474.73,0.15,589.78,884.96,2.35,1.40,1.40,1.35,56.97%
2016-06-30,-8.37亿,-169.99%,-8.55亿,-114.26%,90.04亿,-14.83%,-0.1100,4.87,1.65,1.97,-0.04,-9.24%,24.69%,-2.13%,-2.24%,979.11,0.48,376.10,603.02,2.15,1.30,1.30,1.48,59.06%
2016-09-30,-8.02亿,-54.82%,-8.74亿,-10.66%,141.03亿,-5.69%,-0.1000,4.88,1.65,1.97,0.05,-5.54%,25.40%,-2.05%,-2.15%,941.82,0.75,360.05,581.77,2.31,1.41,1.41,1.45,58.58%
2016-12-31,-9.34亿,-1218.64%,-16.78亿,-273.64%,200.23亿,-3.52%,-0.1200,4.80,1.66,1.95,0.28,-4.52%,23.86%,-2.44%,-2.54%,855.19,1.14,317.07,538.12,2.56,1.56,1.56,1.39,57.60%
2017-03-31,8456.84万,112.81%,6611.72万,109.56%,52.75亿,74.45%,0.0100,4.82,1.66,1.96,0.0100,1.92%,26.60%,0.23%,0.23%,830.17,0.30,304.77,525.39,2.45,1.52,1.52,1.52,59.69%
2017-06-30,11.32亿,235.27%,-79.85亿,-834.16%,127.90亿,42.05%,0.1500,4.85,1.69,1.95,0.09,8.41%,19.47%,3.02%,3.05%,572.99,0.92,195.63,377.36,2.47,1.64,1.64,1.42,58.31%
2017-09-30,12.82亿,259.84%,-78.66亿,-799.69%,178.60亿,26.64%,0.1700,4.89,1.68,1.98,0.14,6.87%,21.43%,3.42%,3.44%,622.59,1.24,217.43,405.16,2.50,1.59,1.59,1.29,55.87%
2017-12-31,13.32亿,242.65%,-79.50亿,-373.88%,232.73亿,16.23%,0.1700,4.82,1.68,1.94,0.37,5.36%,21.35%,3.57%,3.54%,613.18,1.69,212.95,400.22,2.54,1.63,1.63,1.20,54.03%
2018-03-31,3.77亿,345.51%,2.81亿,324.56%,63.60亿,20.58%,0.0500,4.88,1.69,1.99,0.06,5.83%,25.33%,1.00%,0.99%,478.79,0.54,165.20,313.59,2.51,1.66,1.66,1.23,54.82%
2018-06-30,8.64亿,-23.63%,6.48亿,108.11%,147.20亿,15.09%,0.1100,4.74,1.70,1.84,0.20,5.80%,25.59%,2.27%,2.34%,136.19,1.32,136.19,False,2.16,1.47,1.47,1.34,56.94%
2018-09-30,13.03亿,1.60%,9.57亿,112.17%,210.35亿,17.78%,0.1700,4.80,1.70,1.90,0.39,6.12%,26.37%,3.41%,3.48%,440.00,1.76,153.68,286.32,2.24,1.51,1.51,1.30,56.15%
2018-12-31,20.20亿,51.65%,14.90亿,118.74%,286.97亿,23.30%,0.2600,4.89,1.71,1.94,0.65,6.82%,27.09%,5.33%,5.29%,438.22,2.27,158.60,279.61,1.78,1.24,1.24,1.43,58.52%
2019-03-31,10.02亿,165.98%,8.20亿,192.28%,90.17亿,41.76%,0.1300,5.02,1.72,2.07,0.24,10.88%,30.01%,2.59%,2.56%,374.21,0.63,141.96,232.26,1.64,1.17,1.17,1.50,59.63%
2019-06-30,25.76亿,198.11%,21.14亿,226.38%,222.62亿,51.23%,0.3300,4.72,1.73,2.02,0.46,11.55%,30.00%,6.52%,6.96%,316.92,1.57,114.96,201.95,1.53,1.09,1.09,1.73,62.99%
2019-09-30,34.80亿,167.08%,27.66亿,188.93%,317.55亿,50.96%,0.4400,4.82,1.73,2.13,0.63,10.90%,29.82%,8.72%,9.19%,335.51,2.11,127.69,207.82,1.54,1.08,1.08,1.72,62.89%
2019-12-31,43.71亿,116.42%,35.14亿,135.82%,433.07亿,50.92%,0.5800,4.94,1.71,2.21,0.79,9.87%,30.00%,10.82%,11.25%,327.55,2.84,126.60,200.95,1.83,1.13,1.08,1.35,57.06%
2020-03-31,10.26亿,2.39%,8.70亿,6.06%,90.67亿,0.55%,0.1400,5.09,1.74,2.34,0.04,11.59%,30.56%,2.61%,2.56%,434.20,0.50,180.04,254.17,1.83,1.13,1.07,1.48,59.16%
2020-06-30,40.18亿,55.97%,35.05亿,65.80%,288.27亿,29.49%,0.5400,5.61,1.63,2.72,0.19,14.05%,29.36%,9.88%,9.07%,279.24,1.63,110.71,168.52,1.80,1.14,1.09,1.42,58.26%
2020-09-30,56.86亿,63.41%,49.56亿,79.16%,452.44亿,42.48%,0.7600,5.85,1.66,2.92,0.51,12.68%,28.51%,13.41%,12.28%,275.41,2.42,111.46,163.95,1.77,1.09,1.04,1.38,57.52%
2020-12-31,72.81亿,66.55%,63.09亿,79.51%,651.09亿,50.34%,0.9800,5.89,1.70,2.85,0.94,11.30%,28.59%,16.70%,15.58%,262.98,3.52,102.30,160.68,1.73,1.13,1.08,1.46,58.82%
2021-03-31,24.16亿,135.41%,22.43亿,157.79%,190.50亿,110.11%,0.3000,6.39,2.21,2.88,0.31,12.73%,27.17%,4.66%,4.36%,270.10,0.88,102.19,167.91,1.78,1.25,1.22,1.42,58.22%
2021-06-30,48.50亿,20.70%,45.42亿,29.57%,424.49亿,47.25%,0.5900,6.38,2.23,2.84,0.48,11.59%,25.01%,8.93%,8.76%,252.50,2.03,88.56,163.93,1.68,1.27,1.24,1.45,58.63%
2021-09-30,57.51亿,1.13%,53.01亿,6.95%,544.27亿,20.30%,0.7000,6.49,2.25,2.94,0.53,10.68%,24.36%,10.43%,10.21%,284.85,2.71,99.52,185.33,1.78,1.34,1.31,1.31,56.11%
2021-12-31,62.70亿,-13.88%,58.28亿,-7.61%,671.31亿,3.11%,0.7600,6.55,2.26,2.93,0.30,9.51%,23.61%,11.56%,11.03%,301.92,3.64,98.83,203.09,1.80,1.36,1.33,1.12,52.22%
2022-03-31,9.06亿,-62.48%,8.82亿,-60.69%,100.12亿,-47.44%,0.1100,6.66,2.26,3.03,0.07,9.35%,20.07%,1.58%,1.57%,549.04,0.54,168.00,381.03,1.73,1.28,1.25,1.23,54.34%
2022-06-30,17.16亿,-64.62%,12.03亿,-73.51%,212.99亿,-49.82%,0.2000,6.34,2.20,2.80,0.21,8.26%,20.78%,3.14%,3.12%,464.25,1.15,156.51,307.74,1.37,0.95,0.93,1.34,56.52%
2022-09-30,21.69亿,-62.29%,15.63亿,-70.51%,306.49亿,-43.69%,0.2500,6.21,2.20,2.86,0.13,7.23%,20.97%,3.96%,4.03%,486.19,1.62,166.85,319.34,1.48,1.01,0.99,1.33,56.35%
2022-12-31,23.06亿,-63.22%,12.93亿,-77.82%,416.31亿,-37.98%,0.2700,6.31,2.26,2.87,0.28,5.73%,21.83%,4.13%,4.21%,459.96,2.35,153.24,306.72,1.52,1.02,1.00,1.22,53.89%
2023-03-31,8.10亿,-10.63%,6.51亿,-26.18%,104.26亿,4.13%,0.1000,6.29,2.27,2.96,0.03,8.24%,26.39%,1.48%,1.48%,435.53,0.45,198.06,237.47,1.51,0.93,0.92,1.33,55.91%
2023-06-30,20.40亿,18.90%,16.88亿,40.31%,240.75亿,13.03%,0.2500,6.13,2.28,2.80,0.11,9.22%,27.90%,3.73%,3.83%,382.74,0.98,183.47,199.27,1.47,0.88,0.86,1.46,58.16%
2023-09-30,28.55亿,31.65%,23.62亿,51.10%,355.14亿,15.87%,0.3400,6.24,2.28,2.89,0.13,8.62%,27.76%,5.23%,5.28%,398.25,1.42,190.06,208.19,1.43,0.86,0.84,1.48,58.44%
2023-12-31,35.06亿,52.04%,27.08亿,109.51%,470.75亿,13.08%,0.4300,6.50,2.16,2.97,0.31,8.01%,27.54%,6.41%,6.22%,394.55,1.86,193.70,200.85,1.56,0.89,0.86,1.27,54.79%
2024-03-31,9.16亿,13.06%,7.77亿,19.45%,117.73亿,12.93%,0.1100,6.59,2.18,3.07,0.04,8.67%,28.65%,1.62%,1.60%,444.34,0.36,250.84,193.51,1.60,0.89,0.87,1.28,54.85%
2024-06-30,22.88亿,12.15%,14.80亿,-12.35%,245.35亿,1.91%,0.2800,6.44,2.21,2.91,0.10,10.36%,28.31%,3.98%,4.10%,420.14,0.76,237.15,182.98,1.54,0.87,0.84,1.29,54.99%
2024-09-30,31.39亿,9.95%,21.90亿,-7.25%,343.86亿,-3.18%,0.3800,6.58,2.24,3.01,0.14,10.16%,28.37%,5.50%,5.50%,447.09,1.10,246.26,200.83,1.62,0.93,0.90,1.20,53.25%
2024-12-31,35.20亿,0.41%,25.54亿,-5.70%,454.78亿,-3.39%,0.4100,6.58,2.21,3.05,0.25,8.81%,28.17%,6.24%,6.16%,442.73,1.45,248.31,194.42,1.73,0.98,0.95,1.12,51.64%
2025-03-31,14.10亿,53.98%,8.74亿,12.40%,121.17亿,2.92%,0.1600,6.72,2.21,3.21,0.09,12.51%,28.67%,2.44%,2.42%,435.84,0.37,240.19,195.65,1.73,1.01,0.99,1.18,53.08%
2025-06-30,27.65亿,20.84%,19.25亿,30.08%,248.55亿,1.30%,0.3200,6.61,2.20,3.08,0.20,11.67%,28.15%,4.95%,4.84%,426.90,0.78,231.57,195.33,1.79,1.02,1.00,1.22,54.06%
2025-09-30,39.20亿,24.89%,26.44亿,20.69%,371.56亿,8.06%,0.4500,6.74,2.21,3.21,0.33,11.05%,28.10%,6.74%,6.72%,412.50,1.22,221.55,190.95,1.90,1.15,1.07,1.21,53.80%
2025-12-31,48.58亿,38.01%,33.70亿,31.93%,521.07亿,14.58%,0.5600,6.66,2.21,3.12,0.56,9.80%,28.04%,8.34%,8.44%,410.89,1.74,206.80,204.09,1.72,1.07,1.05,1.27,55.03%
2026-03-31,8.84亿,-37.30%,6.02亿,-31.14%,129.52亿,6.89%,0.1000,6.74,2.22,3.22,0.11,7.09%,27.69%,1.52%,1.51%,462.04,0.43,209.45,252.60,1.81,1.17,1.16,1.42,57.66%
