报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2007-09-30,7854.71万,327.11%,7846.09万,459.79%,3.41亿,58.79%,0.2600,2.40,0.64,0.64,-0.13,23.84%,52.80%,False,17.61%,69.91,9.59,28.15,41.76,2.58,2.32,2.32,0.46,29.91%
2007-12-31,1.26亿,131.41%,1.23亿,476.48%,5.72亿,65.51%,0.4300,3.18,1.14,0.84,0.84,22.79%,54.98%,28.37%,21.38%,37.37,23.55,15.29,22.08,2.26,2.17,2.17,0.49,31.65%
2008-03-31,2461.17万,86.93%,2461.41万,89.60%,1.50亿,152.36%,0.0800,3.32,1.14,0.98,-0.38,14.56%,52.59%,False,4.00%,59.23,3.55,25.34,33.89,2.61,2.42,2.42,0.40,27.37%
2008-06-30,4731.51万,25.82%,4752.27万,26.91%,2.61亿,41.28%,0.1100,1.91,0.52,0.27,-0.23,16.49%,56.95%,6.51%,8.33%,78.14,5.34,33.74,44.40,3.27,3.01,3.01,0.31,22.52%
2008-09-30,8140.51万,3.64%,8115.71万,3.44%,4.04亿,18.53%,0.1800,2.03,0.52,0.38,-0.10,19.20%,62.01%,0.0000%,13.51%,76.73,7.37,36.65,40.07,3.71,3.43,3.43,0.26,19.59%
2008-12-31,1.34亿,6.07%,1.45亿,17.92%,6.69亿,16.81%,0.3000,2.13,0.44,0.51,0.49,19.83%,64.68%,20.59%,21.23%,126.37,3.51,102.54,23.84,2.71,2.15,2.15,0.40,27.54%
2009-03-31,3315.17万,34.70%,2436.20万,-1.02%,1.20亿,-20.02%,0.0700,2.23,0.43,0.62,-0.33,27.90%,57.89%,0.0000%,5.01%,265.57,0.40,224.27,41.30,4.10,2.89,2.89,0.29,21.63%
2009-06-30,6997.74万,47.90%,5575.62万,17.33%,2.49亿,-4.43%,0.1122,1.50,0.12,0.26,-0.24,28.58%,70.50%,10.66%,10.46%,366.67,0.56,319.72,46.95,4.91,3.68,3.68,0.29,21.14%
2009-09-30,1.24亿,51.81%,1.07亿,31.71%,4.07亿,0.61%,0.1981,1.62,0.12,0.38,-0.29,31.44%,71.16%,0.0000%,17.08%,431.33,0.71,382.11,49.22,5.04,3.26,3.26,0.28,20.41%
2009-12-31,2.06亿,53.34%,1.70亿,17.32%,7.30亿,9.13%,0.3300,1.81,0.13,0.53,0.25,28.77%,70.67%,28.76%,25.43%,377.26,1.03,348.36,28.89,2.64,1.80,1.80,0.51,30.86%
2010-03-31,3505.14万,5.73%,3130.88万,28.51%,1.08亿,-9.73%,0.0562,1.89,0.13,0.60,-0.23,31.08%,85.14%,4.24%,4.16%,1834.53,0.05,1771.65,62.88,2.87,1.67,1.67,0.41,26.73%
2010-06-30,5381.76万,-23.09%,5654.95万,1.42%,2.95亿,18.15%,0.0863,1.31,0.05,0.14,-0.17,18.28%,72.65%,6.60%,6.60%,774.10,0.25,716.56,57.54,2.53,1.51,1.51,0.58,33.77%
2010-09-30,1.21亿,-2.33%,1.15亿,7.65%,5.10亿,25.44%,0.1935,1.41,0.05,0.25,-0.24,24.15%,74.13%,14.28%,13.73%,726.94,0.40,671.31,55.64,3.97,2.28,2.28,0.47,29.11%
2010-12-31,2.19亿,6.35%,1.82亿,7.00%,8.67亿,18.85%,0.3500,1.59,0.07,0.37,0.28,25.56%,75.30%,24.34%,22.07%,443.55,0.88,411.33,32.21,2.38,1.86,1.86,0.52,32.25%
2011-03-31,4087.50万,16.61%,3717.80万,18.75%,1.60亿,47.90%,0.0700,1.65,0.07,0.43,-0.18,25.40%,78.30%,4.04%,3.96%,530.68,0.19,468.99,61.69,3.26,2.53,2.53,0.35,24.17%
2011-06-30,6892.34万,28.07%,6045.29万,6.90%,3.70亿,25.42%,0.1100,1.62,0.04,0.43,-0.21,19.39%,74.96%,6.79%,6.80%,392.34,0.54,333.95,58.39,2.76,2.05,2.05,0.31,22.17%
2011-09-30,1.07亿,-11.62%,9650.08万,-16.14%,5.58亿,9.34%,0.1700,1.68,0.04,0.49,-0.21,19.28%,78.59%,10.46%,10.18%,481.46,0.65,416.67,64.80,2.97,2.12,2.12,0.29,21.13%
2011-12-31,2.54亿,16.35%,2.20亿,20.81%,10.48亿,20.87%,0.4100,1.95,0.08,0.68,0.31,25.00%,79.61%,23.04%,20.89%,335.95,1.23,292.56,43.39,2.45,2.02,2.02,0.36,25.36%
2012-03-31,3230.94万,-20.96%,2569.42万,-30.89%,1.42亿,-10.90%,0.0500,1.98,0.06,0.73,-0.22,23.07%,86.22%,2.63%,2.61%,885.61,0.12,771.87,113.74,2.97,2.24,2.24,0.24,18.18%
2012-06-30,5797.43万,-15.89%,4763.17万,-21.21%,3.58亿,-3.19%,0.0900,1.94,0.05,0.70,-0.22,16.22%,83.54%,4.68%,4.79%,585.61,0.37,488.60,97.01,3.55,2.69,2.69,0.19,14.90%
2012-09-30,8625.47万,-19.14%,6995.90万,-27.50%,5.54亿,-0.63%,0.1400,2.02,0.09,0.74,-0.15,15.91%,83.46%,6.95%,6.84%,557.46,0.58,464.32,93.14,3.54,2.74,2.74,0.19,15.07%
2012-12-31,2.00亿,-21.46%,1.43亿,-34.77%,10.06亿,-4.02%,0.3200,2.14,0.03,0.89,0.54,21.10%,79.06%,15.67%,14.95%,253.59,1.74,206.68,46.90,2.60,2.00,2.00,0.31,22.30%
2013-03-31,3949.09万,22.23%,3117.20万,21.32%,1.72亿,20.85%,0.0600,2.25,0.07,0.95,-0.22,21.62%,87.01%,2.89%,2.81%,416.71,0.25,355.03,61.68,3.42,3.05,3.05,0.19,15.09%
2013-06-30,7970.16万,37.48%,5730.73万,20.31%,4.21亿,17.71%,0.1300,2.26,0.11,0.93,-0.21,18.55%,78.10%,5.73%,5.71%,217.76,1.08,166.01,51.76,3.99,2.86,2.86,0.16,12.66%
2013-09-30,1.31亿,52.42%,9645.86万,37.88%,6.46亿,16.55%,0.2100,2.34,0.12,1.00,-0.13,20.17%,81.70%,9.32%,9.08%,296.22,1.13,238.62,57.60,3.53,2.35,2.35,0.20,16.08%
2013-12-31,3.23亿,61.80%,2.73亿,90.15%,12.11亿,20.32%,0.5200,2.67,0.12,1.27,0.64,28.09%,81.84%,21.73%,19.59%,163.00,2.85,126.34,36.66,2.60,1.22,1.22,0.35,24.61%
2014-03-31,5662.63万,43.39%,3267.33万,4.82%,2.02亿,17.32%,0.0900,2.77,0.13,1.36,-0.34,26.69%,93.46%,3.37%,3.31%,540.40,0.20,460.59,79.80,3.49,1.81,1.81,0.23,17.49%
2014-06-30,1.14亿,42.97%,6673.34万,16.45%,4.63亿,9.82%,0.1800,2.68,0.11,1.29,-0.32,23.58%,91.01%,6.76%,6.88%,362.53,0.63,287.04,75.50,3.18,1.77,1.77,0.25,18.84%
2014-09-30,1.34亿,1.79%,7988.23万,-17.18%,7.71亿,19.38%,0.2200,2.72,0.12,1.33,-0.20,17.09%,91.51%,7.93%,7.97%,324.64,1.04,258.94,65.70,2.93,1.46,1.46,0.29,21.02%
2014-12-31,3.61亿,11.51%,2.88亿,5.41%,14.22亿,17.45%,0.5800,3.10,0.06,1.62,0.99,24.97%,93.68%,20.32%,18.82%,290.92,1.44,250.73,40.19,2.02,0.95,0.95,0.52,32.83%
2015-03-31,7077.04万,24.98%,4847.14万,48.35%,2.74亿,35.91%,0.1100,3.29,0.06,1.74,-0.0100,26.34%,94.14%,3.60%,3.49%,393.55,0.27,332.59,60.96,1.83,0.93,0.93,0.47,30.55%
2015-06-30,2.11亿,85.22%,1.63亿,143.94%,9.08亿,96.34%,0.3400,3.51,0.18,1.79,0.32,25.81%,90.26%,10.32%,9.72%,163.54,1.52,118.61,44.93,1.65,0.69,0.69,0.39,26.44%
2015-09-30,1.60亿,19.79%,2.06亿,157.41%,12.98亿,68.42%,0.2600,3.38,0.18,1.70,0.50,9.61%,92.55%,8.09%,7.69%,225.34,1.54,175.61,49.73,1.57,0.58,0.58,0.54,33.85%
2015-12-31,4.54亿,25.86%,4.48亿,55.75%,22.26亿,56.52%,0.7300,3.94,0.18,2.10,1.61,20.17%,92.69%,20.98%,18.66%,159.52,2.81,128.30,31.23,1.51,0.48,0.48,0.59,35.80%
2016-03-31,7170.02万,1.31%,5166.01万,6.58%,3.37亿,22.93%,0.1200,3.99,0.18,2.21,-0.54,19.20%,98.91%,2.92%,2.91%,1629.81,0.06,1567.94,61.86,1.77,0.50,0.50,0.43,28.85%
2016-06-30,1.64亿,-22.27%,1.25亿,-23.08%,8.21亿,-9.67%,0.2700,3.90,0.18,2.10,-0.57,17.60%,96.60%,6.63%,6.81%,452.68,0.45,396.83,55.85,1.60,0.59,0.59,0.42,28.56%
2016-09-30,2.05亿,28.11%,1.67亿,-18.90%,13.37亿,3.01%,0.3300,3.97,0.18,2.17,-0.52,14.31%,95.90%,8.40%,8.37%,348.76,0.92,294.31,54.45,1.71,0.56,0.56,0.43,28.68%
2016-12-31,1829.14万,-95.97%,1.78亿,-60.26%,21.70亿,-2.49%,0.0300,3.89,0.36,1.80,0.71,-2.41%,95.42%,0.77%,0.76%,239.86,1.80,199.82,40.03,1.21,0.36,0.34,0.85,44.65%
2017-03-31,4224.91万,-41.08%,2680.12万,-48.12%,4.43亿,31.42%,0.0700,4.01,0.36,1.87,-0.67,9.27%,95.76%,1.74%,1.71%,284.92,0.39,230.36,54.56,1.28,0.41,0.38,0.68,39.33%
2017-06-30,2.29亿,39.36%,1.39亿,10.79%,10.80亿,31.65%,0.3700,4.20,0.36,2.07,-0.39,21.53%,96.18%,9.08%,8.81%,254.62,0.85,211.47,43.15,1.30,0.41,0.41,0.67,39.07%
2017-09-30,2.90亿,41.15%,1.70亿,2.10%,16.51亿,23.41%,0.4700,4.48,0.47,2.17,-0.10,18.86%,96.86%,11.29%,10.47%,293.55,1.08,249.05,44.50,1.17,0.41,0.41,0.71,39.86%
2017-12-31,4.71亿,2476.18%,2.12亿,19.37%,26.66亿,22.85%,0.7600,4.97,0.63,2.37,1.30,16.25%,96.63%,17.54%,15.33%,225.80,1.86,193.99,31.81,1.20,0.32,0.32,0.84,43.85%
2018-03-31,5735.45万,35.75%,3449.10万,28.69%,5.33亿,20.29%,0.0900,5.10,0.64,2.46,-0.86,10.29%,94.46%,1.85%,1.82%,153.60,0.78,115.64,37.96,1.22,0.44,0.44,0.69,38.95%
2018-06-30,3.00亿,31.37%,2.24亿,61.35%,13.61亿,25.98%,0.3700,5.16,0.67,2.57,-0.57,22.70%,96.38%,9.43%,9.42%,161.06,1.39,129.77,31.29,1.27,0.53,0.53,0.64,37.27%
2018-09-30,3.61亿,24.42%,2.33亿,36.59%,19.63亿,18.93%,0.4500,5.15,0.67,2.66,-0.17,19.07%,97.00%,11.41%,11.33%,192.25,1.67,161.60,30.65,1.26,0.44,0.44,0.70,39.27%
2018-12-31,6.45亿,36.96%,5.16亿,142.77%,32.63亿,22.38%,0.8000,5.15,0.65,3.12,1.52,20.79%,97.11%,19.83%,20.29%,135.53,3.11,115.61,19.92,1.08,0.34,0.34,0.88,45.07%
2019-03-31,3.98亿,593.66%,3632.04万,5.30%,5.92亿,11.17%,0.5000,5.82,0.65,4.09,-1.01,65.68%,96.79%,11.77%,11.06%,102.45,1.18,76.10,26.34,1.98,1.26,1.26,0.71,40.11%
2019-06-30,6.78亿,125.85%,2.56亿,14.55%,15.24亿,11.97%,0.6500,4.59,0.53,3.00,-0.52,44.35%,97.94%,19.40%,18.41%,130.61,1.68,107.42,23.19,1.98,1.93,1.93,0.70,39.37%
2019-09-30,8.04亿,122.86%,3.17亿,36.12%,22.97亿,17.02%,0.7700,4.74,0.53,3.14,-0.08,34.79%,97.66%,22.92%,21.09%,115.29,2.87,93.96,21.33,1.88,1.82,1.82,0.70,39.48%
2019-12-31,14.16亿,119.39%,8.90亿,72.54%,38.72亿,18.66%,1.3600,5.58,0.59,3.74,1.33,36.56%,96.78%,37.16%,31.61%,77.95,6.02,59.75,18.20,1.43,1.35,1.35,0.77,41.46%
2020-03-31,-4491.38万,-111.29%,3037.99万,-16.36%,5.14亿,-13.28%,-0.0400,5.52,0.59,3.69,-0.94,-9.10%,66.64%,-1.00%,-1.01%,60.06,6.83,13.18,46.89,1.44,1.31,1.31,0.64,36.84%
2020-06-30,3.44亿,-49.33%,2.87亿,11.75%,16.19亿,6.27%,0.2400,4.26,0.49,2.57,-0.46,21.17%,76.31%,7.36%,7.73%,42.82,13.74,13.10,29.72,1.38,1.32,1.31,0.62,35.42%
2020-09-30,4.25亿,-47.08%,2.59亿,-18.26%,23.38亿,1.78%,0.2900,3.67,0.50,2.05,-0.11,19.24%,72.24%,9.02%,11.11%,79.43,5.11,52.80,26.63,0.97,0.89,0.89,1.05,47.91%
2020-12-31,13.22亿,-6.65%,7.34亿,-17.56%,41.73亿,7.77%,0.9000,4.36,0.52,2.77,1.34,32.67%,77.09%,31.57%,29.02%,103.98,5.07,71.06,32.91,1.09,1.01,1.01,1.08,49.48%
2021-03-31,1.69亿,475.44%,3762.17万,23.84%,7.51亿,46.27%,0.1200,3.87,0.52,2.93,-0.80,23.60%,72.28%,3.78%,4.18%,239.41,0.52,171.79,67.62,0.89,0.76,0.75,1.07,48.82%
2021-06-30,7.15亿,108.05%,3.00亿,4.58%,20.52亿,26.72%,0.3800,4.36,0.51,3.46,-0.75,35.64%,74.33%,16.19%,15.69%,192.63,1.31,137.78,54.85,0.89,0.78,0.77,1.08,49.25%
2021-09-30,6.84亿,60.78%,2.74亿,5.96%,31.21亿,33.48%,0.3600,3.06,0.39,2.09,-0.41,22.56%,71.77%,15.81%,15.30%,185.22,2.08,129.97,55.25,0.85,0.74,0.73,1.15,50.68%
2021-12-31,14.64亿,10.73%,9.47亿,29.03%,54.97亿,31.73%,0.7700,3.90,0.19,2.53,0.65,27.11%,72.99%,30.11%,25.70%,141.38,3.63,99.26,42.12,0.92,0.83,0.82,1.03,48.55%
2022-03-31,-4129.58万,-124.49%,1537.71万,-59.13%,9.73亿,29.59%,-0.0200,3.89,0.22,2.50,-0.73,-5.04%,70.36%,-0.72%,-0.73%,235.72,0.57,158.73,76.99,0.94,0.81,0.80,0.86,44.05%
2022-06-30,-9579.75万,-113.40%,1.09亿,-63.56%,23.86亿,16.25%,-0.0500,3.90,0.28,2.46,-0.74,-3.81%,72.47%,-1.67%,-1.68%,212.11,1.22,147.98,64.13,0.93,0.79,0.79,0.89,45.04%
2022-09-30,1149.34万,-98.32%,3.30亿,20.48%,37.37亿,19.74%,0.0100,3.01,0.18,1.64,-0.32,0.49%,71.61%,0.20%,0.20%,198.37,1.95,138.48,59.90,0.95,0.81,0.80,0.89,44.92%
2022-12-31,10.91亿,-25.43%,11.44亿,20.90%,65.02亿,18.30%,0.5700,3.59,0.23,2.16,0.60,17.22%,73.56%,17.36%,16.02%,152.25,3.41,105.59,46.66,1.14,1.03,1.02,0.81,42.52%
2023-03-31,2.22亿,637.74%,7474.64万,386.09%,11.30亿,16.05%,0.1200,3.71,0.25,2.27,-0.54,19.79%,68.34%,3.21%,3.15%,219.83,0.62,144.21,75.62,1.16,1.01,0.99,0.65,37.07%
2023-06-30,4.46亿,565.96%,2.65亿,142.55%,28.27亿,18.49%,0.2400,3.74,0.28,2.26,-0.47,16.20%,72.00%,6.30%,6.28%,196.06,1.38,130.56,65.50,1.07,0.93,0.92,0.72,39.63%
2023-09-30,6.07亿,5179.03%,5.38亿,62.75%,43.68亿,16.87%,0.3200,3.80,0.31,2.35,-0.41,14.36%,71.89%,8.56%,8.40%,212.09,1.85,145.92,66.17,1.06,0.89,0.88,0.72,39.16%
2023-12-31,14.24亿,30.50%,14.48亿,26.55%,72.81亿,11.98%,0.7500,4.23,0.32,2.71,0.66,19.82%,74.84%,19.27%,17.74%,160.90,3.22,111.69,49.21,1.16,0.92,0.91,0.69,38.38%
2024-03-31,-3614.24万,-116.28%,2147.04万,-71.28%,11.88亿,5.13%,-0.0200,4.19,0.33,2.69,-0.60,-2.96%,68.80%,-0.45%,-0.45%,241.89,0.58,154.00,87.89,1.20,0.99,0.98,0.55,33.31%
2024-06-30,2989.03万,-93.30%,1.36亿,-48.81%,28.36亿,0.32%,0.0200,4.12,0.27,2.60,-0.62,0.89%,71.32%,0.37%,0.38%,215.78,1.27,141.60,74.18,1.04,0.83,0.82,0.58,34.44%
2024-09-30,4.46亿,-26.57%,2.67亿,-50.28%,41.88亿,-4.12%,0.2400,4.34,0.28,2.82,-0.52,10.68%,69.31%,5.41%,5.42%,208.91,2.03,133.27,75.63,1.07,0.86,0.85,0.54,33.01%
2024-12-31,10.43亿,-26.75%,8.34亿,-42.39%,65.81亿,-9.62%,0.5500,4.58,0.25,3.08,0.46,15.81%,72.02%,12.48%,12.04%,175.31,3.00,120.08,55.24,1.17,1.01,1.00,0.61,36.13%
2025-03-31,3133.42万,186.70%,999.47万,-53.45%,10.26亿,-13.62%,0.0200,4.60,0.22,3.10,-0.56,3.81%,64.70%,0.36%,0.36%,249.50,0.57,159.09,90.41,1.15,0.97,0.96,0.49,31.21%
2025-06-30,2.61亿,771.57%,1.92亿,41.89%,24.26亿,-14.44%,0.1400,4.62,0.22,3.13,-0.48,12.18%,69.55%,2.98%,2.98%,239.12,1.11,161.62,77.50,1.15,0.93,0.92,0.50,31.36%
2025-09-30,4.55亿,2.16%,2.91亿,8.90%,34.90亿,-16.66%,0.2400,4.77,0.29,3.22,-0.35,14.42%,69.00%,5.17%,5.03%,252.22,1.55,174.32,77.90,1.20,0.97,0.95,0.50,31.42%
2025-12-31,12.31亿,18.01%,10.13亿,21.46%,57.83亿,-12.13%,0.6500,5.20,0.27,3.58,0.56,22.24%,71.06%,13.33%,12.50%,195.67,2.55,140.96,54.72,1.35,1.11,1.10,0.52,32.47%
2026-03-31,1.39亿,342.87%,7250.29万,625.41%,9.05亿,-11.75%,0.0700,5.27,0.28,3.65,-0.61,18.25%,67.96%,1.40%,1.39%,311.17,0.40,226.13,85.04,1.36,1.09,1.07,0.42,27.69%
