报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2000-06-30,1442.85万,-68.30%,1442.85万,False,5.25亿,-33.41%,False,3.51,2.11,0.16,0.11,2.75%,10.67%,False,0.91%,232.89,0.77,232.89,False,1.39,0.97,0.98,1.14,53.31%
2000-12-31,1767.72万,-34.13%,-4188.56万,-251.96%,10.89亿,-25.10%,0.0300,3.46,2.12,0.11,0.10,1.26%,6.79%,0.88%,0.88%,216.50,1.66,216.50,False,1.30,0.97,1.01,1.46,59.36%
2001-06-30,1418.34万,-1.70%,2127.17万,47.43%,7.08亿,34.81%,0.0320,3.47,2.12,0.11,0.17,2.00%,10.69%,0.97%,0.91%,452.05,1.00,179.28,272.77,1.29,0.89,1.39,1.60,61.47%
2001-12-31,1568.56万,-11.27%,924.18万,122.06%,14.64亿,34.48%,0.0349,3.45,2.13,0.10,0.75,1.07%,8.85%,1.02%,1.01%,397.61,2.18,165.18,232.42,1.17,0.81,1.34,1.42,58.66%
2002-03-31,635.91万,False,False,False,3.49亿,False,False,3.46,2.13,0.11,False,1.82%,17.14%,False,0.41%,439.36,0.45,200.76,238.60,1.18,0.79,1.28,1.43,58.78%
2002-06-30,1215.51万,-14.30%,1231.19万,-42.12%,8.51亿,20.09%,0.0270,3.48,2.13,0.12,0.47,1.43%,13.61%,0.78%,0.78%,343.45,1.19,151.08,192.37,1.18,0.84,1.38,1.48,59.62%
2002-09-30,1255.30万,False,1310.99万,False,12.79亿,False,0.0280,3.48,2.13,0.12,False,0.98%,12.81%,0.80%,0.80%,147.30,1.83,147.30,False,1.19,0.86,1.04,1.47,59.53%
2002-12-31,4556.64万,190.50%,-2.43亿,-2727.10%,17.35亿,18.52%,-0.5830,1.78,2.13,-1.57,0.58,-15.10%,13.10%,-28.19%,-32.71%,252.80,2.87,125.35,127.45,0.84,0.48,0.79,2.49,71.34%
2003-03-31,1090.17万,71.43%,False,False,4.81亿,38.00%,False,3.58,2.13,0.20,0.08,2.27%,12.24%,False,0.68%,201.19,0.87,103.23,97.95,1.35,0.86,1.46,1.33,57.03%
2003-06-30,2144.32万,76.41%,2437.87万,98.01%,10.11亿,18.83%,0.0477,3.60,2.13,0.22,1.06,2.12%,11.28%,1.33%,1.33%,189.41,1.82,98.83,90.58,1.28,0.77,1.25,1.30,56.48%
2003-09-30,4801.95万,282.53%,False,False,15.86亿,24.00%,False,3.66,2.13,0.28,1.12,3.03%,11.85%,False,2.92%,181.90,2.74,98.64,83.26,1.15,0.67,1.10,1.33,57.10%
2003-12-31,-4271.91万,-193.75%,-5104.50万,78.98%,21.50亿,23.90%,-0.0950,1.72,2.16,-1.67,1.69,-1.99%,7.36%,-5.43%,-5.53%,127.58,4.33,83.13,44.45,0.73,0.34,0.48,3.23,76.39%
2004-03-31,3001.32万,175.31%,820.39万,False,8.13亿,70.11%,False,3.64,2.13,0.24,-0.76,1.02%,6.01%,False,0.51%,128.88,1.05,85.59,43.29,1.07,0.42,0.64,1.90,65.51%
2004-06-30,4134.07万,92.79%,2000.24万,-17.95%,17.61亿,74.16%,0.0420,3.67,2.14,0.26,-1.44,2.35%,8.33%,1.16%,2.51%,118.87,2.27,79.42,39.45,1.11,0.53,0.92,1.99,66.51%
2004-09-30,5561.66万,15.82%,4598.20万,False,27.34亿,75.89%,False,3.73,2.15,0.32,-1.37,1.55%,7.70%,False,2.59%,113.90,3.48,77.65,36.26,1.11,0.43,0.69,1.93,65.91%
2004-12-31,2701.46万,163.24%,5688.19万,211.43%,38.10亿,77.23%,0.0600,1.95,2.33,-1.61,-0.77,0.71%,6.49%,3.27%,3.08%,91.37,5.33,67.58,23.79,0.84,0.37,0.51,3.63,78.40%
2005-03-31,128.74万,-95.71%,268.70万,-67.25%,11.41亿,40.24%,False,1.96,2.34,-1.61,0.33,0.11%,4.06%,False,0.15%,90.68,1.39,64.67,26.01,0.83,0.38,0.59,3.39,77.21%
2005-06-30,3315.07万,-19.81%,3446.69万,72.31%,22.86亿,29.84%,0.0700,2.03,2.34,-1.53,0.59,1.45%,5.24%,3.70%,3.63%,91.97,2.64,68.13,23.84,0.72,0.29,0.48,3.00,75.02%
2005-09-30,4803.19万,-13.64%,4871.11万,5.94%,33.92亿,24.06%,False,2.06,2.34,-1.50,0.87,1.42%,5.00%,False,5.18%,87.17,4.02,67.20,19.96,0.71,0.24,0.39,2.69,72.91%
2005-12-31,8036.75万,197.50%,7715.13万,35.63%,44.46亿,16.70%,0.1790,2.16,1.00,0.04,0.43,1.81%,5.57%,8.71%,8.30%,80.62,5.37,67.08,13.54,0.79,0.25,0.38,2.28,69.48%
2006-03-31,4688.93万,3542.09%,4614.22万,1617.21%,11.60亿,1.67%,0.1040,2.29,1.03,0.14,0.15,4.04%,7.46%,False,4.54%,61.64,1.59,56.53,5.11,0.81,0.25,0.43,1.93,65.89%
2006-06-30,1.96亿,492.32%,1.23亿,257.12%,24.07亿,5.32%,0.4400,2.63,1.03,0.47,0.74,8.16%,7.92%,18.28%,16.64%,55.72,3.59,50.08,5.63,0.92,0.43,0.74,1.48,59.74%
2006-09-30,2.56亿,433.99%,1.83亿,275.14%,36.19亿,6.69%,0.5710,2.76,1.04,0.61,1.10,7.09%,8.20%,False,20.67%,60.98,5.11,52.82,8.16,1.03,0.43,0.70,1.37,57.81%
2006-12-31,3.18亿,295.26%,2.57亿,232.89%,48.17亿,8.34%,0.7070,2.94,1.08,0.67,1.19,6.59%,8.09%,27.74%,24.03%,64.43,6.21,57.95,6.48,1.06,0.40,0.40,1.24,55.31%
2007-03-31,7796.66万,66.28%,7511.59万,62.79%,12.74亿,9.81%,0.1730,3.12,1.08,0.85,-0.06,6.12%,9.17%,False,5.57%,61.44,1.70,53.03,8.41,1.14,0.48,0.48,1.12,52.90%
2007-06-30,1.71亿,-12.88%,1.77亿,43.62%,28.09亿,16.66%,0.3800,3.32,1.08,1.05,0.10,6.09%,9.47%,12.15%,11.46%,58.90,3.57,50.42,8.48,1.22,0.48,0.48,1.05,51.15%
2007-09-30,2.47亿,-3.79%,2.54亿,38.81%,43.57亿,20.38%,0.5490,3.49,1.08,1.22,0.05,5.66%,8.87%,False,15.73%,60.96,5.38,50.23,10.73,1.20,0.42,0.42,1.03,50.71%
2007-12-31,3.24亿,1.88%,3.03亿,17.96%,59.08亿,22.65%,0.7200,3.66,1.08,1.32,0.32,5.48%,8.08%,21.81%,19.67%,67.13,6.20,58.09,9.03,1.19,0.38,0.38,1.09,52.17%
2008-03-31,8459.50万,8.50%,8380.40万,11.57%,20.00亿,57.08%,0.1880,3.85,1.08,1.51,0.0040,4.23%,6.59%,False,4.89%,56.89,1.92,46.90,9.99,1.32,0.49,0.49,0.99,49.83%
2008-06-30,2.09亿,22.44%,2.07亿,17.36%,42.73亿,52.14%,0.4660,3.93,1.08,1.59,0.28,4.90%,6.90%,12.28%,11.87%,53.57,4.06,44.29,9.29,1.30,0.54,0.54,1.05,51.16%
2008-09-30,2.94亿,18.96%,2.92亿,14.97%,63.75亿,46.33%,0.6530,4.12,1.08,1.78,0.41,4.61%,6.64%,0.0000%,15.87%,57.39,5.86,46.09,11.30,1.31,0.57,0.57,1.05,51.31%
2008-12-31,2.01亿,-37.93%,1.36亿,-55.27%,75.02亿,26.98%,0.4470,3.91,1.08,1.52,0.79,2.68%,4.48%,11.91%,11.44%,48.66,8.88,40.53,8.13,1.10,0.63,0.63,0.93,48.31%
2009-03-31,3038.28万,-64.08%,3251.20万,-61.20%,11.39亿,-43.04%,0.0680,3.98,1.08,1.59,0.0050,2.67%,3.52%,0.0000%,1.70%,58.15,1.89,47.63,10.52,1.10,0.60,0.60,0.91,47.71%
2009-06-30,1.12亿,-46.51%,1.12亿,-46.08%,24.65亿,-42.31%,0.2500,4.06,1.08,1.67,0.08,4.54%,9.99%,6.23%,6.14%,57.19,3.80,47.36,9.83,1.05,0.55,0.55,0.88,46.68%
2009-09-30,2.04亿,-30.45%,2.04亿,-30.17%,40.54亿,-36.40%,0.4540,4.26,1.08,1.88,0.17,5.04%,9.57%,0.0000%,10.66%,54.87,6.00,44.99,9.88,1.13,0.58,0.58,0.84,45.70%
2009-12-31,3.33亿,65.67%,3.31亿,144.38%,55.61亿,-25.87%,0.7410,4.55,1.08,2.09,0.21,5.98%,9.40%,17.58%,16.28%,59.33,7.15,50.37,8.96,1.10,0.49,0.49,0.85,45.96%
2010-03-31,1.44亿,374.53%,1.40亿,330.64%,18.11亿,58.93%,0.3210,4.87,1.08,2.41,0.28,7.96%,12.67%,6.81%,6.59%,54.89,1.93,46.73,8.16,1.17,0.59,0.59,0.85,45.89%
2010-06-30,2.93亿,161.74%,2.87亿,156.20%,38.55亿,56.37%,0.6500,5.05,1.08,2.59,0.33,7.61%,12.32%,13.52%,12.92%,53.90,3.81,47.19,6.71,1.15,0.53,0.53,0.79,44.14%
2010-09-30,4.15亿,103.22%,4.04亿,98.42%,58.68亿,44.75%,0.9230,5.32,1.08,2.86,0.51,7.07%,11.14%,18.74%,17.35%,50.99,6.26,43.15,7.84,1.36,0.59,0.59,0.74,42.45%
2010-12-31,5.62亿,68.84%,5.36亿,61.78%,78.93亿,41.93%,1.2500,5.65,1.08,3.07,0.86,7.12%,10.24%,24.64%,22.13%,57.89,7.18,50.17,7.72,1.24,0.51,0.51,0.79,44.04%
2011-03-31,1.60亿,10.67%,1.59亿,13.46%,22.64亿,25.03%,0.3550,6.00,1.08,3.42,0.31,7.05%,10.98%,6.09%,5.91%,58.79,1.85,48.70,10.09,1.25,0.60,0.60,0.84,45.62%
2011-06-30,3.18亿,8.36%,3.10亿,8.09%,45.39亿,17.74%,0.7100,5.86,1.08,3.27,1.08,7.00%,10.58%,12.11%,12.07%,61.23,3.42,52.61,8.62,1.20,0.50,0.50,0.80,44.48%
2011-09-30,4.49亿,8.14%,4.11亿,1.74%,68.61亿,16.92%,0.9980,6.15,1.08,3.56,0.66,6.54%,9.52%,17.01%,16.24%,61.46,5.28,51.11,10.35,1.18,0.45,0.45,0.68,40.32%
2011-12-31,5.85亿,4.10%,4.86亿,-9.34%,92.62亿,17.34%,1.3020,6.45,1.08,3.87,1.25,6.32%,8.41%,21.81%,20.18%,54.83,7.90,45.57,9.26,1.19,0.57,0.57,0.62,38.33%
2012-03-31,8199.68万,-48.61%,8161.28万,-48.62%,24.10亿,6.45%,0.1800,6.63,1.08,4.05,-0.05,3.40%,6.74%,2.79%,2.75%,52.57,2.21,40.77,11.80,1.25,0.56,0.56,0.54,34.98%
2012-06-30,1.89亿,-40.59%,1.71亿,-44.83%,48.37亿,6.58%,0.4200,6.47,1.08,3.89,-0.17,3.90%,6.56%,6.43%,6.49%,51.95,4.49,40.05,11.90,1.27,0.50,0.50,0.48,32.53%
2012-09-30,2.07亿,-53.91%,1.72亿,-58.26%,64.09亿,-6.59%,0.4600,6.51,1.08,3.93,-0.18,3.23%,5.84%,7.12%,7.07%,57.27,5.79,46.64,10.63,1.12,0.36,0.36,0.51,33.98%
2012-12-31,2.18亿,-62.69%,1.66亿,-65.86%,81.23亿,-12.30%,0.4860,6.54,1.08,3.95,0.16,2.69%,8.34%,7.55%,7.43%,58.03,7.91,45.53,12.50,1.30,0.54,0.54,0.45,30.95%
2013-03-31,5583.81万,-31.90%,5566.61万,-31.79%,18.88亿,-21.66%,0.1200,6.66,1.08,4.08,0.03,2.96%,8.55%,1.88%,1.87%,64.75,1.93,46.71,18.04,1.21,0.48,0.48,0.51,33.94%
2013-06-30,1.11亿,-41.24%,1.07亿,-37.38%,37.57亿,-22.33%,0.2470,6.78,1.08,4.20,0.09,2.95%,9.15%,3.71%,3.64%,61.71,3.86,46.67,15.04,1.47,0.62,0.62,0.39,27.86%
2013-09-30,1.67亿,-19.10%,1.62亿,-5.35%,54.93亿,-14.30%,0.3720,6.91,1.08,4.33,-0.0048,3.05%,9.22%,5.54%,5.39%,66.39,5.56,48.59,17.80,1.63,0.80,0.80,0.44,30.52%
2013-12-31,2.02亿,-7.59%,1.96亿,18.30%,74.38亿,-8.43%,0.4490,6.99,1.08,4.40,0.28,2.71%,9.56%,6.64%,6.42%,64.19,7.43,48.45,15.74,1.60,0.70,0.70,0.43,30.26%
2014-03-31,4533.02万,-18.82%,3539.63万,-36.41%,18.21亿,-3.55%,0.1010,7.09,1.08,4.50,0.06,2.49%,7.71%,1.43%,1.42%,69.36,1.79,50.18,19.17,1.71,0.77,0.77,0.40,28.53%
2014-06-30,1.32亿,18.69%,1.31亿,22.48%,38.07亿,1.33%,0.2930,7.08,1.08,4.49,0.28,3.46%,10.23%,4.15%,4.14%,71.79,3.40,52.89,18.90,1.69,0.73,0.73,0.43,29.93%
2014-09-30,2.26亿,34.96%,2.25亿,38.35%,56.48亿,2.82%,0.5020,7.29,1.08,4.70,0.54,4.00%,10.86%,7.05%,6.89%,74.67,4.91,55.00,19.67,1.58,0.71,0.71,0.42,29.79%
2014-12-31,2.68亿,32.92%,2.65亿,35.22%,73.53亿,-1.15%,0.5960,7.38,1.08,4.80,0.98,3.65%,10.52%,8.34%,8.08%,70.78,6.78,53.06,17.72,1.45,0.85,0.85,0.52,34.01%
2015-03-31,5986.89万,32.07%,5783.04万,63.38%,15.51亿,-14.83%,0.1330,7.52,1.08,4.93,0.36,3.86%,11.94%,1.86%,1.77%,83.15,1.52,59.25,23.90,1.48,0.92,0.92,0.45,30.91%
2015-06-30,1.39亿,5.42%,1.34亿,1.94%,30.45亿,-20.02%,0.3090,7.49,1.08,4.91,0.24,4.56%,13.32%,4.13%,4.12%,83.23,2.94,61.29,21.95,1.68,1.07,1.07,0.50,33.24%
2015-09-30,2.06亿,-8.89%,1.72亿,-23.32%,43.97亿,-22.14%,0.4580,7.64,1.08,5.06,0.71,4.68%,12.16%,6.10%,5.99%,84.48,4.43,60.92,23.56,1.87,1.16,1.16,0.42,29.57%
2015-12-31,2.70亿,0.87%,2.30亿,-13.24%,61.97亿,-15.71%,0.6020,7.78,1.08,5.20,0.22,4.36%,11.22%,7.97%,7.73%,78.66,6.41,56.15,22.51,1.79,1.21,1.21,0.47,31.91%
2016-03-31,5681.87万,-5.09%,5341.63万,-7.63%,14.39亿,-7.22%,0.1260,7.91,1.08,5.33,-0.14,3.95%,11.49%,1.61%,1.60%,77.68,1.79,50.16,27.53,1.89,1.26,1.26,0.43,30.26%
2016-06-30,1.46亿,4.95%,1.38亿,3.59%,32.87亿,7.96%,0.3240,7.96,1.08,5.37,-0.02,4.43%,11.78%,4.10%,4.07%,69.07,4.08,44.16,24.91,1.69,1.19,1.19,0.51,33.69%
2016-09-30,2.14亿,4.02%,2.02亿,17.21%,50.76亿,15.45%,0.4760,8.11,1.08,5.53,1.31,4.22%,11.46%,5.97%,5.87%,66.32,6.34,42.56,23.76,1.77,1.26,1.26,0.50,33.53%
2016-12-31,2.93亿,8.24%,2.91亿,26.55%,63.93亿,3.15%,0.6510,8.28,1.08,5.70,1.76,4.58%,12.62%,8.13%,7.86%,65.76,7.82,46.02,19.73,1.70,1.28,1.28,0.57,36.32%
2017-03-31,6528.11万,14.89%,7502.71万,40.46%,23.40亿,62.62%,0.1450,8.43,1.08,5.85,-0.92,2.79%,9.82%,1.74%,1.72%,45.45,2.82,31.95,13.50,1.88,1.32,1.32,0.52,34.17%
2017-06-30,1.89亿,30.00%,2.02亿,46.27%,48.39亿,47.19%,0.4210,8.51,1.08,5.92,-1.52,3.91%,11.33%,5.00%,4.95%,48.17,5.31,33.91,14.26,1.51,1.09,1.09,0.61,37.99%
2017-09-30,2.79亿,30.16%,2.92亿,44.67%,73.87亿,45.51%,0.6200,8.70,1.08,6.12,-0.49,3.77%,10.90%,7.31%,7.12%,48.04,7.64,35.34,12.71,1.55,1.10,1.10,0.61,38.05%
2017-12-31,3.95亿,34.93%,4.34亿,48.95%,102.27亿,59.98%,0.8790,8.96,1.08,6.38,0.79,3.86%,11.56%,10.23%,9.80%,45.79,10.39,34.66,11.13,1.59,1.17,1.17,0.63,38.77%
2018-03-31,9055.79万,38.72%,9258.75万,23.41%,30.08亿,28.56%,0.2020,9.17,1.08,6.58,-0.25,3.01%,12.00%,2.22%,2.20%,43.10,2.85,31.55,11.55,1.64,1.29,1.29,0.65,39.35%
2018-06-30,2.56亿,35.02%,2.58亿,27.62%,61.54亿,27.19%,0.5690,9.23,1.08,6.65,0.81,4.15%,13.45%,6.22%,6.16%,41.98,5.91,30.43,11.55,1.53,1.27,1.27,0.78,43.77%
2018-09-30,26.70亿,858.52%,3.95亿,35.39%,544.87亿,27.36%,0.9000,9.51,1.08,6.93,1.02,4.04%,12.63%,9.18%,8.90%,42.99,9.28,29.10,13.89,1.62,1.33,1.33,0.71,41.61%
2018-12-31,35.80亿,806.63%,5.20亿,19.78%,721.90亿,22.94%,1.3400,9.80,1.08,7.22,1.63,4.06%,12.60%,12.17%,11.59%,43.69,11.39,31.60,12.09,1.66,1.33,1.33,0.74,42.65%
2019-03-31,12.44亿,1273.93%,8520.79万,-7.97%,177.33亿,0.71%,0.4190,9.99,1.08,7.41,-0.15,2.84%,9.12%,1.93%,1.92%,43.68,3.19,28.22,15.46,1.79,1.46,1.46,0.63,38.82%
2019-06-30,27.65亿,981.54%,2.91亿,12.73%,362.68亿,3.78%,0.5480,9.67,1.08,7.08,0.27,4.60%,11.75%,6.64%,6.77%,45.58,5.92,30.42,15.15,1.60,1.27,1.27,0.79,44.09%
2019-09-30,41.70亿,56.19%,35.64亿,801.21%,548.21亿,4.65%,0.8260,8.28,3.84,3.37,2.11,7.32%,17.26%,16.02%,14.91%,32.94,10.27,26.28,6.65,0.77,0.46,0.46,1.65,59.35%
2019-12-31,53.86亿,50.45%,52.12亿,903.02%,726.20亿,0.60%,1.0700,8.50,3.80,3.48,2.67,7.42%,18.01%,24.18%,21.34%,32.91,13.41,26.84,6.07,0.78,0.52,0.28,1.87,65.18%
2020-03-31,12.92亿,3.82%,12.49亿,1365.93%,172.48亿,-2.73%,0.2560,8.95,3.80,3.91,-0.15,7.49%,17.28%,4.99%,4.86%,67.03,1.65,54.53,12.50,0.83,0.54,0.32,1.87,65.10%
2020-06-30,27.50亿,-0.54%,26.30亿,802.79%,364.06亿,-1.10%,0.5500,4.97,1.82,2.00,0.44,7.67%,17.42%,10.73%,10.97%,56.14,3.84,46.86,9.28,0.76,0.55,0.31,1.97,66.29%
2020-09-30,43.48亿,4.26%,42.43亿,19.05%,557.84亿,0.40%,0.8610,5.29,1.82,2.32,0.78,7.90%,17.67%,16.87%,16.29%,57.06,5.69,47.43,9.63,0.77,0.55,0.29,1.92,65.74%
2020-12-31,60.32亿,11.99%,58.43亿,12.12%,762.89亿,2.90%,1.2000,5.62,1.82,2.58,1.30,8.07%,17.97%,22.90%,21.25%,58.17,7.39,48.72,9.45,0.85,0.58,0.31,1.73,63.35%
2021-03-31,19.30亿,49.42%,19.17亿,53.49%,229.94亿,29.93%,0.3820,5.31,1.82,2.26,0.14,8.61%,17.71%,6.57%,7.20%,52.41,2.04,44.04,8.37,0.77,0.51,0.23,1.99,66.56%
2021-06-30,41.88亿,52.29%,41.42亿,57.49%,490.87亿,34.83%,0.8300,5.76,1.82,2.71,0.62,8.53%,17.54%,14.60%,14.41%,51.11,4.23,42.51,8.60,0.83,0.53,0.20,1.84,64.84%
2021-09-30,59.29亿,36.38%,59.78亿,40.89%,749.65亿,33.04%,1.1750,6.13,1.82,3.08,0.84,8.17%,16.68%,20.87%,19.59%,53.02,6.12,44.14,8.88,0.90,0.58,0.24,1.84,64.71%
2021-12-31,77.78亿,28.94%,78.21亿,33.85%,985.93亿,27.58%,1.5400,6.50,1.82,3.37,2.56,8.18%,17.12%,26.78%,24.24%,47.40,9.09,39.59,7.81,0.85,0.57,0.48,1.58,61.16%
2022-03-31,19.48亿,0.93%,18.77亿,-2.11%,245.78亿,6.89%,0.3860,6.94,1.82,3.81,0.20,7.94%,16.40%,5.73%,5.45%,54.23,2.04,44.21,10.02,1.01,0.69,0.60,1.63,61.93%
2022-06-30,37.77亿,-9.81%,36.91亿,-10.89%,518.22亿,5.57%,0.7500,6.42,1.82,3.29,0.62,7.30%,16.14%,11.48%,11.38%,55.62,4.02,44.74,10.88,0.92,0.59,0.51,1.72,63.18%
2022-09-30,55.43亿,-6.51%,48.66亿,-18.61%,755.11亿,0.73%,1.0980,6.78,1.82,3.64,1.52,7.36%,15.30%,16.67%,15.85%,53.62,6.38,42.34,11.28,0.97,0.66,0.56,1.59,61.28%
2022-12-31,71.05亿,-8.64%,60.79亿,-22.28%,983.45亿,-0.25%,1.4100,7.09,1.82,3.89,2.66,7.23%,14.74%,20.96%,19.59%,52.61,8.43,42.70,9.91,1.00,0.67,0.60,1.50,59.86%
2023-03-31,14.80亿,-24.01%,14.18亿,-24.43%,279.69亿,13.80%,0.2930,7.42,1.86,4.18,-0.23,5.38%,13.56%,3.99%,3.90%,67.69,1.73,52.01,15.68,1.05,0.66,0.59,2.10,65.98%
2023-06-30,30.40亿,-19.52%,28.89亿,-21.73%,583.25亿,12.55%,0.6000,7.00,1.82,3.79,0.99,5.32%,13.62%,8.30%,8.48%,58.94,3.90,46.18,12.76,0.97,0.61,0.55,2.10,65.87%
2023-09-30,43.74亿,-21.09%,41.87亿,-13.94%,864.14亿,14.44%,0.8670,7.27,1.82,4.06,1.08,5.21%,13.66%,11.98%,11.77%,62.49,5.75,46.98,15.51,0.99,0.64,0.56,2.07,65.55%
2023-12-31,57.21亿,-19.48%,52.63亿,-13.41%,1140.19亿,15.94%,1.1300,7.55,1.84,4.23,2.11,5.17%,13.14%,15.54%,14.82%,64.05,7.08,50.86,13.20,1.03,0.63,0.53,1.94,64.26%
2024-03-31,13.60亿,-8.14%,13.38亿,-5.68%,284.29亿,1.64%,0.2690,7.83,1.85,4.50,-0.28,5.00%,12.31%,3.46%,3.40%,81.92,1.45,62.08,19.85,1.06,0.62,0.51,1.78,62.32%
2024-06-30,27.25亿,-10.34%,26.68亿,-7.63%,570.05亿,-2.26%,0.5400,7.54,1.85,4.21,1.12,4.99%,12.30%,6.98%,7.07%,79.85,2.90,62.14,17.70,1.07,0.63,0.54,1.84,63.08%
2024-09-30,38.36亿,-12.30%,37.39亿,-10.71%,835.04亿,-3.37%,0.7600,7.76,1.85,4.43,0.80,4.82%,12.37%,9.85%,9.67%,82.90,4.41,61.17,21.73,1.09,0.68,0.55,1.78,62.30%
2024-12-31,51.26亿,-10.41%,49.75亿,-5.48%,1092.03亿,-4.22%,1.0200,8.01,1.86,4.62,2.13,4.91%,12.85%,13.05%,12.52%,81.70,5.61,64.22,17.47,1.12,0.68,0.55,1.64,60.53%
2025-03-31,13.84亿,1.76%,13.73亿,2.67%,268.40亿,-5.59%,0.2740,8.31,1.88,4.90,-0.19,5.39%,13.82%,3.32%,3.26%,83.34,1.47,61.13,22.21,1.18,0.77,0.56,1.54,59.20%
2025-06-30,27.98亿,2.67%,27.69亿,3.77%,547.15亿,-4.02%,0.5500,8.10,1.90,4.67,1.05,5.36%,14.37%,6.66%,6.76%,79.41,2.97,60.57,18.85,1.13,0.75,0.52,1.60,60.13%
2025-09-30,43.30亿,12.88%,42.89亿,14.71%,812.06亿,-2.75%,0.8580,8.23,1.92,4.77,1.79,5.53%,14.72%,10.29%,10.30%,81.01,4.42,61.12,19.89,1.16,0.77,0.55,1.59,60.28%
2025-12-31,59.29亿,15.67%,58.41亿,17.41%,1073.73亿,-1.68%,1.1700,8.54,1.93,5.07,2.90,5.64%,14.94%,14.08%,13.60%,82.83,5.54,65.00,17.82,1.18,0.75,0.59,1.49,58.78%
2026-03-31,15.11亿,9.23%,14.97亿,8.97%,264.94亿,-1.29%,0.2990,8.84,1.93,5.37,0.03,5.75%,14.43%,3.41%,3.35%,83.74,1.43,63.15,20.59,1.10,0.71,0.53,1.37,56.88%
