报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,64299456152.55,,,,,,,,,,,681972304.02,329746902.48,65311175359.05,50075754051.86,,,,,,4891263700.44,3903033374.52,1014573848.86,59884624975.68,5426550383.37,,0.0,17012654.56,133594035.57,,0.0,,,150606690.13,1403689745.6,0.0,,643297257.86,,187412455.85,2234399459.31,-2083792769.18,,0.0,0.0,15602468458.95,0.0,5578000000.0,21180468458.95,15837876574.42,4234370624.95,0.0,6501000802.18,26573248001.55,-5392779542.6,49965800.14,-2000056128.27,8713017878.21,,,,,6712961749.94,定期报告,未审计,20241026,CNY,合并期末,2023-10-27T19:25:03
20230630,,42626361114.97,,,,,,,,,,,418078734.23,229351172.08,43273791021.28,31654188528.03,,,,,,3512563442.39,2416213458.79,705285286.44,38288250715.65,4985540305.63,,0.0,397882.07,134142069.12,,0.0,,,134539951.19,1340537176.85,,,643297257.86,,0.0,1983834434.71,-1849294483.52,,0.0,0.0,16703751131.69,0.0,2160000000.0,18863751131.69,14782650718.29,4011357865.54,,4667345287.03,23461353870.86,-4597602739.17,42268928.13,-1419087988.93,8713017878.21,7293929889.28,8713017878.21,,,7293929889.28,定期报告,未审计,20240820,CNY,合并期末,2023-08-18T19:05:07
20230331,,19795620709.61,,,,,,,,,,,11650052.15,88232205.9,19895502967.66,17538333529.22,,,,,,2278249934.05,976505422.63,274689002.7,21067777888.6,-1172274920.94,,,195958.01,256262.4,,,,,452220.41,793782379.58,0.0,,648090866.77,,,1441873246.35,-1441421025.94,,0.0,0.0,10950961188.22,0.0,375000000.0,11325961188.22,5812770999.68,200787447.59,0.0,368395868.1,6381954315.37,4944006872.85,-45694682.85,2284616243.12,8713017878.21,,,,,10997634121.33,定期报告,未审计,20240423,CNY,合并期末,2023-04-21T18:10:03
20221231,,75475488078.65,,,,,,,,,,,1008675761.83,677752388.6,77161916229.08,52868710152.0,,,,,,5039830675.49,5107035494.74,711974033.84,63727550356.07,13434365873.01,,2028400000.0,131456928.25,29086123.57,,,,,2188943051.82,1787904080.8,28400000.0,,2228452567.0,,,4044756647.8,-1855813595.98,,4500000.0,4500000.0,14770851218.77,4980000000.0,3990068411.59,23745419630.36,22523966231.93,7196900066.47,11740179.34,3845083708.48,33565950006.88,-9820530376.52,-36259228.54,1721762671.97,6991255206.24,8713017878.21,6991255206.24,,,8713017878.21,定期报告,是,20240313,CNY,合并期末,2023-03-17T19:15:03
20220930,,51902717410.22,,,,,,,,,,,634032080.8,451531113.79,52988280604.81,36591448711.45,,,,,,3939401530.23,4197565599.47,589729583.42,45318145424.57,7670135180.24,,400000000.0,16670410.96,2008281.23,,,,,418678692.19,955226849.08,0.0,,0.0,,0.0,955226849.08,-536548156.89,,4500000.0,4500000.0,10599315397.55,4980000000.0,3512035729.11,19095851126.66,14220806399.7,6928425321.42,,3612912392.81,24762144113.93,-5666292987.27,30778657.92,1498072694.0,6991255206.24,,,,,8489327900.24,定期报告,未审计,20231028,CNY,合并期末,2022-10-25T15:50:04
20220630,,31680665860.84,,,,,,,,,,,301200009.94,319099894.38,32300965765.16,22751582903.39,,,,,,2940987915.07,3026082297.47,446103194.0,29164756309.93,3136209455.23,,200000000.0,13140133.18,-27773814.32,,,,,185366318.86,842672844.94,0.0,,0.0,,,842672844.94,-657306526.08,,2500000.0,2500000.0,6809931544.08,4980000000.0,2012035729.11,13804467273.19,10577949120.92,4292897665.43,,1334589207.87,16205435994.22,-2400968721.03,21602536.51,99536744.63,6991255206.24,7090791950.87,6991255206.24,,,7090791950.87,定期报告,未审计,20230819,CNY,合并期末,2022-08-15T20:55:03
20220331,,14445441209.62,,,,,,,,,,,8863794.34,220894511.29,14675199515.25,10430045782.16,,,,,,1827404292.12,1049515997.52,378027284.75,13684993356.55,990206158.7,,,15233011.21,3887381.5,,,,,19120392.71,649098090.79,21704447.19,,0.0,,,670802537.98,-651682145.27,,1500000.0,1500000.0,1567571268.08,4980000000.0,2035484464.81,8584555732.89,2887194284.05,142552697.86,,1281819513.8,4311566495.71,4272989237.18,-3308022.73,4608205227.88,6991255206.24,,,,,11599460434.12,定期报告,未审计,20230422,CNY,合并期末,2022-04-22T18:40:04
20211231,,79779176172.04,,,,,,,,,,,319552438.74,623363875.75,80722092486.53,58375731051.65,,,,,,4543291691.27,4123898874.39,940211775.76,67983133393.07,12738959093.46,,402260000.0,83305258.13,191798492.92,,,,,677363751.05,2318003784.97,1639000000.0,,585917486.37,,,4542921271.34,-3865557520.29,,15000000.0,15000000.0,11812176328.57,0.0,9456725327.3,21283901655.87,18046449819.66,4228978926.35,0.0,9253244369.92,31528673115.93,-10244771460.06,4263366.87,-1367106520.02,8358361726.26,6991255206.24,8358361726.26,,,6991255206.24,定期报告,是,20230318,CNY,合并期末,2022-03-10T18:40:02
20210930,,48950043392.71,,,,,,,,,,,318116074.53,319605962.46,49587765429.7,38226752841.14,,,,,,3350727089.84,3068213727.7,684164181.03,45329857839.71,4257907589.99,,579260000.0,65103789.32,51262926.04,,,,,695626715.36,998013304.05,1648547342.77,,501738005.1,,,3148298651.92,-2452671936.56,,15000000.0,15000000.0,9386491373.1,0.0,7295306997.1,16696798370.2,11503392921.94,3973669186.23,,5239922218.61,20716984326.78,-4020185956.58,-14729109.38,-2229679412.53,8358361726.26,,,,,6128682313.73,定期报告,未审计,20221026,CNY,合并期末,2021-10-11T17:50:03
20210630,,34149714570.53,,,,,,,,,,,249030619.53,266270169.79,34665015359.85,26661318630.39,,,,,,2335116147.39,2109139866.57,433243024.99,31538817669.34,3126197690.51,,314260000.0,11777777.78,34320313.66,,,,,360358091.44,990378786.16,1600000000.0,,427158836.3,,,3017537622.46,-2657179531.02,,0.0,0.0,6014766751.86,0.0,5145306997.1,11160073748.96,7889841349.84,3837267814.79,,3976428946.59,15703538111.22,-4543464362.26,-12765820.93,-4087212023.7,8358361726.26,4271149702.56,8358361726.26,,,4271149702.56,定期报告,未审计,20220816,CNY,合并期末,2021-08-16T21:40:03
20210331,,13607601662.03,,,,,,,,,,,85491613.55,216794479.5,13909887755.08,9291685843.04,,,,,,1577026294.25,708854856.2,309416916.87,11886983910.36,2022903844.72,,300000000.0,11295935.19,-23070054.82,,0.0,,,288225880.37,912489731.38,1619200631.72,,400000000.0,,,2931690363.1,-2643464482.73,,,,5094485699.79,,1280000000.0,6374485699.79,3811255580.33,766452653.15,,3210000000.0,7787708233.48,-1413222533.69,-2590141.58,-2036373313.28,8358361726.26,,,,,6321988412.98,定期报告,未审计,20220423,CNY,合并期末,2021-04-27T17:50:05
20201231,,62596471357.65,,,,,,,,,,,537888733.92,644960093.47,63779320185.04,43810771214.79,,,,,,4286669246.66,2916154235.05,1048063264.67,52061657961.17,11717662223.87,,2053000000.0,66441347.96,639441148.98,0.0,0.0,,,2758882496.94,3174552151.26,766260000.0,,519958432.67,,,4460770583.93,-1701888086.99,,,,14629774454.22,,6787180490.43,21416954944.65,17878995317.32,4429080751.23,,6536398343.66,28844474412.21,-7427519467.56,11533421.36,2599788090.68,5758573635.58,8358361726.26,5758573635.58,,,8358361726.26,定期报告,是,20220311,CNY,合并期末,2021-03-01T20:15:02
20200930,,38891215496.25,,,,,,,,,,,512639286.68,592284140.9,39996138923.83,27252628668.59,,,,,,2677708311.66,2276983192.49,785538204.6,32992858377.34,7003280546.49,,1035972471.36,30718357.06,559479375.42,,0.0,,,1626170203.84,1617891407.28,700000000.0,,499999999.99,,,2817891407.27,-1191721203.43,,0.0,0.0,6863623038.65,,4117738490.14,10981361528.79,9414407639.62,4202830560.35,,3412096648.77,17029334848.74,-6047973319.95,-16461967.34,-252875944.23,5759529066.9,,,,,5506653122.67,定期报告,未审计,20211012,CNY,合并期末,2020-10-16T16:15:03
20200630,,24489620388.34,,,,,,,,,,,461299423.79,261875634.26,25212795446.39,16770831661.64,,,,,,2305120150.69,1497525798.12,423082812.35,20996560422.8,4216235023.59,,950000000.0,29500526.75,10848794.57,,,,,990349321.32,474138564.56,500000000.0,500000000.0,0.0,,,974138564.56,16210756.76,,,,4333623038.65,,4044589976.52,8378213015.17,4912320048.55,4060773064.2,,2178124307.86,11151217420.61,-2773004405.44,-1018233.38,1458423141.53,5759529066.9,7217952208.43,5759529066.9,,,7217952208.43,定期报告,未审计,20210817,CNY,合并期末,2020-08-17T18:05:02
20200331,,12494647477.54,,,,,,,,,,,132384273.02,318127746.92,12945159497.48,11184099101.14,,,,,,1327101441.6,485949467.65,384503972.29,13381653982.68,-436494485.2,,200000000.0,0.0,0.0,,2446275.78,,,202446275.78,459690485.2,0.0,,0.0,,,459690485.2,-257244209.42,,,,4620170767.31,,0.0,4620170767.31,2594515582.43,148050701.08,,0.0,2742566283.51,1877604483.8,1595014.49,1185460803.67,5537422181.2,,,,,6722882984.87,定期报告,未审计,20210428,CNY,合并期末,2020-04-21T21:25:04
20191231,,54094588641.24,,,,,,,,,,,547057251.97,597638992.38,55239284885.59,38479442458.96,,,,,,4092610405.49,3322359976.17,1418555905.06,47312968745.68,7926316139.91,,250142120.35,30199277.4,38249251.23,9172372.16,392476521.09,,,720239542.23,2446886091.37,770000000.0,,492203864.99,,0.0,3709089956.36,-2988850414.13,,0.0,0.0,13110036510.0,,4959595901.79,18069632411.79,16080329510.0,4441836758.22,0.0,422944893.26,25866634538.09,-7797002126.3,-5036881.58,-2864573282.1,8401995463.3,5537422181.2,8401995463.3,,,5537422181.2,定期报告,是,20210302,CNY,合并期末,2020-03-13T14:58:48
20190930,,39606085388.95,,,,,,,,,,,388487270.1,400577803.75,40395150462.8,27932199452.16,,,,,,2247962732.78,2909687838.25,1047335415.02,34137185438.21,6257965024.59,,243776669.93,13010219.2,30857459.16,,377565675.67,,,665210023.96,2181459645.19,550000000.0,,492290928.39,,492290928.39,3223750573.58,-2558540549.62,,0.0,0.0,3449269000.0,,1428820898.68,4878089898.68,7298353911.09,3016513085.71,0.0,339893659.56,10654760656.36,-5776670757.68,-2706652.71,-2079952935.42,8401995463.3,,,,,6322042527.88,定期报告,未审计,20201017,CNY,合并期末,2020-03-13T14:58:48
20190630,,23721914657.99,,,,,,,,,,,178498217.2,173428012.58,24073840887.77,14725522512.73,,,,,,2154889208.64,2239998464.13,655580795.29,19775990980.79,4297849906.98,,155101.03,12716969.06,17083114.26,,332476521.09,,,362431705.44,1116331265.62,,120000000.0,,,80000000.0,1236331265.62,-873899560.18,,,,1189409000.0,,127676325.2,1317085325.2,4033565000.0,2853092877.54,,249822248.05,7136480125.59,-5819394800.39,-13783715.2,-2409228168.79,8401995463.3,5992767294.51,8401995463.3,,,5992767294.51,定期报告,未审计,20200818,CNY,合并期末,2020-03-13T14:58:48
20190331,,14331418364.46,,,,,,,,,,,117654880.58,189819616.06,14638892861.1,9902351435.56,,,,,,1176834882.5,1078237626.43,514889797.31,12672313741.8,1966579119.3,,,2322493.39,9145456.16,,2000000.0,,,13467949.55,505161747.26,,,,,,505161747.26,-491693797.71,,,,867690000.0,,,867690000.0,2846447945.49,2281638929.1,,,5128086874.59,-4260396874.59,-4144076.25,-2789655629.25,8401995463.3,,,,,5612339834.05,定期报告,未审计,20200422,CNY,合并期末,2020-03-13T14:58:48
20181231,,55189266004.75,,,,,,,,,,,159564317.86,480196007.56,55829026330.17,42707555358.5,,,,,,3528565929.8,2691729782.35,1239125575.78,50166976646.43,5662049683.74,,765087338.45,130828694.71,231352036.46,0.0,0.0,,,1127268069.62,1281381394.85,1650000000.0,,2036577847.7,,105587401.76,5073546644.31,-3946278574.69,,6444881308.99,1942248965.72,18628985000.0,,6233499939.9,31307366248.89,18903035154.92,3823674365.36,160000000.0,7429202681.6,31879702423.07,-572336174.18,-73765601.21,1069669333.66,7332326129.64,8401995463.3,7332326129.64,,,8401995463.3,定期报告,是,20200306,CNY,合并期末,2020-03-13T14:58:48
20180930,,45799539285.91,,,,,,,,,,,161107949.49,2626477672.34,48587124907.74,33731899607.59,,,,,,2083488857.02,2479548531.5,4244789598.6,42539726594.71,6047398313.03,,,17353871.21,152972000.0,,916516161.39,,,1086842032.6,2085918351.52,5906485123.33,,,,1154165953.22,9146569428.07,-8059727395.47,,6444881309.0,1936538611.0,9528985000.0,,7601686153.28,23575552462.28,14312412424.87,1728692451.35,160000000.0,7000761379.02,23041866255.24,533686207.04,-62012494.19,-1540655369.59,6955540840.61,,,,,5414885471.02,定期报告,未审计,20191023,CNY,合并期末,2020-03-13T14:58:48
20180630,,5650097200.19,,,,,,,,,,,0.0,14265517.15,5664362717.34,4807683487.06,,,,,,238459358.61,224514534.57,29273295.08,5299930675.32,364432042.02,,,,0.0,,54985020.36,,,54985020.36,26757222.17,,,,,0.0,26757222.17,28227798.19,,,,500000000.0,,,500000000.0,297000000.0,141141379.72,,0.0,438141379.72,61858620.28,-1421364.76,453097095.73,1178405173.02,1631502268.75,1178405173.02,,,1631502268.75,定期报告,未审计,20190820,CNY,合并期末,2020-03-13T14:58:48
20180331,,2735527191.79,,,,,,,,,,,77437.16,6716947.1,2742321576.05,2480642496.31,,,,,,138062699.04,116493312.15,121470661.6,2856669169.1,-114347593.05,,,,,,54985020.36,,,54985020.36,18189471.92,,,,,,18189471.92,36795548.44,,,,200000000.0,,,200000000.0,0.0,2307708.33,,,2307708.33,197692291.67,-2398833.67,117741413.39,1178405173.02,,,,,1296146586.41,定期报告,未审计,20190423,CNY,合并期末,2020-03-13T14:58:48
20171231,,7062052458.02,,,,,,,,,,,11027181.52,21218991.43,7094298630.97,5970293006.43,,,,,,445286742.76,238183476.73,85232289.27,6738995515.19,355303115.78,,,,1054785.59,,349100.0,,,1054785.59,50114582.23,,,,,,50114582.23,-49059796.64,,,,0.0,,0.0,0.0,202000000.0,103142884.87,,,305142884.87,-305142884.87,-8115851.91,-7015417.64,1185420590.66,1178405173.02,1185420590.66,,,1178405173.02,定期报告,是,20190227,CNY,合并期末,2020-03-13T14:58:48
20170930,,6272108034.03,,,,,,,,,,,0.0,27046754.92,6299154788.95,5605028980.44,,,,,,252562534.96,189881140.59,471111076.28,6518583732.27,-219428943.32,,,,,,,,,0.0,31915501.82,,,,,,31915501.82,-31915501.82,,,,0.0,,,0.0,1000000.0,99939476.54,,,100939476.54,-100939476.54,-9277283.45,-361561205.13,1185420590.66,,,,,823859385.53,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T14:58:48
20170630,,3993048766.88,,,,,,,,,,,0.0,9992147.66,4003040914.54,4325126883.36,,,,,,205632724.01,127405595.76,26073680.27,4684238883.4,-681197968.86,,,,74737.86,,0.0,,,74737.86,28878820.59,,,,,,28878820.59,-28804082.73,,,,0.0,,,0.0,1000000.0,98342049.0,,0.0,99342049.0,-99342049.0,205505.37,-809138595.22,1185420590.66,376281995.44,1185420590.66,,,376281995.44,定期报告,未审计,20180816,CNY,合并期末,2020-03-13T14:58:48
20170331,,2096325232.31,,,,,,,,,,,0.0,7328159.35,2103653391.66,2268478046.48,,,,,,80380665.08,42535141.46,127839455.31,2519233308.33,-415579916.67,,,,,,0.0,,,0.0,57441706.6,,,,,,57441706.6,-57441706.6,,,,0.0,,,0.0,,3305875.0,,,3305875.0,-3305875.0,425584.6,-475901913.67,1174869358.81,,,,,698967445.14,定期报告,未审计,20180421,CNY,合并期末,2020-03-13T14:58:48
20161231,,5188188568.33,,,,,,,,,,,93983563.09,18796610.27,5300968741.69,3932440460.43,,,,,,334905588.3,150450635.95,92875362.25,4510672046.93,790296694.76,,,,93851.8,,44245400.0,,,44339251.8,56444802.21,,,,,,56444802.21,-12105550.41,,,,265338000.0,,0.0,265338000.0,269677441.15,72905918.27,,,342583359.42,-77245359.42,6849768.15,707795553.08,477625037.58,1185420590.66,477625037.58,,,1185420590.66,定期报告,是,20180308,CNY,合并期末,2020-03-13T14:58:48
20160930,,4630654057.12,,,,,,,,,,,72889535.74,66238171.77,4769781764.63,3432505759.71,,,,,,265758238.65,131138898.38,353727046.3,4183129943.04,586651821.59,,,,,,,,,0.0,137634696.4,0.0,,0.0,,0.0,137634696.4,-137634696.4,,,,65338000.0,,0.0,65338000.0,65552000.0,76424162.78,,,141976162.78,-76638162.78,4729986.63,377108949.04,477625037.58,,,,,854733986.62,定期报告,未审计,20171027,CNY,合并期末,2020-03-13T14:58:48
20160630,,2725497777.36,,,,,,,,,,,36875822.36,5829941.79,2768203541.51,2461930002.86,,,,,,195208954.31,95175006.38,25052739.66,2777366703.21,-9163161.7,,,,25798.0,,,,,25798.0,32972387.84,,,,,,32972387.84,-32946589.84,,,,68741000.0,,,68741000.0,65552000.0,73018034.98,,,138570034.98,-69829034.98,2235943.48,-109702843.04,477625037.58,367922194.54,477625037.58,,,367922194.54,定期报告,未审计,20170818,CNY,合并期末,2020-03-13T14:58:48
20160331,,1191731232.97,,,,,,,,,,,36875822.36,7471216.21,1236078271.54,1025187013.76,,,,,,103082372.56,65659317.82,105996130.83,1299924834.97,-63846563.43,,,,,,,,,0.0,53856306.69,,,,,,53856306.69,-53856306.69,,,,65338000.0,,,65338000.0,,2654846.72,,,2654846.72,62683153.28,802720.41,-54216996.43,485418131.71,,,,,431201135.28,定期报告,未审计,20170422,CNY,合并期末,2020-03-13T14:58:48
20151231,,5393135580.64,,,,,,,,,,,73371771.15,10168294.3,5476675646.09,4794034602.63,,,,,,341398876.84,174681083.7,69228751.07,5379343314.24,97332331.85,,,,4925060.86,,30000000.0,,,34925060.86,137008284.65,,,,,,137008284.65,-102083223.79,,,,494139000.0,,,494139000.0,402451000.0,108625110.05,,,511076110.05,-16937110.05,13894907.86,-7793094.13,485418131.71,477625037.58,485418131.71,,,477625037.58,定期报告,是,20170225,CNY,合并期末,2020-03-13T14:58:48
20150930,,3317793757.06,,,,,,,,,,,54215251.55,50917541.93,3422926550.54,2449798313.03,,,,,,255274676.07,131635123.04,266262113.64,3102970225.78,319956324.76,,,,,,,,,0.0,360579828.61,,,,,,360579828.61,-360579828.61,,,,300000000.0,,,300000000.0,200000000.0,102828177.38,,,302828177.38,-2828177.38,10693086.14,-32758595.09,511210373.3,,,,,478451778.21,定期报告,未审计,20161022,CNY,合并期末,2020-03-13T14:58:48
20150630,,2228933492.0,,,,,,,,,,,48521531.42,6012745.0,2283467768.42,1857709839.31,,,,,,177334180.0,106339029.0,35739744.0,2177122792.31,106344976.11,,,,571657.06,,,,,571657.06,58619936.0,,,,,,58619936.0,-58048278.94,,,,300000000.0,,,300000000.0,200000000.0,97770121.83,,,297770121.83,2229878.17,3536384.0,54062959.34,485418131.71,539481091.05,485418131.71,,,539481091.05,定期报告,未审计,20160811,CNY,合并期末,2020-03-13T14:58:48
