报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,8044939933.22,,,4367000000.0,,,12709662280.63,1701084639.28,11008577641.35,842197736.38,1392899313.8,,,,,,,,,,,157156307.39,8790701505.8,,,,,1036620070.16,37552399073.43,,,1692814352.32,10964533.84,,,,14023971244.06,,,347158628.51,,,,,,,20412838364.66,,,,,13574329029.96,,,,211221926.05,45806502.28,1863144476.17,89879979.9,65798821.25,422919093.99,,1103346413.54,1367739940.95,55020711381.43,92573110454.86,,1497812779.83,,,,69106274.94,,28513295642.64,6258695630.33,22254600012.31,,714721112.19,,,288168449.1,383106107.93,,,,,,18019986.06,,,,,,,,,,,,,,3967461536.74,1524848184.57,36976540074.0,,14465258573.41,2493227936.74,,,20308219.23,,,435009719.19,,,793869090.58,494112665.77,,18701786204.92,55678326278.92,,2045721497.0,,,,18108543929.13,350292734.46,-132855123.54,,430122108.28,,,13542527741.44,,,33643767417.85,3251016758.09,36894784175.94,92573110454.86,定期报告,未审计,20231026,CNY,合并期末,2023-10-25T18:45:02
20230630,,10327947956.69,,,2905000000.0,,,10468145118.44,1517352548.22,8950792570.22,1081113751.51,2141908317.29,,,,,,,,,,156482609.59,156482609.59,7753383050.02,,,,,917066195.32,35973515287.42,,,1683882968.61,11286356.64,,,,13847205055.96,,,348260766.8,,,15066275128.12,2398977767.2,12667297360.92,,19390586948.68,19390586948.68,,12667297360.92,,12667297360.92,,,,222468288.56,54647103.17,1674263996.98,108743095.02,65798821.25,452663916.62,,946602926.99,2456612434.87,53707851752.51,89681367039.93,,1541374664.98,,,,123370955.81,,25523108688.64,6647530066.79,18875578621.85,,1175384474.1,,,279147806.34,268412260.66,,128091403.2,,,69448916.48,197540319.68,,,,,,,,,,,,,,3180761984.54,1300016164.13,33589117318.88,,16050100477.29,2502431977.25,,,25959614.89,,550692909.68,550692909.68,,,765215664.22,465235636.42,,20359636279.75,53948753598.63,,2045721497.0,,,,18185469067.58,249890029.54,-121977277.27,,430122108.28,,,12269062542.78,,,32558507908.83,3174105532.47,35732613441.3,89681367039.93,定期报告,未审计,20230825,CNY,合并期末,2023-08-24T22:33:22
20230331,,9264579292.0,,,3695815818.78,,,10317217207.69,1109506720.96,9207710486.73,1866260401.12,1921253162.81,,,,,,,,,,,458965960.3,7860102229.66,,,,,979056804.14,36574672892.06,,,1582760950.75,11850529.6,,,,11986276457.35,,,344061700.07,,,,,,,17252771231.02,,,,,12024212863.34,,,,211422015.56,63026001.44,1298717365.17,125283125.8,65798821.25,405589330.41,,891374979.91,3720930518.49,49772653874.6,86347326766.66,,1637549719.37,,,,530000.0,,25694980476.86,8813883095.43,16881097381.43,,910877056.98,,,268675513.5,118799411.42,,,,,,79485074.19,,,,,,,,,,,,,,3264926290.99,751567870.52,32727391413.83,,14420173584.38,2382388462.37,,,30627227.29,,,725992329.01,,,784893846.34,457278752.46,,18801354201.85,51528745615.68,,2045721497.0,,,,18187060864.43,249890029.54,-132762336.85,,430122108.28,,,11584693125.37,,,31864945228.69,2953635922.29,34818581150.98,86347326766.66,定期报告,未审计,20230426,CNY,合并期末,2023-04-25T20:00:39
20221231,,8978705396.83,,,3360354460.0,,,10841095221.15,1430289302.73,9410805918.42,1117567323.99,2040289822.83,,,,,,,,,,936313722.45,936313722.45,8587981243.08,,,,,804227917.08,36857094787.8,,,1585402584.43,11452959.44,,,,11504510686.88,,,336362944.43,,,12675872414.96,1819036834.85,10856835580.11,,13297628626.06,13297628626.06,,10856835580.11,,10856835580.11,,,,190559680.39,72328304.95,1311491390.67,105468492.5,65798821.25,422387844.4,,939812975.85,6271237182.91,46780718393.88,83637813181.68,,1294408888.53,,,,,,25285600988.69,10744841668.83,14540759319.86,,966969893.47,,,604799167.71,152375789.42,,,,,67747930.93,67747930.93,,,,,,,,,,,,,,2702256542.51,1110395321.65,32184554522.91,,13837225096.88,2408081997.96,,,38232127.87,,804366486.1,804366486.1,,,739010975.43,466162449.19,,18293079133.43,50477633656.34,,2041759278.0,,,,17881960783.24,249890029.54,-135484868.35,,430122108.28,,,10444983355.86,,,30413450627.49,2746728897.85,33160179525.34,83637813181.68,定期报告,是,20240419,CNY,合并期末,2023-04-17T20:25:04
20220930,,5237147814.29,,,,,,8368941128.49,888435472.52,7480505655.97,564606682.52,1841100133.06,,,,,,,,,,,935511641.73,7913805695.02,,,,,606597161.17,25612343563.18,,,1596746991.76,12314016.52,,,,10638772126.82,,,375644403.16,,,,,,,10451068219.89,,,,,8681736952.33,,,,144633306.9,50215700.66,1113668556.48,71774740.49,65798821.25,331666417.63,,547969524.19,7476965562.86,41414342034.04,67026685597.22,,1354467497.48,,,,35068810.0,,21301058271.59,8724654368.47,12576403903.12,,724151909.7,,,242585932.08,136975114.27,,,,,,228586644.57,,,,,,,,,,,,,,1785652008.54,725977631.91,26534523820.14,,13725773534.61,2457329267.01,,,20730045.79,,,698220920.77,,,691933972.41,307764250.07,,17901751990.66,44436275810.8,,1898788667.0,,,,8415336002.8,150785628.37,-144129896.8,,338507983.4,,,9691953333.95,,,20049670461.98,2540739324.44,22590409786.42,67026685597.22,定期报告,未审计,20221027,CNY,合并期末,2022-10-26T17:40:05
20220630,,7600627810.54,,,,,,7570540378.82,634711086.06,6935829292.76,521459271.9,1275406841.93,,,,,,,,,,853372839.95,853372839.95,6784476541.86,,,,,684613017.01,25358594877.81,,,1491026622.1,13939790.8,,,,9624466537.57,,,374268196.8,,,10093628796.15,1509164417.22,8584464378.93,,7719732184.16,7719732184.16,,8584464378.93,,8584464378.93,,,,68098175.8,57507457.06,1132573039.37,61681644.02,65798821.25,366960232.14,,600306171.88,6092376601.74,36185101677.82,61543696555.63,,1594702248.07,,,,6068950.0,,18300419119.86,6882091038.62,11418328081.24,,727993240.42,,,208634356.36,201351993.38,,303504906.72,,,2309580475.43,2613085382.15,,,,,,,,,,,,,,1557058694.66,418647961.16,25627961946.06,,10815178259.15,2316621493.1,,,27496472.73,,452226280.0,452226280.0,,,708330678.52,344520756.96,,14664373940.46,40292335886.52,,1898788667.0,,,,8480874103.62,150785628.37,-143417716.49,,338507983.4,,,8385462760.25,,,18809430169.41,2441930499.7,21251360669.11,61543696555.63,定期报告,未审计,20220826,CNY,合并期末,2022-08-25T17:30:05
20220331,,6398802753.36,,,11873550.0,,,6320681815.47,791621626.87,5529060188.6,502904905.97,869878088.67,,,,,,,,,,,623513834.29,4822683808.78,,,,,607192394.1,20215048003.61,,,1393150755.34,12466235.6,,,,9088270836.96,,,378024688.8,,,,,,,4998787176.35,,,,,8454769067.66,,,,57516852.97,47535826.92,1112310411.44,68461233.64,65798821.25,396305272.19,,492748137.45,3383503389.96,29892131853.56,50107179857.17,,1214551488.48,,,,,,13901933680.1,5426736980.3,8475196699.8,,577637944.03,,,166525889.59,323740914.2,,,,,,368748053.93,,,,,,,,,,,,,,799499647.86,551450592.34,17904088210.53,,7765616832.67,2193653597.58,,,22810612.4,,,519344719.61,,,631174254.72,315295570.66,,11447895587.64,29351983798.17,,1898788667.0,,,,8505309493.59,150785628.37,-140992503.37,,338507983.4,,,7851082472.8,,,18301910485.05,2453285573.95,20755196059.0,50107179857.17,定期报告,未审计,20220428,CNY,合并期末,2022-04-27T19:00:04
20211231,,6808715028.42,,,13756400.0,,,5698217049.48,696159046.96,5002058002.52,534723629.0,550984904.01,,,,,,,,,,299417955.53,299417955.53,3712025866.83,,,,,546335046.15,18221435336.81,,,1382114859.44,,,,,8142039692.64,,,562371391.41,,,9524346674.04,1203312131.71,8321034542.33,,3362391506.08,3362391506.08,,8321034542.33,,8321034542.33,,,,57259457.39,53043706.31,857702699.21,61174694.32,65798821.25,413861848.45,,444213693.98,2646724691.21,26312472146.63,44533907483.44,,1199534928.56,,,,,,11571032012.25,4717127777.69,6853904234.56,,293562158.46,,,373819678.93,37915271.23,,,,,359963315.12,359963315.12,,,,,,,,,,,,,,712007258.56,357776070.54,14905610693.65,,5480698075.02,2197202280.81,,,33461415.12,,586111120.65,586111120.65,,,612500106.59,330575487.2,,9240548485.39,24146159179.04,,1898272420.0,,,,8479646750.17,,-62647065.92,,333555277.06,,,7285338868.57,,,17934166249.88,2453582054.52,20387748304.4,44533907483.44,定期报告,是,20230418,CNY,合并期末,2022-04-25T20:10:04
20210930,,4035804854.7,,,387160100.0,,,5449882186.35,535935081.95,4913947104.4,659429459.69,445112459.92,,,,,,,,,,,58257745.31,2933355831.86,,,,,395252687.7,14412730970.07,,,,,,,,7231046136.5,,730400159.93,596106510.18,,,,,,,1362857320.51,,,,,7872474424.94,,,,48475644.54,682181930.31,603531504.06,87782964.27,65798821.25,325687111.57,,446283539.29,2113198812.36,22117349235.17,36530080205.24,,1189449875.61,,,,,,9495709061.46,4317447355.34,5178261706.12,,110841422.36,,,135116787.73,31328625.79,,,,,,707422317.61,,,,,,,,,,,,,,514434649.18,219256931.37,12403559671.11,,3433485438.98,,,,359038239.23,,,85000000.0,,,477885370.35,347360556.48,,4702769605.04,17106329276.15,,1897674158.0,,,,8249471633.05,,47117338.72,,275014463.53,,,6611396229.46,,,17080673822.76,2343077106.33,19423750929.09,36530080205.24,定期报告,未审计,20211028,CNY,合并期末,2021-10-27T19:35:05
20210630,,4494483053.97,,,260000000.0,,,4329198491.18,535736199.03,3793462292.15,535291198.86,525900830.15,,,,,,,,,,52898155.28,52898155.28,2715414114.78,,,,,310698127.81,13269072123.92,,,,,,,,6508788162.59,,,598515872.58,,,8157836760.44,1213895830.53,6943940929.91,,1517461154.27,1517461154.27,,6943940929.91,,6943940929.91,,,,45188151.89,33348622.74,583544489.72,71188699.29,65798821.25,292265919.83,,418971333.17,1503868313.43,18537692318.78,31806764442.7,,1102884350.63,,,,333000.0,,8075140544.9,3860945528.63,4214195016.27,,124510100.96,,,111096788.1,39739332.06,,,,,693951988.71,693951988.71,,,,,,,,,,,,,,233612080.99,233566823.63,10614835009.98,,1720133506.85,,,,19675807.33,,85000000.0,85000000.0,,,459301471.71,363263359.96,,2647374145.85,13262209155.83,,1888460679.0,,,,8207326723.93,40720956.47,91678556.76,,272728902.22,,,5869723747.06,,,16289197652.5,2255357634.37,18544555286.87,31806764442.7,定期报告,未审计,20210827,CNY,合并期末,2021-08-26T20:50:04
20210331,,3268383297.42,,,1410000000.0,,,4031377931.69,754032267.92,3277345663.77,582495270.31,485652719.29,,,,,,,,,,,74291279.85,2186555269.64,,,,,304922218.7,12379271799.3,,,,,,,,6321278162.09,,,416156755.7,,,,,,,1471021361.12,,,,,6499275749.21,,,,35593812.4,,406569494.85,65128225.44,65798821.25,233551012.57,,258144720.18,944882903.53,16681807205.94,29061079005.24,,982641292.65,,,,5366400.0,,6716662655.37,3178461069.9,3538201585.47,,95346243.98,,,93265203.18,22801499.5,,,,,,778965466.26,,,,,,,,,,,,,,121244109.14,329109285.85,9145402155.93,,1651350178.0,,,,,,,85000000.0,,,426885082.52,303820213.38,,2467055473.9,11612457629.83,,1888865429.0,,,,8178257111.11,100147724.47,-46324992.59,,272728902.22,,,5069047415.05,,,15262426140.32,2186195235.09,17448621375.41,29061079005.24,定期报告,未审计,20210423,CNY,合并期末,2021-04-22T18:00:03
20201231,,3803675168.19,,,1074665800.0,,,3543171519.55,567420235.74,2975751283.81,438217607.36,468974533.21,,,,,,,,,,60488103.08,60488103.08,1714205853.85,,,,,195608173.28,11341802587.23,,,,,,,,4809623090.27,,,170656794.98,,,7343910867.15,1021629046.27,6322281820.88,,1386308747.16,1386308747.16,,6322281820.88,,6322281820.88,,,,42795828.71,,405663663.95,55893796.68,65798821.25,172842004.98,,265744331.81,703587328.07,14358400400.03,25700202987.26,,200158333.33,,,,,,5841134034.23,2433811553.2,3407322481.03,,223234691.69,,,184032739.64,166341386.36,,,,,119598948.77,119598948.77,,,,,,,,,,,,,,96981078.65,328059269.2,7159540481.87,,1105080000.0,,,,,,85000000.0,85000000.0,,,428828213.49,250709300.91,,1869617514.4,9029157996.27,,1888865429.0,,,,7792219969.81,,,,272728902.22,,,4422208179.45,,,14376022480.48,2295022510.51,16671044990.99,25700202987.26,定期报告,是,20220426,CNY,合并期末,2021-04-19T18:55:03
20200930,,1911719439.08,,,1150000000.0,,,3202699769.66,746145328.46,2456554441.2,335549864.11,149171942.7,,,,,,,,,,,51843231.09,1300085773.15,,,,,290946804.9,8392016824.69,,,,,,,,1116189631.31,,,159156794.98,,,,,,,1894596142.27,,,,,5524036424.84,,,,,,417106733.16,24978132.8,65798821.25,63048148.93,,281675419.68,317437160.86,9864023410.08,18256040234.77,,100050000.01,,,,,,5094521805.11,2140480271.34,2954041533.77,,63389513.24,,,123977509.54,28667084.8,,,,,,50998331.53,,,,,,,,,,,,,,292263300.05,337925357.14,6091792901.42,,845860000.0,,,,,,,2178944237.31,,,425603420.33,207316233.68,,3657723891.32,9749516792.74,,1840425205.0,,,,2497879862.52,,,,247158172.28,,,3741922866.27,,,8327386106.07,179137335.96,8506523442.03,18256040234.77,定期报告,未审计,20201029,CNY,合并期末,2020-10-28T19:20:03
