报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2015-12-31,1.51亿,82.34%,9199.89万,374.71%,13.49亿,11.58%,0.3800,4.00,1.53,1.30,0.13,12.31%,27.93%,13.86%,8.85%,180.56,4.14,86.95,93.61,2.33,1.86,1.86,0.42,28.71%
2016-03-31,3764.65万,37.95%,3459.12万,26.07%,3.86亿,32.58%,0.0900,4.09,1.53,1.39,-0.03,11.99%,31.62%,2.18%,2.16%,186.42,1.06,85.31,101.11,1.77,1.32,1.32,0.48,31.11%
2016-06-30,8896.61万,44.21%,8474.77万,34.86%,8.21亿,29.58%,0.2100,4.14,1.53,1.43,-0.17,13.10%,30.82%,5.10%,5.03%,195.13,1.82,98.73,96.40,1.36,0.88,0.88,0.73,40.67%
2016-09-30,1.59亿,69.50%,1.53亿,74.95%,14.48亿,49.22%,0.3717,4.30,1.53,1.60,-0.16,13.23%,30.61%,8.96%,8.65%,199.35,2.70,100.04,99.31,1.19,0.74,0.74,0.92,46.09%
2016-12-31,2.52亿,66.43%,2.34亿,154.15%,23.40亿,73.45%,0.2900,4.55,1.57,1.77,0.11,13.47%,29.20%,13.88%,12.95%,176.85,4.32,83.34,93.51,1.21,0.86,0.86,1.18,52.27%
2017-03-31,5376.14万,42.81%,4981.48万,44.01%,5.70亿,47.82%,0.0600,4.65,1.62,1.81,-0.10,11.33%,28.87%,2.73%,2.70%,265.84,0.69,131.21,134.63,1.30,0.88,0.88,1.53,58.64%
2017-06-30,2.33亿,161.37%,1.66亿,95.92%,13.44亿,63.65%,0.2700,2.51,0.29,1.10,-0.09,19.88%,29.53%,11.33%,10.82%,232.38,1.53,117.92,114.47,1.11,0.65,0.65,1.71,63.15%
2017-09-30,3.23亿,103.53%,2.55亿,66.40%,19.87亿,37.21%,0.3800,2.62,0.29,1.21,-0.02,18.06%,31.30%,15.42%,14.42%,271.98,1.88,143.42,128.57,1.02,0.56,0.56,2.00,66.61%
2017-12-31,4.03亿,60.18%,2.74亿,17.23%,29.82亿,27.46%,0.4700,3.60,1.20,1.25,0.09,14.52%,29.25%,18.83%,13.09%,250.33,2.93,122.92,127.41,1.03,0.63,0.63,1.38,57.15%
2018-03-31,7422.98万,38.07%,7097.49万,42.48%,6.84亿,20.02%,0.0900,3.73,1.25,1.33,-0.03,10.76%,29.66%,2.36%,2.32%,370.45,0.46,193.84,176.61,1.01,0.55,0.55,1.56,60.02%
2018-06-30,1.59亿,-31.72%,1.48亿,-10.81%,18.84亿,40.15%,0.1900,3.73,1.24,1.33,0.03,8.66%,25.61%,5.02%,4.98%,275.89,1.38,130.18,145.71,0.97,0.63,0.63,1.75,62.70%
2018-09-30,3.79亿,17.21%,3.10亿,21.40%,30.09亿,51.44%,0.4400,3.99,1.24,1.59,0.14,12.76%,23.57%,11.63%,11.11%,272.48,2.18,124.02,148.46,1.09,0.78,0.78,1.99,65.68%
2018-12-31,5.71亿,41.49%,4.96亿,81.02%,43.51亿,45.90%,0.6700,4.17,1.19,1.76,0.51,13.40%,23.74%,17.07%,16.02%,242.67,3.15,114.31,128.36,1.10,0.78,0.78,1.78,63.10%
2019-03-31,2.00亿,169.81%,1.96亿,175.46%,10.98亿,60.49%,0.2300,4.40,1.19,1.99,0.21,18.40%,25.85%,5.47%,5.32%,286.12,0.67,134.63,151.49,1.02,0.73,0.73,1.69,61.96%
2019-06-30,5.01亿,215.23%,4.91亿,231.31%,25.30亿,34.30%,0.3000,6.73,3.48,2.07,0.50,20.13%,25.53%,10.80%,7.66%,245.82,1.62,111.17,134.65,1.55,1.26,1.26,0.91,47.05%
2019-09-30,11.59亿,205.94%,11.34亿,265.86%,45.77亿,52.12%,0.6700,7.42,3.48,2.75,0.88,25.62%,28.98%,24.71%,16.12%,207.18,2.99,90.41,116.77,1.58,1.35,1.35,0.95,48.18%
2019-12-31,15.22亿,166.69%,14.91亿,200.55%,64.12亿,47.35%,0.8600,7.79,3.48,3.05,1.17,24.16%,29.72%,25.49%,20.15%,202.87,3.87,93.07,109.80,1.38,1.15,1.10,1.14,52.67%
2020-03-31,2.52亿,26.05%,2.13亿,8.97%,13.09亿,19.20%,0.1400,8.05,3.48,3.32,0.43,19.65%,29.75%,3.29%,3.23%,258.08,0.82,109.54,148.54,1.25,1.01,0.98,1.08,51.48%
2020-06-30,3.63亿,-27.43%,2.70亿,-44.93%,31.76亿,25.55%,0.2000,4.21,1.36,1.72,0.28,11.91%,27.91%,4.71%,4.69%,218.19,2.00,89.97,128.21,1.33,1.08,1.02,1.23,54.61%
2020-09-30,9.46亿,-18.35%,8.46亿,-25.43%,53.40亿,16.66%,0.5100,4.52,1.36,2.03,0.53,18.10%,29.72%,11.82%,11.36%,202.45,3.09,87.40,115.05,1.38,1.09,1.04,1.17,53.40%
2020-12-31,16.52亿,8.54%,15.26亿,2.30%,81.62亿,27.30%,0.8900,7.61,4.13,2.34,0.82,20.60%,29.01%,18.97%,11.49%,200.16,4.07,88.35,111.81,1.58,1.25,1.18,0.63,35.13%
2021-03-31,6.47亿,156.22%,6.14亿,188.45%,29.58亿,125.98%,0.3400,8.08,4.33,2.68,-0.18,24.49%,26.94%,4.55%,4.24%,176.38,1.11,81.23,95.15,1.35,1.03,0.96,0.76,39.96%
2021-06-30,14.95亿,311.49%,14.25亿,427.50%,65.60亿,106.54%,0.7900,8.63,4.35,3.11,0.18,25.00%,25.30%,10.31%,9.18%,174.23,2.21,81.36,92.87,1.25,0.92,0.86,0.81,41.70%
2021-09-30,22.16亿,134.18%,21.30亿,151.91%,114.48亿,114.39%,1.1700,9.00,4.35,3.48,0.21,21.08%,23.70%,14.20%,12.97%,164.87,3.76,71.83,93.04,1.16,0.86,0.80,1.00,46.83%
2021-12-31,29.06亿,75.89%,25.47亿,66.96%,169.00亿,107.06%,1.5400,9.45,4.47,3.84,0.98,18.64%,21.57%,18.11%,16.20%,158.66,4.89,73.69,84.97,1.22,0.90,0.86,1.35,54.22%
2022-03-31,5.21亿,-19.43%,4.35亿,-29.22%,67.34亿,127.69%,0.2700,9.64,4.48,4.13,0.45,7.10%,13.75%,2.87%,2.85%,136.50,1.36,66.13,70.37,1.13,0.78,0.75,1.60,58.58%
2022-06-30,13.59亿,-9.08%,11.94亿,-16.22%,149.26亿,127.54%,0.7200,9.91,4.47,4.42,0.95,8.45%,14.96%,7.36%,7.23%,146.41,2.42,74.43,71.98,0.99,0.65,0.63,2.14,65.47%
2022-09-30,26.66亿,20.30%,21.77亿,2.19%,242.83亿,112.12%,1.4000,10.56,4.43,5.10,1.52,10.95%,15.86%,14.02%,13.29%,146.21,3.51,76.82,69.39,0.97,0.57,0.55,2.22,66.30%
2022-12-31,35.09亿,20.76%,26.95亿,5.81%,363.04亿,114.82%,1.8400,14.90,8.76,5.12,1.40,10.11%,16.43%,17.46%,11.54%,144.44,4.93,72.98,71.46,1.15,0.79,0.75,1.66,60.35%
2023-03-31,11.40亿,118.68%,6.12亿,40.66%,111.86亿,66.11%,0.5600,15.58,8.89,5.66,0.48,11.62%,16.83%,3.67%,3.58%,154.46,1.13,79.56,74.90,1.12,0.79,0.73,1.62,59.68%
2023-06-30,21.51亿,58.27%,12.56亿,5.22%,229.76亿,53.93%,1.0500,15.92,8.89,6.00,1.61,11.02%,15.93%,6.80%,6.61%,148.07,2.36,76.14,71.93,1.07,0.75,0.71,1.66,60.16%
2023-09-30,34.24亿,28.47%,21.55亿,-0.99%,355.29亿,46.31%,1.6700,16.45,8.85,6.62,2.62,10.92%,16.78%,10.63%,10.18%,156.94,3.40,79.35,77.59,1.02,0.71,0.68,1.65,60.15%
2023-12-31,40.50亿,15.42%,27.55亿,2.23%,487.84亿,34.38%,1.9800,16.98,9.07,6.92,4.24,9.27%,17.04%,12.48%,11.66%,146.86,5.43,66.28,80.58,0.97,0.77,0.74,1.62,59.72%
2024-03-31,10.66亿,-6.49%,7.01亿,14.63%,93.17亿,-16.70%,0.5200,17.50,9.08,7.44,-0.86,11.33%,17.64%,3.02%,2.98%,194.73,1.18,76.34,118.39,1.04,0.81,0.76,1.60,59.40%
2024-06-30,21.37亿,-0.64%,14.99亿,19.32%,216.59亿,-5.73%,1.0400,17.45,8.99,7.47,0.15,9.92%,16.45%,5.97%,5.99%,166.63,2.86,63.03,103.59,1.02,0.82,0.79,1.68,60.58%
2024-09-30,31.89亿,-6.88%,25.00亿,16.00%,340.49亿,-4.16%,1.5600,17.90,8.93,7.98,1.03,9.62%,17.38%,8.90%,8.71%,157.55,4.60,58.74,98.81,1.00,0.81,0.77,1.66,60.35%
2024-12-31,40.76亿,0.63%,31.62亿,14.76%,486.15亿,-0.35%,1.9900,18.37,8.96,8.32,2.17,8.68%,17.41%,11.30%,10.84%,146.37,6.94,51.86,94.51,0.95,0.78,0.75,1.59,59.36%
2025-03-31,11.01亿,3.32%,8.18亿,16.60%,127.96亿,37.34%,0.5400,18.75,8.79,8.86,0.44,9.10%,17.16%,2.88%,2.84%,135.90,2.01,44.80,91.10,1.10,0.93,0.87,1.74,61.98%
2025-06-30,16.05亿,-24.90%,11.57亿,-22.82%,281.70亿,30.06%,0.7800,18.83,9.09,8.50,1.16,6.19%,17.33%,4.20%,4.14%,129.54,4.13,43.60,85.95,1.03,0.85,0.79,1.78,62.57%
2025-09-30,28.16亿,-11.70%,19.37亿,-22.51%,450.02亿,32.17%,1.3800,19.34,9.24,8.85,2.40,6.61%,15.95%,7.27%,7.06%,124.87,6.72,40.18,84.68,1.05,0.87,0.78,1.85,63.47%
2025-12-31,41.34亿,1.44%,30.96亿,-2.09%,614.70亿,26.44%,2.0200,20.26,9.36,9.36,3.61,7.00%,16.17%,10.50%,9.77%,129.00,7.64,47.13,81.87,1.03,0.81,0.70,1.90,64.18%
2026-03-31,14.46亿,31.35%,11.15亿,36.32%,206.80亿,61.61%,0.7000,21.04,9.49,10.05,-0.18,6.98%,14.04%,3.35%,3.29%,117.94,1.80,49.94,68.00,0.99,0.75,0.66,1.96,64.89%
