报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2021-03-31,-139.58万,88.65%,-149.54万,86.46%,7765.83万,48.12%,-0.0055,4.13,1.79,1.21,-0.05,-1.80%,46.72%,-0.13%,-0.13%,1216.56,0.17,524.78,691.78,3.99,3.13,3.11,0.29,22.74%
2021-06-30,-1246.44万,-140.06%,-1265.06万,-139.94%,1.61亿,-24.25%,-0.0491,3.89,1.79,0.97,-0.02,-7.75%,44.66%,-1.19%,-1.26%,1164.88,0.35,508.91,655.98,3.79,2.82,2.80,0.31,23.71%
2021-09-30,-1343.19万,-144.44%,-1355.20万,-144.73%,2.51亿,-23.03%,-0.0529,3.89,1.79,0.96,0.03,-5.34%,47.95%,-1.29%,-1.36%,1142.49,0.50,545.01,597.48,4.60,3.25,3.22,0.24,19.37%
2021-12-31,1042.57万,-89.08%,936.51万,-89.17%,4.75亿,-22.02%,0.0410,4.00,1.80,1.03,0.53,2.19%,46.58%,1.01%,1.03%,777.84,1.05,342.11,435.73,4.45,3.39,3.32,0.25,20.15%
2022-03-31,-1252.92万,-797.66%,-1387.32万,-827.70%,6128.96万,-21.08%,-0.0493,3.96,1.81,0.98,-0.27,-20.44%,52.75%,-1.28%,-1.25%,1603.41,0.11,816.70,786.71,5.43,3.90,3.76,0.20,16.48%
2022-06-30,182.36万,114.63%,-23.32万,98.16%,1.86亿,15.68%,0.0072,4.00,1.82,1.02,-0.34,0.98%,54.27%,0.18%,0.18%,1116.04,0.32,571.25,544.79,4.45,3.22,3.11,0.25,20.24%
2022-09-30,-1029.34万,23.37%,-1225.72万,9.55%,2.63亿,4.51%,-0.0405,4.00,1.86,0.97,-0.34,-3.92%,48.81%,-1.02%,-1.01%,1106.90,0.48,559.12,547.78,5.38,3.75,3.52,0.20,16.76%
2022-12-31,-4581.54万,-539.45%,-4981.97万,-631.97%,4.13亿,-13.23%,-0.1801,3.80,1.85,0.82,-0.10,-11.11%,39.68%,-4.59%,-4.72%,828.70,0.93,386.06,442.64,4.27,3.07,2.88,0.28,21.77%
2023-03-31,64.01万,105.11%,57.78万,104.16%,1.00亿,63.17%,0.0025,3.81,1.86,0.82,-0.04,0.64%,44.79%,0.07%,0.07%,922.88,0.19,479.74,443.13,4.24,2.95,2.88,0.28,21.82%
2023-06-30,-352.72万,-293.42%,-361.37万,-1449.44%,2.31亿,23.92%,-0.0138,3.81,1.87,0.81,-0.16,-1.53%,42.16%,-0.36%,-0.36%,798.97,0.45,402.05,396.91,3.62,2.51,2.46,0.34,25.23%
2023-09-30,1911.97万,285.75%,1900.43万,255.05%,4.14亿,57.71%,0.0749,3.91,1.88,0.90,-0.41,4.57%,43.66%,1.95%,1.92%,757.17,0.69,392.50,364.67,2.90,1.92,1.89,0.46,31.56%
2023-12-31,1.13亿,347.69%,1.13亿,327.69%,8.51亿,106.25%,0.4446,4.25,1.86,1.26,0.12,13.34%,46.47%,11.00%,10.46%,489.04,1.58,227.72,261.32,2.93,2.28,2.23,0.46,31.40%
2024-03-31,544.94万,751.35%,533.29万,823.01%,9675.24万,-3.25%,0.0214,4.28,1.86,1.28,-0.30,5.44%,43.80%,0.50%,0.50%,1199.32,0.18,512.82,686.50,3.22,2.35,2.30,0.39,28.07%
2024-06-30,1432.20万,506.05%,1411.22万,490.52%,2.42亿,4.82%,0.0561,4.13,1.86,1.12,-0.51,5.75%,46.07%,1.31%,1.36%,1005.71,0.41,438.06,567.64,2.81,2.02,1.97,0.46,31.60%
2024-09-30,528.89万,-72.34%,89.54万,-95.29%,3.66亿,-11.80%,0.0207,4.10,1.86,1.08,-0.65,1.22%,43.59%,0.49%,0.51%,1002.33,0.64,421.81,580.52,2.54,1.83,1.79,0.55,35.42%
2024-12-31,1382.72万,-87.82%,709.38万,-93.75%,6.33亿,-25.63%,0.0542,4.10,1.84,1.09,-0.71,2.01%,41.36%,1.29%,1.32%,745.86,1.25,287.72,458.13,2.38,1.82,1.79,0.64,38.84%
2025-03-31,-810.42万,-248.72%,-865.49万,-262.29%,1.23亿,27.46%,-0.0318,4.07,1.84,1.06,-0.06,-7.06%,38.30%,-0.78%,-0.78%,970.79,0.25,361.45,609.34,2.51,1.91,1.87,0.62,38.35%
2025-06-30,-1191.31万,-183.18%,-1271.63万,-190.11%,2.64亿,9.20%,-0.0468,4.03,1.84,1.00,-0.08,-5.03%,40.57%,-1.15%,-1.16%,944.60,0.50,358.85,585.75,2.39,1.80,1.76,0.69,40.69%
2025-09-30,56.71万,-89.28%,-107.63万,-220.20%,4.47亿,22.21%,0.0022,4.08,1.84,1.05,-0.05,-0.35%,40.85%,0.05%,0.05%,846.35,0.85,316.42,529.93,2.41,1.83,1.80,0.70,41.21%
2025-12-31,-569.78万,-141.21%,-797.67万,-212.44%,6.80亿,7.40%,-0.0224,4.02,1.81,1.02,0.22,-1.15%,38.31%,-0.55%,-0.56%,709.53,1.43,251.05,458.48,2.17,1.70,1.66,0.79,43.94%
2026-03-31,-1373.47万,-69.48%,-1352.20万,-56.24%,9711.13万,-21.25%,-0.0540,3.97,1.81,0.97,-0.14,-14.43%,37.67%,-1.35%,-1.36%,1231.03,0.21,436.68,794.35,2.33,1.76,1.72,0.72,41.74%
