报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20200930,326649620.88,326649620.88,,,,,,318859944.41,174975430.08,,,,,,,,,1831298.88,46653332.69,17957169.27,72635685.04,4807028.45,5154739.53,,-1135446.4,-1405618.75,,,,,,,,27796049.21,-1011288.1,-274219.13,,23025.03,33187797.08,27186.33,,1674624.53,,31540358.88,1316820.11,,30223538.77,30223538.77,,30223538.77,,,,,,,,,,,,,,,,,,,,,,30223538.77,30223538.77,,0.1189,0.1189,定期报告,未审计,20211026,CNY,合并期末,2020-10-26T19:22:03
20200630,212289587.01,212289587.01,,,,,,201815713.35,113237506.98,,,,,,,,,1305918.68,28780340.39,10395969.2,45177137.46,2918840.64,3156418.06,,121387.88,-148784.47,,,,,,,,25506492.75,-760884.55,592866.59,,33579.56,35967315.89,20760.89,,1541258.19,,34446818.59,3331210.47,,31115608.12,31115608.12,,31115608.12,,,,,,,,,,,,,,,,,,,,,,31115608.12,31115608.12,,0.1224,0.1224,定期报告,未审计,20210824,CNY,合并期末,2021-08-23T19:42:03
20200331,52430335.3,52430335.3,,,,,,67465928.24,25271004.25,,,,,,,,,213823.37,13484319.71,5666851.52,21457657.97,1372271.42,1565347.48,,-33164.59,-33164.59,,,,,,,,129492.45,-343411.3,1400660.96,,,-13882015.42,1500.0,,1501506.26,,-15382021.68,-3079334.43,,-12302687.25,-12302687.25,,-12302687.25,,,,,,,,,,,,,,,,,,,,,,-12302687.25,-12302687.25,,-0.0484,-0.0484,定期报告,未审计,20210427,CNY,合并期末,2020-04-29T01:07:05
20191231,552446608.01,552446608.01,,,,,,486875648.73,255416025.95,,,,,,,,,4823164.77,69507398.58,26831180.53,128231321.31,2066557.59,2817456.36,,2613722.71,320817.54,,,,-416438.35,,,,23117513.35,-1014833.25,-6772884.64,,-69102.62,83028936.48,28033.14,,513589.17,,82543380.45,9394313.43,,73149067.02,73149067.02,,73149067.02,,,,,,,,,,,,,,,,,,,,,,73149067.02,73149067.02,,0.2882,0.2882,定期报告,是,20210420,CNY,合并期末,2020-04-23T22:37:03
20190930,309413749.24,309413749.24,,,,,,284875760.64,144122587.66,,,,,,,,,2364465.79,38493074.71,15508656.25,83498925.87,888050.36,1358935.14,,1939150.99,-353754.18,,,,,,,,21212070.2,-975090.51,-10221745.5,,-64285.2,36428088.58,13500.31,,521865.68,,35919723.21,4330109.35,,31589613.86,31589613.86,,31589613.86,,,,,,,,,,,,,,,,,,,,,,31589613.86,31589613.86,,0.1246,0.1246,定期报告,未审计,20201027,CNY,合并期末,2020-03-13T16:00:40
20190630,170533602.46,170533602.46,,,,,,170498687.49,80027492.33,,,,,,,,,1195855.76,24080490.31,10901615.56,54046914.42,246319.11,602046.25,,1071606.64,-289920.9,,,,,,,,6211702.86,-375404.61,-5035944.01,,-49610.65,1857265.2,10150.31,,483471.36,,1383944.15,-324014.47,,1707958.62,1707958.62,,1707958.62,,,,,,,,,,,,,,,,,,,,,,1707958.62,1707958.62,,0.0067,0.0067,定期报告,未审计,20200818,CNY,合并期末,2020-03-13T16:00:40
20190331,62814645.45,62814645.45,,,,,,76218348.94,34735203.64,,,,,,,,,311766.12,10588203.89,8274424.98,22451785.7,-143035.39,22148.75,,301534.16,-174040.93,,,,,,,,1252320.78,-127082.39,-68856.63,,8682.02,-12037105.55,6970.03,,47843.89,,-12077979.41,-1046894.98,,-11031084.43,-11031084.43,,-11031084.43,,,,,,,,,,,,,,,,,,,,,,-11031084.43,-11031084.43,,-0.0435,-0.0435,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T16:00:40
20181231,499375049.42,499375049.42,,,,,,459944459.93,248583449.28,,,,,,,,,4659848.27,58043792.41,39402677.18,109854462.4,-599769.61,3179.34,,5338819.16,6198.34,,,,,,,,14568813.08,-1754824.78,,,-4097.78,57579299.17,3606726.0,,215449.94,,60970575.23,5529871.54,,55440703.69,55440703.69,,55440703.69,,,,,,,,,,,,,,,,,,,,,,55440703.69,55440703.69,,0.2193,0.2193,定期报告,是,20200424,CNY,合并期末,2020-03-13T16:00:40
20180930,222434714.4,222434714.4,,,,,,248469345.78,114871929.71,,,,,,,,,1389892.23,34437535.16,24751469.88,73522383.73,-503864.93,3179.34,,3350690.27,-97627.52,,,,,,,,7966058.77,-3996654.19,,,-5676.48,-18720213.01,301049.08,,34118.55,,-18453282.48,849998.58,,-19303281.06,-19303281.06,,-19303281.06,,,,,,,,,,,,,,,,,,,,,,-19303281.06,-19303281.06,,-0.0764,-0.0764,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T16:00:40
20180630,154860158.78,154860158.78,,,,,,157783527.0,77033874.17,,,,,,,,,1038038.34,19998353.26,14724333.68,45340165.61,-351238.06,3179.34,,2664576.35,-103111.31,,,,,,,,3778472.03,-5355850.98,,,4522.33,-1831648.49,264898.08,,21538.92,,-1588289.33,281261.15,,-1869550.48,-1869550.48,,-1869550.48,,,,,,,,,,,,,,,,,,,,,,-1869550.48,-1869550.48,,-0.0074,-0.0074,定期报告,未审计,20190827,CNY,合并期末,2020-03-13T16:00:40
20180331,53007202.55,53007202.55,,,,,,68555969.18,29912921.02,,,,,,,,,215479.01,9843149.5,7019583.46,20319483.98,-155495.3,3179.34,,1473632.39,68152.94,,,,,,,,3657473.9,,,,3922.33,-10413738.01,6410.0,,18400.06,,-10425728.07,-396145.27,,-10029582.8,-10029582.8,,-10029582.8,,,,,,,,,,,,,,,,,,,,,,-10029582.8,-10029582.8,,-0.0398,-0.0398,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T16:00:40
20171231,439815515.95,439815515.95,,,,,,371140101.07,203752824.44,,,,,,,,,5480719.29,39345325.07,30083329.24,77593608.96,3718064.59,4016793.66,,406090.33,405423.67,,,,,,,,33837070.61,,,,-139905.96,102778669.86,481281.15,,659170.9,,102600780.11,12806347.85,,89794432.26,89794432.26,,89794432.26,,,,,,,,,,,,,,,,,,,,,,89794432.26,89794432.26,,0.4623,0.4623,定期报告,是,20190409,CNY,合并期末,2020-03-13T16:00:40
20170930,215318806.22,215318806.22,,,,,,214491484.71,111976039.97,,,,,,,,,2135319.4,24707459.94,18779992.31,71337627.44,2672862.38,2776600.29,,-443750.95,-443750.95,,,,,,,,8865982.29,,,,,9249552.85,1442250.36,10397.96,788092.21,755528.04,9903711.0,2229449.18,,7674261.82,7674261.82,,7674261.82,,,,,,,,,,,,,,,,,,,,,,7674261.82,7674261.82,,0.0406,0.0406,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T16:00:40
20170630,120279599.23,120279599.23,,,,,,133012101.69,69942434.46,,,,,,,,,1397338.05,,12970555.34,43196519.25,1669410.71,,,-257519.5,-257519.5,,,,,,,,4350182.98,,,,,-8639838.98,625503.24,4107.8,774520.93,763675.93,-8788856.67,-568976.22,,-8219880.45,-8219880.45,,-8219880.45,,,,,,,,,,,,,,,,,,,,,,-8219880.45,-8219880.45,,-0.0652,-0.0652,定期报告,是,20180827,CNY,合并期末,2020-03-13T16:00:40
20170331,56452554.51,56452554.51,,,,,,62521876.11,32817374.54,,,,,,,,,492547.86,,7372640.66,20448445.83,861947.62,,,-148444.46,-148444.46,,,,,,,,,,,,,-6217766.06,1644027.98,,226013.83,,-4799751.91,-368295.21,,-4431456.7,-4431456.7,,-4431456.7,,,,,,,,,,,,,,,,,,,,,,-4431456.7,-4431456.7,,-0.0352,-0.0352,定期报告,未审计,20180426,CNY,合并期末,2020-03-13T16:00:40
20161231,397704392.19,397704392.19,,,,,,313495183.18,170782304.82,,,,,,,,,5430540.33,,30599863.77,95706653.06,6045625.12,,,-262576.93,-262576.93,,,,,,,,,,,,,83946632.08,21843097.93,50816.34,226179.53,112220.87,105563550.48,14379623.15,,91183927.33,91183927.33,,91183927.33,,,,,,,,,,,,,,,,,,,,,,91183927.33,91183927.33,,0.7324,0.7324,定期报告,是,20180331,CNY,合并期末,2020-03-13T16:00:40
20160930,186157637.15,186157637.15,,,,,,195381191.45,98865797.31,,,,,,,,,1310229.85,,21551864.84,61775542.82,4654463.27,,,-164605.56,-164605.56,,,,,,,,,,,,,-9388159.86,17735694.21,650.0,80613.33,42168.0,8266921.02,2090960.54,,6175960.48,,,6175960.48,,,,,,,,,,,,,,,,,,,,,,6175960.48,6175960.48,,0.0515,0.0515,招股说明书/意向书,未审计,20171108,CNY,合并期末,2020-03-13T16:00:40
20160331,41146500.0,41146500.0,,,,,,49136000.0,22942000.0,,,,,,,,,242700.0,,6325400.0,17793200.0,1738000.0,,,-38100.0,-38100.0,,,,,,,,,,,,,-8027600.0,4394000.0,400.0,700.0,500.0,-3634400.0,-96700.0,,-3537700.0,,,-3537700.0,,,,,,,,,,,,,,,,,,,,,,-3537700.0,-3537700.0,,-0.0295,-0.0295,招股说明书(申报稿),未审计,20160923,CNY,合并期末,2020-03-13T16:00:40
20151231,311279585.49,311279585.49,,,,,,259088846.69,135666360.68,,,,,,,,,2323367.58,,24710281.35,79870666.0,8586744.67,,,-163943.24,-163943.24,,,,,,,,,,,,,52026795.56,32730906.54,21871.85,83591.36,76482.68,84674110.74,13182883.97,,71491226.77,,,53711232.88,,17779993.89,,,,,,,,,,,,,,,,,,,,71491226.77,53711232.88,17779993.89,,,招股说明书/意向书,是,20171019,CNY,合并期末,2020-03-13T16:00:40
20141231,296153526.37,296153526.37,,,,,,228571505.12,119738833.82,,,,,,,,,3741802.31,,22790167.63,68200993.53,8481366.29,,,,,,,,,,,,,,,,,67582021.25,7179718.82,70987.96,63123.32,58723.32,74698616.75,14812047.16,,59886569.59,,,44063866.55,,15822703.04,,,,,,,,,,,,,,,,,,,,59886569.59,44063866.55,15822703.04,,,招股说明书/意向书,是,20171019,CNY,合并期末,2020-03-13T16:00:40
20131231,311036700.0,311036700.0,,,,,,218019700.0,114789700.0,,,,,,,,,3998900.0,,25157200.0,64412100.0,6200400.0,,,,,,,,,,,,,,,,,93017000.0,9171600.0,,489800.0,420500.0,101698800.0,16833500.0,,84865200.0,,,67022300.0,,17842900.0,,,,,,,,,,,,,,,,,,,,84865200.0,67022300.0,17842900.0,,,招股说明书(申报稿),是,20160923,CNY,合并期末,2020-03-13T16:00:40
