报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,354224266.21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12066027.21,10355630.35,376645923.77,234706950.45,0.0,0.0,0.0,0.0,0.0,150266758.67,37562863.59,59878636.34,482415209.05,-105769285.28,,0.0,0.0,500250.0,0.0,0.0,,,500250.0,10389885.41,0.0,0.0,0.0,,0.0,10389885.41,-9889635.41,,5000000.0,0.0,133000000.0,,25555.58,138025555.58,40000000.0,2733704.65,0.0,5366456.46,48100161.11,89925394.47,,-25733526.22,207756612.29,,,,,182023086.07,定期报告,未审计,20241029,CNY,合并期末,2023-10-23T19:45:02
20230630,,240102453.16,,,,,,,,,,,9247953.4,5624907.51,254975314.07,135608873.99,,,,,,100934595.98,28567056.22,29527880.29,294638406.48,-39663092.41,,,,146250.0,,,,,146250.0,5389254.73,,,,,,5389254.73,-5243004.73,,,,78000000.0,,25555.58,78025555.58,40000000.0,1480063.9,,3818037.64,45298101.54,32727454.04,,-12178643.1,207756612.29,195577969.19,207756612.29,,,195577969.19,定期报告,未审计,20240830,CNY,合并期末,2023-08-28T20:25:03
20230331,,125439544.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7806564.57,3839729.32,137085838.42,65870435.7,0.0,0.0,0.0,0.0,0.0,56114824.46,11205096.92,13848472.36,147038829.44,-9952991.02,,0.0,0.0,0.0,0.0,0.0,,,0.0,946982.68,0.0,0.0,0.0,,0.0,946982.68,-946982.68,,0.0,0.0,0.0,,0.0,0.0,0.0,737775.0,0.0,2269618.82,3007393.82,-3007393.82,,-13907367.52,207756612.29,,,,,193849244.77,定期报告,未审计,20240429,CNY,合并期末,2023-04-24T19:30:03
20221231,,490111242.84,,,,,,,,,,,18260709.3,18116168.02,526488120.16,271057982.07,,,,,,190184364.49,34038277.59,56885549.48,552166173.63,-25678053.47,,24000000.0,66279.45,714905.69,,,,,24781185.14,10919524.49,24000000.0,,,,,34919524.49,-10138339.35,,9922510.0,,83000000.0,,59260.0,92981770.0,82000000.0,7677907.58,,8917805.14,98595712.72,-5613942.72,,-41430335.54,249186947.83,207756612.29,249186947.83,,,207756612.29,定期报告,是,20240730,CNY,合并期末,2023-04-17T20:30:03
20220930,,290674471.34,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17164287.12,15416105.98,323254864.44,193541446.76,0.0,0.0,0.0,0.0,0.0,144532857.97,28377740.16,43477025.78,409929070.67,-86674206.23,,24000000.0,66279.45,262000.0,0.0,0.0,,,24328279.45,6130410.21,24000000.0,0.0,0.0,,0.0,30130410.21,-5802130.76,,9922510.0,0.0,59725103.99,,0.0,69647613.99,77000000.0,6945845.43,0.0,7363376.32,91309221.75,-21661607.76,,-114137944.75,249186947.83,,,,,135049003.08,定期报告,未审计,20231024,CNY,合并期末,2022-10-27T18:15:03
20220630,,166208003.69,,,,,,,,,,,624679.02,7595059.34,174427742.05,122446552.17,,,,,,98945637.69,19823144.48,20530771.77,261746106.11,-87318364.06,,,,133000.0,,,,,133000.0,4947862.49,,,,,,4947862.49,-4814862.49,,,,34000000.0,,,34000000.0,20000000.0,1316220.82,,5674099.3,26990320.12,7009679.88,,-85123546.67,249186947.83,164063401.16,249186947.83,,,164063401.16,定期报告,未审计,20230829,CNY,合并期末,2022-08-22T19:35:04
20220331,,74071381.61,,,,,,,,,,,317481.12,5133211.46,79522074.19,64630229.11,,,,,,55020512.29,15614197.89,12407174.83,147672114.12,-68150039.93,,,,133000.0,,,,,133000.0,4089403.35,,,,,,4089403.35,-3956403.35,,,,,,,0.0,20000000.0,668750.0,,2234957.37,22903707.37,-22903707.37,,-95010150.65,249186947.83,,,,,154176797.18,定期报告,未审计,20230425,CNY,合并期末,2022-04-25T19:25:03
20211231,,688354914.67,,,,,,,,,,,17068297.35,14395174.79,719818386.81,287484374.18,,,,,,187917898.11,42422211.93,68073479.3,585897963.52,133920423.29,,,,547620.56,,,,,547620.56,14372360.25,,,,,,14372360.25,-13824739.69,,,,144100000.0,,,144100000.0,250496962.42,56029849.19,,8585151.54,315111963.15,-171011963.15,,-50916279.55,300103227.38,249186947.83,300103227.38,,,249186947.83,定期报告,是,20240730,CNY,合并期末,2022-04-25T19:25:03
20210930,,421864411.05,,,,,,,,,,,14535250.76,9824970.12,446224631.93,210718230.38,,,,,,139195187.38,35540402.02,52440907.15,437894726.93,8329905.0,,,,485620.56,,,,,485620.56,10060146.7,,,,,,10060146.7,-9574526.14,,,,72100000.0,,,72100000.0,176034013.89,54628742.74,,5670774.33,236333530.96,-164233530.96,,-165478152.1,300103227.38,,,,,134625075.28,定期报告,未审计,20221028,CNY,合并期末,2021-10-25T17:55:02
20210630,,271160257.03,,,,,,,,,,,12668819.52,6801399.89,290630476.44,135158749.27,,,,,,94227281.56,32354960.0,34378928.82,296119919.65,-5489443.21,,,,503000.0,,,,,503000.0,6687205.98,,,,,,6687205.98,-6184205.98,,,,52100000.0,,,52100000.0,113000000.0,53721831.8,,4861274.32,171583106.12,-119483106.12,,-131156755.31,300103227.38,168946472.07,300103227.38,,,168946472.07,定期报告,未审计,20220823,CNY,合并期末,2021-08-23T19:40:04
20210331,,148022571.48,,,,,,,,,,,8262438.26,4371891.6,160656901.34,73426106.32,,,,,,52646709.41,30404328.82,17510410.77,173987555.32,-13330653.98,,,,243000.0,,,,,243000.0,5227150.09,,,,,,5227150.09,-4984150.09,,,,24100000.0,,,24100000.0,65000000.0,1699393.75,,1597580.0,68296973.75,-44196973.75,,-62511777.82,300103227.38,,,,,237591449.56,定期报告,未审计,20220426,CNY,合并期末,2021-04-26T20:10:03
20201231,,525332243.06,,,,,,,,,,,33738325.4,27376591.74,586447160.2,306292360.45,,,,,,159744225.01,42759361.9,93974574.85,602770522.21,-16323362.01,,120000000.0,394547.07,111000.0,,,,,120505547.07,15460303.27,120000000.0,,,,,135460303.27,-14954756.2,,,,188161366.9,,,188161366.9,130000000.0,30905310.38,,1034125.0,161939435.38,26221931.52,,-5056186.69,305159414.07,300103227.38,305159414.07,,,300103227.38,定期报告,是,20240730,CNY,合并期末,2021-04-19T20:55:03
20200930,,355668854.01,,,,,,,,,,,29631118.83,12132105.63,397432078.47,229540725.2,,,,,,124381722.6,33950747.28,64972550.82,452845745.9,-55413667.43,,100000000.0,286382.69,111000.0,,,,,100397382.69,11396431.19,180000000.0,,,,,191396431.19,-90999048.5,,,,147000000.0,,,147000000.0,100000000.0,29398631.36,,242725.0,129641356.36,17358643.64,,-129054072.29,305159414.07,,,,,176105341.78,定期报告,未审计,20211026,CNY,合并期末,2020-10-26T19:25:03
20200630,,228727465.15,,,,,,,,,,,25156130.87,6038667.82,259922263.84,145761117.71,,,,,,86994891.15,20805419.08,36922313.53,290483741.47,-30561477.63,,100000000.0,286382.69,100000.0,,,,,100386382.69,5651952.75,100000000.0,,,,,105651952.75,-5265570.06,,,,85048838.35,,,85048838.35,50000000.0,27303347.85,,242725.0,77546072.85,7502765.5,,-28324282.19,305159414.07,276835131.88,305159414.07,,,276835131.88,定期报告,未审计,20210824,CNY,合并期末,2020-08-17T20:30:03
20200331,,96519285.79,,,,,,,,,,,110916.6,4093060.07,100723262.46,51893154.18,,,,,,56406781.36,18492026.99,20774668.79,147566631.32,-46843368.86,,,,,,,,,0.0,336956.7,,,,,,336956.7,-336956.7,,,,7700000.0,,,7700000.0,30000000.0,1500239.4,,,31500239.4,-23800239.4,,-70980564.96,305159414.07,,,,,234178849.11,定期报告,未审计,20210427,CNY,合并期末,2020-04-29T01:10:03
20191231,,579373212.82,,,,,,,,,,,21950827.7,12244331.11,613568371.63,311387901.94,,,,,,159130156.12,62953866.58,84920423.97,618392348.61,-4823976.98,,360000000.0,2430479.47,147000.0,,,,,362577479.47,28859573.19,310000000.0,,,,,338859573.19,23717906.28,,7952000.0,,120000000.0,,,127952000.0,,53103191.08,,4006955.72,57110146.8,70841853.2,,89735782.5,215423631.57,305159414.07,215423631.57,,,305159414.07,定期报告,是,20210420,CNY,合并期末,2020-04-23T22:35:02
20190930,,425307348.06,,,,,,,,,,,21068058.06,6678072.83,453053478.95,240206844.54,,,,,,121163087.03,41942447.04,56704895.85,460017274.46,-6963795.51,,360000000.0,2430479.47,147000.0,,,,,362577479.47,26495239.14,310000000.0,,,,,336495239.14,26082240.33,,7952000.0,,63000000.0,,,70952000.0,,51875057.83,,4006955.72,55882013.55,15069986.45,,34188431.27,215481684.42,,,,,249670115.69,定期报告,未审计,20201027,CNY,合并期末,2020-03-13T14:58:48
20190630,,361116432.23,,,,,,,,,,,6158415.16,3733571.1,371008418.49,154838576.96,,,,,,84908391.55,35199878.13,37093657.74,312040504.38,58967914.11,,200000000.0,1443219.19,105000.0,,,,,201548219.19,4071092.1,260000000.0,,,,,264071092.1,-62522872.91,,7952000.0,,50000000.0,,,57952000.0,,49274531.27,,3701930.72,52976461.99,4975538.01,,1420579.21,215481684.42,216902263.63,215481684.42,,,216902263.63,定期报告,未审计,20200818,CNY,合并期末,2020-03-13T14:58:48
20190331,,286684073.6,,,,,,,,,,,1233744.93,1582072.28,289499890.81,78592371.96,,,,,,52248188.66,32459153.26,19519275.21,182818989.09,106680901.72,,50000000.0,504109.59,105000.0,,,,,50609109.59,2749769.96,150000000.0,,,,,152749769.96,-102140660.37,,,,30000000.0,,,30000000.0,,,,,0.0,30000000.0,,34540241.35,215481684.42,,,,,250021925.77,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T14:58:48
20181231,,409120310.08,,,,,,,,,,,10430859.05,17430729.14,436981898.27,260614997.42,,,,,,122968997.59,50840089.1,103067134.68,537491218.79,-100509320.52,,410000000.0,5652578.06,18874.15,,,,,415671452.21,22095462.2,270000000.0,,,,,292095462.2,123575990.01,,11730000.0,,,,,11730000.0,200000.0,84003263.0,,,84203263.0,-72473263.0,,-49406593.51,264830225.08,215423631.57,264830225.08,,,215423631.57,定期报告,是,20200424,CNY,合并期末,2020-03-13T14:58:48
20180930,,272811523.2,,,,,,,,,,,4129006.35,11903164.25,288843693.8,199157442.95,,,,,,90072781.81,46199386.78,71228949.6,406658561.14,-117814867.34,,320000000.0,3448317.79,6600.0,,,,,323454917.79,13008428.53,220000000.0,,,,,233008428.53,90446489.26,,11730000.0,,,,2559032.74,11730000.0,200000.0,84003263.0,,350959.29,84203263.0,-72473263.0,,-99841641.08,264830225.08,,,,,164988584.0,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T14:58:48
20180630,,210334326.16,,,,,,,,,,,3825989.47,4398999.76,218559315.39,139027332.21,,,,,,63938856.2,39932564.56,43061052.46,285959805.43,-67400490.04,,260000000.0,2767687.66,4000.0,,,,,262771687.66,8656056.34,190000000.0,,,,,198656056.34,64115631.32,,11730000.0,,,,2208073.45,11730000.0,200000.0,65658395.8,,,65858395.8,-54128395.8,,-57413254.52,264830225.08,207416970.56,264830225.08,,,207416970.56,定期报告,未审计,20190827,CNY,合并期末,2020-03-13T14:58:48
20180331,,160132717.84,,,,,,,,,,,3638898.05,1760505.45,165532121.34,77146208.53,,,,,,37475524.3,36209919.22,22682624.68,173514276.73,-7982155.39,,130000000.0,1405479.45,4000.0,,,,,131409479.45,2657900.25,90000000.0,,,,,92657900.25,38751579.2,,,,,,,0.0,200000.0,3263.0,,,203263.0,-203263.0,,30566160.81,264830225.08,,,,,295396385.89,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T14:58:48
20171231,,254626473.41,,,,,,,,,,,30718503.97,7961594.51,293306571.89,211657604.54,,,,,,101114102.85,57872554.8,66559965.74,437204227.93,-143897656.04,,,666.66,262901.67,,,,,263568.33,9308972.57,190000000.0,,,,,199308972.57,-199045404.24,,478180000.0,,109000000.0,,,587180000.0,212800000.0,4214371.75,,,217014371.75,370165628.25,,27222567.97,237607657.11,264830225.08,237607657.11,,,264830225.08,定期报告,是,20190409,CNY,合并期末,2020-03-13T14:58:48
20170930,,167686079.99,,,,,,,,,,,6775072.17,12871888.7,187333040.86,147769723.12,,,,,,77532169.12,48175032.26,44075776.3,317552700.8,-130219659.94,,,,164619.94,,,,,164619.94,7050247.77,,,,,,7050247.77,-6885627.83,,,,92000000.0,,,92000000.0,104000000.0,2853122.02,,,106853122.02,-14853122.02,,-151958409.79,237607657.11,,,,,85649247.32,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T14:58:48
20170630,,94633545.14,,,,,,,,,,,2352802.68,2867933.28,99854281.1,98459775.77,,,,,,58927989.48,45574174.1,24019388.32,226981327.67,-127127046.57,,,,164619.94,,,,,164619.94,3893142.25,,,,,,3893142.25,-3728522.31,,,,74000000.0,,,74000000.0,89000000.0,1805763.54,,,90805763.54,-16805763.54,,-147661332.42,237607657.11,89946324.69,237607657.11,,,89946324.69,定期报告,是,20180827,CNY,合并期末,2020-03-13T14:58:48
20170331,,58714714.61,,,,,,,,,,,573645.61,2117392.22,61405752.44,61577942.94,,,,,,38201474.0,38563970.61,10392409.29,148735796.84,-87330044.4,,,,76000.0,,,,,76000.0,2198236.86,,,,,,2198236.86,-2122236.86,,,,14000000.0,,,14000000.0,69000000.0,1033439.17,,,70033439.17,-56033439.17,,-145485720.43,237607657.11,,,,,92121936.68,定期报告,未审计,20180426,CNY,合并期末,2020-03-13T14:58:48
20161231,,429451959.06,,,,,,,,,,,19208974.42,7861051.4,456521984.88,172815385.56,,,,,,80493014.91,37181802.95,51614259.54,342104462.96,114417521.92,,,,132011.12,,,,,132011.12,7604104.72,,,,,,7604104.72,-7472093.6,,66000000.0,,104000000.0,,,170000000.0,155000000.0,6305772.32,,,161305772.32,8694227.68,,115639656.0,121968001.11,237607657.11,121968001.11,,,237607657.11,定期报告,是,20180331,CNY,合并期末,2020-03-13T14:58:48
20160930,,136687721.41,,,,,,,,,,,16565000.3,5993348.51,159246070.22,131881425.89,,,,,,62100640.68,27711125.81,38687960.62,260381153.0,-101135082.78,,,,45367.68,,,,,45367.68,5170036.58,,,,,,5170036.58,-5124668.9,,66000000.0,,90457767.84,,,156457767.84,138000000.0,4890742.61,,,142890742.61,13567025.23,,-92692726.45,121968001.11,,,,,29275274.66,招股说明书/意向书,未审计,20171108,CNY,合并期末,2020-03-13T14:58:48
20160331,,49057800.0,,,,,,,,,,,4328000.0,1245700.0,54631600.0,33644900.0,,,,,,29303100.0,12939200.0,12754300.0,88641500.0,-34009900.0,,,,,,,,,0.0,944900.0,,,,,,944900.0,-944900.0,,66000000.0,,55457800.0,,,121457800.0,93344100.0,1947800.0,,,95291900.0,26165900.0,,-8788900.0,121968000.0,,,,,113179100.0,招股说明书(申报稿),未审计,20160923,CNY,合并期末,2020-03-13T14:58:48
20151231,,377055325.44,,,,,,,,,,,29895298.96,23077155.2,430027779.6,171894956.26,,,,,,68704659.51,48051445.03,66413828.38,355064889.18,74962890.42,,,,73700.0,,,,,73700.0,13792473.89,42000000.0,,,,,55792473.89,-55718773.89,,,,162160000.0,,,162160000.0,135160000.0,36576881.45,8000000.0,,171736881.45,-9576881.45,,9667235.08,112300766.03,121968001.11,112300766.03,,,121968001.11,招股说明书/意向书,是,20171019,CNY,合并期末,2020-03-13T14:58:48
20141231,,295070270.32,,,,,,,,,,,5770904.68,35623391.07,336464566.07,143494596.65,,,,,,68992216.99,41677977.82,63670739.12,317835530.58,18629035.49,,,,132300.0,,,,,132300.0,6810128.02,,,,,,6810128.02,-6677828.02,,,,128000000.0,,,128000000.0,111710000.0,46581712.78,8000000.0,,158291712.78,-30291712.78,,-18340505.31,130641271.34,112300766.03,130641271.34,,,112300766.03,招股说明书/意向书,是,20171019,CNY,合并期末,2020-03-13T14:58:48
20131231,,362565600.0,,,,,,,,,,,9084800.0,27975600.0,399626000.0,150951700.0,,,,,,52063100.0,46338000.0,46173500.0,295526300.0,104099700.0,,,,380000.0,,,,,380000.0,20989000.0,,,,,,20989000.0,-20609000.0,,,,112000000.0,,,112000000.0,74290000.0,37981100.0,12000000.0,,112271100.0,-271100.0,,83219500.0,47421700.0,,,,,130641300.0,招股说明书(申报稿),是,20160923,CNY,合并期末,2020-03-13T14:58:48
