报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,1741419998.88,,,,,,,,,,,113650309.77,251251540.49,2106321849.14,968166511.5,,,,,,449556792.84,105069291.61,369003343.04,1891795938.99,214525910.15,,,2124219.26,3352405.35,,,,,5476624.61,723549488.48,,,,,2346101.6,725895590.08,-720418965.47,,,,2729935000.0,,,2729935000.0,1982667197.12,224821000.35,,55934644.5,2263422841.97,466512158.03,4249103.08,-35131794.21,314213181.12,,,,,279081386.91,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T19:20:02
20230630,,1160443101.48,,,,,,,,,,,80514670.01,149033208.45,1389990979.94,687128889.16,,,,,,302995646.98,85313316.67,165912011.72,1241349864.53,148641115.41,,,,1072746.98,,,,,1072746.98,533506634.17,,,,,,533506634.17,-532433887.19,,,,1967710000.0,,,1967710000.0,1293130903.62,62424665.03,,35194599.0,1390750167.65,576959832.35,13530886.97,206697947.54,314213181.12,520911128.66,314213181.12,,,520911128.66,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T17:10:05
20230331,,644845230.49,,,,,,,,,,,46082739.97,40989572.33,731917542.79,401228955.31,,,,,,171021314.48,34463558.36,100406981.68,707120809.83,24796732.96,,,,1072746.98,,,,,1072746.98,274849823.19,40000000.0,,,,,314849823.19,-313777076.21,,,,1257000000.0,,,1257000000.0,654746026.67,34003821.92,,17113586.81,705863435.4,551136564.6,-1078126.04,261078095.31,314213181.12,,,,,575291276.43,定期报告,未审计,20240424,CNY,合并期末,2023-04-28T17:50:06
20221231,,1591221628.8,,,,,,,,,,,254346308.36,681039779.93,2526607717.09,1113284195.8,,,,,,565152652.8,238469460.51,632741713.19,2549648022.3,-23040305.21,,,1465546.62,7353740.77,,939530871.0,,,948350158.39,757922569.93,2500000.0,,,,3292329.29,763714899.22,184635259.17,,,,3268145000.0,,,3268145000.0,3147650000.0,201321055.36,,77537170.4,3426508225.76,-158363225.76,9399550.37,12631278.57,301581902.55,314213181.12,301581902.55,,,314213181.12,定期报告,是,20240424,CNY,合并期末,2023-04-28T17:55:03
20220930,,1815375752.39,,,,,,,,,,,100651166.3,320549457.75,2236576376.44,1057246507.27,,,,,,424256077.52,200209375.49,415804011.39,2097515971.67,139060404.77,,,1465546.62,,,284823289.92,,,286288836.54,888693629.76,,,,,11675261.53,900368891.29,-614080054.75,,,,4426473613.78,,,4426473613.78,3296571172.96,179325707.64,,53879493.31,3529776373.91,896697239.87,596050.69,422273640.58,301581902.55,,,,,723855543.13,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T18:10:03
20220630,,1093515037.48,,,,,,,,,,,72916634.72,170797135.68,1337228807.88,488299149.81,,,,,,289104563.3,77389722.45,298900154.0,1153693589.56,183535218.32,,,,,,284823289.92,,,284823289.92,686192040.13,,,,,1289376.25,687481416.38,-402658126.46,,,,2391053613.78,,,2391053613.78,1666372371.41,145622283.71,,35673772.07,1847668427.19,543385186.59,-5827811.7,318434466.75,301581902.55,620016369.3,301581902.55,,,620016369.3,定期报告,未审计,20230825,CNY,合并期末,2022-08-29T18:50:05
20220331,,485290277.27,,,,,,,,,,,28759103.08,140215929.02,654265309.37,246972460.63,,,,,,155489275.72,64366758.07,83276117.78,550104612.2,104160697.17,,,,,,126614674.0,,,126614674.0,366298043.79,,,,,265692.93,366563736.72,-239949062.72,,,,1253105000.0,,,1253105000.0,672600000.0,36145015.42,,19409844.09,728154859.51,524950140.49,-2916643.57,386245131.37,301581902.55,,,,,687827033.92,定期报告,未审计,20230429,CNY,合并期末,2022-04-27T15:45:03
20211231,,1908270930.52,,,,,,,,,,,59573128.6,611859983.01,2579704042.13,1203459140.25,,,,,,548187281.69,94548360.01,509384665.84,2355579447.79,224124594.34,,,,1155990.69,,461012522.0,,,462168512.69,864676293.75,5000000.0,,,,1729458.5,871405752.25,-409237239.56,,,,3473018869.5,,200000000.0,3673018869.5,3094599290.12,165020859.33,,72402807.31,3332022956.76,340995912.74,-25704008.04,130179259.48,171402643.07,301581902.55,171402643.07,,,301581902.55,定期报告,是,20230429,CNY,合并期末,2022-04-27T15:45:03
20210930,,1437238065.5,,,,,,,,,,,44229107.5,484507806.21,1965974979.21,1112685842.76,,,,,,398903663.04,69430347.99,286178866.67,1867198720.46,98776258.75,,,,7800.0,,,,,7800.0,760242675.65,,,,,,760242675.65,-760234875.65,,,,2752600000.0,,184000000.0,2936600000.0,2072685573.2,148242961.89,,37903062.5,2258831597.59,677768402.41,-12958389.83,3351395.68,171402643.07,,,,,174754038.75,定期报告,未审计,20221029,CNY,合并期末,2021-10-26T15:45:03
20210630,,839901384.22,,,,,,,,,,,31466184.54,341700191.3,1213067760.06,694058186.83,,,,,,282853387.49,52280624.27,172881243.38,1202073441.97,10994318.09,,,,,,,,,0.0,424610018.99,,,,,,424610018.99,-424610018.99,,,,1912600000.0,,166151875.0,2078751875.0,1483804403.89,118558574.67,,,1602362978.56,476388896.44,-158036.7,62615158.84,171402643.07,234017801.91,171402643.07,,,234017801.91,定期报告,未审计,20220830,CNY,合并期末,2021-08-30T15:55:02
20210331,,350928255.87,,,,,,,,,,,20149524.21,162994675.48,534072455.56,216396736.03,,,,,,169139852.95,48782701.39,35969374.45,470288664.82,63783790.74,,,,,,,,,0.0,291838724.44,,,,,,291838724.44,-291838724.44,,,,1029000000.0,,184000000.0,1213000000.0,819726814.35,29571538.42,,,849298352.77,363701647.23,759340.63,136406054.16,171402643.07,,,,,307808697.23,定期报告,未审计,20220428,CNY,合并期末,2021-04-29T15:55:03
20201231,,1698682357.19,,,,,,,,,,,53885575.75,736812548.86,2489380481.8,904151531.8,,,,,,388380362.32,112517474.78,679504132.55,2084553501.45,404826980.35,,,2585290.11,730.53,,,,,2586020.64,857932925.39,,,,,,857932925.39,-855346904.75,,,,3429084313.18,,92000000.0,3521084313.18,3164930144.95,152463171.75,3541270.0,13208520.65,3330601837.35,190482475.83,-5666420.33,-265703868.9,437106511.97,171402643.07,437106511.97,,,171402643.07,定期报告,是,20220428,CNY,合并期末,2021-04-29T15:55:03
20200930,,1244145577.15,,,,,,,,,,,48664902.63,485594192.96,1778404672.74,831391075.01,,,,,,282376292.02,76376896.63,214951258.26,1405095521.92,373309150.82,,,2585290.11,,,,,,2585290.11,655285245.69,,,,,,655285245.69,-652699955.58,,,,2920831383.06,,,2920831383.06,2251330323.51,166961604.04,,,2418291927.55,502539455.51,-4407289.8,218741360.95,437106511.97,,,,,655847872.92,定期报告,未审计,20211027,CNY,合并期末,2020-10-30T16:00:03
20200630,,790443799.52,,,,,,,,,,,31080847.45,356714209.3,1178238856.27,489985040.63,,,,,,197973822.81,50753326.87,220716023.85,959428214.16,218810642.11,,,,,,,,,0.0,469927735.35,,,,,,469927735.35,-469927735.35,,,,2355831383.06,,,2355831383.06,1582386893.66,104489611.27,,,1686876504.93,668954878.13,2328571.29,420166356.18,437106511.97,857272868.15,437106511.97,,,857272868.15,定期报告,未审计,20210831,CNY,合并期末,2020-08-28T16:35:03
20200331,,383125846.83,,,,,,,,,,,19031315.08,25557445.89,427714607.8,260301921.58,,,,,,114630143.23,40226914.18,99912576.9,515071555.89,-87356948.09,,,,,,,,,0.0,155818127.99,,,,,,155818127.99,-155818127.99,,,,1482581120.0,,,1482581120.0,848993217.04,28523596.64,,,877516813.68,605064306.32,-2746712.52,359142517.72,437106511.97,,,,,796249029.69,定期报告,未审计,20210430,CNY,合并期末,2020-04-28T16:25:03
20191231,,2025057305.85,,,,,,,,,,,120881627.78,293290935.12,2439229868.75,1126030784.12,,,,,,426759400.78,118286210.82,331235938.22,2002312333.94,436917534.81,,,922141.7,45268.6,,,,,967410.3,581267572.13,,,,,,581267572.13,-580300161.83,,605318366.62,,2722381176.44,,,3327699543.06,4138504939.51,181957264.37,3346825.0,,4320462203.88,-992762660.82,1980204.19,-1134165083.65,1571271595.62,437106511.97,1571271595.62,,,437106511.97,定期报告,是,20210430,CNY,合并期末,2020-04-28T16:25:03
20190930,,1554178304.94,,,,,,,,,,,104309116.82,183049575.41,1841536997.17,880614203.99,,,,,,334228242.9,102598257.68,105588103.34,1423028807.91,418508189.26,,,922141.7,,,,,,922141.7,436925179.17,,,,,,436925179.17,-436003037.47,,,,2118600345.55,,,2118600345.55,2403286689.72,131523786.22,,,2534810475.94,-416210130.39,840812.3,-432864166.3,1571271595.62,,,,,1138407429.32,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:58:48
20190630,,1046068405.65,,,,,,,,,,,71317113.53,138693510.75,1256079029.93,501176285.63,,,,,,224570388.97,65535619.85,109325621.57,900607916.02,355471113.91,,,,,,,,,0.0,322084495.63,,,,,,322084495.63,-322084495.63,,,,1109390839.55,,,1109390839.55,1380295901.96,70422853.65,,,1450718755.61,-341327916.06,-7867429.47,-315808727.25,1571271595.62,1255462868.37,1571271595.62,,,1255462868.37,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T14:58:48
20190331,,535193426.57,,,,,,,,,,,29347908.21,18421341.29,582962676.07,241813409.46,,,,,,138013560.9,33327584.71,81905888.13,495060443.2,87902232.87,,,,,,,,,0.0,191289659.27,,,,,,191289659.27,-191289659.27,,,,377190400.0,,,377190400.0,847512083.16,44295733.27,,,891807816.43,-514617416.43,-12943390.88,-630948233.71,1571271595.62,,,,,940323361.91,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T14:58:48
20181231,,1838358470.79,,,,,,,,,,,80561938.58,449426841.29,2368347250.66,1083303213.05,,,,,,367676496.15,86058370.02,447506051.49,1984544130.71,383803119.95,,,374245.83,300300.0,,301700000.0,,,302374545.83,350763995.53,,,9495301.22,,,360259296.75,-57884750.92,,500000000.0,500000000.0,4240883515.42,,,4740883515.42,3998604110.43,154564217.54,,,4153168327.97,587715187.45,-99020.07,913534536.41,657737059.21,1571271595.62,657737059.21,,,1571271595.62,定期报告,是,20200429,CNY,合并期末,2020-03-13T14:58:48
20180930,,1164708131.18,,,,,,,,,,,116544792.97,104810453.51,1386063377.66,716173614.56,,,,,,257654742.26,109234843.07,117589654.82,1200652854.71,185410522.95,,,374245.83,,,52721600.0,,,374245.83,243064141.0,,,10791667.9,,,253855808.9,-253481563.07,,,,2925850739.37,,,2925850739.37,2632210929.73,127417635.06,,,2759628564.79,166222174.58,-5783925.29,92367209.17,657737059.21,,,,,750104268.38,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T14:58:48
20180630,,716849392.19,,,,,,,,,,,31842821.7,96608354.31,845300568.2,450390489.93,,,,,,169206167.33,49739232.83,76940091.61,746275981.7,99024586.5,,,,,,52471400.0,,,0.0,140324145.97,,,10791667.9,,,151115813.87,-151115813.87,,,,1732129369.37,,,1732129369.37,1613265904.97,89860438.23,,,1703126343.2,29003026.17,-17258633.9,-40346835.1,657737059.21,617390224.11,657737059.21,,,617390224.11,定期报告,未审计,20190831,CNY,合并期末,2020-03-13T14:58:48
20180331,,402315272.16,,,,,,,,,,,14978567.7,106085700.0,523379539.86,279005194.96,,,,,,79266250.28,26319299.29,50095822.56,434686567.09,88692972.77,,,,,,53788700.0,,,0.0,193758303.17,,,9495301.22,,725595.0,203253604.39,-203253604.39,,,,915062861.73,,,915062861.73,761676200.0,33320877.25,,,794997077.25,120065784.48,-4922127.99,583024.87,713943144.48,,,,,714526169.35,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:58:48
20171231,,1480471039.25,,,,,,,,,,,81742119.37,198928840.17,1761141998.79,961148126.37,,,,,,362072419.15,82584980.11,180680455.47,1586485981.1,174656017.69,,,913159.81,,,53788700.0,,,913159.81,186422784.34,35090171.72,,725595.0,,,222238551.06,-221325391.25,,,,3690394763.97,,,3690394763.97,3486581306.28,125046880.36,,,3611628186.64,78766577.33,-3532583.05,28564620.72,629172438.49,657737059.21,629172438.49,,,657737059.21,定期报告,是,20190430,CNY,合并期末,2020-03-13T14:58:48
20170930,,1061782883.47,,,,,,,,,,,69353462.34,38673546.39,1169809892.2,598873783.03,,,,,,268355444.42,75285181.5,80113848.31,1022628257.26,147181634.94,,,913159.81,,,46413000.0,,,47326159.81,210721925.57,26195143.5,,21642384.62,,,258559453.69,-211233293.88,,,,2398101330.0,,,2398101330.0,2201133476.28,94852879.03,,,2295986355.31,102114974.69,-12365504.52,25697811.23,629172438.49,,,,,654870249.72,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:58:48
20170630,,662766788.17,,,,,,,,,,,35601792.2,31680472.87,730049053.24,379762341.65,,,,,,174128907.39,60408672.65,62030868.7,676330790.39,53718262.85,,,,,,25433000.0,,,25433000.0,154628387.42,26195143.5,,735545.0,,,155363932.42,-129930932.42,,,,1480691367.0,,,1480691367.0,1591823564.28,47870431.35,,,1639693995.63,-159002628.63,-3200911.58,-238416209.78,629172438.49,390756228.71,629172438.49,,,390756228.71,定期报告,未审计,20180830,CNY,合并期末,2020-03-13T14:58:48
20170331,,330376788.85,,,,,,,,,,,16126697.63,50543991.94,397047478.42,249721272.82,,,,,,93521830.93,28417315.32,62978708.96,434639128.03,-37591649.61,,,,,,25433000.0,,,25433000.0,46683254.83,21959700.0,,,,,68642954.83,-43209954.83,,,,762631351.0,,,762631351.0,602728761.58,21302606.99,,,624031368.57,138599982.43,-943531.14,56854846.85,629172438.49,,,,,686027285.34,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:58:48
20161231,,1245572582.94,,,,,,,,,,,56783622.28,56855200.93,1359211406.15,891586520.53,,,,,,265145461.72,77246224.71,189681227.68,1423659434.64,-64448028.49,,,2380203.5,4814665.84,,25879214.23,,,33074083.57,140762680.78,69473668.5,,,,,210236349.28,-177162265.71,,847739416.09,,3154710944.9,,,4002450360.99,3759800015.16,134368238.73,3346200.0,2313744.34,3896481998.23,105968362.76,21139647.26,-114502284.18,743674722.67,629172438.49,743674722.67,,,629172438.49,定期报告,是,20180427,CNY,合并期末,2020-03-13T14:58:48
20160930,,987646305.08,,,,,,,,,,,49587615.2,26034223.4,1063268143.68,638116186.56,,,,,,188815562.4,56825787.8,82522704.48,966280241.24,96987902.44,,,2380203.5,18380.34,,,,,2398583.84,137125299.44,44107100.0,,,,,181232399.44,-178833815.6,,846507049.75,,1454161595.77,,,2300668645.52,1843488251.98,100935014.83,,5922499.97,1950345766.78,350322878.74,5205175.57,273682141.15,743674722.67,,,,,1017356863.82,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T14:58:48
20160630,,640582692.57,,,,,,,,,,,35908418.07,11094640.53,687585751.17,329368257.74,,,,,,132653222.92,26292595.83,114885056.14,603199132.63,84386618.54,,,,17221.37,,,,,17221.37,80688450.0,44107100.0,,,,,124795550.0,-124778328.63,,846507049.75,,1139266975.73,,,1985774025.48,818931550.78,53679871.33,,3948333.34,876559755.45,1109214270.03,5081059.5,1073903619.44,743674722.67,1817578342.11,743674722.67,,,1817578342.11,定期报告,未审计,20170830,CNY,合并期末,2020-03-13T14:58:48
20160331,,386385124.98,,,,,,,,,,,15713203.91,9530199.39,411628528.28,220369830.21,,,,,,70939232.51,12974866.82,60518142.4,364802071.94,46826456.34,,,,8221.37,,,,,8221.37,55809277.48,,,,,,55809277.48,-55801056.11,,,,568218986.95,,,568218986.95,624321965.18,25726202.98,,1974166.67,652022334.83,-83803347.88,1519463.16,-91258484.49,743674722.67,,,,,652416238.18,其他,未审计,20170428,CNY,合并期末,2020-03-13T14:58:48
20151231,,1592454283.05,,,,,,,,,,,108614452.37,172483496.9,1873552232.32,1238083764.55,,,,,,258867508.89,63535938.98,237939184.82,1798426397.24,75125835.08,,,2380203.45,2594265.04,,11426100.0,,,16400568.49,237120816.06,,,,,,237120816.06,-220720247.57,,,,3238498463.85,,,3238498463.85,2797143507.64,143834689.18,3210650.0,7896666.68,2948874863.5,289623600.35,17952975.36,161982163.22,581692559.45,743674722.67,581692559.45,,,743674722.67,其他,是,20170428,CNY,合并期末,2020-03-13T14:58:48
20150930,,1030715295.15,,,,,,,,,,,80439794.26,29608240.62,1140763330.03,706661486.64,,,,,,186509430.28,45257204.85,134451011.4,1072879133.17,67884196.86,,,2380203.46,231407.79,,,,,2611611.25,212576246.48,,,,,,212576246.48,-209964635.23,,,,1793757274.54,,,1793757274.54,1425104648.56,113739073.48,,5046939.91,1543890661.95,249866612.59,17645350.43,125431524.65,581692559.45,,,,,707124084.1,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T14:58:48
20150630,,649362755.8,,,,,,,,,,,45568869.71,29936013.01,724867638.52,431064620.07,,,,,,131379961.8,28522333.04,127193487.4,718160402.31,6707236.21,,,,231411.58,,,,,231411.58,93978892.65,,,,,,93978892.65,-93747481.07,,,,1228360700.06,,,1228360700.06,888484854.03,58564160.57,,3319510.33,950368524.93,277992175.13,3323767.5,194275697.77,581692559.45,775968257.22,581692559.45,,,775968257.22,定期报告,未审计,20160810,CNY,合并期末,2020-03-13T14:58:48
20150331,,372649383.45,,,,,,,,,,,26651606.6,521019.17,399822009.22,210612621.95,,,,,,67550400.71,14796146.8,30194874.39,323154043.85,76667965.37,,,,,,,,,0.0,49295329.67,,,,,,49295329.67,-49295329.67,,,,695047728.53,,,695047728.53,619484854.03,28473595.29,,1666666.67,649625115.99,45422612.54,-169420.75,72625827.49,581692559.45,,,,,654318386.94,定期报告,未审计,20160428,CNY,合并期末,2020-03-13T14:58:48
20141231,,1348471969.21,,,,,,,,,,,86826867.27,64211083.24,1499509919.72,980382649.45,,,,,,254123356.07,109946859.15,146828149.75,1491281014.42,8228905.3,,,2335293.95,2697316.17,,26241000.0,,,31273610.12,284973828.46,,,,,,284973828.46,-253700218.34,,597859348.0,,2723114034.78,,,3320973382.78,2703602669.19,171675369.52,6054697.5,37484383.37,2912762422.08,408210960.7,-7241789.19,155497858.47,426194700.98,581692559.45,426194700.98,,,581692559.45,定期报告,是,20160428,CNY,合并期末,2020-03-13T14:58:48
20140930,,1044459789.65,,,,,,,,,,,57847204.32,29341416.68,1131648410.65,647140742.05,,,,,,199976777.28,79124024.92,41935786.39,968177330.64,163471080.01,,,2335293.95,2723861.17,,,,,5059155.12,228079333.19,,,,,,228079333.19,-223020178.07,,597859348.0,,1700885006.31,,,2298744354.31,1708539050.1,129157442.26,,31943899.63,1869640391.99,429103962.32,-2236423.23,367318441.03,426194700.98,,,,,793513142.01,定期报告,未审计,20151029,CNY,合并期末,2020-03-13T14:58:48
20140630,,592656613.76,,,,,,,,,,,33668898.52,8691427.11,635016939.39,449340791.01,,,,,,120869383.38,48414370.89,57124608.05,675749153.33,-40732213.94,,,,1375750.0,,,,,1375750.0,149206109.55,,,,,,149206109.55,-147830359.55,,597859348.0,,988565561.66,,,1586424909.66,1129539050.1,63584295.25,,25915393.93,1219038739.28,367386170.38,1808215.45,180631812.34,426194700.98,606826513.32,426194700.98,,,606826513.32,定期报告,未审计,20150828,CNY,合并期末,2020-03-13T14:58:48
