报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2017-06-30,5603.18万,35.11%,5083.06万,39.60%,7.24亿,9.29%,0.1300,6.51,3.62,1.67,0.12,7.64%,33.70%,2.01%,1.99%,553.24,0.48,377.20,176.04,0.84,0.41,0.41,1.27,55.18%
2017-09-30,6728.60万,30.75%,5662.26万,26.64%,10.54亿,1.24%,0.1500,6.49,3.62,1.65,0.34,6.28%,34.05%,2.40%,2.39%,571.20,0.68,396.53,174.67,0.84,0.45,0.45,1.37,57.18%
2017-12-31,6017.27万,10.04%,4024.54万,-9.03%,13.75亿,7.79%,0.1400,6.50,3.62,1.63,0.28,4.11%,32.29%,2.16%,2.13%,573.95,0.89,402.82,171.14,0.85,0.44,0.44,1.38,57.37%
2018-03-31,3279.91万,4.57%,2553.75万,-8.84%,4.07亿,15.02%,0.0800,6.59,3.64,1.70,0.08,8.12%,35.30%,1.14%,1.15%,538.11,0.23,392.50,145.61,0.85,0.44,0.44,1.38,57.44%
2018-06-30,5695.80万,1.65%,4529.35万,-10.89%,8.25亿,13.98%,0.1300,6.57,3.62,1.72,0.11,6.80%,34.12%,1.93%,2.00%,552.24,0.46,390.54,161.70,0.87,0.45,0.45,1.47,58.73%
2018-09-30,6965.63万,3.52%,5087.16万,-10.16%,12.81亿,21.56%,0.1600,6.64,3.62,1.75,0.31,5.39%,34.44%,2.35%,2.42%,380.93,0.71,380.93,False,0.88,0.48,0.48,1.51,59.39%
2018-12-31,7314.08万,21.55%,2875.81万,-28.54%,16.81亿,22.29%,0.1700,6.64,3.62,1.74,0.88,4.04%,35.64%,2.57%,2.54%,540.15,0.91,396.61,143.54,1.01,0.64,0.64,1.59,56.91%
2019-03-31,3764.11万,14.76%,2695.97万,5.57%,5.03亿,23.46%,0.0900,6.70,3.62,1.81,0.20,6.82%,35.65%,0.98%,1.29%,472.89,0.26,346.29,126.60,0.92,0.52,0.52,1.43,54.23%
2019-06-30,7008.59万,23.05%,5205.07万,14.92%,9.52亿,15.32%,0.1600,6.81,3.62,1.90,0.82,6.86%,35.73%,2.40%,2.37%,498.76,0.49,366.00,132.75,0.94,0.57,0.57,1.54,56.24%
2019-09-30,1.06亿,52.79%,7804.43万,53.41%,14.22亿,10.99%,0.2500,6.83,3.62,1.93,0.96,7.31%,36.07%,3.63%,3.59%,500.67,0.73,367.50,133.18,0.94,0.55,0.55,1.51,55.78%
2019-12-31,1.31亿,78.67%,8415.63万,192.64%,18.60亿,10.66%,0.3000,7.37,4.35,1.75,0.90,6.24%,35.85%,4.38%,3.63%,505.14,0.94,383.35,121.80,1.15,0.54,0.53,0.91,43.95%
2020-03-31,3811.40万,1.26%,2610.57万,-3.17%,4.24亿,-15.55%,0.0800,7.45,4.35,1.83,-0.18,7.52%,35.81%,1.05%,1.05%,543.56,0.22,415.70,127.86,1.15,0.64,0.63,1.05,47.63%
2020-06-30,8098.44万,15.55%,5818.47万,11.78%,8.63亿,-9.36%,0.1700,7.47,4.35,1.83,0.45,7.78%,36.68%,2.23%,2.22%,544.05,0.44,408.91,135.15,1.13,0.65,0.65,1.13,49.55%
2020-09-30,1.32亿,23.59%,9602.35万,23.04%,13.54亿,-4.81%,0.2700,7.59,4.35,1.94,0.77,8.84%,36.81%,3.49%,3.55%,519.75,0.70,388.49,131.26,1.08,0.59,0.59,1.10,49.01%
2020-12-31,2.02亿,54.28%,1.43亿,69.99%,18.33亿,-1.47%,0.3000,7.75,4.37,2.06,0.83,9.77%,38.41%,5.47%,5.33%,532.10,0.88,407.56,124.53,0.99,0.47,0.46,1.03,47.49%
2021-03-31,6017.83万,57.89%,4180.68万,60.14%,4.58亿,7.84%,0.1200,7.86,4.37,2.18,0.13,10.99%,38.50%,1.58%,1.57%,557.89,0.22,408.16,149.73,1.01,0.49,0.48,1.15,50.35%
2021-06-30,1.01亿,24.46%,6813.69万,17.10%,9.61亿,11.42%,0.1500,5.59,2.83,1.53,0.02,9.39%,37.28%,2.61%,2.64%,539.52,0.47,386.43,153.09,0.96,0.44,0.44,1.22,51.88%
2021-09-30,1.51亿,14.55%,1.01亿,5.25%,15.20亿,12.31%,0.2200,5.65,2.83,1.60,0.14,9.12%,35.38%,3.83%,3.90%,516.96,0.74,366.70,150.26,0.87,0.40,0.40,1.25,52.51%
2021-12-31,2.31亿,14.67%,1.50亿,4.62%,20.40亿,11.29%,0.3400,5.76,2.83,1.71,0.33,10.35%,36.44%,6.00%,5.87%,493.41,1.02,351.46,141.95,0.94,0.56,0.40,1.32,53.86%
2022-03-31,6623.47万,10.06%,4677.51万,11.88%,5.23亿,14.29%,0.1000,5.85,2.83,1.81,0.15,12.16%,36.06%,1.64%,1.66%,513.06,0.26,348.70,164.35,1.18,0.81,0.46,1.51,57.27%
2022-06-30,1.47亿,45.42%,9910.94万,45.46%,11.00亿,14.46%,0.2100,5.86,2.83,1.82,0.27,12.66%,37.66%,3.66%,3.66%,484.44,0.56,323.04,161.39,1.20,0.89,0.48,1.60,58.77%
2022-09-30,2.28亿,51.03%,1.65亿,63.41%,16.55亿,8.85%,0.3300,5.99,2.83,1.94,0.20,13.00%,37.99%,5.62%,5.56%,499.01,0.80,338.81,160.20,1.54,1.11,0.58,1.65,59.51%
2022-12-31,4.02亿,73.75%,2.28亿,52.21%,21.98亿,7.73%,0.5900,6.25,2.83,2.14,-0.03,17.68%,36.72%,9.80%,9.40%,500.27,1.03,349.51,150.75,1.32,0.78,0.50,1.20,51.83%
2023-03-31,8148.49万,23.02%,6944.99万,48.48%,6.07亿,16.12%,0.1200,6.38,2.83,2.26,0.04,12.20%,37.23%,1.89%,1.87%,492.21,0.26,349.24,142.97,1.39,0.83,0.57,1.33,54.54%
2023-06-30,1.62亿,10.21%,1.31亿,32.19%,11.84亿,7.62%,0.2400,6.51,2.83,2.38,0.22,12.60%,36.55%,3.71%,3.63%,528.06,0.48,378.47,149.59,1.52,0.86,0.59,1.34,54.73%
2023-09-30,2.44亿,7.04%,1.97亿,19.57%,18.07亿,9.20%,0.3600,6.45,2.83,2.32,0.31,12.44%,36.90%,5.53%,5.53%,535.24,0.70,385.93,149.30,1.52,0.79,0.51,1.34,54.71%
2023-12-31,3.03亿,-24.50%,2.80亿,22.88%,24.12亿,9.75%,0.4400,6.53,2.83,2.38,0.34,11.54%,36.17%,6.95%,6.80%,526.33,0.94,384.37,141.96,1.20,0.48,0.47,1.24,52.88%
2024-03-31,9054.95万,11.12%,8962.27万,29.05%,6.62亿,9.07%,0.1300,6.62,2.83,2.52,-0.10,12.90%,34.31%,2.01%,2.00%,522.42,0.24,381.84,140.58,1.23,0.59,0.58,1.37,55.40%
2024-06-30,1.52亿,-5.95%,1.49亿,13.61%,12.68亿,7.12%,0.2200,6.73,2.78,2.62,-0.03,11.11%,34.37%,3.37%,3.32%,560.46,0.44,406.96,153.49,1.34,0.63,0.63,1.40,55.91%
2024-09-30,2.27亿,-6.90%,2.20亿,11.59%,19.10亿,5.72%,0.3300,6.73,2.78,2.61,0.0024,11.03%,33.89%,4.99%,4.96%,570.09,0.66,412.09,158.01,1.30,0.57,0.57,1.43,56.55%
2024-12-31,2.86亿,-5.57%,2.77亿,-1.09%,25.13亿,4.21%,0.4200,6.81,2.78,2.68,0.15,10.09%,34.24%,6.33%,6.19%,577.04,0.84,429.70,147.35,1.07,0.42,0.42,1.40,56.13%
2025-03-31,9204.31万,1.65%,8976.06万,0.15%,6.63亿,0.03%,0.1400,6.97,2.78,2.82,-0.23,12.89%,36.83%,1.97%,1.95%,610.08,0.20,453.17,156.90,1.14,0.47,0.47,1.45,57.09%
2025-06-30,1.88亿,23.91%,1.87亿,25.60%,13.84亿,9.11%,0.2800,7.08,2.78,2.89,-0.22,12.24%,36.33%,3.98%,3.91%,603.11,0.40,445.43,157.67,1.06,0.45,0.45,1.53,58.47%
2025-09-30,2.94亿,29.59%,2.78亿,26.17%,21.21亿,11.02%,0.4300,7.23,2.78,3.04,-0.09,12.74%,36.92%,6.17%,5.78%,606.67,0.60,450.83,155.84,1.66,0.93,0.93,1.80,62.50%
2025-12-31,3.49亿,21.74%,3.21亿,15.78%,29.19亿,16.13%,0.5100,7.30,2.78,3.11,0.38,10.72%,35.80%,7.25%,6.90%,563.63,0.82,436.42,127.21,1.37,0.54,0.53,1.52,58.38%
2026-03-31,1.20亿,30.55%,1.18亿,31.42%,8.89亿,34.13%,0.1800,7.49,2.78,3.29,-0.23,12.64%,33.72%,2.35%,2.32%,486.58,0.24,374.06,112.51,1.53,0.66,0.65,1.60,59.82%
