报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,4719081004.56,,,,,,,,,,,57527282.11,496286175.32,5272894461.99,2884185139.05,,,,,,798746564.53,203666068.49,719207169.08,4605804941.15,667089520.84,,236997.0,,1353539.33,97558486.4,,,,99149022.73,145681878.63,504819122.99,,,,,650501001.62,-551351978.89,,,,2123569558.0,,,2123569558.0,908367157.86,63092101.92,,201374858.25,1172834118.03,950735439.97,4089590.48,1070562572.4,587521336.92,,,,,1658083909.32,定期报告,未审计,20241031,CNY,合并期末,2023-10-25T19:00:02
20230630,,3134055652.98,,,,,,,,,,,44768222.01,127243050.64,3306066925.63,2041249789.95,,,,,,514856496.36,132634127.31,387666967.39,3076407381.01,229659544.62,,236997.0,0.0,265388.0,,,,,502385.0,51073620.42,0.0,,,,,51073620.42,-50571235.42,,,,521000000.0,,0.0,521000000.0,535177157.86,49303569.61,,132693438.55,717174166.02,-196174166.02,4767284.71,-12318572.11,587521336.92,575202764.81,587521336.92,,,575202764.81,定期报告,未审计,20240830,CNY,合并期末,2023-08-30T20:05:03
20230331,,1552856270.22,,,,,,,,,,,14593119.4,87552065.16,1655001454.78,881879312.92,,,,,,224898733.95,59148824.4,298595999.23,1464522870.5,190478584.28,,0.0,0.0,105378.0,0.0,202987.7,,,308365.7,68870973.44,0.0,,,,,68870973.44,-68562607.74,,0.0,,146500000.0,,,146500000.0,208200000.0,12800517.96,,78910573.89,299911091.85,-153411091.85,-2418952.7,-33914068.01,587521336.92,,,,,553607268.91,定期报告,未审计,20240426,CNY,合并期末,2023-04-28T22:55:03
20221231,,5653902265.35,,,,,,,,,,,234523332.15,295607580.28,6184033177.78,2923137700.35,,,,,,878694334.1,238933523.93,548441286.1,4589206844.48,1594826333.3,,400156000.0,2092706.34,6157951.73,,1166827.56,,,409573485.63,590646807.27,208540310.52,,21494100.0,,2088400.0,822769617.79,-413196132.16,,,,1438108622.59,,,1438108622.59,2166422055.24,125335677.13,,214649317.61,2506407049.98,-1068298427.39,8945792.06,122277565.81,465243771.11,587521336.92,465243771.11,,,587521336.92,定期报告,是,20240426,CNY,合并期末,2023-04-28T22:55:03
20220930,,3840869445.11,,,,,,,,,,,223759962.4,350812359.82,4415441767.33,2090129322.76,,,,,,621673067.85,175206387.92,755041631.2,3642050409.73,773391357.6,,400156000.0,2088940.92,1199716.34,0.0,0.0,,,403444657.26,367996428.29,203140310.52,,,,0.0,571136738.81,-167692081.55,,,,1297308025.62,,1166827.56,1298474853.18,1720912045.24,101404332.5,,103726552.45,1926042930.19,-627568077.01,5310437.88,-16558363.08,465239074.41,,,,,448680711.33,定期报告,未审计,20231026,CNY,合并期末,2022-10-30T15:45:04
20220630,,2446573875.59,,,,,,,,,,,200472918.82,163453880.83,2810500675.24,1384770881.69,,,,,,395025998.16,114005172.04,299696225.27,2193498277.16,617002398.08,,400156000.0,2088940.92,2500.0,,,,,402247440.92,253186262.87,202864000.0,,,,,456050262.87,-53802821.95,,,,1038498025.62,,1166827.56,1039664853.18,1216750009.98,84970910.24,,43495472.62,1345216392.84,-305551539.66,1083304.94,258731341.41,465239074.41,723970415.82,465239074.41,,,723970415.82,定期报告,未审计,20230831,CNY,合并期末,2022-08-28T16:20:04
20220331,,1081796227.57,,,,,,,,,,,7236446.55,43425363.52,1132458037.64,750395024.73,,,,,,163619560.66,64462065.05,145652671.76,1124129322.2,8328715.44,,400156000.0,190747.13,0.0,0.0,0.0,,,400346747.13,106363049.66,202864000.0,,,,,309227049.66,91119697.47,,,,280000000.0,,1166827.56,281166827.56,369010000.0,23386059.48,,16170975.31,408567034.79,-127400207.23,-556711.44,-28508505.76,465239074.41,,,,,436730568.65,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T20:25:03
20211231,,4620640453.42,,,,,,,,,,,54220375.33,134002095.81,4808862924.56,2701637457.08,,,,,,666857005.15,198552735.52,410620713.82,3977667911.57,831195012.99,,,43789292.17,5163427.51,,,,,48952719.68,573308515.97,200499198.69,,,,,773807714.66,-724854994.98,,,,1459825061.16,,21943139.35,1481768200.51,1487891629.56,240588939.25,,141713421.5,1870193990.31,-388425789.8,-2124416.47,-284210188.26,749453959.37,465243771.11,749453959.37,,,465243771.11,定期报告,是,20230429,CNY,合并期末,2022-04-29T20:25:03
20210930,,3022011423.94,,,,,,,,,,,41998447.74,130902037.28,3194911908.96,1988437217.44,,,,,,511209874.29,168574301.56,396881051.78,3065102445.07,129809463.89,,5107.17,0.0,2132721.0,0.0,0.0,,,2137828.17,405601400.97,0.0,,,,,405601400.97,-403463572.8,,0.0,0.0,1397095781.86,,0.0,1397095781.86,1170005625.2,230689081.36,,103664282.53,1504358989.09,-107263207.23,-1302611.49,-382219927.63,749098907.03,,,,,366878979.4,定期报告,未审计,20221031,CNY,合并期末,2021-10-29T17:50:06
20210630,,2039862463.89,,,,,,,,,,,28055837.62,77996951.19,2145915252.7,1499925535.16,,,,,,360120842.95,112602961.31,346573718.22,2319223057.64,-173307804.94,,5107.17,0.0,1442323.0,,,,,1447430.17,159772225.75,0.0,,,,,159772225.75,-158324795.58,,,,776833269.79,,,776833269.79,664752400.1,181653819.87,,33953651.53,880359871.5,-103526601.71,-1433153.23,-436592355.46,749098907.03,312506551.57,749098907.03,0.0,0.0,312506551.57,定期报告,未审计,20220829,CNY,合并期末,2021-08-30T20:40:03
20210331,,1005964520.0,,,,,,,,,,,15948591.43,20010606.34,1041923717.77,761805446.95,,,,,,147783916.6,47062193.64,160905164.82,1117556722.01,-75633004.24,,0.0,0.0,1442323.0,,,,,1442323.0,107319649.56,0.0,,,,,107319649.56,-105877326.56,,,,400829318.95,,,400829318.95,642288916.61,21875065.34,,0.0,664163981.95,-263334663.0,-44443.37,-444889437.17,749098907.03,,,,,304209469.86,定期报告,未审计,20220430,CNY,合并期末,2021-04-27T21:35:03
20201231,,3986186753.49,,,,,,,,,,,56523994.14,129608154.26,4172318901.89,2479064582.14,,,,,,578506090.3,177711428.18,364744466.18,3600026566.8,572292335.09,,180000000.0,11313722.4,18309022.1,26736716.57,214461.44,,,236573922.51,602483342.93,16298867.0,,,,,618782209.93,-382208287.42,,40000000.0,40000000.0,1217727454.63,,,1257727454.63,894214403.94,272975175.39,,159066442.87,1326256022.2,-68528567.57,-3882644.82,117672835.28,631426071.75,749098907.03,631426071.75,,,749098907.03,定期报告,是,20220430,CNY,合并期末,2021-04-27T21:35:03
20200930,,2687637300.9,,,,,,,,,,,43827620.06,166949617.4,2898414538.36,1942106156.63,,,,,,470885164.65,118782102.53,323584457.0,2855357880.81,43056657.55,,190200000.0,771948.4,342530.0,,10979134.49,,,202293612.89,332818206.1,15418252.42,,,,,348236458.52,-145942845.63,,40000000.0,40000000.0,826727454.63,,0.0,866727454.63,727962654.77,247692431.03,,160341929.99,1135997015.79,-269269561.16,-2136073.47,-374291822.71,631426071.75,,,,,257134249.04,定期报告,未审计,20211030,CNY,合并期末,2020-10-23T20:05:03
20200630,,1714397001.39,,,,,,,,,,,32435887.18,117299945.81,1864132834.38,1304393519.54,,,,,,312756339.17,81879510.74,204976478.65,1904005848.1,-39873013.72,,180000000.0,549049.35,16271712.99,,214461.44,,,197035223.78,223752186.93,14298867.0,,,,,238051053.93,-41015830.15,,40000000.0,,336675472.96,,,376675472.96,424303465.57,219510452.88,,69877795.09,713691713.54,-337016240.58,392164.14,-417512920.31,631426071.75,213913151.44,631426071.75,0.0,0.0,213913151.44,定期报告,是,20210831,CNY,合并期末,2020-08-25T20:50:02
20200331,,826336574.19,,,,,,,,,,,7072426.93,20418648.69,853827649.81,671527133.05,,,,,,140277961.26,25753689.4,93647582.52,931206366.23,-77378716.42,,180000000.0,549049.35,22470.0,,,,,180571519.35,32562566.5,2860000.0,0.0,,,,35422566.5,145148952.85,,,,317040995.96,,,317040995.96,314780104.88,28287494.59,,183164.49,343250763.96,-26209768.0,917339.94,42477808.37,631426071.75,,,,,673903880.12,定期报告,未审计,20210428,CNY,合并期末,2020-04-30T02:20:05
20191231,,3978764116.97,,,,,,,,,,,56122909.25,179405468.59,4214292494.81,2229021352.77,,,,,,540246196.62,208915932.2,467906872.04,3446090353.63,768202141.18,,50300000.0,143726.36,25669924.67,79989616.85,67658639.63,,,223761907.51,743906319.14,232000000.0,,,,,975906319.14,-752144411.63,,30000000.0,30000000.0,1437525282.25,,,1467525282.25,1177549046.65,392141933.61,,58446059.93,1628137040.19,-160611757.94,300314.67,-144253713.72,775679785.47,631426071.75,775679785.47,,,631426071.75,定期报告,是,20210428,CNY,合并期末,2020-04-30T02:20:05
20190930,,2895041879.6,,,,,,,,,,,22950874.98,109152361.78,3027145116.36,1745751104.24,,,,,,447498374.04,131495762.3,407599059.03,2732344299.61,294800816.75,,50370699.5,142986.17,25446295.0,,0.0,,,75959980.67,589110347.75,91254297.8,,,,,680364645.55,-604404664.88,,15000000.0,15000000.0,1338155935.11,,,1353155935.11,1116884838.42,356852474.97,,2436314.41,1476173627.8,-123017692.69,-1296197.67,-433917738.49,775679785.47,,,,,341762046.98,定期报告,未审计,20201024,CNY,合并期末,2020-03-13T14:58:48
20190630,,1838368741.52,,,,,,,,,,,16066024.73,86225306.91,1940660073.16,1151952651.46,,,,,,303191470.9,96328519.19,256204634.68,1807677276.23,132982796.93,,50000000.0,142986.17,25442745.0,,,,,75585731.17,411199521.92,76254297.8,,,,,487453819.72,-411868088.55,,15000000.0,,1027879175.37,,,1042879175.37,811765861.88,333200472.85,,,1144966334.73,-102087159.36,-2105956.9,-383078407.88,775679785.47,392601377.59,775679785.47,,,392601377.59,定期报告,未审计,20200826,CNY,合并期末,2020-03-13T14:58:48
20190331,,774546233.69,,,,,,,,,,,10207436.89,59514262.98,844267933.56,540078768.72,,,,,,164496004.51,31925937.53,137279648.91,873780359.67,-29512426.11,,10000000.0,7999.87,25440000.0,,,,,35447999.87,207769432.48,64254297.8,0.0,,,,272023730.28,-236575730.41,,,,627840867.2,,,627840867.2,491968735.02,22834016.49,,202081.17,515004832.68,112836034.52,-2481613.13,-155733735.13,775679785.47,,,,,619946050.34,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:58:48
20181231,,3060053535.06,,,,,,,,,,,168311082.15,189566977.25,3417931594.46,2114456757.75,,,,,,448773487.59,210545519.28,316073617.59,3089849382.21,328082212.25,,5894821000.0,4907093.88,8080639.32,2599770.75,,,,5910408503.95,663891064.66,5898471706.68,,81395781.48,,28294328.76,6672052881.58,-761644377.63,,5966702.6,,1928369720.0,,,1934336422.6,1103273828.79,348737713.42,,225165630.07,1677177172.28,257159250.32,1392189.09,-175010725.97,950690511.44,775679785.47,950690511.44,,,775679785.47,定期报告,是,20200430,CNY,合并期末,2020-03-13T14:58:48
20180930,,1949397997.98,,,,,,,,,,,160304907.89,129579570.99,2239282476.86,1408238401.63,,,,,,382305953.66,128168751.48,329191506.21,2247904612.98,-8622136.12,,5677875096.9,4049114.49,118352.4,1342.8,,,,5682043906.59,497235884.57,5674347216.02,,,,,6171583100.59,-489539194.0,,2963700.0,,1469369720.0,,,1472333420.0,938310000.0,322632923.03,,149065630.07,1410008553.1,62324866.9,9184413.48,-426652049.74,950690511.44,,,,,524038461.7,定期报告,未审计,20191024,CNY,合并期末,2020-03-13T14:58:48
20180630,,1235307569.13,,,,,,,,,,,13821834.74,112781042.97,1361910446.84,977665864.37,,,,,,252259020.63,96713834.56,224258253.83,1550896973.39,-188986526.55,,5005851000.0,3746000.52,182002.4,,,,,5009779002.92,271290988.18,5012925442.0,,,,,5284216430.18,-274437427.26,,7963700.0,,1469369720.0,,,1477333420.0,770960000.0,300550336.28,,4128488.63,1075638824.91,401694595.09,1628913.82,-60100444.9,950690511.44,890590066.54,950690511.44,0.0,0.0,890590066.54,定期报告,未审计,20190830,CNY,合并期末,2020-03-13T14:58:48
20180331,,576555339.53,,,,,,,,,,,8275162.98,42940950.81,627771453.32,444397585.1,,,,,,136191100.32,54503668.21,127159915.31,762252268.94,-134480815.62,,2424383000.0,1292723.69,100000.0,,,,,2425775723.69,71916569.47,2631487184.71,,,,,2703403754.18,-277628030.49,,2963700.0,,1139369720.0,,,1142333420.0,720550000.0,11649398.76,,2288.63,732201687.39,410131732.61,-9611272.14,-11588385.64,950690511.44,,,,,939102125.8,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:58:48
20171231,,2162432657.11,,,,,,,,,,,24509168.82,87987853.84,2274929679.77,1320892117.05,,,,,,375062244.92,152050568.63,259357515.59,2107362446.19,167567233.58,,7313292809.48,140317479.16,12600.0,,,,,7453622888.64,581991523.03,7079295508.27,,611027302.33,,3655887.06,8275970220.69,-822347332.05,,158373682.0,5000000.0,735220280.0,,,893593962.0,436390000.0,135168200.09,,23350113.51,594908313.6,298685648.4,-11124697.82,-367219147.89,1317909659.33,950690511.44,1317909659.33,,,950690511.44,定期报告,是,20190427,CNY,合并期末,2020-03-13T14:58:48
20170930,,1316773400.74,,,,,,,,,,,13453260.71,166328363.23,1496555024.68,932133927.87,,,,,,306924947.55,101556035.06,300192815.58,1640807726.06,-144252701.38,,5357476000.0,139393068.94,11400.0,,,,,5496880468.94,291356297.38,5186058808.79,,611027302.33,,2788849.92,6091231258.42,-594350789.48,,134299604.0,,670000000.0,,,804299604.0,238420186.67,113899273.17,,358472.68,352677932.52,451621671.48,-7487675.1,-294469494.48,1317906468.81,,,,,1023436974.33,定期报告,未审计,20181023,CNY,合并期末,2020-03-13T14:58:48
20170630,,811576374.44,,,,,,,,,,,8709912.76,72486982.04,892773269.24,611033857.74,,,,,,204226452.75,61973955.25,191609620.52,1068843886.26,-176070617.02,,4880372000.0,139224390.38,11000.0,,,,,5019607390.38,181445230.22,4702679702.11,,611027302.33,,170829.57,5495323064.23,-475715673.85,,2155504.0,,535000000.0,,,537155504.0,219836186.67,100107089.36,,322667.38,320265943.41,216889560.59,-3708066.75,-438604797.03,1317909659.33,879304862.3,1317909659.33,0.0,0.0,879304862.3,定期报告,未审计,20180823,CNY,合并期末,2020-03-13T14:58:48
20170331,,325544875.84,,,,,,,,,,,5785229.8,32849419.87,364179525.51,258475415.64,,,,,,109786829.45,35681040.07,98635298.66,502578583.82,-138399058.31,,2956799000.0,3591563.5,11000.0,,,,,2960401563.5,84886069.83,3287566702.11,,,,,3372452771.94,-412051208.44,,719946.05,,220000000.0,,,220719946.05,70544252.5,6576200.87,,30491.1,77150944.47,143569001.58,-9067.52,-406890332.69,1334815484.62,,,,,927925151.93,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:58:48
20161231,,1809788992.63,,,,,,,,,,,19871272.88,366108041.15,2195768306.66,1198716849.18,,,,,,291426975.53,147083366.33,270773098.11,1908000289.15,287768017.51,,4716269000.0,10507348.38,215300.0,54181922.44,1598373.2,,,4782771944.02,842664797.84,4973706571.44,,,,0.0,5816371369.28,-1033599425.26,,1640360968.8,,733000000.0,,,2373360968.8,509000000.0,118379621.2,,1098871.12,628478492.32,1744882476.48,5851839.72,1004902908.45,313006750.88,1317909659.33,313006750.88,,,1317909659.33,定期报告,是,20180416,CNY,合并期末,2020-03-13T14:58:48
20160930,,1242668436.43,,,,,,,,,,,14813603.59,174312580.71,1431794620.73,977301908.76,,,,,,235138206.72,91459924.83,295232952.89,1599132993.2,-167338372.47,,1092207826.38,4868000.3,8800.0,,,,,1097084626.68,638799999.94,1646732925.3,,,,,2285532925.24,-1188448298.56,,1636911992.68,,676500000.0,,,2313411992.68,476750000.0,101148803.17,,1423555.23,579322358.4,1734089634.28,1982929.52,380285892.77,314605124.08,,,,,694891016.85,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T14:58:48
20160630,,819168784.71,,,,,,,,,,,10532317.93,126644818.68,956345921.32,697707446.82,,,,,,159938999.48,61092633.33,218346499.7,1137085579.33,-180739658.01,,142999000.0,54274.49,800.0,,,,,143054074.49,390083559.99,715101321.3,,,,,1105184881.29,-962130806.8,,1636612746.43,,571500000.0,,0.0,2208112746.43,348600000.0,16975082.73,,1035912.24,366610994.97,1841501751.46,1478798.93,700110085.58,313006750.88,1013116836.46,313006750.88,0.0,0.0,1013116836.46,定期报告,未审计,20170819,CNY,合并期末,2020-03-13T14:58:48
20160331,,313238490.21,,,,,,,,,,,4697755.98,49925973.75,367862219.94,314636852.56,,,,,,86825206.45,40330586.22,84826741.43,526619386.66,-158757166.72,,42999000.0,10164.23,300.0,,,,,43009464.23,167292638.62,8500000.0,,,,,175792638.62,-132783174.39,,2958995.1,,211500000.0,,,214458995.1,58600000.0,5153507.87,,58386.68,63811894.55,150647100.55,123969.64,-140769270.92,360782663.96,,,,,220013393.04,定期报告,未审计,20170427,CNY,合并期末,2020-03-13T14:58:48
20151231,,1679391114.36,,,,,,,,,,,21946688.13,34140312.06,1735478114.55,892154106.33,,,,,,220228900.61,128711406.78,294840411.98,1535934825.7,199543288.85,,192671000.0,1474149.93,5160.0,,813306.89,,,194963616.82,596175399.18,183293000.0,,,,26401409.4,805869808.58,-610906191.76,,42612618.0,35650000.0,715500000.0,,,758112618.0,298000000.0,44851710.01,,1081318.57,343933028.58,414179589.42,2460156.43,5276842.94,307729907.94,313006750.88,307729907.94,,,313006750.88,其他,是,20170427,CNY,合并期末,2020-03-13T14:58:48
20150930,,932159497.3,,,,,,,,,,,16808543.14,75150830.64,1024118871.08,677937039.02,,,,,,182759961.66,68868541.02,235012387.61,1164577929.31,-140459058.23,,167937000.0,360163.88,3000.0,,,,,168300163.88,182761368.23,192488160.4,,,,21962895.55,397212424.18,-228912260.3,,39390000.0,35650000.0,543500000.0,,,582890000.0,177500000.0,31041444.26,,1505416.25,210046860.51,372843139.49,1696754.99,5168575.95,308393400.43,,,,,313561976.38,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T14:58:48
20150630,,601670183.48,,,,,,,,,,,10261979.4,43961030.41,655893193.29,424680387.95,,,,,,120250870.47,46090880.7,204499283.7,795521422.82,-139628229.53,,109587000.0,354205.64,3000.0,,,,,109944205.64,66869662.0,117488160.4,,,,,184357822.4,-74413616.76,,6990000.0,2450000.0,385000000.0,,,391990000.0,167000000.0,25418944.86,,604203.33,193023148.19,198966851.81,376617.28,-14698377.2,307729595.48,293031218.28,307729595.48,,,293031218.28,定期报告,未审计,20160829,CNY,合并期末,2020-03-13T14:58:48
20150331,,242190802.28,,,,,,,,,,,8551713.26,11645769.4,262388284.94,213082131.22,,,,,,65045495.92,25078278.51,75031211.17,378237116.82,-115848831.88,,42401000.0,196754.65,,,,,,42597754.65,15537738.66,69052160.4,,,,,84589899.06,-41992144.41,,2450000.0,2450000.0,181000000.0,,,183450000.0,50000000.0,2461568.76,,338948.21,52800516.97,130649483.03,210849.4,-26980643.86,307729595.48,,,,,280748951.62,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T14:58:48
