报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20221231,5648497927.46,5648497927.46,,,,,,5179277373.46,3984039762.88,,,,,,,,,24478157.64,348103128.64,507439037.38,225437710.88,89779576.04,100805882.34,,-353871.98,4959362.32,-823077.5,,,,,,,76335006.26,-140143496.05,-33089740.01,,3684678.21,375653130.43,7143911.03,,65472078.87,,317324962.59,52554460.25,,264770502.34,264770502.34,,248364002.93,,16406499.41,506366.0,506366.0,,,,,,506366.0,,,,,,,,,506366.0,,,265276868.34,248870368.93,16406499.41,0.54,0.54,定期报告,是,20240426,CNY,合并期末,2023-04-28T22:57:05
20220930,3642679792.2,3642679792.2,,,,,,3326847732.88,2528780690.83,,,,,,,,,14284367.67,222322576.94,333571946.96,161405641.63,66482508.85,81346067.72,,-443144.26,3973246.33,,,,0.0,,,,58101509.21,-4002609.42,-30504501.96,,44046.11,339027359.0,5971444.58,,14331604.49,,330667199.09,29777360.02,,300889839.07,300889839.07,,288350438.3,,12539400.77,,,,,,,,,,,,,,,,,,,,300889839.07,288350438.3,12539400.77,0.62,0.62,定期报告,未审计,20231026,CNY,合并期末,2022-10-30T15:47:21
20220630,2212968834.67,2212968834.67,,,,,,2019117321.31,1527100072.67,,,,,,,,,7668866.59,130102449.18,207650002.48,97374640.6,49221289.79,57351619.06,,-802459.46,1935590.9,-15075.0,,,-611227.84,,,,26808400.9,-3943001.55,-22773156.44,,8825.5,192538894.47,2967334.09,,962124.86,,194544103.7,21546248.11,,172997855.59,172997855.59,,166087818.68,,6910036.91,,,,,,,,,,,,,,,,,,,,172997855.59,166087818.68,6910036.91,0.36,0.36,定期报告,未审计,20230831,CNY,合并期末,2022-08-28T16:17:05
20220331,993271724.12,993271724.12,,,,,,891554774.44,670848963.61,,,,,,,,,2303427.79,59758707.47,87027159.3,44488472.29,27128043.98,28551533.37,,-257649.16,555276.06,,,,56615.0,,,,13508686.6,515606.4,-1980694.0,,0.0,113559514.52,2436765.22,,99244.39,,115897035.35,14163972.39,,101733062.96,101733062.96,,98096046.28,,3637016.68,,,,,,,,,,,,,,,,,,,,101733062.96,98096046.28,3637016.68,0.21,0.21,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T20:22:03
20211231,4865706292.44,4865706292.44,,,,,,4486899915.66,3440766074.79,,,,,,,,,24082195.29,266934918.38,417367880.05,200432779.55,137316067.6,135276005.76,,105874261.65,4570129.8,-990209.72,,,352569.5,,,,42183535.93,-8187780.95,-37080189.99,,406659.26,482355432.18,15610851.25,,13213206.0,,484753077.43,36132017.27,,448621060.16,448621060.16,,438777400.78,,9843659.38,130850.11,130850.11,,,,,,130850.11,,,,,,,,,130850.11,,,448751910.27,438908250.89,9843659.38,0.95,0.95,定期报告,是,20230429,CNY,合并期末,2022-04-29T20:22:03
20210930,3437518999.12,3437518999.12,,,,,,3112216858.24,2409334861.11,,,,,,,,,15071069.9,167860085.29,296295151.39,137614108.9,86041581.65,80509914.59,,-6228476.26,2433124.63,,,,70980.0,,,,30275663.65,-4918613.77,-32122284.16,,406659.26,312786069.6,7920446.45,,5154654.2,,315551861.85,22616797.73,,292935064.12,292935064.12,,284375875.66,,8559188.46,,,,,,,,,,,,,,,,,,,,292935064.12,284375875.66,8559188.46,0.62,0.62,定期报告,未审计,20221031,CNY,合并期末,2021-10-29T17:47:06
20210630,2220184071.63,2220184071.63,,,,,,1990915087.98,1556097419.07,,,,,,,,,10317141.71,101750735.3,186372704.81,81794371.07,54582716.02,52128366.45,,-4944204.48,475576.16,,,,0.0,,,,15783171.57,-4043722.34,-26092423.85,,406659.26,210378463.81,1964956.73,,1047803.85,,211295616.69,20421350.91,,190874265.78,190874265.78,,185618063.92,,5256201.86,,,,,,,,,,,,,,,,,,,,190874265.78,185618063.92,5256201.86,0.4,0.4,定期报告,未审计,20220829,CNY,合并期末,2021-08-31T10:27:11
20210331,970188549.03,970188549.03,,,,,,863048255.27,663877407.85,,,,,,,,,3565409.49,46427616.36,86456949.26,41687831.94,21033040.37,24919671.18,,-4114815.29,467232.51,,,,0.0,,,,10103387.69,-208652.45,-4856920.16,,406659.26,108469952.81,1666657.11,,34015.12,,110102594.8,12252661.05,,97849933.75,97849933.75,,95505263.8,,2344669.95,,,,,,,,,,,,,,,,,,,,97849933.75,95505263.8,2344669.95,0.21,0.21,定期报告,未审计,20220430,CNY,合并期末,2021-04-27T22:02:03
20201231,4167587617.58,4167587617.58,,,,,,3721443008.67,2840447003.2,,,,,,,,,21767089.86,222423907.18,385858009.56,168401906.48,82545092.39,84141243.67,,6338292.03,-2081227.49,,,,,,,,49910090.99,-20028393.44,-31794820.4,,-7037.23,450562740.86,5989639.56,,8692711.54,,447859668.88,57217273.57,,390642395.31,390642395.31,,381888685.37,,8753709.94,81733.32,81733.32,,,,,,81733.32,,,,,,,,,81733.32,,,390724128.63,381970418.69,8753709.94,0.83,0.83,定期报告,是,20220430,CNY,合并期末,2021-04-27T21:37:03
20200930,2887835923.59,2887835923.59,,,,,,2598905488.55,1972395873.7,,,,,,,,,12865329.15,167397834.79,262055182.05,120116346.87,64074921.99,64080033.27,,5965689.99,-191280.05,-25737.5,,,0.0,,,,41055785.72,-3535761.86,-38947845.69,,-29899.33,293438403.87,3319592.07,,6353666.32,,290404329.62,29861108.42,,260543221.2,260543221.2,,256753084.17,,3790137.03,,,,,,,,,,,,,,,,,,,,260543221.2,256753084.17,3790137.03,0.56,0.56,定期报告,未审计,20211030,CNY,合并期末,2020-10-23T20:02:03
20200630,1698368811.31,1698368811.31,,,,,,1550649538.13,1163258130.5,,,,,,,,,7595755.5,111300965.76,154429664.58,76209131.61,37855890.18,42252274.3,,-3650646.51,-308791.79,-25737.5,,,,,,,20179015.83,-2342258.76,-26778873.23,,17313.0,135143823.51,775864.08,,5864352.43,,130055335.16,17722961.92,,112332373.24,112332373.24,,108049076.18,,4283297.06,264735.7,264735.7,,,,,,264735.7,,,,,,,,,264735.7,,,112597108.94,108313811.88,4283297.06,0.23,0.23,定期报告,是,20210831,CNY,合并期末,2021-08-31T10:27:11
20200331,681978173.44,681978173.44,,,,,,643888289.11,465244644.73,,,,,,,,,2285247.44,51436729.23,62963175.75,44772725.34,17185766.62,30228002.05,,-1125755.02,-306841.7,,,,,,,,12506499.45,-330380.62,-11168005.15,,,37972242.99,281459.97,,5344263.49,,32909439.47,2126858.97,,30782580.5,30782580.5,,29078466.53,,1704113.97,,,,,,,,,,,,,,,,,,,,30782580.5,29078466.53,1704113.97,0.06,0.06,定期报告,未审计,20210428,CNY,合并期末,2020-04-30T02:17:04
20191231,3869308154.6,3869308154.6,,,,,,3558043125.28,2669188496.66,,,,,,,,,23471608.42,221641194.69,403448196.96,169283322.29,71010306.26,74779765.41,,1628409.19,1138153.26,,,,,,,,46549614.83,-81196977.13,-31161857.02,,3123842.9,250208062.09,3235096.99,,13941549.97,,239501609.11,23195700.84,,216305908.27,216305908.27,,207163887.78,,9142020.49,108050.32,108050.32,,,,,,108050.32,,,,,,,,,108050.32,,,216413958.59,207271938.1,9142020.49,0.45,0.45,定期报告,是,20210428,CNY,合并期末,2021-04-27T21:37:03
20190930,2580282389.61,2580282389.61,,,,,,2407849116.21,1789445954.14,,,,,,,,,14715214.65,146084034.07,263467817.83,134035348.27,60100747.25,64730480.43,,-660112.34,-251891.89,,,,-1732879.65,,,,33614891.5,-33593813.65,,,26406.01,170087765.27,1062265.27,,2782838.4,,168367192.14,24849029.97,,143518162.17,143518162.17,,133127335.53,,10390826.64,,,,,,,,,,,,,,,,,,,,143518162.17,133127335.53,10390826.64,0.29,0.29,定期报告,未审计,20201024,CNY,合并期末,2020-03-13T16:00:40
20190630,1626127755.16,1626127755.16,,,,,,1526580931.35,1142369923.73,,,,,,,,,9201142.32,86883674.9,160173344.6,85705284.22,42247561.58,40059104.13,,-264421.21,192028.43,,,,-364819.75,,,,22535632.14,-10700444.29,,,29350.61,110782121.31,768879.78,,2295190.87,,109255810.22,11822760.68,,97433049.54,97433049.54,,89638965.67,,7794083.87,146493.76,,,,,,,,,,,,,,,,,,146493.76,97579543.3,89638965.67,7940577.63,0.33,0.33,定期报告,未审计,20200826,CNY,合并期末,2020-03-13T16:00:40
20190331,668440337.76,668440337.76,,,,,,633931475.04,450162668.19,,,,,,,,,5057424.1,45390502.04,64826187.77,46380909.02,22113783.92,20064955.84,,-296084.35,148337.69,,,,,,,,10886501.95,,1209202.13,,,46308482.45,130277.58,,935152.06,,45503607.97,6592427.85,,38911180.12,38911180.12,,33799623.96,,5111556.16,,,,,,,,,,,,,,,,,,,,38911180.12,33799623.96,5111556.16,0.12,0.12,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T16:00:40
20181231,3436927692.19,3436927692.19,,,,,,3184713602.62,2405238148.75,,,,,,,,,22585289.54,168030389.4,322396595.83,214039380.17,52423798.93,72278360.21,,11566519.94,-47522.34,,,,,,,,32299924.49,-166035179.69,,,5462829.05,135508183.36,2137393.8,,1194500.56,,136451076.6,44623582.48,,91827494.12,91827494.12,,75591042.81,,16236451.31,16900.85,16900.85,,,,,,16900.85,,,,,,,,,16900.85,,,91844394.97,75607943.66,16236451.31,0.27,0.27,定期报告,是,20200430,CNY,合并期末,2020-03-13T16:00:40
20180930,2209747537.09,2209747537.09,,,,,,2089528181.82,1537552354.47,,,,,,,,,13202177.62,148640588.6,231445529.96,126364526.04,32323005.13,50626444.32,,7195360.88,-1571608.31,,,,-5089000.0,,,,23087751.52,-14086359.51,,,152371.56,131479479.72,7200807.02,,901668.38,,137778618.36,11460591.0,,126318027.36,126318027.36,,110753976.31,,15564051.05,,,,,,,,,,,,,,,,,,,,126318027.36,110753976.31,15564051.05,0.4,0.4,定期报告,未审计,20191024,CNY,合并期末,2020-03-13T16:00:40
20180630,1380776227.79,1380776227.79,,,,,,1296997076.74,953891374.76,,,,,,,,,7349720.51,91339934.29,141415662.02,79058009.49,23942375.67,31850204.17,,7287689.03,-1098715.21,,,,-2040330.4,,,,18454768.76,-9914756.39,,,135417.61,97701939.66,975338.42,,453488.3,,98223789.78,9713841.94,,88509947.84,88509947.84,,78982781.73,,9527166.11,,,,,,,,,,,,,,,,,,,,88509947.84,78982781.73,9527166.11,0.29,0.29,定期报告,未审计,20190830,CNY,合并期末,2020-03-13T16:00:40
20180331,493074310.45,493074310.45,,,,,,478471547.9,321876312.39,,,,,,,,,2294387.68,33733713.89,58871726.77,40580351.58,20274672.2,12917782.92,,926027.96,-513610.14,,,,,,,,17798888.73,,,,82585.05,33410264.29,1046286.74,,27777.65,,34428773.38,-1393120.0,,35821893.38,35821893.38,,30500544.95,,5321348.43,,,,,,,,,,,,,,,,,,,,35821893.38,30500544.95,5321348.43,0.11,0.11,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T16:00:40
20171231,2409726760.47,2409726760.47,,,,,,2215638655.13,1598919402.46,,,,,,,,,18570800.48,124865068.61,264293591.14,156079227.34,42402191.6,40817069.47,,257264590.6,1152826.19,,,,,,,,32364564.39,,,,-26072.89,483691187.44,2694190.31,,3556616.28,,482828761.47,42423685.79,,440405075.68,440405075.68,,426208114.86,,14196960.82,6038.49,969.08,,,,,,969.08,,,,,,,,,969.08,,5069.41,440411114.17,426209083.94,14202030.23,1.55,1.55,定期报告,是,20190427,CNY,合并期末,2020-03-13T16:00:40
20170930,1483023977.4,1483023977.4,,,,,,1364764691.07,971050328.78,,,,,,,,,9683628.16,78888994.95,166806564.12,110891576.95,27074755.68,,,255347021.88,1187612.17,,,,,,,,5236700.0,,,,,378843008.21,20167813.83,1405.44,617820.25,32657.8,398393001.79,37791658.94,,360601342.85,360601342.85,,351512554.69,,9088788.16,,,,,,,,,,,,,,,,,,,,360601342.85,351512554.69,9088788.16,1.3,1.3,定期报告,未审计,20181023,CNY,合并期末,2020-03-13T16:00:40
20170630,873702317.13,873702317.13,,,,,,831587545.2,581621318.82,,,,,,,,,5965141.89,,105749195.95,122541619.46,13511644.94,,,255871919.46,1784859.5,,,,0.0,,,,,,,,,297986691.39,12991660.96,1405.44,368931.31,23879.86,310609421.04,28886044.51,,281723376.53,,,277199418.57,,4523957.96,,,,,,,,,,,,,,,,,,,,281723376.53,277199418.57,4523957.96,1.03,1.03,定期报告,未审计,20180823,CNY,合并期末,2020-03-13T16:00:40
20170331,319896796.82,319896796.82,,,,,,298040807.68,201762386.4,,,,,,,,,1835945.81,,40118216.36,51371459.07,2589788.1,,,6022890.4,2892440.97,,,,,,,,,,,,,27878879.54,5066197.66,,31239.31,13911.59,32913837.89,5426930.59,,27486907.3,27486907.3,,27036865.91,,450041.39,,,,,,,,,,,,,,,,,,,,27486907.3,27036865.91,450041.39,0.1,0.1,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T16:00:40
20161231,1769996350.07,1769996350.07,,,,,,1610904102.29,1116888345.54,,,,,,,,,15246581.29,,223158850.19,222115753.12,12499817.53,,,12680742.24,1426382.28,,,,,,,,,,,,,171772990.02,26399577.62,8785.23,1381147.22,244424.41,196791420.42,16591306.26,,180200114.16,180200114.16,,171567138.02,,8632976.14,-21312.01,-14279.05,,,,,,-14279.05,,,,,,,,,-14279.05,,-7032.96,180178802.15,171552858.97,8625943.18,0.67,0.67,定期报告,是,20180416,CNY,合并期末,2020-03-13T16:00:40
20160930,1150452967.39,1150452967.39,,,,,,1046179491.09,724614404.38,,,,,,,,,4957213.58,,146612159.81,147868254.42,18296738.74,,,4579590.58,-742037.58,,,,,,,,,,,,,108853066.88,11728408.21,2300.0,1024428.8,196227.82,119557046.29,18743086.79,,100813959.5,,,99462756.3,,1351203.2,,,,,,,,,,,,,,,,,,,,100813959.5,99462756.3,1351203.2,0.4,0.4,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T16:00:40
20160630,691495055.1,691495055.1,,,,,,646557553.5,434923334.59,,,,,,,,,2313179.25,,99994471.14,95216950.65,10914255.29,,,121234.29,-509983.46,,,,,,,,,,,,,45058735.89,7465590.23,2300.0,385896.32,62350.14,52138429.8,10552649.1,,41585780.7,,,40768871.82,,816908.88,,,,,,,,,,,,,,,,,,,,41585780.7,40768871.82,816908.88,0.17,0.17,定期报告,未审计,20170819,CNY,合并期末,2020-03-13T16:00:40
20160331,289729041.27,289729041.27,,,,,,263090777.63,180291505.14,,,,,,,,,848475.81,,34353583.3,39924003.95,4945944.91,,,-178899.47,2892440.97,,,,,,,,,,,,,26459364.17,4116481.68,,146528.26,22681.7,30429317.59,7403471.21,,23025846.38,,,23023329.18,,2517.2,0.0,,,,,,,,,,,,,,,,,,0.0,23025846.38,23023329.18,2517.2,0.1,0.1,定期报告,未审计,20170427,CNY,合并期末,2020-03-13T16:00:40
20151231,1669728074.19,1669728074.19,,,,,,1506510189.7,1092415817.11,,,,,,,,,13149482.78,,206890780.95,170401655.69,14560945.56,,,-3802409.76,-5276559.69,,,,,,,,,,,,,159415474.73,22005746.47,999.05,682840.87,121946.53,180738380.33,23101427.16,,157636953.17,,,145929713.17,,11707240.0,-8866.66,-5940.66,,,,,,-5940.66,,,,,,,,,-5940.66,,-2926.0,157628086.51,145923772.51,11704314.0,0.66,0.66,其他,是,20170427,CNY,合并期末,2020-03-13T16:00:40
20150930,941372634.83,941372634.83,,,,,,865259949.55,592183156.81,,,,,,,,,5996760.19,,126966426.01,127561021.69,9737832.12,,,594955.09,-805434.73,,,,,,,,,,,,,76707640.37,17813358.17,,568630.48,25691.78,93952368.06,17010071.89,,76942296.17,,,73189084.73,,3753211.44,,,,,,,,,,,,,,,,,,,,76942296.17,73189084.73,3753211.44,0.33,0.33,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T16:00:40
20150630,514902525.43,514902525.43,,,,,,499757524.13,330450796.29,,,,,,,,,3112355.8,,83112136.16,76071209.74,7658316.42,,,772251.75,-586233.13,,,,,,,,,,,,,15917253.05,11500948.67,514.25,235980.63,23442.35,27182221.09,8345026.85,,18837194.24,,,16456816.33,,2380377.91,,,,,,,,,,,,,,,,,,,,18837194.24,16456816.33,2380377.91,0.07,0.07,定期报告,未审计,20160829,CNY,合并期末,2020-03-13T16:00:40
20150331,214518078.48,214518078.48,,,,,,208839079.26,138266410.34,,,,,,,,,660026.2,,31981666.63,34885361.72,2777988.71,,,425909.46,-397053.17,,,,,,,,,,,,,6104908.68,9066507.97,,69803.88,10889.57,15101612.77,3860836.98,,11240775.79,,,10194777.42,,1045998.37,0.0,,,,,,,,,,,,,,,,,,0.0,11240775.79,10194777.42,1045998.37,0.05,0.05,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T16:00:40
20141231,1485664667.67,1485664667.67,,,,,,1353448668.87,1007346285.41,,,,,,,,,8761992.1,,180727124.37,140667805.61,2585748.44,,,1666153.54,-1991258.52,,,,,,,,,,,,,133882152.34,22324367.63,117298.72,1241110.29,172522.71,154965409.68,17699537.7,,137265871.98,,,126960812.5,,10305059.48,,,,,,,,,,,,,,,,,,,,137265871.98,126960812.5,10305059.48,0.58,0.58,定期报告,是,20160429,CNY,合并期末,2020-03-13T16:00:40
