报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,1668183460.36,,,499963000.0,,,2851295134.05,68812438.94,2782482695.11,273166254.49,141171755.31,,0.0,,,,,,,,,186923307.16,1028668064.49,,,,,122569721.52,6925678704.92,,,,,,,,36086043.0,13753836.6,,,8600000.0,,,,,,352695918.05,,,,,2544040144.33,,,,153738007.54,736303116.76,612729750.33,30443380.48,678973114.12,36523929.48,,164707602.91,138968389.71,5353825225.77,12279503930.69,,69900000.0,,,,,,3348954193.84,1428443986.93,1920510206.91,0.0,305130365.54,,,23745954.76,95920137.11,0.0,0.0,,,,178222994.23,,,,,,,,,,,,,,389713904.78,31423688.85,4443011239.11,,1409707970.71,1227479217.19,,,653844836.6,,,,,26215900.81,31230493.23,43898248.08,0.0,3392376666.62,7835387905.73,,461567391.0,207564832.37,,,1755473581.98,,1100042.41,,234117609.92,,,1679758126.01,,,4339581583.69,104534441.27,4444116024.96,12279503930.69,定期报告,未审计,20231026,CNY,合并期末,2023-10-25T19:00:03
20230630,,586970051.97,,,,,,2486695229.11,52213430.68,2434481798.43,204523874.21,140119777.5,,,,,,,,,,153880685.64,153880685.64,919232234.7,,,,,108638358.97,4738530817.31,,,,,,,,35841266.49,14021120.76,,,8600000.0,,4541039945.62,1552541722.1,2988498223.52,118424942.54,331469019.82,331469019.82,,2870073280.98,,2870073280.98,,,,138470605.21,770038075.62,614028973.45,23480631.75,678973114.12,37662045.81,,167877145.01,110597825.01,5662662498.82,10401193316.13,,241546500.0,,,,,,2740415216.35,1065312215.6,1675103000.75,,302236593.02,,,23689811.96,79834136.14,,,,,73834952.77,73834952.77,,,,,,,,,,,,,,318737704.14,31828114.09,3812123028.47,,1546509220.71,,,,719206229.98,,,,,22007614.56,31067412.63,48931733.33,,2367722211.21,6179845239.68,,461567391.0,,,,1755432934.97,,955028.78,,234117609.92,,,1556321903.74,,,4008394868.41,212953208.04,4221348076.45,10401193316.13,定期报告,未审计,20230831,CNY,合并期末,2023-08-30T20:05:04
20230331,,572080998.63,,,,,,2225521252.76,66806622.54,2158714630.22,136591197.44,284526081.56,,,,,,,,,,,151539432.59,1241837553.43,,,,,114924986.47,4812238157.42,,,,,,,,35339790.76,14328622.02,,,8600000.0,,,,,,303126847.75,,,,,2941674829.35,,,,85216654.54,795673186.12,614810939.53,28625355.12,678973114.12,39963203.84,,134765273.45,92141416.89,5688022578.95,10500260736.37,,395753968.81,,,,,,2916597271.97,1202805780.97,1713791491.0,,390037822.28,,,100778238.28,54071934.46,,,,,,90978855.91,,,,,,,,,,,,,,203008302.68,53142960.19,4204369354.58,,1372259980.0,,,,796815497.19,,,,,19415639.93,30998118.7,13522738.65,,2233011974.47,6437381329.05,,461567391.0,,,,1755432934.97,,824649.97,,234117609.92,,,1401172685.72,,,3853115271.58,209764135.74,4062879407.32,10500260736.37,定期报告,未审计,20230429,CNY,合并期末,2023-04-28T22:55:04
20221231,,608461397.45,,,,,,2165918811.31,81710417.26,2084208394.05,134775334.09,180356776.93,,,,,,,,,,131897107.09,131897107.09,980917303.32,,,,,101473329.1,4438516009.51,,,,,,,,35695270.28,14636123.28,,,8600000.0,,4416485915.53,1365035223.81,3051450691.72,118424942.54,397234940.07,397234940.07,,2933025749.18,,2933025749.18,,,,134715950.22,513797554.67,634976544.09,21267261.06,678973114.12,43471905.66,,126373809.12,131195010.41,5539247281.94,9977763291.45,,395404654.19,,,,,,2787365061.17,1163591392.52,1623773668.65,,296053221.1,,,101350698.83,74284088.5,,,,,109153091.14,109153091.14,,,,,,,,,,,,,,402215105.54,36235956.14,4202061876.61,,1298059950.0,,,,498392695.33,,,,,17843112.81,31894984.49,14044465.04,,1860235207.67,6062297084.28,,461567391.0,,,,1755432934.97,,824649.97,,234117609.92,,,1257642536.58,,,3709585122.44,205881084.73,3915466207.17,9977763291.45,定期报告,是,20240426,CNY,合并期末,2023-04-28T22:55:04
20220930,,473727803.5,,,,,,2212737184.62,42369407.03,2170367777.59,106648429.01,185037012.46,,,,,,,,,,,150336242.83,869322561.27,,,,,79211522.26,4139516502.91,,,,,,,,34709154.29,14945984.52,,,500000.0,,,,,,763289075.92,,,,,2640648234.51,,,,62495746.96,548971225.02,530097207.36,48150752.09,678973114.12,46271016.52,,146983841.68,90370056.89,5543909662.92,9683426165.83,,410820000.0,,,,,,2261633688.29,906941576.18,1354692112.11,,289091839.68,,,27574764.54,76154554.36,,,,,,56276918.01,,,,,,,,,,,,,,432689924.54,37273133.21,3591514822.63,,1500919965.0,,,,557241654.69,,,,,14139513.06,29764812.74,13643914.84,,2115709860.33,5707224682.96,,461567391.0,,,,1768847837.84,,318283.97,,223078939.72,,,1319748054.18,,,3773560506.71,202640976.16,3976201482.87,9683426165.83,定期报告,未审计,20221031,CNY,合并期末,2022-10-30T15:45:09
20220630,,759059525.91,,,,,,2107169788.95,51061189.45,2056108599.5,69601205.19,72386024.63,,,,,,,,,,154062010.35,154062010.35,744057953.9,,,,,52927017.92,4019076583.49,,,,,,,,32671498.86,15234272.3,,,500000.0,,3924628669.37,1208909276.75,2715719392.62,,689156520.92,689156520.92,,2715719392.62,,2715719392.62,,,,59813056.64,573592965.46,491508945.82,78818707.38,678973114.12,47060738.43,,137700779.7,82494827.55,5543431763.16,9562508346.65,,494586740.86,,,,258658.34,,2000401293.91,755438585.7,1244962708.21,,200843378.92,,,31942919.97,53695667.07,,,,,123867730.77,123867730.77,,,,,,,,,,,,,,344929767.42,25567152.81,3276093310.07,,1747789965.0,,,,600568558.76,,35000000.0,35000000.0,,10567080.28,30286977.94,13892955.21,,2438105537.19,5714198847.26,,461567391.0,,,,1768847837.84,,318283.97,,223078939.72,,,1197485434.56,,,3651297887.09,197011612.3,3848309499.39,9562508346.65,定期报告,未审计,20220829,CNY,合并期末,2022-08-28T16:20:07
20220331,,501665700.82,,,409184.5,,,2141758572.24,74399740.72,2067358831.52,72419493.2,129264914.12,1898193.79,,,,,,,,,,196985931.57,556167772.27,,,,,97106060.08,3750065326.3,,,,,,,,31291184.02,15642571.72,,,500000.0,,,,,,642316876.79,,,,,2757040105.28,,,,54287697.5,594800500.2,459662170.26,101317896.74,678973114.12,50870550.5,,132723405.52,181625222.27,5646763597.42,9396828923.72,,360413682.26,,,,,,1796314872.48,629463555.44,1166851317.04,,154400587.69,,,97738558.02,46221027.47,,,,,,60022267.51,,,,,,,,,,,,,,378165721.42,21188047.4,2914464764.25,,1946131656.65,,,,623755420.22,,,37500000.0,,12241858.2,30876278.18,14410025.51,,2664915238.76,5579380003.01,,461567391.0,,,,1768847837.84,,318283.97,,223078939.72,,,1170641432.72,,,3624453885.25,192995035.46,3817448920.71,9396828923.72,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T20:25:03
20211231,,528063853.87,,,200344569.5,,,2117554667.84,59472185.26,2058082482.58,144142346.79,48396891.27,1898193.79,,,,,,,,,161763544.75,163661738.54,469648327.06,,,,,107532447.68,3846738982.53,,,,,,,,30735907.96,15838677.26,,,500000.0,,3893869845.7,1050314441.07,2843555404.63,,646273850.25,646273850.25,,2843555404.63,,2843555404.63,,,,67394139.98,617824939.36,477782407.05,77666035.64,680139941.68,55613735.38,,133813132.11,189734633.59,5769478664.91,9616217647.44,,282890098.26,,,,,,1895787547.33,647067896.48,1248719650.85,,149749581.33,,,97866330.19,83034160.58,,,,,115000487.03,115000487.03,,,,,,,,,,,,,,451129692.12,19065772.22,3094523669.06,,2089269979.98,,,,616607952.66,,40000000.0,40000000.0,,13232374.94,31368680.11,15290486.67,,2805769474.36,5900293143.42,,461567391.0,,,,1777992288.52,,318283.97,,223078939.72,,,1061858269.04,,,3524815172.25,191109331.77,3715924504.02,9616217647.44,定期报告,是,20230429,CNY,合并期末,2022-04-29T20:25:03
20210930,,418532241.46,,,70980.0,,,2258451337.72,40430889.8,2218020447.92,114695190.82,65753524.08,,,,,,,,,,,132675204.5,525204517.28,,,,,153775718.08,3721328529.46,,,,,,,,30497096.58,5733987.89,,,,,,,,,786184312.17,,,,,2669964686.42,,,,52169815.52,699681587.6,457507403.53,88862190.12,680323557.72,58922452.43,,115397354.43,154703216.65,5747777845.54,9469106375.0,,457448384.18,,,,,,1837751990.09,438170972.18,1399581017.91,,153879938.32,,,32131260.62,54081198.31,,,,,,106424372.9,,,,,,,,,,,,,,303670955.88,19344367.02,2964732467.32,,2153699989.98,,,,734387086.79,,,,,10314809.12,21912030.72,3110662.81,,2923424579.42,5888157046.74,,461567391.0,,,,1770057578.98,,187433.86,,174290290.65,,,979880226.93,,,3385982921.42,194966406.84,3580949328.26,9469106375.0,定期报告,未审计,20211030,CNY,合并期末,2021-10-29T17:50:06
20210630,,356532164.73,,,,,,2185724180.41,51434225.14,2134289955.27,66857568.35,92854736.71,,,,,,,,,,159746715.88,159746715.88,426596505.67,,,,,132556268.55,3477451058.8,,,,,,,,28539548.11,5963484.32,,,,,3468589371.0,878962889.3,2589626481.7,,803486981.81,803486981.81,,2589626481.7,,2589626481.7,,,,56582918.5,725944697.05,454990995.38,71517559.69,702765963.22,61308394.33,,109894971.25,155102076.78,5709141153.64,9186592212.44,,299650171.92,,,,,,1675599944.57,425354513.31,1250245431.26,,149207173.57,,,33527902.46,58759349.46,,,,,160798417.26,160798417.26,,,,,,,,,,,,,,281765258.81,17972456.76,2677280674.81,,2230334989.98,,,,767121562.12,,,,,9213169.14,23206292.07,496207.13,,3030372220.44,5707652895.25,,461567391.0,,,,1770057578.98,,187433.86,,174290290.65,,,881122415.19,,,3287225109.68,191714207.51,3478939317.19,9186592212.44,定期报告,未审计,20210831,CNY,合并期末,2021-08-30T20:40:04
20210331,,327371096.48,,,,,,2041625000.11,106430044.32,1935194955.79,56282209.94,90088818.96,,,,,,,,,,,134275935.82,488552706.9,,,,,121881430.42,3336702941.25,,,,,,,,28531204.46,6197723.78,,,,,,,,,820972817.47,,,,,2538707688.96,,,,76625742.62,750542484.82,432839683.61,87756249.27,702919351.52,65596227.57,,98814963.67,140395409.84,5673273804.97,9009976746.22,,281060937.09,,,,,,1651010987.44,316211086.22,1334799901.22,,169260349.67,,,80361613.08,54699671.57,,,,,,99367185.99,,,,,,,,,,,,,,273259785.81,19130417.74,2628150948.39,,1984242455.18,,,,775373045.3,,,,,8938324.35,24012371.63,598958.0,,2793165154.46,5421316102.85,,461567391.0,,,,1764584375.91,,187433.86,,174290290.65,,,929479832.37,,,3330109323.79,258551319.58,3588660643.37,9009976746.22,定期报告,未审计,20210428,CNY,合并期末,2021-04-27T21:35:03
20201231,,772334111.98,,,,,,1730292380.67,26726965.27,1703565415.4,113459503.7,44302671.16,,,,,,,,,,100239713.04,100239713.04,427927035.47,,,,,132745988.57,3403882838.64,,,,,,,,28063971.95,5087759.9,,,,,3260548420.25,759836062.79,2500712357.46,,889442485.63,895958056.05,214509.48,2500712357.46,,2478238101.88,,,,82581434.05,,413544438.51,99359480.81,702765963.22,72666885.5,,95573965.32,140604213.37,4925347266.09,8329230104.73,,471220916.66,,,,,,1665266248.0,485644127.19,1179622120.81,,120452377.21,,,79682318.81,66953769.26,,,,,101502429.08,101502429.08,,,,,,,,,,,,,,485980432.49,15187763.26,3006246254.77,,1799809999.98,,,,,,,,,6834726.21,24908905.97,619508.18,,1832173140.34,4838419395.11,,461567391.0,,,,1764584375.91,,187433.86,,174290290.65,,,833974568.57,,,3234604059.99,256206649.63,3490810709.62,8329230104.73,定期报告,是,20220430,CNY,合并期末,2021-04-27T21:35:03
20200930,,284267612.37,,,,,,1918064492.38,23711390.51,1894353101.87,95508904.61,111917469.81,,,,,,,,,,,147865126.14,427064283.14,,,,,93001550.53,3179596201.52,,,,,,,,27953919.39,6425909.2,,,,,,,,,1099357284.74,,,,,2167424777.25,,,,101906762.54,,431016922.01,58197391.83,702919351.52,79554925.76,,100744451.01,166393538.57,4839988471.28,8019584672.8,,308027152.23,,,,,,1744532853.84,645955411.82,1098577442.02,,129200872.4,,,36499743.38,56091801.73,,,,,,126329295.06,,,,,,,,,,,,,,983044219.56,15405318.58,3399131256.78,,1222819005.52,,,,,,,,,9308152.84,27393176.14,574851.19,,1260095185.69,4659226442.47,,461567391.0,,,,1764584375.91,,105700.54,,164153685.16,,,719382260.08,,,3109793412.69,250564817.64,3360358230.33,8019584672.8,定期报告,未审计,20201024,CNY,合并期末,2020-10-23T20:05:03
20200630,,249595302.59,,,,,,1679017848.05,14016654.66,1665001193.39,78673954.89,62150572.01,,,,,,,,,,106553665.89,106553665.89,459581292.01,,,,,89313142.39,2809754032.79,,,,,,,,27836407.65,6227991.93,,,,,2744323568.71,644824411.04,2099499157.67,,989530856.43,989315740.69,215115.74,2099499157.67,,2099499157.67,,,,84868254.96,,447431591.14,38053736.96,702765963.22,78473395.09,,103035489.87,160886818.54,4653741408.5,7463495441.29,,303233076.67,,,,,,1460248256.25,548070511.79,912177744.46,,115438257.26,,,36855563.95,40769442.93,,,,,201391378.99,201391378.99,,,,,,,,,,,,,,589642814.03,20034779.94,2767613570.02,,1453093333.31,,,,,,,,,6137041.98,23274317.22,693488.83,,1483198181.34,4250811751.36,,271510230.0,,,,1954641536.91,,370436.24,,164153685.16,,,570678252.09,,,2961354140.4,251329549.53,3212683689.93,7463495441.29,定期报告,是,20200826,CNY,合并期末,2020-08-25T20:50:03
